concept	property	cluster_label
dessert wine	pairing with dessert	111
sweet riesling	sweet dishes	111
sweet dessert	sweets	111
sauterne	pairing with dessert	111
meal course	side dish	112
meal course	main dish	112
meal	side dish	112
fish course	delicacy	112
edible thing	side dish	112
meal course	main dish	112
meal course	side dish	112
meal	side dish	112
meal course	side dish	112
meal course	side dish	112
meal	side dish	112
fowl	poultry farm	113
pinot blanc	poultry	113
alsace wine	poultry	113
semillon	poultry	113
fowl	chicken	113
fowl	chicken	113
chardonnay	poultry	113
fish course	poached	113
meursault	poultry	113
beaujolais	poultry	113
sauvignon blanc	poultry	113
pinot noir	with poultry	113
dry riesling	poultry	113
white bordeaux	poultry	113
meursault	poultry	113
gamay	poultry	113
chardonnay	poultry	113
pinot noir	poultry	113
white burgundy	poultry	113
fowl	poultry	113
red meat	steak	114
beaujolais	grilled meats	114
pasta	meatballs	114
red meat	steak	114
red meat	burgers	114
red meat	burgers	114
fish course	grilled	114
american wine	with steak	114
red meat	making burgers	114
fish course	grilled	114
red meat	burger	114
texas wine	grilled meats	114
red meat	sausages	114
beaujolais	grilled meats	114
red meat	bbq	114
red meat	burger	114
meal course	informal	115
meal course	formal	115
meal course	formal	115
meal course	informal	115
meal course	formal	115
tours	private	116
tours	online	116
medoc	tablet	116
tours	online platform	116
tours	plane	117
tours	airplane	117
tours	cycling	117
fruit course	occasional	118
port	24/7	118
consumable thing	daily	118
fruit course	daily	118
consumable thing	occasional	118
meal	occasional	118
meal	daily	118
loire	drinking water	119
loire	drinking water	119
potable liquid	quenching thirst	119
potable liquid	quenching thirst	119
consumable thing	quenching thirst	119
potable liquid	hydration	119
tours	transportation	120
port	transportation	120
port	transportation	120
port	transportation	120
port	import	121
port	importing	121
port	receiving	122
port	transshipment	122
port	cargo	122
port	shipping	122
port	shipping	122
port	distribution	122
tours	package	122
port	shipping	122
loire	shipping	122
port	shipping	122
sancerre	semillon	123
pinot blanc	pinot blanc grape	123
italian wine	pinot grigio	123
wine descriptor	merlot	123
pauillac	merlot	123
st emilion	cabernet sauvignon	123
german wine	pinot noir	123
california wine	pinot noir	123
italian wine	pinot grigio	123
american wine	pinot noir	123
american wine	cabernet sauvignon	123
german wine	pinot noir	123
french wine	pinot noir	123
california wine	pinot noir	123
california wine	merlot	123
american wine	merlot	123
muscadet	melon de bougès	123
chianti	trebbiano	123
dry red wine	cabernet sauvignon	123
margaux	cabernet sauvignon	123
german wine	riesling	123
dry riesling	riesling	123
zinfandel	zinfandel grape	123
gamay	côte d'or	123
french wine	pinot noir	123
california wine	cabernet sauvignon	123
texas wine	chenin blanc	123
sancerre	chenin blanc	123
chenin blanc	chenin blanc grapes	123
petite syrah	shiraz	123
american wine	merlot	123
red bordeaux	merlot	123
french wine	merlot	123
cabernet sauvignon	cabernet sauvignon	123
gamay	gamay grapes	123
alsace wine	sylvaner	123
zinfandel	red grapes	123
zinfandel	zinfandel grapes	123
gamay	gamay grape	123
american wine	pinot noir	123
french wine	cabernet sauvignon	123
french wine	pinot noir	123
texas wine	tempranillo	123
dry red wine	syrah	123
german wine	müller-thurgau	123
semillon	semillon grapes	123
italian wine	barbaresco	123
sauterne	sauternes grapes	123
pauillac	cabernet franc	123
margaux	cabernet franc	123
sweet riesling	riesling grapes	123
white burgundy	chardonnay grapes	123
texas wine	grenache	123
german wine	muller-thurgau	123
alsace wine	pinot gris	123
alsatian wine	pinot gris	123
california wine	pinot noir	123
italian wine	moscato	123
white wine	chardonnay	123
german wine	gewürztraminer	123
alsace wine	gewürztraminer	123
alsatian wine	gewürztraminer	123
cabernet sauvignon	vitis vinifera	123
american wine	zinfandel	123
pinot noir	thin-skinned grapes	123
riesling	riesling grapes	123
meursault	chardonnay	123
american wine	chardonnay	123
white table wine	chardonnay	123
french wine	chardonnay	123
california wine	chardonnay	123
texas wine	chardonnay	123
texas wine	moscato	123
white burgundy	chardonnay	123
white bordeaux	sémillon	123
italian wine	chardonnay	123
beaujolais	gamay	123
american wine	merlot	123
medoc	merlot	123
pauillac	merlot	123
french wine	merlot	123
texas wine	merlot	123
margaux	merlot	123
french wine	merlot	123
sancerre	sauvignon blanc	123
white table wine	sauvignon blanc	123
sauterne	sauvignon blanc	123
white bordeaux	sauvignon blanc	123
sancerre	sémillon	123
white bordeaux	muscadelle	123
petite syrah	syrah	123
dry red wine	syrah	123
chianti	canaiolo	123
italian wine	chianti	123
california wine	zinfandel	123
italian wine	prosecco	123
gamay	chablis	123
red bordeaux	cabernet sauvignon	123
texas wine	cabernet sauvignon	123
italian wine	chianti	123
french wine	cabernet sauvignon	123
texas wine	cabernet sauvignon	123
american wine	cabernet sauvignon	123
wine descriptor	chardonnay	123
red bordeaux	cabernet franc	123
german wine	pinot grigio	123
pauillac	cabernet sauvignon	123
american wine	chardonnay	123
texas wine	muscadine	123
dry red wine	malbec	123
italian wine	sangiovese	123
chianti	sangiovese	123
riesling	white wine grapes	123
california wine	cabernet sauvignon	123
california wine	chardonnay	123
texas wine	chardonnay	123
french wine	chardonnay	123
riesling	riesling grapes	123
white bordeaux	sauvignon blanc	123
sancerre	sauvignon blanc	123
dry red wine	merlot	123
pinot noir	pinot noir grapes	123
white wine	sauvignon	123
alsatian wine	riesling	123
white wine	riesling	123
sauterne	sémillon	123
alsace wine	gewurztraminer	123
texas wine	muscadine	123
muscadet	muscadet grapes	123
sauterne	muscat	123
white table wine	sauvignon	123
dry red wine	merlot	123
white bordeaux	sémillon	123
medoc	cabernet franc	123
cabernet sauvignon	cabernet sauvignon grapes	123
italian wine	barolo	123
alsace wine	riesling	123
white table wine	riesling	123
zinfandel	zinfandel grape	123
st emilion	grapes	123
wine descriptor	pinot noir	123
st emilion	merlot	123
wine descriptor	sauvignon blanc	123
pauillac	cabernet franc	123
wine descriptor	cabernet sauvignon	123
german wine	riesling	123
dry red wine	cabernet sauvignon	123
st emilion	cabernet franc	123
american wine	cabernet sauvignon	123
medoc	cabernet sauvignon	123
pauillac	cabernet sauvignon	123
french wine	cabernet sauvignon	123
california wine	cabernet sauvignon	123
wine grape	sufficient water	124
sweet fruit	sunlight	124
sweet fruit	temperate	124
sweet fruit	well-watered	124
sweet fruit	sunny	124
sweet fruit	warm	124
sweet fruit	warm weather	124
wine grape	warm climate	124
sweet fruit	temperate	124
wine grape	full sun	124
wine grape	climate	124
sweet fruit	summer	124
wine grape	warm weather	124
sweet fruit	tropical climate	125
sweet fruit	subtropical	125
sweet fruit	tropical	125
sweet fruit	tropical	125
sweet fruit	subtropical	125
sweet fruit	tropical	125
tours	professional	126
tours	professional	126
tours	expert	126
tours	enthusiastic	126
tours	knowledgeable	126
tours	informal	126
tours	self-guided	126
tours	audio	126
fowl	farm	127
fowl	yard	127
tours	outdoor	127
fowl	backyard	127
fowl	wild	127
fowl	forest	127
medoc	augmentin	128
red wine	antioxidant	128
red wine	anti-inflammatory	128
red wine	antioxidant	128
red wine	may improve heart health	128
medoc	tylenol	128
red wine	antioxidant-rich	128
st-émilion	monastic history	129
st emilion	medieval	129
st-émilion	medieval	129
st emilion	12th century	129
st-émilion	unesco world heritage	129
tours	historical	129
loire	influenced by napoleon	129
st. émilion	middle ages	129
st émilion	part of the hundred years' war	129
loire	important for french history	129
st émilion	medieval history	129
st-émilion	medieval history	129
burgundy	red	130
red table wine	deep red	130
medoc	deep red	130
beaujolais	deep red	130
merlot	deep red	130
red burgundy	deep red	130
burgundy	deep red	130
zinfandel	deep red	130
red wine	deep red	130
merlot	dark red	130
wine color	light red	130
rose wine	red	130
wine color	deep crimson	130
dry red wine	red	130
sweet fruit	red	130
full bodied wine	red	130
wine grape	red	130
italian wine	red	130
table wine	red	130
wine color	light red	130
wine color	deep red	130
wine color	crimson	130
gamay	red	130
wine color	red	130
california wine	red	130
meritage	red	130
red bordeaux	deep red	130
full bodied wine	dark red	130
red wine	dark red	130
petite syrah	dark red	130
red burgundy	dark red	130
full bodied wine	deep red	130
gamay	deep red	130
petite syrah	deep red	130
red burgundy	red	130
wine color	crimson	130
wine color	red	130
wine taste	red	130
beaujolais	vibrant red	130
pinot noir	deep red	130
bordeaux	deep red	130
cabernet sauvignon	deep red	130
chianti	deep red	130
cabernet franc	deep red	130
dry red wine	deep red	130
gamay	crimson color	130
wine descriptor	red	130
dessert wine	red	130
chianti	red	130
wine color	red	130
italian wine	red	130
wine color	red	130
wine flavor	red	130
red burgundy	dark crimson	130
red table wine	red	130
wine color	red	130
wine color	red	130
texas wine	red	130
wine grape	red	130
german wine	red	130
american wine	red	130
table wine	red	130
dry wine	red	130
american wine	red	130
pinot noir	red	130
medoc	red	130
french wine	red	130
wine color	bright red	130
burgundy	rich red	130
wine color	deep red	130
sweet fruit	orange	130
alsace wine	red	130
dry red wine	dark red	130
burgundy	dark red	130
chianti	dark red	130
red bordeaux	dark red	130
red wine	red	130
bordeaux	red	130
beaujolais	red	130
wine color	pink	131
wine color	pink	131
alsace wine	pink	131
rose wine	rosy	131
beaujolais	pink	131
table wine	pink	131
rose wine	pink	131
gamay	pink	131
sweet fruit	peach	131
beaujolais	pinkish	131
wine color	light pink	131
wine color	pink	131
pinot blanc	golden	132
wine color	golden brown	132
wine color	pale gold	132
pinot blanc	pale gold	132
wine color	golden	132
wine color	golden	132
sweet wine	golden	132
wine descriptor	golden	132
muscadet	golden	132
dessert wine	golden	132
white burgundy	golden	132
sweet riesling	golden	132
chardonnay	golden	132
ice wine	golden	132
white wine	golden	132
wine color	golden	132
white table wine	golden	132
sauterne	golden	132
sauterne	amber	133
sweet wine	amber	133
dessert wine	amber	133
wine color	oak-kissed	133
wine color	amber	133
wine color	amber	133
ice wine	amber	133
meal	optional	134
potable liquid	essential for life	134
tours	practical	134
meal	necessary	134
meal course	special	134
late harvest	beer brewing	135
late harvest	beer brewing	135
late harvest	beer	135
late harvest	brewing	135
late harvest	beer brewing	135
cabernet franc	grape growing	136
st. émilion	wine production since 12th century	136
cabernet franc	popular among wine enthusiasts	136
late harvest	wine production	136
st-émilion	wine production	136
wine grape	wine production	136
cabernet franc	wine production	136
pinot noir	high-quality winemaking	136
pinot noir	winery	136
late harvest	winemaking	136
late harvest	wine production	136
late harvest	wine production	136
pinot noir	vineyard	136
late harvest	wine	136
st émilion	wine trade	136
burgundy	oenology	136
sauvignon blanc	vineyard	136
burgundy	wine industry	136
port	roads	137
port	rails	137
port	equipment	137
loire	canals	137
port	canals	137
loire	canalized	137
port	waterways	137
port	man-made	137
port	waterway	137
loire	bridges	137
wine grape	table grapes	138
white bordeaux	yeast	138
wine color	derived from grape juice	138
red table wine	yeast	138
table wine	yeast	138
rose wine	yeast	138
white table wine	yeast	138
sweet wine	yeast	138
pinot blanc	yeast	138
chianti	other grapes	138
fruit course	grapes	138
late harvest	grapes	138
merlot	grapes	138
red wine	yeast	138
white wine	yeast	138
dry white wine	yeast	138
white wine	grapes	138
bordeaux	grapes	138
wine grape	vitis vinifera	138
wine color	grapes	138
red table wine	grapes	138
dry red wine	grapes	138
fruit course	grapes	138
dessert wine	grapes	138
fruit course	grapes and cheese	138
american wine	grapes	138
white table wine	grapes	138
red wine	grapes	138
italian wine	grapes	138
rose wine	red grapes	138
wine color	grapes	138
italian wine	yeast	138
white burgundy	grapes	138
dry white wine	grapes	138
sweet riesling	grapes	138
pinot blanc	grapes	138
red table wine	grapes	138
sweet wine	grapes	138
rose wine	grapes	138
wine color	grapes	138
red wine	grapes	138
pinot noir	grapes	138
sauvignon blanc	grapes	138
fruit course	grapes	138
white wine	grapes	138
chianti	grapes	138
white bordeaux	grapes	138
chianti	sangiovese grapes	138
dry red wine	grapes	138
table wine	grapes	138
sweet wine	grapes	138
late harvest	grapes	138
meal	ingredients list	139
red wine	aging process	139
chianti	aging process	139
consumable thing	natural	139
edible thing	ingredient	139
meal	ingredients	139
consumable thing	processed	139
fruit course	yogurt	139
consumable thing	as an ingredient	139
consumable thing	supplement	139
meal	food	139
meal	recipe	139
meal	food	139
fruit course	fresh fruits	140
fruit course	fresh fruit	140
fruit course	various fruits	140
dessert wine	fruit	140
dessert course	fruit	140
dessert	fruits	140
sweet wine	fruit	140
dessert course	fruit	140
chenin blanc	fruit	140
ice wine	fruit	140
sweet wine	fruit	140
dessert wine	fruit	140
sweet fruit	ripe	140
sauterne	fruit	140
rose wine	fruit	140
fruit course	fruit smoothie	140
fruit course	juicy	140
sweet fruit	juicy	140
red meat	juicy	140
edible thing	juicy	140
anjou	juicy	140
sauterne	fruit	140
rose wine	fruit	140
anjou	making jams	140
fruit course	multiple	140
sweet riesling	fruit	140
sweet fruit	fruit	140
wine grape	raisins	140
fruit course	multiple fruits	140
fruit course	single	140
sweet dessert	fruit	140
dessert	fruit	140
anjou	fruit	140
fruit course	fresh fruits	140
fruit course	fresh fruit	140
sweet wine	fruit	140
fruit course	fresh fruit	140
fruit course	fruits	140
fruit course	dried fruits	140
fruit course	fruit	140
dessert course	fruit	140
anjou	fruit	140
wine descriptor	fruit	140
ice wine	fruit	140
sweet riesling	fruit	140
sauterne	fruit	140
fruit course	fresh fruits	140
meal course	fruit	140
wine grape	fruit	140
fruit course	nuts	141
sweet wine	nuts	141
dessert course	nuts	141
fruit course	nuts	141
dessert course	nuts	141
dessert	nuts	141
fruit course	nuts	141
sauterne	nuts	141
meritage	petit verdot	142
meritage	cabernet franc	142
italian wine	prosecco	142
chianti	sangiovese	142
muscadet	asparagus	142
cabernet franc	mushrooms	142
rose wine	grenache	142
muscadet	asparagus	142
italian wine	sangiovese	142
italian wine	pinot grigio	142
dry white wine	pinot grigio	142
white wine	pinot grigio	142
beaujolais	charcuterie	142
meritage	malbec	142
wine color	pinot grigio	142
wine color	deep	143
wine color	dull	143
wine color	light	143
wine descriptor	subtle	143
wine flavor	strong	143
wine color	dark	143
wine descriptor	complexity	143
wine descriptor	strong	143
wine taste	complex	143
wine taste	strong	143
wine flavor	mild	143
wine taste	mild	143
wine descriptor	mild	143
wine color	faded	143
wine color	medium	143
wine descriptor	intense	143
wine taste	expensive	144
meursault	expensive	144
pauillac	expensive	144
pauillac	expensive	144
ice wine	expensive	144
margaux	bottle	145
table wine	bottle	145
chianti	bottle	145
potable liquid	bottle	145
full bodied wine	bottle region	145
margaux	luxury packaging	145
potable liquid	bottle	145
margaux	label design	145
table wine	magnum	145
chianti	fiasco	145
margaux	black label	145
sancerre	aoc	146
alsace wine	aoc certified	146
chianti	traditional	146
alsace wine	organic	146
alsace wine	aoc	146
sweet riesling	off-dry	146
margaux	château margaux	147
meursault	leroy	147
loire	historic châteaux	147
loire	châteaux	147
st-émilion	château cheval blanc	147
st-émilion	château ausone	147
meursault	pierre morey	147
loire	chambord	147
loire	amboise	147
loire	chenonceau	147
pauillac	chateau mouton rothschild	147
loire	châteaux	147
pauillac	chateau lafite rothschild	147
meursault	domaine de la romanée-conti	147
pauillac	chateau latour	147
loire	approx. 1,000 km	148
loire	approximately 1,000 km	148
wine descriptor	mild	149
wine descriptor	high	149
wine descriptor	medium	149
wine descriptor	low	149
tours	extreme	150
tours	challenging	150
tours	moderate	150
tours	easy	150
tours	medium	150
tours	exhilarating	150
meal	boring	150
tours	demanding	150
meal course	casual	151
meal course	casual	151
meal course	casual	151
wine taste	sophisticated	151
consumable thing	restaurant	152
meal	restaurant	152
edible thing	restaurant	152
pinot blanc	wine and cheese night	152
meal	restaurant	152
meal course	restaurant	152
fruit course	restaurant	152
meal	restaurant	152
consumable thing	store	152
chardonnay	parties	153
meal course	party	153
meal	picnic	153
fruit course	party	153
sweet dessert	parties	153
meal	party venue	153
edible thing	party	153
port	waterfront	154
port	waterfront	154
port	harbor	154
port	waterfront	154
port	harbor	154
port	harbor	154
port	harbor	154
port	harbor	154
loire	popular for boating	154
port	near river	155
port	lake	155
port	river	155
loire	river	155
port	lake shore	155
st emilion	right bank	155
port	riverbank	155
fish course	river	155
st emilion	bordeaux region	156
st émilion	vineyards	156
st. émilion	bordeaux	156
st emilion	bordeaux	156
pauillac	bordeaux wine region	156
st-émilion	wine region	156
st emilion	wine region	156
meursault	wine region	156
st émilion	wine village	156
st-émilion	wine tours	156
st. émilion	gironde	156
meursault	burgundy	156
st. emilion	bordeaux region	156
st émilion	bordeaux region	156
pauillac	bordeaux wine region	156
st-émilion	bordeaux	156
st emilion	gironde	156
pauillac	bordeaux region	156
pauillac	gironde	156
port	coastal area	157
fish course	sea	157
port	sea	157
port	sea	157
port	coastal	157
tours	beach	157
fish course	ocean	157
port	beach	157
port	near sea	157
loire	atlantic ocean	157
port	coast	157
port	ocean	157
tours	city	158
tours	city	158
tours	destination	158
st. émilion	narrow streets	158
tours	landmark	158
port	near city	158
tours	worldwide	158
tours	city	158
tours	country	158
white table wine	water	159
red wine	water	159
potable liquid	liquid	159
pasta	water	159
potable liquid	water	159
consumable thing	liquid	159
rose wine	water	159
consumable thing	liquid	159
pasta	water	159
wine color	liquid	159
white bordeaux	water	159
table wine	water	159
potable liquid	water	159
port	water	159
pinot blanc	water	159
red table wine	water	159
dry white wine	water	159
italian wine	water	159
white wine	water	159
edible thing	water	159
port	private company	160
port	agency	160
meal	company	160
port	company	160
tours	company	160
port	private company	160
port	public	161
port	authority	161
port	private	161
port	government	161
tours	government	161
tours	government	161
port	government	161
port	authority	161
port	regulatory	161
tours	government	161
fruit course	breakfast	162
meal course	breakfast	162
fruit course	breakfast	162
meal course	breakfast	162
meal course	breakfast	162
meal	breakfast	162
meal	breakfast	162
fruit course	breakfast	162
fruit course	breakfast	162
fruit course	breakfast	162
meal	breakfast	162
meal	breakfast	162
meal course	breakfast	162
fruit course	breakfast	162
meal	breakfast	162
meal course	coffee	163
fruit course	afternoon tea	163
dessert	tea	163
fruit course	afternoon tea	163
sweet dessert	tea	163
dessert course	afternoon tea	163
dessert course	tea	163
fruit course	afternoon tea	163
potable liquid	tea	163
fruit course	brunch	164
fruit course	brunch	164
fruit course	brunch	164
meal course	brunch	164
meal course	brunch	164
fruit course	brunch	164
dry white wine	casual dinner	165
fish course	dinner	165
meal	lunch	165
meal course	dinner	165
fruit course	lunch	165
meal	lunch	165
loire	picnicking	165
meal course	lunch	165
meal	lunch	165
meal	dinner	165
meal	dinner	165
fish course	lunch	165
meal course	lunch	165
meal course	dinner	165
meal	lunch	165
meal course	lunch	165
meal course	lunch	165
beaujolais	casual dinner	165
fruit course	lunch	165
dry riesling	casual dinner	165
meal	lunch	165
muscadet	casual dinner	165
st emilion	medieval town	166
st. émilion	roman settlement	166
st émilion	founded in 11th century	166
st-émilion	village	166
st. émilion	village	166
st émilion	unesco world heritage site	166
st émilion	small medieval town	166
late harvest	delaying	167
late harvest	postponing	167
late harvest	waiting	167
late harvest	delayed	167
late harvest	ripe	168
late harvest	extended ripening	168
wine grape	ripened in summer	168
late harvest	ripening on the tree	168
late harvest	ripening on tree	168
late harvest	ripe	168
tours	boating	169
loire	boating	169
tours	boat	169
tours	boating	169
tours	boat	169
fowl	struts	170
fowl	clumsy	170
tours	walking	170
tours	walking	170
tours	walking	170
tours	walking	170
tours	car	171
tours	driving	171
tours	driving	171
tours	driving	171
tours	foot	171
tours	cycling	171
tours	bus	172
tours	plane	172
tours	flying	172
tours	train	172
tours	plane	172
fish course	oily	173
wine taste	oily	173
edible thing	oil	173
consumable thing	gas	174
meal	unhealthy	174
meal	consumable	174
consumable thing	manufactured	174
potable liquid	contaminated	174
edible thing	lab	174
meursault	rare	175
late harvest	rare	175
pauillac	rare	175
pauillac	rare	175
late harvest	abundant	175
ice wine	rare	175
meal course	five	176
meal course	three	176
meal course	four	176
meal course	main	176
dessert course	final	176
dessert course	last	176
meal course	1	177
meal course	one	177
meal course	three	177
meal course	main	177
meal course	3	177
meal course	four	177
meal course	large	177
meal course	multi	177
meal course	small	177
meal course	multiple	177
meal course	side	177
meal course	five	177
meal course	4	177
meal course	5	177
meal course	single	177
meal course	2	177
meal course	many	178
port	busy	178
meal course	one	178
edible thing	rich in vitamins	179
edible thing	high in fiber	179
sweet fruit	high in fiber	179
consumable thing	nutrient-rich	179
alsace wine	vegan	179
edible thing	healthy	179
consumable thing	organic	179
edible thing	rich in fiber	179
edible thing	low in calories	179
consumable thing	low in calories	179
red meat	rich in iron	179
sweet fruit	high in antioxidants	179
sweet fruit	high in antioxidants	179
edible thing	rich in vitamins	179
consumable thing	high in calories	179
edible thing	high in calories	179
sweet fruit	rich in vitamins	179
consumable thing	rich in vitamins	179
edible thing	high in calories	179
sweet fruit	rich in vitamins	179
meal	nutritious	180
edible thing	high in protein	180
edible thing	rich in protein	180
fruit course	granola	180
edible thing	low in fat	180
red meat	high in fat	180
red meat	high in cholesterol	180
red meat	high in protein	180
red meat	rich in fat	180
consumable thing	low in fat	180
edible thing	low in fat	180
meal course	protein	180
red meat	protein source	180
white bordeaux	dinner party	181
white wine	dinner party	181
dry white wine	dinner party	181
dessert course	special occasion	181
beaujolais	wine and cheese night	181
red bordeaux	dinner party	181
medoc	special dinner	181
red burgundy	special dinner	181
white table wine	dinner party	181
california wine	dinner party	181
margaux	fine dining	181
red bordeaux	fine dining	181
bordeaux	dinner party	181
fruit course	dinner	181
meal	dinner	181
red wine	dinner party	181
chianti	dinner party	181
dessert course	dinner party	181
red table wine	dinner party	181
chardonnay	dinner party	181
table wine	casual gatherings	181
dry wine	dinner party	181
red table wine	dinner party	181
merlot	dinner party	181
white table wine	dinner party	181
table wine	dinner party	181
white wine	romantic dinner	181
margaux	wine tasting	181
cabernet sauvignon	wine tasting	181
red table wine	dinner	181
meritage	dinner party	181
cabernet sauvignon	dinner party	181
white wine	dinner party	181
sauterne	dinner party	181
rose wine	dinner party	181
meal	social occasion	181
dessert course	formal dinner	181
table wine	dinner party	181
sweet wine	dinner party	181
red wine	dinner party	181
dry riesling	dinner party	181
dessert wine	dinner parties	181
red burgundy	wine tasting	181
sweet riesling	romantic dinner	181
cabernet sauvignon	wine and cheese night	181
meal course	special event	181
fish course	banquet	181
sweet wine	dinner party	181
chardonnay	dinner party	181
dessert wine	special meal	181
table wine	dinner party	181
petite syrah	dinner party	181
rose wine	romantic dinner	181
dessert course	at party	181
pinot blanc	dinner party	181
red bordeaux	wine tasting	181
white burgundy	enjoying with friends	182
table wine	romantic evening	182
sweet wine	romantic evening	182
merlot	romantic evening	182
burgundy	romance	182
rose wine	romantic evening	182
fruit course	summer	182
sweet dessert	romance	182
red wine	romantic evening	182
bordeaux	romantic evening	182
white table wine	romantic evening	182
chianti	romantic evening	182
red burgundy	romantic evening	182
red table wine	romantic evening	182
dessert course	romantic	182
white wine	romantic evening	182
white bordeaux	romantic evening	182
cabernet sauvignon	enjoying with friends	182
beaujolais	summer evening	182
muscadet	summer evening	182
riesling	romantic occasions	182
white wine	romantic evening	182
fruit course	party	183
meal course	to celebrate	183
meal	celebration	183
dessert course	celebratory	183
meal	celebratory	183
sweet dessert	party	183
dessert course	party	183
dessert course	to celebrate occasion	183
fish course	celebratory meal	183
chianti	wining and dining	183
muscadet	apéritif	183
late harvest	festival	183
meal course	celebration	183
meal	celebration	183
late harvest	celebration	183
meal	celebration	183
dessert wine	celebration	183
meal	party	183
dessert	party	183
meal	party	183
meal	everyday	184
wine descriptor	occasion	184
meal course	everyday	184
fowl	social	184
meal	everyday	184
meal	daily routine	184
meal	daily	184
meal course	everyday	184
sweet fruit	date	184
meal course	everyday	184
dessert	holiday	185
fruit course	holiday	185
dessert course	holiday meal	185
meal course	holiday	185
meal	holiday	185
dessert wine	holiday	185
meal course	holiday	185
late harvest	halloween	185
dessert wine	holiday gatherings	185
fruit course	holiday	185
beaujolais	holiday gathering	185
dessert course	holiday	185
late harvest	harvest festival	185
fish course	holiday meal	185
fish course	holiday	185
red meat	holiday dinner	185
beaujolais	holiday meal	185
late harvest	thanksgiving	185
red table wine	holiday	185
dessert course	holiday	185
beaujolais	summer gathering	185
meal course	holiday	185
ice wine	holiday	185
sweet wine	holiday	185
sweet dessert	holiday	185
meal course	holiday	185
anjou	christmas tradition	185
sweet wine	wedding	186
meal course	wedding	186
white burgundy	wedding	186
fruit course	wedding	186
ice wine	wedding	186
meal course	wedding	186
dry wine	wedding	186
sweet dessert	wedding	186
medoc	wedding	186
dessert	wedding	186
sweet riesling	wedding	186
dessert course	wedding	186
fish course	formal event	186
white wine	wedding	186
meal course	wedding	186
fruit course	wedding	186
table wine	wedding	186
ice wine	weddings	186
dessert wine	wedding	186
margaux	wedding	186
dessert course	wedding	186
fish course	wedding	186
dry white wine	wedding	186
bordeaux	wedding	186
chardonnay	wedding	186
ice wine	wedding	186
red bordeaux	wedding	186
meal	special occasion	187
meal	special occasion	187
consumable thing	special occasion	187
white burgundy	anniversary	187
cabernet sauvignon	special occasion	187
chianti	special occasion	187
red table wine	special occasion	187
white burgundy	special occasion	187
chardonnay	special occasion	187
dessert course	birthday	187
fish course	birthday	187
bordeaux	anniversary	187
medoc	anniversary	187
meal course	anniversary	187
dessert	birthday	187
merlot	special occasion	187
meal course	birthday	187
red meat	special occasion	187
table wine	special events	187
bordeaux	special events	187
dessert course	birthday	187
meal	special	187
margaux	anniversary	187
table wine	special occasion	187
dessert wine	special occasion	187
white wine	special occasion	187
meal	special occasion	187
dry riesling	special occasion	187
margaux	special occasion	187
fruit course	special occasion	187
dry white wine	special occasion	187
white bordeaux	special event	187
dessert course	special	187
ice wine	special events	187
dry wine	anniversary	187
meritage	special occasions	187
sweet wine	special occasions	187
meal	special event	187
meritage	special event	187
cabernet sauvignon	special event	187
red table wine	special occasion	187
red bordeaux	special occasion	187
fruit course	birthday	187
sweet dessert	birthday	187
meal course	birthday	187
fruit course	birthday	187
white wine	birthday	187
sweet dessert	special event	187
fruit course	special event	187
ice wine	anniversaries	187
sweet dessert	special treat	187
meal course	special occasion	187
dessert course	special event	187
red bordeaux	special event	187
german wine	special event	187
dessert wine	special event	187
margaux	special event	187
ice wine	special occasions	187
dessert wine	special occasions	187
fish course	special occasion	187
sweet wine	special occasions	187
meal course	birthday	187
ice wine	holiday	187
ice wine	anniversary	187
fish course	special occasion	187
dessert course	special occasion	187
ice wine	special occasion	187
dessert course	on special occasions	187
meritage	special occasion	187
rose wine	special occasion	187
bordeaux	special event	187
sweet riesling	birthday	187
bordeaux	special occasion	187
meal course	special occasion	187
meritage	special occasion	187
red bordeaux	special occasion	187
red wine	special event	187
red bordeaux	anniversary	187
red wine	special occasion	187
alsace wine	late harvest	188
ice wine	late harvest	188
dessert wine	late harvest	188
late harvest	early harvest	188
late harvest	first harvest	188
late harvest	grain harvest	188
late harvest	gathering crops after optimal time	188
late harvest	reaping crops after they are fully ripe	188
sauterne	late harvest	188
ice wine	late harvest	188
sweet wine	late harvest	188
late harvest	early harvest	188
late harvest	premature harvest	188
fruit course	symbol of abundance	188
late harvest	spring harvest	188
late harvest	after main harvest	188
anjou	harvested in autumn	188
wine grape	harvested in autumn	188
ice wine	late harvest	188
late harvest	when crops are ripe	188
sweet wine	late harvesting	188
dessert	cream	189
dessert course	cream	189
sweet dessert	cream	189
fruit course	whipped cream	189
fruit course	cream	189
dessert	cream	189
fruit course	with cream	189
fruit course	whipped cream	189
fruit course	whipped cream	189
fruit course	cream	189
fruit course	syrup	190
fruit course	syrup	190
ice wine	thick, syrupy texture	190
fruit course	syrup	190
full bodied wine	specific regions	191
california wine	region	191
tours	region	191
california wine	state	191
tours	country	191
wine color	region	191
st-émilion	region	191
full bodied wine	specific region	191
red meat	cattle	192
red meat	lamb	192
red meat	pig	192
beaujolais	lamb	192
red meat	lamb	192
red meat	deer	192
red meat	sheep	192
meursault	france	193
white bordeaux	france	193
dry riesling	loire valley	193
french wine	loire valley	193
pinot blanc	loire valley	193
cabernet franc	loire valley	193
chenin blanc	france	193
red wine	france	193
semillon	france	193
dry white wine	france	193
sauterne	france	193
sauvignon blanc	loire valley	193
pinot noir	france	193
gamay	france	193
