concept	facet	property	facet_property	cluster_label
broccoli	plant	cruciferous	plant: cruciferous	186
lettuce	category	cruciferous	category: cruciferous	186
crow	category	black bird	category: black bird	187
pigeon	category	urban wildlife	category: urban wildlife	187
butterfly	category	winged	category: winged	187
moth	category	winged	category: winged	187
bird	category	winged	category: winged	187
flamingo	animal	wading bird	animal: wading bird	187
bird	types	waterbird	types: waterbird	187
seagull	category	waterbird	category: waterbird	187
pigeon	category	urban bird	category: urban bird	187
swan	category	waterbird	category: waterbird	187
flamingo	category	waterbird	category: waterbird	187
goose	category	waterbird	category: waterbird	187
woodpecker	category	pecking bird	category: pecking bird	187
pigeon	category	flightless bird	category: flightless bird	187
woodpecker	category	forest dweller	category: forest dweller	187
swan	animal type	waterfowl	animal type: waterfowl	187
duck	category	waterbird	category: waterbird	187
falcon	category	bird of prey	category: bird of prey	187
swan	animal type	waterbird	animal type: waterbird	187
shrimp	category	aquatic	category: aquatic	187
goose	category	migratory bird	category: migratory bird	187
seagull	category	migratory bird	category: migratory bird	187
turkey	category	game bird	category: game bird	187
seagull	category	coastal bird	category: coastal bird	187
bird	types	waterfowl	types: waterfowl	187
swan	category	waterfowl	category: waterfowl	187
dove	category	waterfowl	category: waterfowl	187
duck	category	waterfowl	category: waterfowl	187
duck	animal	waterfowl	animal: waterfowl	187
swan	animal	waterfowl	animal: waterfowl	187
goldfish	type	aquatic	type: aquatic	187
flamingo	animal	waterbird	animal: waterbird	187
flamingo	category	wading bird	category: wading bird	187
seal	category	aquatic	category: aquatic	187
otter	category	aquatic	category: aquatic	187
goose	category	waterfowl	category: waterfowl	187
duck	category	aquatic	category: aquatic	187
salmon	category	atlantic	category: atlantic	188
harpoon	regions	atlantic	regions: atlantic	188
salmon	types	atlantic	types: atlantic	188
salmon	category	pacific	category: pacific	188
mushroom	category	vegetable	category: vegetable	189
parsley	category	vegetable	category: vegetable	189
onions	category	vegetable	category: vegetable	189
beets	category	vegetable	category: vegetable	189
beans	category	vegetable	category: vegetable	189
peas	category	vegetable	category: vegetable	189
asparagus	category	vegetable	category: vegetable	189
avocado	category	vegetable	category: vegetable	189
cauliflower	plant	vegetable	plant: vegetable	189
broccoli	plant	vegetable	plant: vegetable	189
beans	category	legume	category: legume	189
peas	category	legume	category: legume	189
potato	category	starchy vegetable	category: starchy vegetable	189
beets	category	root vegetable	category: root vegetable	189
radish	category	root vegetable	category: root vegetable	189
carrot	category	root vegetable	category: root vegetable	189
potato	category	root vegetable	category: root vegetable	189
garlic	category	vegetable	category: vegetable	189
carrot	category	orange vegetable	category: orange vegetable	189
celery	category	vegetable	category: vegetable	189
beans	type	vegetable	type: vegetable	189
carrot	category	vegetable	category: vegetable	189
pie	type	vegetable	type: vegetable	189
pumpkin	type	vegetable	type: vegetable	189
peas	type	vegetable	type: vegetable	189
cucumber	category	vegetable	category: vegetable	189
asparagus	category	green vegetable	category: green vegetable	189
cauliflower	category	vegetable	category: vegetable	189
lime	category	vegetable	category: vegetable	189
potato	category	vegetable	category: vegetable	189
pepper	category	vegetable	category: vegetable	189
grater	food types	vegetables	food types: vegetables	189
spinach	category	vegetable	category: vegetable	189
tomato	category	vegetable	category: vegetable	189
radish	category	vegetable	category: vegetable	189
rhubarb	category	vegetable	category: vegetable	189
pumpkin	category	vegetable	category: vegetable	189
lettuce	category	vegetable	category: vegetable	189
cabbage	category	vegetable	category: vegetable	189
broccoli	category	vegetable	category: vegetable	189
corn	category	vegetable	category: vegetable	189
broccoli	category	healthy	category: healthy	190
biscuit	category	treats	category: treats	190
peas	category	food	category: food	190
beans	category	food	category: food	190
banana	category	food	category: food	190
walnut	category	food	category: food	190
mushroom	category	food	category: food	190
potato	category	food	category: food	190
biscuit	category	snacks	category: snacks	190
rice	category	food	category: food	190
biscuit	types	sweet	types: sweet	190
cake	type	dessert	type: dessert	190
strawberry	category	sweet	category: sweet	190
biscuit	category	desserts	category: desserts	190
biscuit	category	dessert	category: dessert	190
cake	category	dessert	category: dessert	190
pie	category	dessert	category: dessert	190
pie	category	sweet treat	category: sweet treat	190
cake	category	sweet treat	category: sweet treat	190
donut	category	sweet treat	category: sweet treat	190
cheese	category	food	category: food	190
pie	type	dessert	type: dessert	190
potato	types	sweet	types: sweet	190
apple	category	food	category: food	190
corn	category	food	category: food	190
biscuit	category	food	category: food	190
olive	category	food	category: food	190
pie	type	sweet	type: sweet	190
biscuit	type	sweet	type: sweet	190
strawberry	type	sweet	type: sweet	190
raspberry	type	sweet	type: sweet	190
pepper	type	sweet	type: sweet	190
donut	type	sweet	type: sweet	190
grapefruit	category	breakfast food	category: breakfast food	190
mixer	type	food	type: food	190
peas	type	food	type: food	190
beans	type	food	type: food	190
cake	type	sweet	type: sweet	190
apple	products	dessert	products: dessert	190
plum	location	desserts	location: desserts	190
rhubarb	category	food	category: food	190
bread	category	food	category: food	190
cabbage	category	plant-based	category: plant-based	190
broccoli	category	plant-based	category: plant-based	190
pepper	category	food	category: food	190
cauliflower	category	plant-based	category: plant-based	190
cake	purpose	dessert	purpose: dessert	190
pan	category	cooking	category: cooking	190
celery	category	plant-based	category: plant-based	190
walnut	category	botanical	category: botanical	191
parsley	category	plant	category: plant	191
coconut	category	seed	category: seed	191
beets	category	plant	category: plant	191
asparagus	category	plant	category: plant	191
mushroom	category	fungi	category: fungi	191
lemon	category	botanical	category: botanical	191
lime	category	botanical	category: botanical	191
cucumber	category	botanical	category: botanical	191
tomato	category	botanical	category: botanical	191
rhubarb	category	botanical	category: botanical	191
corn	category	grain	category: grain	191
pear	category	tree	category: tree	191
butterfly	category	creatures	category: creatures	191
cranberry	type	plant	type: plant	191
coconut	plant	palm family	plant: palm family	191
pineapple	category	tropical plant	category: tropical plant	191
corn	category	crop	category: crop	191
walnut	category	bark	category: bark	191
grape	category	vine	category: vine	191
broccoli	category	green	category: green	191
asparagus	category	green	category: green	191
olive	category	tree	category: tree	191
onions	category	plant	category: plant	191
rice	category	grain	category: grain	191
grape	category	plant	category: plant	191
banana	category	plant	category: plant	191
corn	category	plant	category: plant	191
garlic	category	plant	category: plant	191
mushroom	category	plant-like	category: plant-like	191
potato	category	tuber	category: tuber	191
walnut	category	nut	category: nut	191
coconut	category	nut	category: nut	191
olive	category	plant	category: plant	191
tomato	category	plant	category: plant	191
potato	category	plant	category: plant	191
cranberry	category	plant	category: plant	191
strawberry	category	plant	category: plant	191
broccoli	category	plant	category: plant	191
cabbage	category	plant	category: plant	191
raspberry	category	plant	category: plant	191
cauliflower	category	plant	category: plant	191
pepper	category	plant	category: plant	191
carrot	category	plant	category: plant	191
pumpkin	category	plant	category: plant	191
cucumber	category	plant	category: plant	191
radish	category	plant	category: plant	191
rhubarb	category	plant	category: plant	191
apple	category	plant	category: plant	191
blueberry	category	plant	category: plant	191
spinach	category	plant	category: plant	191
pear	category	plant	category: plant	191
celery	category	plant	category: plant	191
skillet	category	kitchenware	category: kitchenware	192
colander	category	kitchen utensil	category: kitchen utensil	192
strainer	category	kitchen utensil	category: kitchen utensil	192
pan	category	kitchen utensil	category: kitchen utensil	192
tongs	category	kitchen utensil	category: kitchen utensil	192
pan	category	utensil	category: utensil	192
spoon	category	eating tool	category: eating tool	192
pan	category	cookware	category: cookware	192
spoon	category	utensil	category: utensil	192
knife	category	utensil	category: utensil	192
pot	category	kitchenware	category: kitchenware	192
spatula	category	kitchen utensil	category: kitchen utensil	192
pan	category	kitchenware	category: kitchenware	192
ladle	category	kitchen utensil	category: kitchen utensil	192
colander	category	cooking utensil	category: cooking utensil	192
knife	category	cutlery	category: cutlery	192
skillet	type	kitchen utensil	type: kitchen utensil	192
strainer	category	household item	category: household item	192
skillet	category	household item	category: household item	192
microwave	category	cooking tool	category: cooking tool	192
colander	category	household item	category: household item	192
colander	category	cooking tool	category: cooking tool	192
spatula	category	cooking tool	category: cooking tool	192
spoon	category	kitchen tool	category: kitchen tool	192
skillet	category	kitchen tool	category: kitchen tool	192
colander	category	kitchen tool	category: kitchen tool	192
blender	category	cooking tool	category: cooking tool	192
butterfly	category	lepidopteran	category: lepidopteran	193
housefly	biological	diptera	biological: diptera	193
hornet	category	hymenoptera	category: hymenoptera	193
wasp	category	hymenoptera	category: hymenoptera	193
moth	category	lepidopteran	category: lepidopteran	193
wasp	category	insecta	category: insecta	193
housefly	category	diptera	category: diptera	193
butterfly	category	magniferoptera	category: magniferoptera	193
hornet	insect	social	insect: social	193
crab	category	arachnid	category: arachnid	193
wasp	category	insect order hymenoptera	category: insect order hymenoptera	193
housefly	biology	diptera	biology: diptera	193
salmon	biology	anadromous	biology: anadromous	194
sardine	biology	anadromous	biology: anadromous	194
salmon	category	anadromous fish	category: anadromous fish	194
eel	category	cartilaginous	category: cartilaginous	194
salmon	category	anadromous	category: anadromous	194
otter	category	aquatic animal	category: aquatic animal	195
tuna	category	marine life	category: marine life	195
walrus	animal type	marine	animal type: marine	195
lobster	category	aquatic animal	category: aquatic animal	195
eel	category	aquatic animal	category: aquatic animal	195
goldfish	category	aquatic animal	category: aquatic animal	195
duck	category	aquatic animal	category: aquatic animal	195
tuna	category	oceanic species	category: oceanic species	195
seal	animal	maritime	animal: maritime	195
dolphin	animal	marine mammal	animal: marine mammal	195
octopus	biology	marine animal	biology: marine animal	195
squid	biology	marine animal	biology: marine animal	195
crab	category	marine life	category: marine life	195
clam	category	marine life	category: marine life	195
seal	animal	marine	animal: marine	195
seal	animal	aquatic	animal: aquatic	195
walrus	animal	marine	animal: marine	195
shrimp	category	aquatic animal	category: aquatic animal	195
whale	category	marine mammal	category: marine mammal	195
shrimp	species	saltwater	species: saltwater	195
walrus	category	marine	category: marine	195
octopus	category	marine	category: marine	195
seal	category	marine	category: marine	195
walrus	animal group	marine	animal group: marine	195
shrimp	category	marine animal	category: marine animal	195
dolphin	category	marine animal	category: marine animal	195
seal	category	marine animal	category: marine animal	195
crab	category	marine	category: marine	195
crab	category	marine animal	category: marine animal	195
tuna	category	marine animal	category: marine animal	195
sardine	category	marine animal	category: marine animal	195
clam	category	marine animal	category: marine animal	195
lobster	category	marine animal	category: marine animal	195
squid	category	marine animal	category: marine animal	195
walrus	category	marine animal	category: marine animal	195
whale	category	marine animal	category: marine animal	195
tiger	category	animal	category: animal	196
eel	category	animal	category: animal	196
butterfly	category	animal	category: animal	196
bird	category	animal	category: animal	196
turtle	category	animal	category: animal	196
crocodile	category	animal	category: animal	196
alligator	category	animal	category: animal	196
frog	category	animal	category: animal	196
octopus	category	animal	category: animal	196
pig	category	farm animal	category: farm animal	196
pigeon	category	animal	category: animal	196
goldfish	category	animal	category: animal	196
shrimp	category	animal	category: animal	196
pig	category	animal	category: animal	196
whale	category	animal	category: animal	196
owl	category	nocturnal animal	category: nocturnal animal	196
lamb	category	young animal	category: young animal	196
salamander	category	animal	category: animal	196
seal	category	animal	category: animal	196
cheetah	category	animal	category: animal	196
crab	category	animal	category: animal	196
whale	category	wildlife	category: wildlife	196
cheetah	category	big cat	category: big cat	196
lion	category	big cat	category: big cat	196
tiger	category	big cat	category: big cat	196
cheetah	category	wild animal	category: wild animal	196
alligator	category	wild animal	category: wild animal	196
bear	category	wild animal	category: wild animal	196
hare	category	wild animal	category: wild animal	196
tiger	category	wild animal	category: wild animal	196
whale	category	large animal	category: large animal	196
alligator	category	wildlife	category: wildlife	196
bull	category	large animal	category: large animal	196
shrimp	species	wild	species: wild	196
eagle	category	wildlife	category: wildlife	196
woodpecker	category	wildlife	category: wildlife	196
crocodile	category	wildlife	category: wildlife	196
pigeon	category	wildlife	category: wildlife	196
deer	category	wildlife	category: wildlife	196
bird	category	wildlife	category: wildlife	196
bear	category	wildlife	category: wildlife	196
bear	category	large animal	category: large animal	196
bull	animal type	bovine	animal type: bovine	197
duck	category	avian	category: avian	197
pigeon	category	avian	category: avian	197
woodpecker	category	avian	category: avian	197
bird	category	avian	category: avian	197
goat	category	caprid	category: caprid	197
cow	category	bovine	category: bovine	197
goat	category	livestock	category: livestock	197
lamb	category	livestock	category: livestock	197
pig	category	livestock	category: livestock	197
bull	category	cattle	category: cattle	197
pig	category	swine	category: swine	197
cow	category	livestock	category: livestock	197
lamb	category	domestic animal	category: domestic animal	198
chicken	animal	domesticated	animal: domesticated	198
chicken	category	domesticated	category: domesticated	198
pig	category	domesticated	category: domesticated	198
turkey	category	domesticated	category: domesticated	198
cow	category	domesticated	category: domesticated	198
lamb	animal type	domesticated	animal type: domesticated	198
turkey	animal	domesticated	animal: domesticated	198
goldfish	origin	domesticated	origin: domesticated	198
turkey	origin	domesticated	origin: domesticated	198
turkey	category	domesticated animal	category: domesticated animal	198
chicken	category	domesticated animal	category: domesticated animal	198
lamb	category	domesticated animal	category: domesticated animal	198
pig	category	domesticated animal	category: domesticated animal	198
cow	category	large domesticated animal	category: large domesticated animal	198
goldfish	breed	domesticated	breed: domesticated	198
hornet	category	wasps	category: wasps	199
hornet	category	bee	category: bee	199
hornet	type	wasps	type: wasps	199
hornet	category	wasp	category: wasp	199
turtle	category	reptile	category: reptile	200
crocodile	category	vertebrate	category: vertebrate	200
hare	category	rabbit-like	category: rabbit-like	200
frog	category	reptile	category: reptile	200
salamander	category	reptile	category: reptile	200
crow	category	mammal-like intelligence	category: mammal-like intelligence	200
alligator	category	reptile	category: reptile	200
rattlesnake	category	reptile	category: reptile	200
crocodile	category	reptile	category: reptile	200
eel	category	reptile-like	category: reptile-like	200
salamander	category	vertebrate	category: vertebrate	200
eel	category	reptile	category: reptile	200
turtle	category	vertebrate	category: vertebrate	200
crab	category	terrestrial	category: terrestrial	200
bird	category	vertebrate	category: vertebrate	200
frog	category	amphibian	category: amphibian	200
turtle	category	amphibian	category: amphibian	200
salamander	category	amphibian	category: amphibian	200
alligator	category	amphibian	category: amphibian	200
crocodile	category	amphibian	category: amphibian	200
eel	category	amphibian	category: amphibian	200
pigeon	category	mammal-like	category: mammal-like	200
hornet	insect	insectoid	insect: insectoid	200
eel	category	elongated body	category: elongated body	200
frog	category	vertebrate	category: vertebrate	200
rattlesnake	category	venomous	category: venomous	200
crow	category	mammal-like characteristics	category: mammal-like characteristics	200
cherry	tree	prunus	tree: prunus	201
peach	category	prunus genus	category: prunus genus	201
plum	category	prunus genus	category: prunus genus	201
pear	category	pyrus genus	category: pyrus genus	201
cherry	tree	prunus avium	tree: prunus avium	201
nectarine	category	peach relative	category: peach relative	201
cherry	category	prunus genus	category: prunus genus	201
plum	category	prunus domestica	category: prunus domestica	201
cherry	category	rosaceae	category: rosaceae	201
peach	category	prunus persica	category: prunus persica	201
cantaloupe	category	vitaceae family	category: vitaceae family	201
cherry	category	prunus	category: prunus	201
rhubarb	botany	belonging to the polygonaceae family	botany: belonging to the polygonaceae family	201
strawberry	botany	rosaceae family	botany: rosaceae family	201
buggy	category	transportation	category: transportation	202
buggy	types	automobile	types: automobile	202
motorcycle	category	two-wheeler	category: two-wheeler	202
buggy	category	vehicle	category: vehicle	202
motorcycle	category	road vehicle	category: road vehicle	202
tricycle	category	vehicle	category: vehicle	202
buggy	type	vehicle	type: vehicle	202
motorcycle	category	vehicle	category: vehicle	202
olive	category	mediterranean crop	category: mediterranean crop	203
olive	category	mediterranean staple	category: mediterranean staple	203
olive	category	tree crop	category: tree crop	203
coconut	category	palmtree product	category: palmtree product	203
asparagus	category	spring crop	category: spring crop	203
olive	category	mediterranean plant	category: mediterranean plant	203
crayon	category	drawing tool	category: drawing tool	204
crayon	category	coloring medium	category: coloring medium	204
pin	location	home decor	location: home decor	204
crayon	category	art supply	category: art supply	204
razor	location	personal care	location: personal care	204
crayon	type	art supply	type: art supply	204
crayon	location	art supplies	location: art supplies	204
cigar	category	smoking accessory	category: smoking accessory	204
toy	category	plaything	category: plaything	205
frisbee	type	toy	type: toy	205
kite	type	toy	type: toy	205
doll	category	plaything	category: plaything	205
goldfish	category	pet	category: pet	205
toy	category	action figure	category: action figure	205
toy	category	doll	category: doll	205
crayon	category	children's toy	category: children's toy	205
tricycle	purpose	children's toy	purpose: children's toy	205
toy	category	game	category: game	205
doll	category	toy	category: toy	205
mixer	category	home equipment	category: home equipment	206
frisbee	type	sporting equipment	type: sporting equipment	206
shoes	category	clothing	category: clothing	206
shoes	category	footwear	category: footwear	206
microwave	category	electronic device	category: electronic device	206
spear	category	sports equipment	category: sports equipment	206
spear	category	hunting equipment	category: hunting equipment	206
slippers	category	clothing	category: clothing	206
slippers	category	footwear	category: footwear	206
rifle	category	gun	category: gun	207
rifle	category	firearm	category: firearm	207
bazooka	category	firearm	category: firearm	207
pistol	category	firearm	category: firearm	207
pistol	category	handgun	category: handgun	207
revolver	categories	pistol	categories: pistol	207
gun	types	machine gun	types: machine gun	207
pistol	category	small arm	category: small arm	207
pistol	category	sidearm	category: sidearm	207
sword	category	weapon	category: weapon	207
knife	category	weapon	category: weapon	207
bazooka	category	weapon	category: weapon	207
missile	category	weapon	category: weapon	207
rifle	category	weapon	category: weapon	207
spear	category	weapon	category: weapon	207
spear	category	hunting tool	category: hunting tool	207
bazooka	type	ordnance	type: ordnance	208
cannon	type	ordnance	type: ordnance	208
missile	category	munition	category: munition	208
bazooka	category	ordnance	category: ordnance	208
turkey	category	wild	category: wild	209
toy	category	figure	category: figure	209
butterfly	category	metamorph	category: metamorph	209
ladle	category	tool	category: tool	209
machete	category	tool	category: tool	209
knife	category	tool	category: tool	209
spear	category	tool	category: tool	209
hare	category	fast runner	category: fast runner	209
mushroom	category	poisonous	category: poisonous	209
celery	category	stalked	category: stalked	209
grapefruit	category	jubilee	category: jubilee	209
crossbow	type	replica	type: replica	209
hare	category	rabbit	category: rabbit	209
rattlesnake	category	snake	category: snake	209
falcon	type	predator	type: predator	209
submarine	category	exploration	category: exploration	209
tiger	category	predator	category: predator	209
falcon	category	predator	category: predator	209
lion	category	predator	category: predator	209
toy	category	model	category: model	209
hawk	category	predator	category: predator	209
cheetah	category	predator	category: predator	209
onions	category	root	category: root	209
butterfly	category	pollinator	category: pollinator	209
crocodile	category	predator	category: predator	209
strawberry	category	fruit	category: fruit	210
tomato	category	fruit	category: fruit	210
banana	category	fruit	category: fruit	210
cantaloupe	category	fruit	category: fruit	210
lime	category	fruit	category: fruit	210
nectarine	category	fruit	category: fruit	210
olive	category	fruit	category: fruit	210
cucumber	category	fruit	category: fruit	210
coconut	category	fruit	category: fruit	210
grape	category	fruit	category: fruit	210
lemon	category	fruit	category: fruit	210
plum	category	fruit	category: fruit	210
pumpkin	category	fruit	category: fruit	210
blueberry	category	fruit	category: fruit	210
pear	category	fruit	category: fruit	210
pineapple	category	fruit	category: fruit	210
cigar	category	luxury item	category: luxury item	210
banana	category	plantain	category: plantain	210
cherry	category	fruit	category: fruit	210
grapefruit	category	fruit	category: fruit	210
lime	category	juice	category: juice	210
rhubarb	category	fruit	category: fruit	210
apple	category	fruit	category: fruit	210
lime	category	tropical fruit	category: tropical fruit	210
pineapple	category	tropical fruit	category: tropical fruit	210
grapefruit	fruit	tropical	fruit: tropical	210
orange	fruit	tropical	fruit: tropical	210
peach	category	summer fruit	category: summer fruit	210
nectarine	category	summer fruit	category: summer fruit	210
lemon	category	acidic fruit	category: acidic fruit	210
pineapple	category	tropical	category: tropical	210
grapefruit	fruit type	tropical	fruit type: tropical	210
avocado	category	fruit	category: fruit	210
pineapple	type	tropical fruit	type: tropical fruit	210
blueberry	category	small fruit	category: small fruit	210
peach	category	fruit	category: fruit	210
raspberry	category	fruit	category: fruit	210
walnut	category	fruit	category: fruit	210
cranberry	category	fruit	category: fruit	210
pepper	category	fruit	category: fruit	210
banana	category	yellow fruit	category: yellow fruit	210
plum	category	dried fruit	category: dried fruit	210
peach	category	sweet fruit	category: sweet fruit	210
corn	category	cereal	category: cereal	211
donut	type	baked	type: baked	211
bread	category	staple	category: staple	211
coconut	category	tree product	category: tree product	211
raspberry	category	edible	category: edible	211
rhubarb	category	edible	category: edible	211
lime	category	edible	category: edible	211
mushroom	category	edible	category: edible	211
cake	type	baked	type: baked	211
biscuit	type	baked	type: baked	211
rice	category	cereal	category: cereal	211
bread	category	starch	category: starch	211
asparagus	category	edible	category: edible	211
pie	category	pastry	category: pastry	211
donut	category	pastry	category: pastry	211
parsley	culinary	baked goods	culinary: baked goods	211
cake	type	muffin	type: muffin	211
asparagus	category	delicacy	category: delicacy	211
biscuit	category	baked good	category: baked good	211
cheese	category	dairy product	category: dairy product	211
pan	type	baking	type: baking	211
oven	type	baking	type: baking	211
cake	category	baked goods	category: baked goods	211
biscuit	category	baked goods	category: baked goods	211
pie	category	baked goods	category: baked goods	211
pie	category	baked good	category: baked good	211
avocado	category	nutrient-rich food	category: nutrient-rich food	212
carrot	category	beta-carotene rich	category: beta-carotene rich	212
beans	category	protein source	category: protein source	212
blueberry	category	antioxidant-rich	category: antioxidant-rich	212
potato	category	starchy food	category: starchy food	212
bread	category	starchy food	category: starchy food	212
spinach	plant	nutrient-rich	plant: nutrient-rich	212
avocado	category	superfood	category: superfood	212
spinach	category	superfood	category: superfood	212
beans	category	plant-based food	category: plant-based food	212
cranberry	category	plant-based food	category: plant-based food	212
blueberry	category	plant-based food	category: plant-based food	212
cantaloupe	category	vitamin-rich	category: vitamin-rich	212
mushroom	category	non-vascular	category: non-vascular	212
cow	category	hoofed	category: hoofed	213
bull	animal	hooves	animal: hooves	213
hare	category	lagomorph	category: lagomorph	213
goat	category	ungulate	category: ungulate	213
deer	category	ungulate	category: ungulate	213
cow	category	ruminant	category: ruminant	213
goat	category	ruminant	category: ruminant	213
deer	category	hoofed	category: hoofed	213
cow	category	hoofed mammal	category: hoofed mammal	213
goat	category	hoofed mammal	category: hoofed mammal	213
deer	category	hoofed mammal	category: hoofed mammal	213
hare	category	rodent	category: rodent	213
lamb	animal	hoofed	animal: hoofed	213
goat	category	hoofed	category: hoofed	213
broccoli	category	green leafy	category: green leafy	214
lettuce	type	leafy	type: leafy	214
spinach	category	leafy green	category: leafy green	214
lettuce	type	leafy green	type: leafy green	214
lettuce	category	leafy green	category: leafy green	214
beets	category	root crop	category: root crop	214
radish	category	root crop	category: root crop	214
potato	category	root crop	category: root crop	214
parsley	category	green leafy vegetable	category: green leafy vegetable	214
sardine	category	schooling fish	category: schooling fish	215
clam	category	shellfish	category: shellfish	215
goldfish	category	fish	category: fish	215
sardine	category	fish	category: fish	215
trout	category	fish	category: fish	215
tuna	category	fish	category: fish	215
eel	category	fish	category: fish	215
salmon	category	fish	category: fish	215
salmon	category	oily fish	category: oily fish	215
sardine	category	oily fish	category: oily fish	215
salmon	category	pacific fish	category: pacific fish	215
clam	category	seafood	category: seafood	215
trout	category	freshwater fish	category: freshwater fish	215
shrimp	species	farmed	species: farmed	215
salmon	category	food fish	category: food fish	215
trout	category	game fish	category: game fish	215
trout	category	cold-water fish	category: cold-water fish	215
sardine	category	ocean fish	category: ocean fish	215
sardine	category	small fish	category: small fish	215
tuna	category	seafood	category: seafood	215
lobster	category	seafood	category: seafood	215
shrimp	category	seafood	category: seafood	215
shrimp	species	freshwater	species: freshwater	215
walnut	category	tree nut	category: tree nut	216
celery	category	herb	category: herb	216
garlic	category	herb	category: herb	216
pepper	category	food ingredient	category: food ingredient	216
cigarette	category	addictive substance	category: addictive substance	216
rice	uses	food ingredient	uses: food ingredient	216
parsley	category	herb	category: herb	216
coconut	category	tree nut	category: tree nut	216
parsley	category	flavoring	category: flavoring	216
hot dog	food type	condiment	food type: condiment	216
pepper	category	spice	category: spice	216
garlic	category	spice	category: spice	216
coconut	category	plant product	category: plant product	216
walnut	category	plant product	category: plant product	216
strawberry	category	plant product	category: plant product	216
blueberry	category	plant product	category: plant product	216
walnut	category	ingredient	category: ingredient	216
lettuce	category	salad ingredient	category: salad ingredient	216
missile	target	ground targets	target: ground targets	217
missile	category	guided projectile	category: guided projectile	217
bazooka	category	rocket launcher	category: rocket launcher	217
missile	category	guided missile	category: guided missile	217
missile	category	unguided missile	category: unguided missile	217
jet	type	missile	type: missile	217
missile	target	air targets	target: air targets	217
bullet	type	projectile	type: projectile	217
missile	category	ballistic missile	category: ballistic missile	217
missile	type	ballistic	type: ballistic	217
whale	category	cetacean	category: cetacean	218
dolphin	category	cetacean	category: cetacean	218
lobster	category	decapod	category: decapod	218
eel	category	elasmobranch	category: elasmobranch	218
octopus	biology	cephalopod	biology: cephalopod	218
squid	biology	cephalopod	biology: cephalopod	218
squid	category	invertebrate	category: invertebrate	218
crab	category	invertebrate	category: invertebrate	218
octopus	category	invertebrate	category: invertebrate	218
squid	category	cephalopod	category: cephalopod	218
shrimp	category	invertebrate	category: invertebrate	218
shrimp	characteristics	decapod	characteristics: decapod	218
lobster	category	crustacean	category: crustacean	218
shrimp	category	crustacean	category: crustacean	218
crab	category	crustacean	category: crustacean	218
clam	category	bivalve	category: bivalve	218
clam	category	mollusk	category: mollusk	218
squid	category	mollusk	category: mollusk	218
wasp	category	invertebrate	category: invertebrate	218
crow	species	corvus	species: corvus	219
crow	species	corvid	species: corvid	219
crow	animal	corvid	animal: corvid	219
turkey	category	galliform	category: galliform	219
crow	category	passerine	category: passerine	219
pigeon	category	passerine	category: passerine	219
pigeon	category	columbidae family	category: columbidae family	219
woodpecker	category	passerine	category: passerine	219
crow	category	corvidae family	category: corvidae family	219
dove	category	columbidae family	category: columbidae family	219
pigeon	category	corvidae	category: corvidae	219
crow	category	corvidae	category: corvidae	219
dove	category	passerine	category: passerine	219
lemon	category	yellow	category: yellow	220
banana	category	yellow	category: yellow	220
carrot	category	orange food	category: orange food	220
tangerine	type	orange	type: orange	220
carrot	category	orange	category: orange	220
pear	category	deciduous fruit	category: deciduous fruit	221
tomato	type	solanaceous	type: solanaceous	221
blueberry	category	berry	category: berry	221
strawberry	category	berry	category: berry	221
grape	category	berry	category: berry	221
cranberry	category	berry	category: berry	221
raspberry	category	berry	category: berry	221
banana	category	berry	category: berry	221
pear	category	tree fruit	category: tree fruit	221
plum	category	tree fruit	category: tree fruit	221
lime	category	tree fruit	category: tree fruit	221
grapefruit	category	tree fruit	category: tree fruit	221
pear	category	pome	category: pome	221
apple	category	pomaceous	category: pomaceous	221
pineapple	category	berry	category: berry	221
cherry	category	stone fruit	category: stone fruit	221
plum	category	stone fruit	category: stone fruit	221
plum	category	drupe	category: drupe	221
apple	category	pomaceous fruit	category: pomaceous fruit	221
pear	category	pomaceous fruit	category: pomaceous fruit	221
pear	category	deciduous tree	category: deciduous tree	221
raspberry	type	berry	type: berry	221
grape	category	vine fruit	category: vine fruit	221
pineapple	type	berry	type: berry	221
cranberry	type	berry	type: berry	221
raspberry	type	aggregate fruit	type: aggregate fruit	221
peach	category	stone fruit	category: stone fruit	221
nectarine	category	stone fruit	category: stone fruit	221
strawberry	type	berry	type: berry	221
hair dryer	types	ceramic	types: ceramic	222
ladle	category	tableware	category: tableware	222
bullet	domains	art	domains: art	222
hair dryer	type	ceramic	type: ceramic	222
pot	category	ceramic	category: ceramic	222
pot	category	plastic	category: plastic	222
stove	type	ceramic	type: ceramic	222
doll	category	figurine	category: figurine	222
pan	category	copperware	category: copperware	222
ladle	category	container	category: container	222
doll	category	collectible	category: collectible	222
nylons	category	textile	category: textile	222
rhubarb	category	weed	category: weed	222
lime	category	chemical	category: chemical	222
nylons	category	fabric	category: fabric	222
pot	category	glass	category: glass	222
pumpkin	category	squash	category: squash	222
machete	category	blade	category: blade	222
pumpkin	category	gourd	category: gourd	222
cucumber	category	gourd	category: gourd	222
submarine	category	scientific	category: scientific	222
hornet	category	insect	category: insect	223
wasp	category	stinging insect	category: stinging insect	223
hornet	insect	venomous	insect: venomous	223
wasp	category	social insect	category: social insect	223
hornet	category	stinging insects	category: stinging insects	223
butterfly	category	insect	category: insect	223
moth	category	night-flying insect	category: night-flying insect	223
wasp	category	insect	category: insect	223
housefly	category	insect	category: insect	223
moth	category	winged insect	category: winged insect	223
