concept	property	cluster_label
fight against insects	public health	473
protection of animals	public health	473
water protection	human consumption	473
non-recoverable waste	public health	473
waste disposal	public health	473
carcinogenic substance	animal health	473
disaster area	food	473
pesticide residue	animal health	473
radioactive pollution	public health	473
climate change policy	adaptation to climate impacts	474
climate change	climate governance	474
coastal protection	adaptation to climate change	474
coastal protection	adaptation to climate change	474
climate change policy	adapting to climate change	474
environment	disaster risk reduction	474
quality of the environment	disaster risk	474
export of waste	social responsibility	475
risk prevention	social responsibility	475
conservation of resources	social responsibility	475
conservation of resources	social responsibility	475
area management	social responsibility	475
animal resources	social responsibility	475
management of resources	social responsibility	475
mineral resources	social responsibility	475
pollution control measures	social responsibility	475
environmental liability	corporate	475
replacement of resources	social responsibility	475
fire protection	business continuity	475
environmental standard	social responsibility	475
management of resources	social responsibility	475
fight against wastage	social responsibility	475
export of waste	corporate accountability	475
environmental liability	companies	475
conservation of resources	social responsibility	475
management of resources	social responsibility	475
animal resources	animal welfare	476
hunting regulations	animal welfare	476
protection of animals	animal welfare	476
protection of animal life	animal welfare	476
protection of animals	humane treatment	476
animal resources	animal welfare	476
protection of animals	animal suffering	476
export of waste	animal welfare	476
non-recoverable waste	social justice	477
export of waste	environmental justice	477
export of waste	social justice	477
exploitation of the sea-bed	social justice	477
prevention of pollution	ensuring environmental justice	477
prevention of pollution	ensure environmental justice	477
polluter pays principle	environmental justice	477
environmental education	environmental justice	477
sensitive area	assault	478
sensitive area	harassment	478
protection of animals	abuse	478
sensitive area	harassment	478
sensitive area	emotional distress	478
sensitive area	assault	478
sensitive area	violence	478
soil pollution	microplastic pollution	479
water pollutant	microplastics	479
wastewater	microplastics	479
polluted area	plastics	479
biodegradability	microplastics	479
stratospheric pollution	ecological	480
waste disposal	economy	480
export of waste	social impact	480
decontamination	biological	480
export of waste	social	480
stratospheric pollutant	ecological	480
exploitation of the sea-bed	social	480
export of waste	social issues	480
pesticide residue	farmer's concerns	480
toxic substance	social	480
export of waste	economic	480
stratospheric pollution	economic	480
ozone	ecological	480
fight against insects	pesticide resistance	481
fight against insects	insecticide overuse	481
fight against insects	resistance development	481
fight against insects	insect resistance	481
fight against insects	disease transmission	482
hospital waste	infectious disease transmission	482
protection of animal life	disease transmission	482
stagnant water	disease transmission	482
fight against insects	disease transmission	482
hospital waste	infection transmission	482
agricultural waste	disease transmission	482
radioactive effluent	long-term health effects	483
radioactive pollution	long-term exposure	483
disaster area	long-term support	483
oil pollution	long-term damage	483
noise protection	physical discomfort	483
non-ionising radiation	no long-term effects	483
radioactive waste	long-term storage	483
radioactive effluent	long-term effects	483
over-exploitation of resources	ignoring long-term effects	483
radioactive pollution	long-term consequences	483
radioactive pollution	long-term contamination	483
radioactive waste	long-term storage	483
radioactive waste	long-term storage	483
thermal discharge	energy efficiency	484
non-polluting vehicle	low energy consumption	484
coastal protection	effectiveness	484
area management	energy efficiency	484
waste management	energy consumption	484
use of water	efficient appliances	484
non-recoverable waste	energy consumption	484
exploitation of resources	conflict	485
protection of animals	harm	485
protection of animals	neglect	485
desertification	conflict	485
exhaustion of resources	conflict	485
mineral resources	conflict	485
climate change	conflict	485
protection of animals	suffering	485
management of resources	conflict	485
environmental protection	conflict	485
disaster area	conflict	485
water resources	conflict	485
protection of animal life	suffering	485
fight against insects	property damage	486
fire protection	property protection	486
coastal protection	property protection	486
fight against insects	property protection	486
fight against insects	property protection	486
drought	over-extraction of water	487
drought	over-extraction	487
freshwater	over-extraction	487
water protection	over-extraction	487
water protection	over-extraction	487
groundwater	over-extraction	487
water management	over-extraction	487
drought	over-extraction of groundwater	487
underwater mineral resources	exploration and extraction costs	487
groundwater	over-extraction	487
sea-bed	overfishing	488
antarctic ocean	overfishing	488
marine environment	overfishing	488
polar region	overfishing	488
pacific ocean	overfishing	488
littoral	overfishing	488
over-exploitation of resources	fishing overfishing	488
resources of the sea	overfishing	488
biosphere	overfishing	488
inshore grounds	overfishing	488
aquatic environment	overfishing	488
marine ecosystem	overfishing	488
marine life	overfishing	488
marine mammal	overfishing	488
marine environment	overfishing	488
resources of the sea	overfishing	488
aquatic environment	overfishing	488
environmental protection	overfishing	488
north sea	overfishing	488
estuary	overfishing	488
exploitation of the seas	overfishing	488
ionian sea	overfishing	488
irish sea	overfishing	488
ligurian sea	overfishing	488
baltic sea	overfishing	488
north sea	overfishing	488
norwegian sea	overfishing	488
ocean	overfishing	488
caspian sea	overfishing	488
mediterranean sea	overfishing	488
exploitation of the seas	industrial fishing	488
baltic sea	threatened by pollution and overfishing	488
marine ecosystem	overfishing	488
environment	overfishing	488
aegean sea	overfishing	488
wastewater	pathogens	489
sensitive area	harmful exposure	489
corrosion	contamination	489
metal pollution	contamination	489
water protection	contamination	489
underground storage of waste	contamination	489
food contamination	cross-contamination	489
waste recycling	contamination	489
radioactive pollution	contamination	489
fight against insects	food contamination	489
stagnant water	standing still	490
stagnant water	unmoving	490
stagnant water	still	490
stagnant water	motionless	490
stagnant water	devoid of flow	490
physical environment	noise	491
disaster area	confusion	491
disaster area	uncertainty	491
disaster area	confusion	491
disaster area	chaos	491
disaster area	fear	491
disaster area	helplessness	491
quality of the environment	smell	492
nuisance	smell	492
environment	smell	492
nuisance	smell	492
physical environment	smell	492
physical environment	sound	492
physical environment	light	493
climate	humidity	493
climatic zone	humid	493
corrosion	humidity	493
biodegradability	moisture	493
physical environment	temperature	493
physical environment	humidity	493
subtropical zone	humidity	493
physical environment	humidity	493
geophysical environment	humidity	493
atmospheric conditions	humidity	493
climate	humidity	493
biodegradability	temperature	493
ligurian sea	connects to tyrrhenian sea and gulf of genoa	494
aegean sea	sea of crete	494
black sea	connected to mediterranean	494
indian ocean	mediterranean sea	494
aegean sea	mediterranean sea	494
aegean sea	black sea	494
aegean sea	mediterranean sea	494
aegean sea	ionian sea	494
aegean sea	adriatic sea	494
aegean sea	sea of marmara	494
ligurian sea	part of the mediterranean sea	494
irish sea	european mainland	494
adriatic sea	aegean sea	495
adriatic sea	red sea	495
black sea	sea of azov	495
irish sea	celtic sea	495
aegean sea	sea of crete	495
adriatic sea	black sea	495
black sea	bosphorus	495
aegean sea	black sea	495
norwegian sea	barents sea	495
norwegian sea	arctic ocean	495
red sea	indian ocean	495
adriatic sea	ionian sea	495
adriatic sea	strait of otranto	495
norwegian sea	north sea	495
black sea	danube river	495
greenhouse effect	environmental degradation	496
radioactive pollution	environmental degradation	496
stratospheric pollution	air quality degradation	496
non-recoverable waste	environmental degradation	496
storage of waste	environmental degradation	496
protection of animals	environmental degradation	496
cost of pollution	environmental degradation	496
wastewater	environmental degradation	496
coastal pollution	beach degradation	496
water protection	water pollution	496
deforestation	environmental degradation	496
polluted area	environmental degradation	496
pollution from ships	environmental degradation	496
defoliation	environmental degradation	496
agricultural disaster	environmental degradation	496
thermal pollution	environmental degradation	496
industrial pollution	environmental degradation	496
exploitation of the seas	environmental degradation	496
exploitation of resources	environmental degradation	496
coastal pollution	environmental degradation	496
chemical pollution	environmental degradation	496
pollution	environmental degradation	496
unauthorised dumping	environmental degradation	496
domestic waste	water pollution	496
water pollutant	environmental degradation	496
erosion	water pollution	496
acid rain	water quality degradation	496
pollutant	water pollution	496
atmospheric pollutant	air quality decline	496
motor vehicle pollution	air quality degradation	496
thermal pollution	water quality degradation	496
flood	environmental degradation	496
radioactive pollution	long-term environmental damage	496
industrial hazard	environmental pollution	496
destruction of crops	environmental pollution	496
unauthorised dumping	environmental pollution	496
dumping of waste	environmental pollution	496
reduction of gas emissions	environmental degradation	496
man-made disaster	environmental degradation	496
english channel	threatened by pollution and climate change	496
biosphere	ecosystem degradation	496
conservation of resources	ecosystem degradation	496
marine pollution	climate change acceleration	496
unauthorised dumping	water pollution	496
flood	water pollution	496
acid rain	water pollution	496
used oil	water pollution	496
soil pollution	water pollution	496
industrial waste	water pollution	496
defoliation	water pollution	496
electronic waste	water pollution	496
dumping of waste	water pollution	496
eutrophication	water pollution	496
pollution from ships	water pollution	496
metal pollution	environmental degradation	496
waste	water pollution	496
man-made disaster	environmental degradation	496
polluter pays principle	degradation of natural resources	496
agricultural disaster	environmental degradation	496
exhaustion of resources	environmental degradation	496
flood	environmental degradation	496
industrial pollution	environmental degradation	496
noise pollution	environmental degradation	496
chemical pollution	environmental degradation	496
energy resources	environmental degradation	496
destruction of crops	environmental degradation	496
over-exploitation of resources	environmental degradation	496
pollution	environmental degradation	496
acid rain	soil degradation	496
thermal pollution	environmental degradation	496
waste	environmental degradation	496
water pollution	environmental degradation	496
exploitation of resources	environmental degradation	496
polluted area	environmental degradation	496
motor vehicle pollution	environmental degradation	496
fight against wastage	environmental degradation	496
agricultural disaster	environmental degradation	496
degree of pollution	environmental degradation	496
natural hazard	environmental degradation	496
wastewater	environmental degradation	496
atmospheric pollutant	environmental degradation	496
prevention of pollution	environmental degradation	496
waste	soil degradation	496
pollution of waterways	environmental degradation	496
degree of pollution	environmental degradation	496
motor vehicle pollution	environmental degradation	496
destruction of crops	environmental degradation	496
oil pollution	environmental degradation	496
pollution from agricultural sources	environmental degradation	496
desertification	environmental degradation	496
noise pollution	environmental degradation	496
soil pollution	environmental degradation	496
agricultural waste	environmental degradation	496
pollutant	environmental degradation	496
over-exploitation of resources	environmental degradation	496
atmospheric pollution	environmental degradation	496
exhaustion of resources	environmental degradation	496
drought	environmental degradation	496
pollution from land-based sources	environmental degradation	496
water pollutant	environmental degradation	496
organic pollution	environmental degradation	496
atmospheric pollution	environmental degradation	496
industrial pollution	environmental degradation	496
drought	environmental degradation	496
pollution of waterways	environmental degradation	496
agricultural disaster	environmental degradation	496
exhaustion of resources	environmental degradation	496
industrial pollution	degraded environment	496
man-made disaster	environmental degradation	496
exhaustion of resources	pollution	496
reduction of gas emissions	environmental degradation	496
pollution	social impacts	497
exploitation of the seas	social impacts	497
accidental pollution	social impacts	497
degree of pollution	social impacts	497
local pollution	social impacts	497
accidental pollution	social consequences	497
prevention of pollution	social consequences	497
local pollution	social consequences	497
metal pollution	social impact	497
domestic waste	social issues	497
nuisance	social impact	497
man-made disaster	social impact	497
local pollution	social impact	497
degradation of the environment	social impact	497
dumping of waste	social impacts	497
noise pollution	social impact	497
dumping of waste	social issues	497
environmental liability	social impacts	497
natural hazard	social	497
coastal protection	social impacts	497
atmospheric pollution	social impact	497
prevention of pollution	social costs	497
hazardous waste	social costs	497
industrial pollution	social costs	497
degree of pollution	social consequences	497
climate change	social	497
food contamination	social	497
defoliation	social	497
environmental liability	community impacts	497
natural disaster	social	497
greenhouse effect	social	497
exploitation of the seas	social	497
exploitation of resources	social	497
exhaustion of resources	social	497
acid rain	aesthetic impacts	497
coastal pollution	aesthetic impacts	497
local pollution	social impacts	497
dumping of waste	social problems	497
desertification	social	497
pollution	social impact	497
atmospheric pollution	social impacts	497
man-made disaster	psychological effects	497
chemical waste	social impacts	497
acidification	social impacts	497
polluted area	social impacts	497
pollutant	social impacts	497
chemical pollution	social impacts	497
pollution	social impacts	497
pollution from ships	social impacts	497
degradation of the environment	social impacts	497
metal pollution	social impacts	497
exploitation of the seas	social impacts	497
pollution from agricultural sources	social impacts	497
degree of pollution	social impact	497
pollution	social impact	497
drought	social impact	497
destruction of crops	social impact	497
radioactive effluent	social impact	497
pollution from land-based sources	social impacts	497
acid rain	social impacts	497
organic pollution	social impacts	497
electronic waste	social impacts	497
man-made disaster	social effects	497
noise pollution	social impacts	497
industrial pollution	social impacts	497
environmental protection	social impacts	497
environmental impact	social impacts	497
accidental pollution	social impacts	497
local pollution	social impacts	497
metal waste	social impacts	497
thermal pollution	social impacts	497
atmospheric pollutant	social impacts	497
deforestation	social impacts	497
dumping of waste	social impacts	497
pollution of waterways	social impacts	497
erosion	social impacts	497
stratospheric pollutant	social impacts	497
water protection	social impacts	497
environmental liability	social impacts	497
motor vehicle pollution	social impacts	497
greenhouse effect	economic losses	498
atmospheric pollutant	economic losses	498
cost of pollution	economic losses	498
accidental pollution	economic losses	498
atmospheric pollution	economic losses	498
stratospheric pollution	economic losses	498
erosion	economic losses	498
radioactive pollution	economic losses	498
thermal pollution	economic losses	498
bad weather	economic losses	498
pollution of waterways	economic losses	498
industrial pollution	economic losses	498
water pollution	economic losses	498
metal pollution	economic losses	498
unauthorised dumping	economic losses	498
desertification	economic losses	498
polluted area	economic losses	498
chemical pollution	economic losses	498
local pollution	economic losses	498
electronic waste	economic waste	498
dumping of waste	economic losses	498
thermal discharge	economic losses	498
food contamination	economic loss	498
defoliation	economic loss	498
industrial hazard	financial loss	498
metal pollution	economic loss	498
pollution from ships	economic loss	498
climate change	economic loss	498
man-made disaster	economic loss	498
water pollutant	economic losses	498
local pollution	economic loss	498
water pollutant	economic loss	498
bad weather	economic loss	498
environmental liability	economic loss	498
natural hazard	economic loss	498
water protection	economic loss	498
fight against wastage	economic loss	498
exploitation of the seas	economic loss	498
nuisance	productivity loss	498
degradation of the environment	economic loss	498
drought	economic losses	498
volcanic eruption	economic loss	498
environmental impact	economic losses	498
stagnant water	economic losses	498
organic pollution	economic losses	498
coastal pollution	economic losses	498
cost of pollution	property damage	498
greenhouse effect	economic losses	498
fight against wastage	financial loss	498
adaptation to climate change	reduced economic losses	498
cost of pollution	environmental damages	498
industrial hazard	financial losses	498
soil pollution	economic damage	498
volcanic eruption	economic damage	498
oil pollution	economic damage	498
agricultural disaster	economic loss	498
flood	economic loss	498
exploitation of the seas	loss of livelihoods	498
non-recoverable waste	economic loss	498
environmental liability	economic losses	498
climate change	economic losses	498
pollution from land-based sources	economic losses	498
coastal pollution	economic damage	498
eutrophication	economic losses	498
natural hazard	economic losses	498
food contamination	economic losses	498
global warming	economic losses	498
deforestation	economic losses	498
water protection	economic losses	498
pollution from agricultural sources	economic losses	498
electronic waste	economic losses	498
agricultural waste	economic losses	498
noise pollution	economic losses	498
oil pollution	economic losses	498
soil pollution	economic losses	498
marine pollution	economic losses	498
exploitation of the seas	economic losses	498
degradation of the environment	economic losses	498
pollutant	economic losses	498
pollution	economic losses	498
acidification	economic losses	498
acid rain	economic losses	498
pollution from ships	economic losses	498
industrial pollution	economic costs	499
electronic waste	economic costs	499
motor vehicle pollution	economic costs	499
chemical pollution	economic costs	499
hospital waste	economic costs	499
waste	economic costs	499
accidental pollution	economic costs	499
degradation of the environment	economic costs	499
industrial waste	economic costs	499
waste	economic costs	499
chemical waste	economic costs	499
pollution	economic costs	499
oil pollution	economic costs	499
local pollution	economic costs	499
metal waste	economic costs	499
dumping of waste	economic costs	499
stratospheric pollutant	economic costs	499
atmospheric pollutant	economic costs	499
polluted area	economic costs	499
domestic waste	economic costs	499
organic pollution	economic costs	499
unauthorised dumping	health costs	499
dumping of waste	economic costs	499
acid rain	economic costs	499
waste management	economic costs	499
metal pollution	economic costs	499
hospital waste	economic costs	499
erosion	economic impact	499
metal waste	economic costs	499
greenhouse effect	economic impact	499
nuisance	economic impact	499
defoliation	economic impact	499
global warming	economic impact	499
man-made disaster	economic impact	499
exhaustion of resources	economic impact	499
noise pollution	economic impact	499
waste	economic costs	499
disaster area	economic impact	499
soil pollution	economic impact	499
stratospheric pollution	economic impact	499
industrial hazard	worker compensation claims	499
local pollution	economic costs	499
unauthorised dumping	social costs	499
prevention of pollution	economic costs	499
dumping of waste	economic costs	499
atmospheric pollutant	economic costs	499
pollution	economic costs	499
hazardous waste	economic costs	499
stratospheric pollution	economic costs	499
industrial pollution	economic costs	499
unauthorised dumping	economic costs	499
electronic waste	economic costs	499
radioactive pollution	economic costs	499
chemical pollution	economic costs	499
motor vehicle pollution	economic costs	499
industrial waste	economic costs	499
industrial pollution	economic costs	499
environmental protection	economic impacts	499
degree of pollution	economic costs	499
pollution of waterways	economic impacts	499
stratospheric pollution	economic impacts	499
metal pollution	economic impacts	499
pollution from land-based sources	economic impacts	499
unauthorised dumping	economic costs	499
non-recoverable waste	economic costs	499
storage of waste	economic costs	499
fight against insects	economic costs	499
waste management	economic costs	499
chemical waste	financial costs	499
unauthorised dumping	financial costs	499
exhaustion of resources	economic impact	499
organic pollution	economic impacts	499
food contamination	economic	499
defoliation	economic	499
natural hazard	economic	499
desertification	economic	499
greenhouse effect	economic	499
natural disaster	economic	499
corrosion	economic	499
exploitation of the seas	economic	499
exploitation of resources	economic	499
exhaustion of resources	economic	499
fight against insects	economic costs	499
pollution control	economic costs	499
industrial waste	economic cost	499
climate change	economic	499
greenhouse effect	economic impacts	499
export of waste	economic costs	499
motor vehicle pollution	economic impacts	499
pollution	economic costs	499
local pollution	economic costs	499
agricultural disaster	long-term economic impact	499
chemical waste	financial costs	499
export of waste	economic consequences	499
waste	social costs	499
deforestation	economic impacts	499
metal waste	social costs	499
acid rain	economic impacts	499
industrial pollution	economic impacts	499
climate change	economic impacts	499
acidification	economic impacts	499
industrial pollution	social costs	499
eutrophication	economic impacts	499
water pollutant	economic impacts	499
chemical pollution	economic impacts	499
soil pollution	economic impacts	499
pollution from agricultural sources	economic impacts	499
degradation of the environment	economic impacts	499
noise pollution	economic impacts	499
pollutant	economic impacts	499
global warming	economic impacts	499
coastal pollution	economic impacts	499
local pollution	economic impacts	499
thermal pollution	economic impacts	499
water pollution	economic impacts	499
destruction of crops	social unrest	500
desertification	social unrest	500
exploitation of resources	social unrest	500
exploitation of the seas	social unrest	500
accidental pollution	social unrest	500
industrial pollution	social unrest	500
pollution	social unrest	500
over-exploitation of resources	social unrest	500
degradation of the environment	social unrest	500
cost of pollution	social unrest	500
environmental liability	social unrest	500
agricultural disaster	social unrest	500
climate change	social unrest	500
exhaustion of resources	social unrest	500
polluted area	social unrest	500
export of waste	social unrest	500
agricultural disaster	social unrest	500
global warming	social upheaval	500
exhaustion of resources	social unrest	500
exploitation of resources	social unrest	500
over-exploitation of resources	social unrest	500
destruction of crops	social unrest	500
over-exploitation of resources	social injustice	500
cost of pollution	social injustice	500
pollution	social injustice	500
exploitation of resources	social injustice	500
exploitation of the seas	social injustice	500
agricultural disaster	social unrest	500
pollution from ships	reputation damage	501
environmental liability	reputation damage	501
environmental liability	reputation loss	501
food contamination	reputation damage	501
environmental liability	reputation damage	501
accidental pollution	reputation damage	501
pollution from ships	reputation damage	501
environmental liability	reputation damage	501
food contamination	reputation damage	501
industrial hazard	reputation damage	501
unauthorised dumping	reputation damage	501
industrial pollution	reputation damage	501
environmental liability	community harm	502
food contamination	public trust	502
hospital waste	social stigma	502
unauthorised dumping	social stigma	502
food contamination	reputation	502
environmental impact	future uncertainty	502
unauthorised dumping	community harm	502
exhaustion of resources	future uncertainty	502
agricultural disaster	communities	502
environmental liability	community harm	502
bad weather	crop damage	503
acid rain	plant damage	503
stratospheric pollutant	crop damage	503
corrosion	equipment downtime	503
agricultural disaster	crop failure	503
soil pollution	reduced crop yields	503
drought	crop failure	503
fight against insects	reduced crop damage	503
drought	crop loss	503
water pollution	human disease	504
pollution from ships	harm to human health	504
polluter pays principle	harm to human health	504
exploitation of the seas	damage to tourism	504
coastal pollution	damage to tourism	504
environmental liability	harm to people	504
man-made disaster	harm to people	504
exploitation of the seas	threat to human health	504
organic pollution	harm to humans	504
eutrophication	harm to human health	504
pollution from ships	harm to human health	504
coastal pollution	threat to human health	504
exploitation of the seas	damage to human health	504
disaster area	physical harm	504
oil pollution	harm to humans	504
radioactive pollution	short-term damage	505
accidental pollution	short-term damage	505
metal pollution	short-term damage	505
toxic substance	short-term	505
accidental pollution	short-term harm	505
accidental pollution	short-term impact	505
natural disaster	short-term	505
over-exploitation of resources	short-term thinking	505
industrial pollution	short-term	505
coastal pollution	impact on fishing industries	506
thermal pollution	aquatic life	506
thermal discharge	toxicity to aquatic life	506
marine pollution	aquatic ecosystems	506
soil pollution	toxicity to plants	506
coastal pollution	marine ecosystems	506
acidification	impact on marine life	506
pollution of waterways	aquatic life	506
thermal pollution	changes in aquatic life	506
acid rain	impact on aquatic life	506
water pollutant	aquatic life impairment	506
water pollutant	water treatment challenges	506
thermal discharge	changes in aquatic life	506
thermal discharge	impact on aquatic ecosystems	506
biotope	indicator of environmental health	506
thermal discharge	change in aquatic habitat	506
climatic zone	plant growth	506
marine pollution	ecological damage	507
metal waste	ecological damage	507
dumping of waste	ecological damage	507
local pollution	ecological damage	507
environmental liability	ecological damage	507
atmospheric pollution	ecological damage	507
agricultural disaster	ecological damage	507
thermal pollution	ecological damage	507
soil pollution	ecological damage	507
domestic waste	ecological damage	507
drought	ecological damage	507
unauthorised dumping	ecological damage	507
degradation of the environment	ecological damage	507
acid rain	ecological damage	507
electronic waste	ecological damage	507
chemical waste	ecological damage	507
radioactive effluent	ecological damage	507
water protection	ecological damage	507
eutrophication	ecological damage	507
noise pollution	ecological damage	507
organic pollution	ecological damage	507
water pollutant	ecological imbalance	507
over-exploitation of resources	ecological disaster	507
waste	ecological costs	507
carcinogenic substance	ecological harm	507
water pollutant	recreational impacts	507
motor vehicle pollution	ecological damage	507
desertification	ecological damage	507
volcanic eruption	environmental hazard	507
radioactive pollution	ecological damage	507
accidental pollution	ecological effects	507
defoliation	ecological imbalance	507
destruction of crops	ecological imbalance	507
exploitation of the sea-bed	ecological damage	507
storage of waste	ecological damage	507
non-recoverable waste	ecological damage	507
thermal discharge	ecological damage	507
organic pollution	ecological harm	507
water pollutant	ecological harm	507
metal pollution	ecological harm	507
radioactive pollution	ecological impact	507
pollution	ecological collapse	507
carcinogenic substance	ecological impact	507
carcinogenic substance	ecological	507
hazardous waste	ecological	507
toxic substance	ecological	507
industrial pollution	ecological impacts	507
environmental protection	ecological impacts	507
degradation of the environment	ecological impacts	507
noise pollution	ecological impacts	507
desertification	ecological crisis	507
unauthorised dumping	ecological costs	507
acid rain	forest damage	507
degradation of the environment	ecological disruptions	507
erosion	ecological disruptions	507
bad weather	agricultural damage	507
exhaustion of resources	ecological damage	507
polluted area	ecological damage	507
defoliation	ecological disruption	507
stagnant water	ecological damage	507
desertification	ecological disruption	507
oil pollution	ecological damage	507
organic pollution	ecological damage	507
ozone	ecological damage	507
combustion gases	ecological damage	507
atmospheric pollutant	ecological damage	507
degree of pollution	ecological damage	507
local pollution	ecological damage	507
motor vehicle pollution	ecological damage	507
metal pollution	ecological damage	507
water pollutant	ecological damage	507
chemical pollution	ecological damage	507
defoliation	ecological	507
water pollution	ecological damage	507
desertification	ecological	507
exploitation of resources	ecological	507
organic pollution	ecological harm	507
exploitation of resources	pollution	507
dangerous substance	pollution	507
over-exploitation of resources	pollution	507
hospital waste	ecological harm	507
man-made disaster	ecological harm	507
organic pollution	ecological harm	507
environmental liability	ecological harm	507
organic pollution	environmental harm	507
man-made disaster	environmental harm	507
volcanic eruption	ecological disruption	507
greenhouse effect	ecological	507
over-exploitation of resources	ecological damage	507
soil pollution	ecological damage	507
pollution from ships	ecological damage	507
industrial pollution	ecological disruption	507
degradation of the environment	ecological disruption	507
erosion	ecological disruption	507
pollutant	ecological damage	507
atmospheric pollutant	ecological disruption	507
greenhouse effect	ecological disruption	507
accidental pollution	ecological disruption	507
environmental liability	ecological disruption	507
radioactive pollution	ecological disruption	507
stratospheric pollution	ecological disruption	507
chemical waste	ecological disruption	507
pesticide residue	ecological disruption	507
organic pollution	ecological disruption	507
oil pollution	ecological disruption	507
atmospheric pollution	ecological disruption	507
industrial pollution	ecological damage	507
unauthorised dumping	ecological damage	507
environmental liability	ecological damage	507
pollution from land-based sources	ecological damage	507
reduction of gas emissions	ecological damage	507
cost of pollution	ecological damage	507
atmospheric pollution	ecological damage	507
pollution from agricultural sources	ecological damage	507
pollution	ecological damage	507
chemical waste	ecological damage	507
pollution of waterways	ecological damage	507
hazardous waste	ecological damage	507
polluted area	ecological damage	507
marine pollution	degradation of ecosystems	508
eutrophication	loss of recreational areas	508
soil pollution	degraded ecosystem	508
pollution	degradation of natural habitats	508
degradation of the environment	loss of natural resources	508
local pollution	degraded environment	508
soil pollution	degradation of ecosystem	508
coastal pollution	degradation of ecosystem services	508
deforestation	loss of ecosystem services	508
coastal pollution	loss of ecosystem services	508
climate change	loss of ecosystem services	508
water pollution	loss of ecosystem services	508
exploitation of the seas	loss of ecosystem services	508
pollution from agricultural sources	ecosystem degradation	508
exploitation of the seas	decline of fisheries	508
exploitation of the seas	degradation of marine habitats	508
erosion	degradation of water quality	508
bad weather	injuries	509
water pollutant	human illness	509
industrial hazard	illness	509
industrial hazard	illness	509
industrial hazard	chronic	509
disaster area	injuries	509
dangerous substance	accidents	509
industrial hazard	accidents	509
destruction of crops	hunger	509
stagnant water	odors	509
man-made disaster	injury	509
industrial hazard	injury	509
bad weather	humanitarian crises	510
drought	humanitarian crises	510
accidental pollution	humanitarian crises	510
volcanic eruption	humanitarian crisis	510
flood	humanitarian crisis	510
agricultural disaster	humanitarian crisis	510
volcanic eruption	humanitarian crisis	510
natural hazard	humanitarian crisis	510
exhaustion of resources	human suffering	510
climate change	human suffering	510
radioactive pollution	human suffering	510
industrial pollution	human suffering	510
natural hazard	human suffering	510
oil pollution	human suffering	510
exploitation of resources	human rights violations	510
natural hazard	humanitarian	510
natural disaster	humanitarian	510
agricultural disaster	humanitarian crisis	510
exhaustion of resources	scarcity	511
use of water	scarcity	511
exhaustion of resources	shortages	511
exhaustion of resources	shortage	511
exhaustion of resources	scarcity	511
cost of pollution	resource scarcity	511
exploitation of resources	resource scarcity	511
exhaustion of resources	resource competition	511
exhaustion of resources	scarcity	511
exhaustion of resources	scarcity	511
destruction of crops	food shortage	512
destruction of crops	food price increase	512
destruction of crops	food scarcity	512
acid rain	animal mortality	512
exhaustion of resources	food and water scarcity	512
desertification	food and water scarcity	512
greenhouse effect	food and water scarcity	512
agricultural disaster	food insecurity	512
climate change	food insecurity	512
destruction of crops	food insecurity	512
exhaustion of resources	food insecurity	512
bad weather	food and water shortages	512
defoliation	nutrient loss	512
agricultural disaster	food price volatility	512
exhaustion of resources	food and water insecurity	512
bad weather	food shortages	512
agricultural disaster	food shortages	512
agricultural disaster	food shortage	512
global warming	food and water scarcity	512
defoliation	agricultural decline	512
global warming	food insecurity	512
agricultural disaster	food shortage	512
exhaustion of resources	food insecurity	512
agricultural disaster	food price increases	512
agricultural disaster	food shortage	512
destruction of crops	food scarcity	512
desertification	poverty	512
destruction of crops	poverty	512
agricultural disaster	livestock scarcity	512
drought	food insecurity	512
exploitation of the seas	food insecurity	512
degradation of the environment	food insecurity	512
desertification	food insecurity	512
climate change	food insecurity	512
water pollution	food insecurity	512
destruction of crops	food insecurity	512
global warming	food insecurity	512
greenhouse effect	food insecurity	512
agricultural disaster	food insecurity	512
over-exploitation of resources	food insecurity	512
agricultural disaster	malnutrition	512
destruction of crops	malnutrition	512
food contamination	food waste	512
chemical pollution	food insecurity	512
dangerous substance	long-term damage	513
exploitation of the seas	long-term damage	513
accidental pollution	long-term damage	513
man-made disaster	long-term damage	513
metal pollution	long-term damage	513
radioactive pollution	long-term damage	513
volcanic eruption	long-term effects	513
man-made disaster	long-term effects	513
natural disaster	long-term	513
radioactive pollution	long-term damage	513
exhaustion of resources	long-term	513
food contamination	long-term health effects	513
oil pollution	persistent nature	513
toxic substance	long-term	513
radioactive pollution	long-term effects	513
industrial pollution	long-term	513
radioactive pollution	long-term consequences	513
dangerous substance	long-term consequences	513
industrial hazard	acute	513
radioactive waste	long-term consequences	513
agricultural disaster	price inflation	514
agricultural disaster	price increase	514
exhaustion of resources	price increases	514
agricultural disaster	price hike	514
agricultural disaster	price inflation	514
destruction of crops	price increase	514
agricultural disaster	food shortages	515
protection of plant life	food security	515
exploitation of the seas	food security threats	515
marine pollution	food security threats	515
greenhouse effect	food security threats	515
water pollutant	food security risks	515
marine pollution	food security	515
greenhouse effect	food security	515
degradation of the environment	food security	515
agricultural disaster	food insecurity	515
desertification	food insecurity	515
acid rain	impact on agriculture	515
exploitation of the seas	food security	515
defoliation	food security threat	515
climate change	food security	515
desertification	food insecurity	515
