concept	facet	property	facet_property
nuisance	domains	social	domains: social
nuisance	domains	environmental	domains: environmental
nuisance	domains	personal	domains: personal
economic instrument for the environment	drawbacks	regulatory complexity	drawbacks: regulatory complexity
economic instrument for the environment	drawbacks	administrative costs	drawbacks: administrative costs
economic instrument for the environment	drawbacks	unintended consequences	drawbacks: unintended consequences
economic instrument for the environment	drawbacks	inefficient allocation	drawbacks: inefficient allocation
economic instrument for the environment	drawbacks	inequitable distribution	drawbacks: inequitable distribution
exploitation of resources	driver	demand	driver: demand
exploitation of resources	driver	economic gain	driver: economic gain
exploitation of resources	driver	power	driver: power
exploitation of resources	driver	ignorance	driver: ignorance
exploitation of resources	driver	politics	driver: politics
global warming	drivers	consumption patterns	drivers: consumption patterns
degradation of the environment	drivers	technology	drivers: technology
degradation of the environment	drivers	consumption	drivers: consumption
degradation of the environment	drivers	industrialization	drivers: industrialization
reduction of gas emissions	drivers	economic incentives	drivers: economic incentives
climate	drivers	atmospheric gases	drivers: atmospheric gases
climate	drivers	sun's energy	drivers: sun's energy
reduction of gas emissions	drivers	public awareness	drivers: public awareness
degradation of the environment	drivers	population growth	drivers: population growth
climate	drivers	sunlight	drivers: sunlight
climate change	drivers	human activities	drivers: human activities
degradation of the environment	drivers	human activities	drivers: human activities
degradation of the environment	drivers	consumption patterns	drivers: consumption patterns
degradation of the environment	drivers	human activity	drivers: human activity
climate change	drivers	industrialization	drivers: industrialization
climate change	drivers	consumption	drivers: consumption
greenhouse effect	drivers	fossil fuel burning	drivers: fossil fuel burning
climate change	drivers	geological changes	drivers: geological changes
climate change	drivers	policy	drivers: policy
climate change	drivers	population growth	drivers: population growth
climate	drivers	ocean currents	drivers: ocean currents
climate	drivers	greenhouse gases	drivers: greenhouse gases
climate	drivers	geological processes	drivers: geological processes
climate	drivers	land use	drivers: land use
reduction of gas emissions	drivers	government policies	drivers: government policies
exploitation of resources	drivers	technology	drivers: technology
climate	drivers	solar radiation	drivers: solar radiation
global warming	drivers	energy production	drivers: energy production
exploitation of resources	drivers	consumption	drivers: consumption
exploitation of resources	drivers	energy demand	drivers: energy demand
climate	drivers	natural cycles	drivers: natural cycles
exploitation of resources	drivers	economic growth	drivers: economic growth
greenhouse effect	drivers	population growth	drivers: population growth
global warming	drivers	lifestyle choices	drivers: lifestyle choices
greenhouse effect	drivers	industrialization	drivers: industrialization
climate change	drivers	natural variability	drivers: natural variability
climate change	drivers	consumption patterns	drivers: consumption patterns
cost of pollution	drivers	industrial activities	drivers: industrial activities
climate	drivers	human activities	drivers: human activities
global warming	drivers	consumption of fossil fuels	drivers: consumption of fossil fuels
global warming	drivers	land use changes	drivers: land use changes
greenhouse effect	drivers	human activities	drivers: human activities
exploitation of resources	drivers	profit motive	drivers: profit motive
greenhouse effect	drivers	deforestation	drivers: deforestation
global warming	drivers	energy use	drivers: energy use
reduction of gas emissions	drivers	regulation	drivers: regulation
global warming	drivers	population growth	drivers: population growth
exploitation of resources	drivers	population growth	drivers: population growth
climate change	drivers	fossil fuel use	drivers: fossil fuel use
climate change	drivers	technology	drivers: technology
cost of pollution	drivers	population growth	drivers: population growth
cost of pollution	drivers	government policies	drivers: government policies
exploitation of resources	drivers	policy	drivers: policy
reduction of gas emissions	drivers	technological advancements	drivers: technological advancements
climate	drivers	human activity	drivers: human activity
global warming	drivers	human activities	drivers: human activities
cost of pollution	drivers	consumer behavior	drivers: consumer behavior
exploitation of resources	drivers	energy needs	drivers: energy needs
climate	drivers	volcanic eruptions	drivers: volcanic eruptions
climate change	drivers	human activity	drivers: human activity
global warming	drivers	industrialization	drivers: industrialization
global warming	drivers	deforestation	drivers: deforestation
climate change	drivers	policy and governance	drivers: policy and governance
drought	duration	long-term	duration: long-term
bad weather	duration	decadal	duration: decadal
bad weather	duration	annual	duration: annual
drought	duration	persistent	duration: persistent
drought	duration	multi-year	duration: multi-year
bad weather	duration	seasonal	duration: seasonal
bad weather	duration	long-term	duration: long-term
nuisance	duration	temporary	duration: temporary
drought	duration	short-term	duration: short-term
noise	duration	continuous	duration: continuous
flood	duration	seasonal	duration: seasonal
bad weather	duration	intermittent	duration: intermittent
bad weather	duration	persistent	duration: persistent
natural disaster	duration	short-term	duration: short-term
natural disaster	duration	long-term	duration: long-term
natural disaster	duration	immediate	duration: immediate
natural disaster	duration	delayed	duration: delayed
flood	duration	short-term	duration: short-term
flood	duration	annual	duration: annual
natural disaster	duration	lasting	duration: lasting
drought	duration	seasonal	duration: seasonal
noise	duration	intermittent	duration: intermittent
nuisance	duration	chronic	duration: chronic
noise	duration	long	duration: long
noise	duration	short	duration: short
flood	duration	long-term	duration: long-term
natural disaster	duration	transient	duration: transient
bad weather	duration	short-term	duration: short-term
drought	duration	medium-term	duration: medium-term
drought	duration	recurring	duration: recurring
nuisance	duration	recurring	duration: recurring
ecosystem	dynamics	succession	dynamics: succession
ecosystem	dynamics	disturbance	dynamics: disturbance
ecosystem	dynamics	resilience	dynamics: resilience
ecosystem	dynamics	adaptation	dynamics: adaptation
ecosystem	dynamics	evolution	dynamics: evolution
pacific ocean	ecological	coral reefs	ecological: coral reefs
mountain	ecological	biodiversity	ecological: biodiversity
mountain	ecological	habitat	ecological: habitat
littoral	ecological	transition zone	ecological: transition zone
littoral	ecological	interface between land and sea	ecological: interface between land and sea
littoral	ecological	unique ecosystem	ecological: unique ecosystem
mountain	ecological	conservation	ecological: conservation
pacific ocean	ecological	whales	ecological: whales
mountain	ecological	endangered species	ecological: endangered species
pacific ocean	ecological	marine life	ecological: marine life
pacific ocean	ecological	sea turtles	ecological: sea turtles
arid zone	ecological adaptations	specialized roots	ecological adaptations: specialized roots
arid zone	ecological adaptations	water conservation	ecological adaptations: water conservation
arid zone	ecological adaptations	unique animal adaptations	ecological adaptations: unique animal adaptations
arid zone	ecological adaptations	drought tolerance	ecological adaptations: drought tolerance
geophysical environment	ecological aspects	biodiversity	ecological aspects: biodiversity
geophysical environment	ecological aspects	ecosystems	ecological aspects: ecosystems
geophysical environment	ecological aspects	food chains	ecological aspects: food chains
geophysical environment	ecological aspects	habitat destruction	ecological aspects: habitat destruction
geophysical environment	ecological aspects	climate change	ecological aspects: climate change
arid zone	ecological challenges	soil degradation	ecological challenges: soil degradation
arid zone	ecological challenges	limited vegetation	ecological challenges: limited vegetation
arid zone	ecological challenges	temperature extremes	ecological challenges: temperature extremes
arid zone	ecological challenges	water scarcity	ecological challenges: water scarcity
arid zone	ecological challenges	high temperatures	ecological challenges: high temperatures
arid zone	ecological challenges	drought	ecological challenges: drought
arid zone	ecological challenges	erosion	ecological challenges: erosion
arid zone	ecological challenges	intense sunlight	ecological challenges: intense sunlight
arid zone	ecological challenges	limited water	ecological challenges: limited water
arid zone	ecological challenges	limited biodiversity	ecological challenges: limited biodiversity
aquatic environment	ecological components	animals	ecological components: animals
aquatic environment	ecological components	microorganisms	ecological components: microorganisms
aquatic environment	ecological components	plants	ecological components: plants
aquatic environment	ecological components	water quality	ecological components: water quality
frigid zone	ecological features	seasonal changes	ecological features: seasonal changes
frigid zone	ecological features	limited sunlight	ecological features: limited sunlight
subtropical zone	ecological features	unique ecosystems	ecological features: unique ecosystems
subtropical zone	ecological features	seasonal migrations	ecological features: seasonal migrations
subtropical zone	ecological features	endemic species	ecological features: endemic species
subtropical zone	ecological features	diverse wildlife	ecological features: diverse wildlife
frigid zone	ecological features	short growing season	ecological features: short growing season
climatic zone	ecological impact	ecosystem services	ecological impact: ecosystem services
arid zone	ecological impact	unique ecosystems	ecological impact: unique ecosystems
desert	ecological impact	food chain	ecological impact: food chain
desert	ecological impact	water scarcity	ecological impact: water scarcity
arid zone	ecological impact	adaptation to drought	ecological impact: adaptation to drought
arid zone	ecological impact	limited biodiversity	ecological impact: limited biodiversity
arid zone	ecological impact	erosion control	ecological impact: erosion control
climatic zone	ecological impact	climate change	ecological impact: climate change
climatic zone	ecological impact	biodiversity	ecological impact: biodiversity
desert	ecological impact	unique flora and fauna	ecological impact: unique flora and fauna
climatic zone	ecological impact	natural disasters	ecological impact: natural disasters
desert	ecological impact	adaptation	ecological impact: adaptation
climatic zone	ecological impact	habitat	ecological impact: habitat
climatic zone	ecological impact	species adaptation	ecological impact: species adaptation
frigid zone	ecological impact	weather patterns	ecological impact: weather patterns
desert	ecological impact	endemism	ecological impact: endemism
frigid zone	ecological impact	carbon sequestration	ecological impact: carbon sequestration
frigid zone	ecological impact	wildlife migration	ecological impact: wildlife migration
climatic zone	ecological impact	ecological balance	ecological impact: ecological balance
frigid zone	ecological impact	ocean currents	ecological impact: ocean currents
climatic zone	ecological impact	food chain	ecological impact: food chain
climatic zone	ecological implications	species distribution	ecological implications: species distribution
climatic zone	ecological implications	adaptation	ecological implications: adaptation
climatic zone	ecological implications	migration	ecological implications: migration
climatic zone	ecological implications	extinction	ecological implications: extinction
climatic zone	ecological implications	evolution	ecological implications: evolution
sea-bed	ecological importance	habitat	ecological importance: habitat
sea-bed	ecological importance	food chain	ecological importance: food chain
temperate zone	ecological importance	habitat	ecological importance: habitat
inshore grounds	ecological importance	habitat for marine life	ecological importance: habitat for marine life
inshore grounds	ecological importance	coastal erosion control	ecological importance: coastal erosion control
tyrrhenian sea	ecological importance	fisheries	ecological importance: fisheries
inshore grounds	ecological importance	carbon sequestration	ecological importance: carbon sequestration
caspian sea	ecological importance	migratory bird stopover	ecological importance: migratory bird stopover
estuary	ecological importance	fisheries	ecological importance: fisheries
estuary	ecological importance	biodiversity	ecological importance: biodiversity
estuary	ecological importance	habitat	ecological importance: habitat
temperate zone	ecological importance	biodiversity	ecological importance: biodiversity
caspian sea	ecological importance	important for regional biodiversity	ecological importance: important for regional biodiversity
humid zone	ecological importance	biodiversity hotspots	ecological importance: biodiversity hotspots
humid zone	ecological importance	habitat for endangered species	ecological importance: habitat for endangered species
inshore grounds	ecological importance	water filtration	ecological importance: water filtration
estuary	ecological importance	water filtration	ecological importance: water filtration
pacific ocean	ecological importance	oxygen production	ecological importance: oxygen production
arctic ocean	ecological importance	wildlife habitat	ecological importance: wildlife habitat
estuary	ecological importance	nursery for fish	ecological importance: nursery for fish
humid zone	ecological importance	water cycling	ecological importance: water cycling
estuary	ecological importance	habitat for plants and animals	ecological importance: habitat for plants and animals
caspian sea	ecological importance	habitat for endangered species	ecological importance: habitat for endangered species
tropical zone	ecological importance	monsoon cycles	ecological importance: monsoon cycles
tropical zone	ecological importance	coral reefs	ecological importance: coral reefs
polar region	ecological importance	habitat for species	ecological importance: habitat for species
polar region	ecological importance	oxygen production	ecological importance: oxygen production
polar region	ecological importance	carbon sequestration	ecological importance: carbon sequestration
tropical zone	ecological importance	biodiversity hotspots	ecological importance: biodiversity hotspots
tropical zone	ecological importance	ecological corridors	ecological importance: ecological corridors
tyrrhenian sea	ecological importance	coastal protection	ecological importance: coastal protection
temperate zone	ecological importance	water cycle	ecological importance: water cycle
pacific ocean	ecological importance	weather patterns	ecological importance: weather patterns
sea-bed	ecological importance	ocean currents	ecological importance: ocean currents
sea-bed	ecological importance	biodiversity	ecological importance: biodiversity
estuary	ecological importance	filtering pollutants	ecological importance: filtering pollutants
pacific ocean	ecological importance	carbon sequestration	ecological importance: carbon sequestration
pacific ocean	ecological importance	habitat for diverse marine life	ecological importance: habitat for diverse marine life
temperate zone	ecological importance	food chain	ecological importance: food chain
estuary	ecological importance	filter for pollutants	ecological importance: filter for pollutants
humid zone	ecological importance	endemic species	ecological importance: endemic species
arctic ocean	ecological importance	carbon sequestration	ecological importance: carbon sequestration
humid zone	ecological importance	water cycles	ecological importance: water cycles
sea-bed	ecological importance	oxygen production	ecological importance: oxygen production
littoral	ecological importance	nutrient cycling	ecological importance: nutrient cycling
littoral	ecological importance	carbon sequestration	ecological importance: carbon sequestration
littoral	ecological importance	coastal erosion protection	ecological importance: coastal erosion protection
littoral	ecological importance	habitat for marine life	ecological importance: habitat for marine life
tyrrhenian sea	ecological importance	coral reefs	ecological importance: coral reefs
humid zone	ecological importance	biodiversity hotspot	ecological importance: biodiversity hotspot
arctic ocean	ecological importance	oceanic carbon sink	ecological importance: oceanic carbon sink
arctic ocean	ecological importance	habitat for polar species	ecological importance: habitat for polar species
tropical zone	ecological importance	carbon sequestration	ecological importance: carbon sequestration
tropical zone	ecological importance	rainforest preservation	ecological importance: rainforest preservation
tyrrhenian sea	ecological importance	marine life	ecological importance: marine life
tropical zone	ecological importance	biodiversity	ecological importance: biodiversity
humid zone	ecological importance	water cycle regulation	ecological importance: water cycle regulation
humid zone	ecological importance	carbon sequestration	ecological importance: carbon sequestration
tropical zone	ecological importance	endemic species	ecological importance: endemic species
baltic sea	ecological issues	pollution	ecological issues: pollution
baltic sea	ecological issues	eutrophication	ecological issues: eutrophication
baltic sea	ecological issues	overfishing	ecological issues: overfishing
lake	ecological role	food source	ecological role: food source
sea	ecological role	food source	ecological role: food source
sea	ecological role	oxygen production	ecological role: oxygen production
estuary	ecological role	nursery for fish	ecological role: nursery for fish
estuary	ecological role	filtering pollutants	ecological role: filtering pollutants
estuary	ecological role	providing habitat	ecological role: providing habitat
desert	ecological role	water source for animals	ecological role: water source for animals
estuary	ecological role	supporting biodiversity	ecological role: supporting biodiversity
desert	ecological role	erosion control	ecological role: erosion control
pacific ocean	ecological role	supporting marine life	ecological role: supporting marine life
pacific ocean	ecological role	carbon sequestration	ecological role: carbon sequestration
pacific ocean	ecological role	regulating climate	ecological role: regulating climate
pacific ocean	ecological role	weather patterns	ecological role: weather patterns
desert	ecological role	habitat for unique flora and fauna	ecological role: habitat for unique flora and fauna
littoral	ecological role	filtering pollutants	ecological role: filtering pollutants
lake	ecological role	habitat	ecological role: habitat
littoral	ecological role	habitat for marine life	ecological role: habitat for marine life
littoral	ecological role	providing food	ecological role: providing food
littoral	ecological role	sheltering species	ecological role: sheltering species
lake	ecological role	wildlife refuge	ecological role: wildlife refuge
marine environment	ecological role	habitat	ecological role: habitat
sea-bed	ecological role	oxygen production	ecological role: oxygen production
marine environment	ecological role	food source	ecological role: food source
sea-bed	ecological role	food source	ecological role: food source
sea-bed	ecological role	habitat	ecological role: habitat
marine environment	ecological role	breeding ground	ecological role: breeding ground
marine environment	ecological role	carbon sequestration	ecological role: carbon sequestration
antarctic ocean	ecological role	supporting marine life	ecological role: supporting marine life
antarctic ocean	ecological role	influencing global climate	ecological role: influencing global climate
antarctic ocean	ecological role	carbon sink	ecological role: carbon sink
surface water	ecological role	climate regulation	ecological role: climate regulation
surface water	ecological role	erosion control	ecological role: erosion control
surface water	ecological role	water cycle	ecological role: water cycle
surface water	ecological role	habitat	ecological role: habitat
lake	ecological role	wetland	ecological role: wetland
sea-bed	ecological role	oceanic circulation	ecological role: oceanic circulation
sea-bed	ecological role	nutrient cycling	ecological role: nutrient cycling
sea-bed	ecological role	carbon sequestration	ecological role: carbon sequestration
sea-bed	ecological role	marine life support	ecological role: marine life support
lake	ecological role	climate regulation	ecological role: climate regulation
lake	ecological role	carbon sequestration	ecological role: carbon sequestration
lake	ecological role	water filtration	ecological role: water filtration
sea	ecological role	habitat	ecological role: habitat
lake	ecological role	water cycle	ecological role: water cycle
sea	ecological role	carbon sequestration	ecological role: carbon sequestration
plant life	ecological role	oxygen production	ecological role: oxygen production
desert	ecological role	water source	ecological role: water source
lake	ecological role	water source	ecological role: water source
desert	ecological role	food source	ecological role: food source
desert	ecological role	shelter	ecological role: shelter
watercourse	ecological role	habitat	ecological role: habitat
desert	ecological role	migration route	ecological role: migration route
lake	ecological role	wetlands	ecological role: wetlands
surface water	ecological role	food chain	ecological role: food chain
lake	ecological role	erosion control	ecological role: erosion control
plant life	ecological role	carbon sequestration	ecological role: carbon sequestration
desert	ecological role	habitat	ecological role: habitat
watercourse	ecological role	water quality	ecological role: water quality
plant life	ecological role	habitat creation	ecological role: habitat creation
surface water	ecological role	food source	ecological role: food source
watercourse	ecological role	erosion control	ecological role: erosion control
watercourse	ecological role	flood control	ecological role: flood control
plant life	ecological role	soil erosion control	ecological role: soil erosion control
aquatic environment	ecological roles	nutrient cycling	ecological roles: nutrient cycling
plant life	ecological roles	habitat creation	ecological roles: habitat creation
plant life	ecological roles	soil stabilizer	ecological roles: soil stabilizer
plant life	ecological roles	climate regulator	ecological roles: climate regulator
plant life	ecological roles	habitat provider	ecological roles: habitat provider
plant life	ecological roles	primary producers	ecological roles: primary producers
plant life	ecological roles	food chains	ecological roles: food chains
geophysical environment	ecological roles	regulating climate	ecological roles: regulating climate
plant life	ecological roles	climate regulators	ecological roles: climate regulators
geophysical environment	ecological roles	forming landscapes	ecological roles: forming landscapes
aquatic environment	ecological roles	erosion control	ecological roles: erosion control
marine ecosystem	ecological roles	primary production	ecological roles: primary production
geophysical environment	ecological roles	filtering water	ecological roles: filtering water
marine life	ecological roles	coastal protection	ecological roles: coastal protection
marine life	ecological roles	carbon sequestration	ecological roles: carbon sequestration
marine life	ecological roles	oxygen production	ecological roles: oxygen production
geophysical environment	ecological roles	absorbing carbon	ecological roles: absorbing carbon
aquatic environment	ecological roles	food source	ecological roles: food source
aquatic environment	ecological roles	food chain	ecological roles: food chain
aquatic environment	ecological roles	habitat	ecological roles: habitat
aquatic environment	ecological roles	carbon sequestration	ecological roles: carbon sequestration
marine ecosystem	ecological roles	nutrient cycling	ecological roles: nutrient cycling
marine ecosystem	ecological roles	symbiosis	ecological roles: symbiosis
marine ecosystem	ecological roles	predation	ecological roles: predation
marine ecosystem	ecological roles	filter feeding	ecological roles: filter feeding
plant life	ecological roles	climate regulation	ecological roles: climate regulation
aquatic environment	ecological roles	water filtration	ecological roles: water filtration
animal life	ecological roles	pollinator	ecological roles: pollinator
plant life	ecological roles	ecosystem engineers	ecological roles: ecosystem engineers
animal life	ecological roles	predator	ecological roles: predator
animal life	ecological roles	decomposer	ecological roles: decomposer
animal life	ecological roles	producer	ecological roles: producer
marine life	ecological roles	decomposers	ecological roles: decomposers
marine life	ecological roles	nutrient cyclers	ecological roles: nutrient cyclers
animal life	ecological roles	carrier of disease	ecological roles: carrier of disease
marine life	ecological roles	predators	ecological roles: predators
marine life	ecological roles	primary producers	ecological roles: primary producers
marine life	ecological roles	water quality maintenance	ecological roles: water quality maintenance
marine life	ecological roles	habitat creation	ecological roles: habitat creation
marine life	ecological roles	nutrient cycling	ecological roles: nutrient cycling
marine life	ecological roles	food chain	ecological roles: food chain
aquatic environment	ecological roles	oxygen production	ecological roles: oxygen production
aquatic environment	ecological roles	nitrogen fixation	ecological roles: nitrogen fixation
animal life	ecological roles	prey	ecological roles: prey
plant life	ecological roles	soil formation	ecological roles: soil formation
geophysical environment	ecological roles	supporting life	ecological roles: supporting life
marine life	ecological roles	ocean currents	ecological roles: ocean currents
marine life	ecological roles	symbiosis	ecological roles: symbiosis
animal life	ecological roles	carnivore	ecological roles: carnivore
animal life	ecological roles	herbivore	ecological roles: herbivore
plant life	ecological roles	oxygen production	ecological roles: oxygen production
marine life	ecological roles	prey	ecological roles: prey
marine life	ecological roles	predation	ecological roles: predation
plant life	ecological roles	food source	ecological roles: food source
indian ocean	ecological significance	marine life	ecological significance: marine life
indian ocean	ecological significance	monsoon cycles	ecological significance: monsoon cycles
subtropical zone	ecological significance	unique ecosystems	ecological significance: unique ecosystems
atlantic ocean	ecological significance	marine life	ecological significance: marine life
subtropical zone	ecological significance	wildlife habitats	ecological significance: wildlife habitats
atlantic ocean	ecological significance	home to diverse marine life	ecological significance: home to diverse marine life
english channel	ecological significance	important for migratory birds	ecological significance: important for migratory birds
english channel	ecological significance	habitat for marine life	ecological significance: habitat for marine life
humid zone	ecological significance	erosion control	ecological significance: erosion control
equatorial zone	ecological significance	climate regulation	ecological significance: climate regulation
mediterranean sea	ecological significance	endangered species	ecological significance: endangered species
mediterranean sea	ecological significance	biodiversity	ecological significance: biodiversity
humid zone	ecological significance	endemic species	ecological significance: endemic species
humid zone	ecological significance	water sources	ecological significance: water sources
indian ocean	ecological significance	mangroves	ecological significance: mangroves
humid zone	ecological significance	biodiversity hotspots	ecological significance: biodiversity hotspots
atlantic ocean	ecological significance	important for global climate regulation	ecological significance: important for global climate regulation
atlantic ocean	ecological significance	habitat for species	ecological significance: habitat for species
baltic sea	ecological significance	coastal ecosystems	ecological significance: coastal ecosystems
baltic sea	ecological significance	waterfowl migration	ecological significance: waterfowl migration
climatic zone	ecological significance	food chains	ecological significance: food chains
climatic zone	ecological significance	habitat	ecological significance: habitat
climatic zone	ecological significance	migration patterns	ecological significance: migration patterns
ionian sea	ecological significance	biodiversity	ecological significance: biodiversity
ionian sea	ecological significance	marine reserves	ecological significance: marine reserves
ionian sea	ecological significance	protected areas	ecological significance: protected areas
climatic zone	ecological significance	plant and animal distribution	ecological significance: plant and animal distribution
mediterranean sea	ecological significance	pollution	ecological significance: pollution
mediterranean sea	ecological significance	marine protected areas	ecological significance: marine protected areas
subtropical zone	ecological significance	biodiversity hotspots	ecological significance: biodiversity hotspots
subtropical zone	ecological significance	endemic species	ecological significance: endemic species
indian ocean	ecological significance	coral reefs	ecological significance: coral reefs
atlantic ocean	ecological significance	oceanic ecosystems	ecological significance: oceanic ecosystems
equatorial zone	ecological significance	endemic species	ecological significance: endemic species
temperate zone	ecological significance	endemism	ecological significance: endemism
arctic ocean	ecological significance	important for global ocean circulation	ecological significance: important for global ocean circulation
arctic ocean	ecological significance	reindeer	ecological significance: reindeer
arctic ocean	ecological significance	seals	ecological significance: seals
arctic ocean	ecological significance	whales	ecological significance: whales
arctic ocean	ecological significance	habitat for polar bears	ecological significance: habitat for polar bears
arctic	ecological significance	sea ice formation	ecological significance: sea ice formation
temperate zone	ecological significance	ecological niches	ecological significance: ecological niches
littoral	ecological significance	habitat for marine life	ecological significance: habitat for marine life
baltic sea	ecological significance	habitat for marine life	ecological significance: habitat for marine life
arctic	ecological significance	carbon sequestration	ecological significance: carbon sequestration
equatorial zone	ecological significance	biodiversity hotspot	ecological significance: biodiversity hotspot
north sea	ecological significance	migratory routes	ecological significance: migratory routes
north sea	ecological significance	marine life	ecological significance: marine life
north sea	ecological significance	biodiversity	ecological significance: biodiversity
north sea	ecological significance	habitat	ecological significance: habitat
baltic sea	ecological significance	important for fishery	ecological significance: important for fishery
baltic sea	ecological significance	influence on climate	ecological significance: influence on climate
arctic	ecological significance	wildlife habitats	ecological significance: wildlife habitats
littoral	ecological significance	coastal protection	ecological significance: coastal protection
equatorial zone	ecological significance	unique ecosystems	ecological significance: unique ecosystems
littoral	ecological significance	water filtration	ecological significance: water filtration
temperate zone	ecological significance	biodiversity	ecological significance: biodiversity
equatorial zone	ecological significance	biodiversity	ecological significance: biodiversity
equatorial zone	ecological significance	ecological corridors	ecological significance: ecological corridors
littoral	ecological significance	carbon sequestration	ecological significance: carbon sequestration
aquatic environment	ecological systems	marine life	ecological systems: marine life
geophysical environment	ecological systems	nutrient cycles	ecological systems: nutrient cycles
aquatic environment	ecological systems	coral reefs	ecological systems: coral reefs
aquatic environment	ecological systems	aquatic plants	ecological systems: aquatic plants
geophysical environment	ecological systems	ecosystems	ecological systems: ecosystems
geophysical environment	ecological systems	habitat	ecological systems: habitat
aquatic environment	ecological systems	estuaries	ecological systems: estuaries
geophysical environment	ecological systems	biodiversity	ecological systems: biodiversity
aquatic environment	ecological systems	wetlands	ecological systems: wetlands
geophysical environment	ecological systems	food chain	ecological systems: food chain
tropical zone	ecological zones	savanna	ecological zones: savanna
tropical zone	ecological zones	desert	ecological zones: desert
subtropical zone	ecological zones	tropical rainforest	ecological zones: tropical rainforest
equatorial zone	ecological zones	tropical savanna	ecological zones: tropical savanna
subtropical zone	ecological zones	rainforest	ecological zones: rainforest
tropical zone	ecological zones	cloud forest	ecological zones: cloud forest
tropical zone	ecological zones	rainforest	ecological zones: rainforest
subtropical zone	ecological zones	temperate forest	ecological zones: temperate forest
equatorial zone	ecological zones	tropical rainforest	ecological zones: tropical rainforest
subtropical zone	ecological zones	grassland	ecological zones: grassland
subtropical zone	ecological zones	desert	ecological zones: desert
equatorial zone	ecological zones	tropical dry woodland	ecological zones: tropical dry woodland
equatorial zone	ecological zones	tropical dry forest	ecological zones: tropical dry forest
subtropical zone	ecological zones	tropical dry forest	ecological zones: tropical dry forest
subtropical zone	ecological zones	tropical grassland	ecological zones: tropical grassland
subtropical zone	ecological zones	tropical savanna	ecological zones: tropical savanna
subtropical zone	ecological zones	tundra	ecological zones: tundra
norwegian sea	ecology	whales	ecology: whales
caspian sea	ecology	migratory birds	ecology: migratory birds
mediterranean sea	ecology	marine protected areas	ecology: marine protected areas
sea-bed	ecology	seamounts	ecology: seamounts
norwegian sea	ecology	fish	ecology: fish
desert	ecology	unique ecosystems	ecology: unique ecosystems
desert	ecology	endemic species	ecology: endemic species
desert	ecology	adaptations	ecology: adaptations
mountain	ecology	wildlife	ecology: wildlife
norwegian sea	ecology	marine life	ecology: marine life
sea-bed	ecology	hydrothermal vents	ecology: hydrothermal vents
pacific ocean	ecology	diverse marine life	ecology: diverse marine life
norwegian sea	ecology	migratory patterns	ecology: migratory patterns
north sea	ecology	pollution	ecology: pollution
north sea	ecology	habitats	ecology: habitats
north sea	ecology	conservation	ecology: conservation
pacific ocean	ecology	coral reefs	ecology: coral reefs
pacific ocean	ecology	home to diverse marine life	ecology: home to diverse marine life
mediterranean sea	ecology	home to many marine species	ecology: home to many marine species
sea-bed	ecology	coral reefs	ecology: coral reefs
antarctica	ecology	unique wildlife	ecology: unique wildlife
tyrrhenian sea	ecology	seabed habitats	ecology: seabed habitats
north sea	ecology	habitat for fish	ecology: habitat for fish
sea-bed	ecology	marine life	ecology: marine life
tyrrhenian sea	ecology	fish species	ecology: fish species
tyrrhenian sea	ecology	coral reefs	ecology: coral reefs
tyrrhenian sea	ecology	marine life	ecology: marine life
antarctica	ecology	microorganisms	ecology: microorganisms
mountain	ecology	vegetation	ecology: vegetation
north sea	ecology	fisheries	ecology: fisheries
caspian sea	ecology	conservation	ecology: conservation
mediterranean sea	ecology	biodiversity	ecology: biodiversity
estuary	ecology	migratory routes	ecology: migratory routes
mediterranean sea	ecology	endemic species	ecology: endemic species
english channel	ecology	habitat for marine life	ecology: habitat for marine life
english channel	ecology	protected areas	ecology: protected areas
adriatic sea	ecology	marine protected areas	ecology: marine protected areas
north sea	ecology	wildlife habitats	ecology: wildlife habitats
north sea	ecology	migratory routes	ecology: migratory routes
mediterranean sea	ecology	rich biodiversity	ecology: rich biodiversity
north sea	ecology	migratory birds	ecology: migratory birds
mountain	ecology	soil	ecology: soil
norwegian sea	ecology	krill	ecology: krill
estuary	ecology	fish habitat	ecology: fish habitat
estuary	ecology	supports biodiversity	ecology: supports biodiversity
atlantic ocean	ecology	phytoplankton	ecology: phytoplankton
baltic sea	ecology	migratory routes for birds	ecology: migratory routes for birds
atlantic ocean	ecology	seabirds	ecology: seabirds
atlantic ocean	ecology	important for global fish populations	ecology: important for global fish populations
mediterranean sea	ecology	fisheries	ecology: fisheries
pacific ocean	ecology	fish	ecology: fish
baltic sea	ecology	fish populations	ecology: fish populations
adriatic sea	ecology	coral reefs	ecology: coral reefs
mediterranean sea	ecology	coastal ecosystems	ecology: coastal ecosystems
mediterranean sea	ecology	conservation	ecology: conservation
ligurian sea	ecology	tourism	ecology: tourism
ligurian sea	ecology	conservation	ecology: conservation
baltic sea	ecology	aquatic plants	ecology: aquatic plants
mountain	ecology	climate	ecology: climate
baltic sea	ecology	seagrass meadows	ecology: seagrass meadows
pacific ocean	ecology	whales	ecology: whales
pacific ocean	ecology	sea turtles	ecology: sea turtles
mediterranean sea	ecology	marine life	ecology: marine life
irish sea	ecology	seabirds	ecology: seabirds
irish sea	ecology	important habitat for migratory birds	ecology: important habitat for migratory birds
irish sea	ecology	home to diverse marine life	ecology: home to diverse marine life
caspian sea	ecology	pollution	ecology: pollution
