concept	property	cluster_label
lift table	sturdy	697
skid boxes	sturdy	697
vise	sturdy	697
phrygian type helmet	distinctive shape	698
pickelhaube	distinctive shape	698
lifeboatman's helmet	distinctive shape	698
crosby garrett helmet	unique shape	698
cranes	distinctive calls	698
lifeboatman's helmet	distinctive shape	698
stahlhelm	distinctive design	698
hallaton helmet	unique shape	698
3.67 m advanced electro optical system telescope	optical quality	699
zenith telescope	optical quality	699
refracting telescope	optical quality	699
carlsberg meridian telescope	optical quality	699
anna l. nickel telescope	optical quality	699
craig telescope	optical quality	699
gornergrat infrared telescope	optical quality	699
nasmyth telescope	optical quality	699
crossley telescope	optical quality	699
swedish vacuum solar telescope	optical quality	699
hobby-eberly telescope	optical quality	699
klevtsov-cassegrain telescope	optical quality	699
samuel oschin telescope	optical quality	699
great refractor	improving optical quality	699
spotting scope	optical quality	699
meade lx200	optical quality	699
tower viewer	optical quality	699
modified dall-kirkham telescope	optical quality	699
meade lx200	optical quality	699
otto struve telescope	optical quality	699
tower viewer	optical quality	699
meade lx200	optical quality	699
krupp protze	large size	700
walkie stacker	compact	700
tractor-trailer	large size	700
godzilla	large size	700
kraus-type	compact	700
hitachi type 73	large size	700
light gas gun	compact design	700
stratoscope	compact	700
pallet truck	compact	700
ferguson te20	compact	700
image-stabilized binoculars	compact	700
zenith telescope	compact	700
stanhope lens	compact	700
binoculars	compact	700
portable data terminal	compact	700
monocular	compact	700
spotting scope	compact	700
farmall cub	compact size	700
astroscan	compact	700
small telescope	compact size	700
narrow-aisle straddle truck	compact design	700
laffly v15	small size	700
radio frequency tag	small size	700
korsch telescope	compact size	700
rapid dna	miniaturized	700
hitachi type 73	small size	700
massey-harris model 101	small size	700
ferguson te20	small size	700
farmall cub	small size	700
radio frequency tag	small size	700
wolter telescope	compact size	700
microstructured optical arrays	small size	700
coolflo	compact design	700
schmidt-newton telescope	compact design	700
storage carousel	compact design	700
ball transfer table	compact design	700
nichols radiometer	compact design	700
kouppas	small size	700
microstructured optical arrays	small size	700
krupp protze	small size	700
podea	evergreen	701
austauschbauart	photosynthetic	701
austauschbauart	epiphytic	701
podea	evergreen	701
podea	evergreen	701
slat conveyor	flexible routing	702
frequency domain sensor	wide range	702
dynamic voltage restoration	flexible control	702
dynamic voltage restoration	flexible configuration	702
bubble column reactor	easy scale-up	702
power-and-free conveyor	flexible design	702
flat belt conveyor	flexible design	702
roller conveyor	flexible design	702
wheel conveyor	flexible design	702
dennis rs series	flexible routing	702
hitachi type 73	compatible	702
austauschbauart	flexible layout	702
microstructured optical arrays	configurable	702
ma-51	creation of new institutions	702
slat conveyor	flexible layout	702
vibrating conveyor	flexible design	702
wrist guard	flexible design	702
chain conveyor	flexible design	702
power-and-free conveyor	flexible design	702
aerial straps	flexibility	702
balance beam	flexibility	702
bubble column reactor	flexible operation	702
identification equipment	network-connected	702
flat belt conveyor	flexible design	702
retrieval systems	unstructured	703
retrieval systems	structured	703
talkback	structured	703
retrieval systems	semi-structured	703
talkback	unscripted	703
electronic data interchange	structured data	703
slipsheets	often discarded	703
kraus-type	non-trivial	703
kraus-type	unconventional	703
morris c. codswallop	unusual spelling	703
potentiometer	linear	704
potentiometer	linear	704
kraus-type	topological	704
frequency domain sensor	linearity	704
cart-on-track conveyor	linear	704
ball transfer table	linear	704
potentiometer	linear	704
potentiometer	linear response	704
military equipment	range	705
macrometer	range	705
ats 56 g	range	705
cart-on-track conveyor	guided	705
monorail	guided	705
cranes	social	705
boeotian helmet	functional	705
le platteir helmet	functional	705
corinthian helmet	functional	705
boeotian helmet	primitive	705
mezzanine	intermediate	705
sliding rack	guided	705
trolley conveyor	guided	705
cart-on-track conveyor	guided	705
flat belt conveyor	guided	705
mezzanine	transitional	705
harvester	powered	705
conveyor	powered	705
l'eplattenier helmet	functional	705
personnel carrier	range	705
monorail	guided	705
morris c8	range	705
transport equipment	range	705
balancer	adjustment	705
positioning equipment	cabled	705
rolling stock	standard	705
achromatic telescope	compound	705
equipment	complex	705
aedc range g	complex	705
darby steam-digger	complex	705
manual	detailed	705
monorail	guided	705
schlenk line	pumped	705
schlenk line	evacuated	705
equipment	simple	705
boeotian helmet	simple	705
tower viewer	enclosed	705
space solar telescope	stabilized	705
m5 tractor	range	705
low-voltage electron microscope	analysis	705
power-and-free conveyor	free movement of products	706
power-and-free conveyor	free movement of products	706
system	interdependence	707
system	interconnectedness	707
system	interconnected parts	707
austauschbauart	interconnected buildings	707
system	interdependence	707
hitachi type 73	complexity	707
coudé auxiliary telescope	complexity	707
system	complexity	707
positioning equipment	networked	707
system	interconnectedness	707
system	emergence	707
darby steam-digger	rotating drum	708
storage carousel	rotating drums	708
storage carousel	rotating drum	708
knelson concentrator	rotating drum	708
hitachi type 73	rotating disk	708
cold planer	rotating drum	708
road roller	vibratory drum	708
cold planer	rotating drum	708
kugelrohr	rotating drum	708
cold planer	rotating drum	708
belt dryer	rotary drum	708
kugelrohr	rotating drum	708
frequency domain sensor	noise immunity	709
frequency domain sensor	noise immunity	709
cathodic protection rectifier	noise immunity	709
bar code	error correction	709
mass interconnect	signal integrity	709
bar code	error-correcting	709
frequency domain sensor	noise rejection	709
potentiometer	noise immunity	709
podea	aerial roots	710
austauschbauart	vascular tissue	710
austauschbauart	aerial roots	710
cranes	courtship displays	711
caterpillar	feeding habits	711
cranes	small animals	711
alvis salamander	small animals	711
hounskull	coat patterns	711
cmp fat	influences health	711
caterpillar	feeding	711
alvis salamander	aquatic	711
caterpillar	feeding stage	711
cranes	feeding habits	711
caterpillar	feeding behavior	711
morris c. codswallop	amusing or absurd	712
chalcidian helmet	intricately designed	712
coolus helmet	adorned with designs	712
kappōgi	intricate design	712
helmet of coţofeneşti	intricately designed	712
tarnhelm	intricately crafted	712
helmet of cotofeneşti	intricately crafted	712
corinthian helmet	intricate details	712
ampere balance	low current measurement	713
current transformer	high current measurement	713
current transformer	low current measurement	713
uni-engine	high power-to-weight ratio	714
light gas gun	high-power-to-weight ratio	714
uni-engine	high power-to-weight ratio	714
uni-engine	high power-to-weight ratio	714
uni-engine	power-to-weight ratio	714
mercator telescope	historic	715
tow conveyor	industrial	715
gantry crane	industrial	715
terence the tractor	agricultural	715
la brugeoise cars	industrial heritage	715
tower viewer	amateur	715
drive-in rack	industrial	715
tower viewer	outdoor	715
tower viewer	indoor	715
uni-engine	emissions	715
hitachi type 73	magnetic	716
barbute	metal	716
chalcidian helmet	metallic material	716
schlenk line	gas	716
galea	metal	716
nijmegen helmet	metal	716
zymoscope	water	716
austauschbauart	energy efficiency	717
transport equipment	fuel efficiency	717
coolflo	energy efficiency	717
austauschbauart	energy efficiency	717
coolflo	energy-efficient	717
monorail	energy efficient	717
power-and-free conveyor	energy-efficient	717
automatic guided vehicle (agv)	energy-efficient	717
pendulum	energy conservation	717
monorail	energy-efficient	717
coudé auxiliary telescope	increasing resolving power	718
optical telescope	resolving power	718
uppsala southern schmidt telescope	high-resolution imaging	718
optical microscope	magnifying power	718
microscope	magnifying power	718
small telescope	resolution	718
book telescope	resolving power	718
optical telescope	resolving power	718
stanhope lens	resolving power	718
microscope	optical resolution	718
c7p	notation for indian classical music	719
quint	five notes in a musical scale	719
c7p	rhythmic notation	719
c7p	melodic notation	719
knee pad	washable	720
advanced crew escape suit	breathable	720
hockey pants	breathable	720
lifeboatman's helmet	breathable	720
flak jacket	breathable	720
mining helmet	breathable	720
pith helmet	breathable	720
launch entry suit	breathable	720
firefighter's helmet	breathable	720
olympic cool-cap system	breathable	720
pressure suit	breathable	720
personal protective equipment	breathable	720
stretch-wrap	breathable	720
shrink-wrap	breathable	720
close helmet	breathability	720
paver	porous	720
apron	washable	720
fog fence	breathable	720
paver	permeable	720
cervical collar	breathable	720
pith helmet	breathable	720
hydration pack	breathable	720
lifeboatman's helmet	windproof	720
chainsaw safety clothing	breathable	720
shrink-wrap	breathable	720
personal protective equipment	breathable	720
advanced crew escape suit	breathable	720
camping equipment	breathable	720
barbute	visorless	721
classical axion	chargeless	721
schlenk line	odorless	721
schlenk line	colorless	721
shrink-wrap	colorless	721
counterbalanced lift truck	electric or diesel power	722
walkie stacker	electric or propane powered	722
narrow-aisle straddle truck	electric or diesel-powered	722
automatic guided vehicle (agv)	electric or battery-powered	722
narrow-aisle reach truck	electric or diesel power	722
narrow-aisle straddle truck	electric or gas-powered	722
narrow-aisle straddle truck	electric or diesel powered	722
narrow-aisle straddle truck	electric or diesel power	722
counterbalanced lift truck	electric or diesel power	722
narrow-aisle straddle truck	electric or diesel-powered	722
walkie stacker	electric or gas-powered	722
narrow-aisle straddle truck	electric or diesel powered	722
cranes	long legs	723
cranes	long neck	723
cranes	long legs	723
cranes	long neck	723
caterpillar	long body	723
morris c. codswallop	unlikely name	723
hounskull	long snout	723
galea	long ears	723
galea	large eyes	723
cranes	long neck	723
hiboy	long tail	723
alvis salamander	long tail	723
cranes	long legs	723
tarnhelm	aid to frodo baggins	724
tarnhelm	gollum	724
tarnhelm	frodo baggins	724
tarnhelm	frodo baggins	724
tarnhelm	boromir	724
schlenk line	viscosity	725
schlenk line	reactivity	725
mixer-settler	solubility	725
perkin triangle	solubility	725
schlenk line	boiling point	725
schlenk line	solubility	725
perkin triangle	helps predict solubility	725
rms titanic	second-class	726
rms titanic	first-class	726
rms titanic	first-class	726
rms titanic	third-class	726
narrow-aisle reach truck	class iv	727
narrow-aisle reach truck	class ii	727
narrow-aisle reach truck	class i	727
narrow-aisle reach truck	class iii	727
narrow-aisle straddle truck	narrow aisle operation	728
industrial truck	narrow aisle	728
industrial truck	very narrow aisle	728
industrial truck	wide aisle	728
walkie stacker	very narrow aisle	728
stock car	formula 1	729
stock car	drag racing	729
stock car	formula 1	729
five-point harness	formula 1	729
stock car	formula 1	729
stock car	indycar	730
five-point harness	indycar	730
stock car	indycar	730
stock car	indycar	730
rosat	white dwarf	731
rosat	main sequence	731
kraus-type	binary star	731
rosat	red giant	731
kraus-type	stellar	731
rosat	neutron star	731
kraus-type	white dwarf	731
kraus-type	stellar object	731
equipment	heavy equipment	732
equipment	precision equipment	732
equipment	light equipment	732
medical equipment	portable	732
equipment	specialized equipment	732
equipment	general-purpose equipment	732
nasa infrared telescope facility	international collaborations	733
antarctic muon and neutrino detector array	international collaborations	733
subaru telescope	international collaboration	733
major atmospheric cerenkov experiment telescope	international collaboration	733
bradford robotic telescope	university	733
european extremely large telescope	international collaboration	733
cerro chajnantor atacama telescope	international collaboration	733
gran telescopio canarias	international collaboration	733
subaru telescope	international research collaborations	733
european extremely large telescope	international collaboration	733
james webb space telescope	international collaboration	733
cherenkov array at tien shan	international collaboration	733
national large solar telescope	international collaboration	733
large millimeter telescope	international collaboration	733
cherenkov array at the telescope array (ta)	international collaboration	733
ohio state university radio observatory	international collaborations	733
cfa 1.2 m millimeter-wave telescope	international research collaborations	733
antarctic muon and neutrino detector array	international research collaborations	733
esa space debris telescope	international space agencies	733
esa space debris telescope	space agencies	733
antarctic muon and neutrino detector array	scientist teams	733
south pole telescope	scientific collaboration	733
southern african large telescope	international collaboration	733
swedish vacuum solar telescope	international collaborations	733
chinese giant solar telescope	international collaboration	733
yevpatoria rt-70 radio telescope	international collaborations	733
southern astrophysical research telescope	international collaborations	733
mauritius radio telescope	international collaborations	733
esa space debris telescope	international collaboration	733
x-ray microscope	industry collaboration	733
southern african large telescope	international collaboration	733
national large solar telescope	international collaborations	733
mauritius radio telescope	scientific collaborations	733
near earth object camera	international cooperation	733
esa space debris telescope	industry partners	733
chinese giant solar telescope	collaboration between chinese and international scientists	733
bradford robotic telescope	international	733
cerro chajnantor atacama telescope	european southern observatory	734
uppsala southern schmidt telescope	european southern observatory	734
very large telescope	european southern observatory	734
nordic optical telescope	european southern observatory	734
telescopio nazionale galileo	european southern observatory	734
european extremely large telescope	european southern observatory	734
mps/eso telescope	eso and mpg partnership	734
cherenkov array at tien shan	tien shan observatory	734
european extremely large telescope	european southern observatory	734
eso 3.6 m telescope	european southern observatory	734
telescopio nazionale galileo	european southern observatory	734
discovery channel telescope	catalina sky survey	734
ohio state university radio observatory	european southern observatory	734
telescopio nazionale galileo	european southern observatory	734
european extremely large telescope	european southern observatory	734
vlt survey telescope	european southern observatory	734
esa space debris telescope	european space agency	734
european extremely large telescope	european southern observatory	734
eso 3.6 m telescope	part of the european southern observatory	734
cerro chajnantor atacama telescope	european southern observatory	734
westerbork synthesis radio telescope	european southern observatory	734
eso 3.6 m telescope	built by european southern observatory	734
esa space debris telescope	esa member states	735
esa space debris telescope	esa	735
james webb space telescope	esa	735
james webb space telescope	csa	735
x-ray astronomy satellites	esa	735
x-ray astronomy satellites	esa	735
james webb space telescope	esa	735
x-ray astronomy satellites	isro	735
advanced crew escape suit	esa	735
vlt survey telescope	eso	735
launch entry suit	esa	735
esa space debris telescope	esa mission	735
esa space debris telescope	esa	735
james webb space telescope	csa	735
astronomical netherlands satellite	esa	735
x-ray astronomy satellites	esa	735
esa space debris telescope	esa-led project	735
discovery channel telescope	university of arizona	736
heinrich hertz submillimeter telescope	collaborative project between arizona state university and university of arizona	736
discovery channel telescope	university of arizona	736
anna l. nickel telescope	donor to the university of arizona	736
discovery channel telescope	university of arizona	736
anna l. nickel telescope	university of arizona	736
discovery channel telescope	university of arizona	736
nicholas u. mayall telescope	university of arizona	736
discovery channel telescope	arizona state university	736
james clerk maxwell telescope	operated by the university of hawaii	737
mons telescope	university of hawaii	737
heinrich hertz submillimeter telescope	university of hawaii	737
subaru telescope	university of hawaii	737
kouppas	hawaiian cultural significance	737
nasa infrared telescope facility	university of hawaii	737
nasa infrared telescope facility	university of hawaii	737
canada-france-hawaii telescope	operated by the university of hawaii	737
palomar testbed interferometer	caltech	737
canada-france-hawaii telescope	university of hawaii	737
palomar testbed interferometer	harvard university	737
mauritius radio telescope	collaboration between mauritius and international research institutions	737
kouppas	grown in hawaii	737
ohio state university radio observatory	astronomy department of ohio state university	737
canada-france-hawaii telescope	university of hawaii	737
national large solar telescope	university of hawaii	737
kouppas	native to hawaii	737
antarctic muon and neutrino detector array	south pole telescope collaboration	738
antarctic muon and neutrino detector array	km3net	738
cfa 1.2 m millimeter-wave telescope	cfa astronomers	738
antarctic muon and neutrino detector array	icecube	738
antarctic muon and neutrino detector array	icecube	738
antarctic muon and neutrino detector array	icecube collaboration	738
ohio state university radio observatory	national science foundation	739
livermore optical transient imaging system	national science foundation	739
national large solar telescope	national science foundation	739
korea advanced institute of science and technology satellite 4	korean government	739
cerro chajnantor atacama telescope	national science foundation	739
atacama cosmology telescope	national science foundation	739
sardinia radio telescope	international astronomical union	739
otto struve telescope	university of california, berkeley	740
james lick telescope	donated to the university of california	740
livermore optical transient imaging system	university of california, berkeley	740
xo telescope	harvard university	740
palomar testbed interferometer	university of california	740
major atmospheric cerenkov experiment telescope	university of california, berkeley	740
otto struve telescope	university of california, berkeley	740
palomar testbed interferometer	university of california, santa cruz	740
vertico smi	research institution	741
esa space debris telescope	industry partners	741
esa space debris telescope	research institutions	741
korea advanced institute of science and technology satellite 4	domestic and international partners	741
bradford robotic telescope	research institution	741
empire state pullers	non-profit organizations	741
ohio state university radio observatory	international research institutions	741
antarctic muon and neutrino detector array	research institutions	741
esa space debris telescope	research institutions	741
ooty radio telescope	research institutions	741
siding spring 2.3 m telescope	research institutions	741
near earth object camera	research institutions	741
subaru telescope	research institutions	741
nasa infrared telescope facility	other research institutions	741
westerbork synthesis radio telescope	part of the lofar project	742
mauritius radio telescope	part of the square kilometre array project	742
liverpool telescope	part of the global telescope network	742
nancay radio telescope	part of the european vlbi network	742
cambridge low frequency synthesis telescope	part of the square kilometre array (ska) project	742
cherenkov array at the telescope array (ta)	part of the telescope array project	742
ohio state university radio observatory	international research teams	743
antarctic muon and neutrino detector array	antarctic research community	743
major atmospheric cerenkov experiment telescope	global research community	743
yevpatoria rt-70 radio telescope	participated in international collaborations	743
siding spring 2.3 m telescope	collaborations with international research	743
nasa infrared telescope facility	international research partnerships	743
ats-59	data shared with international partners	743
large millimeter telescope	collaboration between international research institutions	743
southern african large telescope	open to international research collaborations	743
swedish vacuum solar telescope	international collaboration with nasa and other institutions	743
chandra x-ray observatory	collaborations with international scientists	743
ooty radio telescope	participated in international projects	743
mauritius radio telescope	collaboration with international astronomy community	743
hubble space telescope	fostered international collaboration	743
nasa infrared telescope facility	international astronomy community	743
antarctic muon and neutrino detector array	scientific teams	743
westerbork synthesis radio telescope	collaboration with international research institutions	743
space solar telescope	joint project with multiple space agencies	743
space solar telescope	international team of scientists and engineers	743
john deere 3020	restoration projects	744
aec matador	classic car	744
aec matador	vintage car	744
firefighter's helmet	yellow	745
sunrise	yellow	745
rosat	variegated	745
rosat	pink	745
rosat	white	745
paver	colored	745
sunrise	gold	745
paver	textured	745
sunrise	blue	745
sunrise	pink	745
lifeboatman's helmet	yellow	745
firefighter's helmet	red	745
lifeboatman's helmet	white	745
sunrise	golden	745
sunrise	red	745
rosat	red	745
sunrise	orange	745
rosat	orange	745
lifeboatman's helmet	orange	745
firefighter's helmet	black	745
firefighter's helmet	silver	745
rosat	yellow	745
dennis the menace	idw publishing	746
dennis the menace	dell comics	746
dennis the menace	gold key comics	746
mezzanine	museums	747
mezzanine	hotels	747
mezzanine	malls	747
mezzanine	buildings	747
drive-through rack	pharmacies	748
drive-through rack	fast food restaurants	748
kouppas	party food	748
drive-through rack	gas stations	748
drive-through rack	convenience stores	748
barrel barbecue	hot dogs	748
horned helmet	in fantasy art and literature	749
horned helmet	in literature	749
horned helmet	in movies and tv shows	749
horned helmet	in popular culture	749
horned helmet	in art	749
rms titanic	memorialized in popular culture	749
audio equipment	wireless links	750
radio frequency tag	wireless communication	750
portable data terminal	wireless	750
mass interconnect	wireless	750
radio frequency tag	radio frequency	750
wheel speed sensor	wireless	750
carbon dioxide sensor	wireless	750
chronophone	wireless	750
c7p	wireless	750
headphones	wireless	750
phonodeik	wireless	750
headphones	wireless transmission	750
radio frequency tag	wireless	750
mass interconnect	wireless	750
radio frequency tag	rf signal	751
radio frequency tag	rfid	751
portable data terminal	rf	751
radio frequency tag	rf	751
split case order picking system	using scanners or rf devices for tracking	751
radio frequency tag	uhf	751
radio frequency tag	ble	751
split case order picking system	rfid	751
bar codes	rfid	751
radio frequency tag	rfid	751
radio frequency tag	nfc	751
radio frequency tag	rfid technology	751
radio frequency tag	rfid	751
identification equipment	rfid reader	751
vertico smi	open-source	752
apache axis2	open-source	752
apache axis2	open-source	752
apache axis2	community-driven	752
apache axis2	developer forums	752
apache axis2	open-source community	752
steamrail victoria	support	753
steamrail victoria	membership	753
apache axis2	support	753
steamrail victoria	donations	753
steamrail victoria	volunteer opportunities	753
coolflo	nzxt	754
vertico smi	stryker	754
vertico smi	siemens healthineers	754
81-740/741	hewlett-packard	754
vertico smi	brainlab	754
vertico smi	siemens healthcare	754
vertico smi	brainomix	754
aedc range g	northrop grumman	754
polonator	invitrogen	754
dennis the menace	loving his parents	755
dennis the menace	his friends	755
dennis the menace	his parents	755
dennis rs series	bus manufacturer	756
ebro trucks	truck manufacturer	756
ebro trucks	truck manufacturer	756
ebro trucks	trucks and buses	756
hiboy	electric vehicle manufacturer	756
ebro trucks	trucking manufacturer	756
minneapolis-moline	american manufacturer	756
ebro trucks	manufacturer	756
morris cdsw	the witcher	757
morris cdsw	cyberpunk 2077	757
morris cdsw	cd projekt	757
morris cdsw	cd projekt red	757
morris c8	mclaren automotive	757
morris cdsw	microsoft	757
minneapolis-moline	engines	758
nustar	energy infrastructure	758
minneapolis-moline	american	758
nustar	energy	758
nustar	energy company	758
nustar	mining company	758
nustar	storage	758
nustar	energy	758
at&t	telecommunications	758
nustar	pipelines	758
ebro trucks	spanish	759
ebro trucks	spanish	759
ebro trucks	spanish	759
minneapolis-moline	farm equipment manufacturer	760
minneapolis-moline	heavy machinery producer	760
minneapolis-moline	equipment manufacturer	760
minneapolis-moline	farming equipment manufacturer	760
m4 tractor	agricultural company	760
massey-harris model 20	agricultural machinery	760
minneapolis-moline	tractor manufacturer	760
minneapolis-moline	farm equipment	760
coolflo	manufacturer of cooling solutions	760
john deere 3020	jd	761
john deere mc	jd	761
morris cdsw	morris cdsw	761
nuffield universal	morris	761
morris c8	morris	761
nuffield universal	morris motors	761
nuffield universal	morris	761
morris c8	morris	761
morris c8	morris	761
alvis salamander	alvis corporation	762
polonator	agencourt	762
vertico smi	vertico	762
vertico smi	vertico	762
at&t	corporation	763
nustar	operating in multiple countries	763
at&t	multinational	763
nustar	billion-dollar company	763
at&t	multibillion-dollar company	763
at&t	publicly traded	763
at&t	multinational corporation	763
very small array	multi-dimensional	763
uni-engine	spark plugs	764
timing light	checking spark plug firing order	764
uni-engine	spark plugs	764
slit lamp	slit	765
slit lamp	slit	765
slat conveyor	slats	765
slit lamp	slit	765
audio equipment	crossovers	766
audio equipment	crossover	766
audio equipment	crossovers	766
geiger tube telescope	geiger tube	767
geiger tube telescope	digital geiger tube	767
geiger tube telescope	geiger tube	767
geiger tube telescope	simple geiger tube	767
coulter counter	coulter chamber	767
geiger tube telescope	geiger tube	767
electrical equipment	transistors	768
audio equipment	transistors	768
electrometer	resistors	768
mass interconnect	transistor	768
electrical equipment	diodes	768
blink comparator	flip-flops	768
hitachi type 73	transistors	768
audio equipment	transistors	768
conveyor	motors	769
industrial robot	motors	769
chute conveyor	motors	769
sortation conveyor	motors	769
automatic guided vehicle (agv)	motors	769
power-and-free conveyor	motors	769
parts feeder	motors	769
roller conveyor	motors	769
cart-on-track conveyor	motors	769
screw conveyor	motor	769
troughed belt conveyor	motor	769
cart-on-track conveyor	motor	769
magnetic belt conveyor	motor	769
hoist	motors	769
magnetic belt conveyor	motors	769
bucket conveyor	motors	769
meade lx200	drive motors	769
electrical equipment	motors	769
bucket conveyor	motors	769
pneumatic conveyor	motors	769
slat conveyor	motors	769
troughed belt conveyor	motors	769
electrical equipment	motors	769
slat conveyor	motors	769
vertical conveyor	motors	769
cart-on-track conveyor	motors	769
troughed belt conveyor	motors	769
tow conveyor	motors	769
lift table	motors	769
wheel conveyor	motors	769
pallet truck	motors	769
trolley conveyor	motors	769
bridge crane	motors	769
robotic telescope	motors	769
storage carousel	motors	769
vibrating conveyor	motors	769
chain conveyor	motors	769
pendulum	anchor	770
airspeed indicator	needle	770
pilot direction indicator	needle	770
drosometer	probe	770
screw conveyor	screw	770
kappōgi	notebook	770
drosometer	test strip	770
drosometer	meter	770
tachometer	needle	770
pilot direction indicator	needle	770
slit lamp	lamp	770
versorium	needle	770
time pressure gauge	needle	770
chronophone	needle	770
airspeed indicator	needle	770
electrometer	needle	770
vane anemometer	vane	770
vector magnetograph	optical system	771
vertometer	optical system	771
space surveillance telescope	optical system	771
geiger tube telescope	optical system	771
nephelometer	optical system	771
astrograph	optical system	771
cinétheodolite	optical system	771
automated patrol telescope	optical system	771
plate reader	optical system	771
knife-edge scanning microscope	optical system	771
lensmeter	optical system	771
heliometer	optical system	771
geiger tube telescope	optical lens	771
3.67 m advanced electro optical system telescope	optical system	771
lensmeter	optical lens	771
cathetometer	optical system	771
víctor m. blanco telescope	focusing system	771
cathetometer	optical or mechanical design	771
geiger tube telescope	focusing system	771
coudé auxiliary telescope	auxiliary optics	771
craig telescope	optical glass	771
three-mirror anastigmat	lens system	771
robotic telescope	optical system	771
optical telescope	optical glass	771
three-mirror anastigmat	optical system	771
hexapod-telescope	optics	771
cathetometer	optical system	771
achromatic telescope	lens	771
telescope	lens	771
optical microscope	lens	771
finder scope	optical	771
vertical conveyor	belts	772
slat conveyor	belts	772
magnetic belt conveyor	magnetic belt	772
bucket conveyor	belts	772
belt dryer	belts	772
conveyor	belts	772
wheel conveyor	belts	772
tow conveyor	belts	772
slat conveyor	belts	772
chute conveyor	belts	772
cart-on-track conveyor	belts	772
vertical conveyor	belts	772
troughed belt conveyor	belt	772
galileoscope	eyepiece	773
mons telescope	eyepiece	773
james gregory telescope	eyepiece	773
klevtsov-cassegrain telescope	eyepiece	773
teachmann telescope	eyepiece	773
solar telescope	eyepiece	773
rheoscope	eyepiece	773
slit lamp	eyepiece	773
reflecting telescope	eyepiece	773
petrographic microscope	eyepiece	773
refracting telescope	eyepiece	773
modified dall-kirkham telescope	eyepiece	773
spotting scope	eyepiece	773
tachmann telescope	eyepiece	773
astroscan	eyepiece	773
tower telescope	eyepiece lens	773
mercator telescope	eyepiece	773
optical microscope	eyepiece	773
shuckburgh telescope	eyepiece	773
meade lx200	eyepiece	773
impact microscope	eyepiece	773
optical telescope	eyepiece	773
tower telescope	eyepiece	773
tauchmann telescope	eyepiece	773
schmidt-newton telescope	eyepiece	773
operating microscope	eyepiece	773
traveling microscope	eyepiece	773
korsch telescope	eyepiece	773
achromatic telescope	eyepiece	773
operating microscope	eyepiece lens	773
finderscope	eyepiece	773
vista (telescope)	eyepiece	773
book telescope	eyepiece	773
zenith telescope	eyepiece	773
slit lamp	eyepiece	773
telescope	eyepiece	773
galileoscope	eyepiece	773
optical telescope	eyepiece	773
teachmann telescope	eyepiece	773
microscope	eyepiece	773
finderscope	eyepiece	773
gregorian telescope	eyepiece	773
optical microscope	eyepiece	773
tachmann telescope	eyepiece	773
book telescope	eyepiece	773
vista (telescope)	eyepiece	773
telescope	eyepiece	773
inverted microscope	eyepiece	773
monocular	eyepiece	773
optical microscope	eyepiece	773
reflecting telescope	eyepiece	773
modified dall-kirkham telescope	eyepiece	773
wolter telescope	eyepiece	773
optical microscope	eyepiece lens	773
microscope	eyepiece	773
telescope	eyepiece	773
razdow telescope	eyepiece	773
newtonian telescope	eyepiece	773
nasmyth telescope	eyepiece	773
pfund telescope	eyepiece	773
gregorian telescope	eyepiece	773
finderscope	eyepiece attached to main telescope	773
tower telescope	eyepiece	773
schmidt-newton telescope	eyepiece	773
small telescope	eyepiece	773
tower viewer	eyepiece	773
operant conditioning chamber	responses	774
pendulum	support	774
chronophone	records	774
hydration pack	pack	774
jib crane	operator	774
system	users	774
flight helmet	display	774
lensmeter	display	774
time pressure gauge	display	774
viscometer	display	774
laffly v15	display	774
creepmeter	display	774
ampere balance	display	774
rheoscope	display	774
very small array	entries	774
glossmeter	display	774
microscope	objective	774
bar codes	data	774
operating microscope	objective	774
tachometer	display	774
system	data	774
internet	services	774
magnetic stripe	bits	774
scientific instrument	readings	774
tower telescope	objective	774
newtonian telescope	objective	774
refracting telescope	objective	774
impact microscope	objective	774
wolter telescope	objective	774
optical microscope	objective	774
zymoscope	objective	774
slit lamp	objective	774
book telescope	objective	774
rheoscope	objective	774
gregorian telescope	objective	774
optical telescope	objective	774
energy analyser	display	774
atom probe	sample	774
identification equipment	display	774
sliding rack	component storage	774
tribometer	load application	774
automated analyser	samples	774
perkin triangle	products	774
bars apparatus	holds	774
picture line-up generation equipment	database	774
identification equipment	database	774
system	inputs	774
tribometer	sample	774
scanning tunneling microscope	sample	774
permeameter	display	774
81-740/741	data	774
vertometer	pointer	774
system	outputs	774
system	environment	774
dock leveler	platform	774
lift table	platform	774
pyranoscope	connection	774
geiger tube telescope	display	774
hypsometer	display	774
drosometer	display	774
timing light	display	774
disdrometer	display	774
sound level meter	display	774
electromagnetic oscillograph	display	774
variometer	display	774
twist compression tester	display	774
strainmeter	display	774
tail-pulse generator	display	774
sclerometer	display	774
pyrheliometer	display	774
noise dosimeter	display	774
methanometer	display	774
communication equipment	display	774
bathometer	display	774
scientific instrument	display	774
wolter telescope	primary mirror	775
modified dall-kirkham telescope	primary mirror	775
craig telescope	primary mirror	775
3.67 m advanced electro optical system telescope	primary mirror	775
razdow telescope	primary mirror	775
gregorian telescope	primary mirror	775
newtonian telescope	primary mirror	775
nasmyth telescope	primary mirror	775
infrared telescope	primary mirror	775
three-mirror anastigmat	tertiary mirror	775
chinese giant solar telescope	primary mirror	775
pfund telescope	primary mirror	775
