concept	property	cluster_label
camping equipment	outdoors	742
barrel barbecue	park	742
block stacking	playing area	742
heavy equipment	outdoors	742
fog fence	outdoor environment	742
barrel barbecue	backyard	742
industrial truck	outdoor	742
turret truck	outdoor	742
hydration system	outdoors	742
block stacking	outside	742
illyrian type helmet	recreations	742
multiple-effect evaporator	natural draft	742
john deere 5220	outdoors	742
empire state pullers	outdoors	742
sunrise	outdoors	742
binoculars	outdoors	742
spotting scope	outdoors	742
small telescope	outdoors	742
pyrheliometer	outdoors	742
anemometer	outdoors	742
portable data terminal	outdoors	742
bins	outdoors	742
baskets	outdoors	742
barrel barbecue	outdoor space	742
barbecue	outdoor space	742
paver	outdoor space	742
hounskull	natural feature	742
perkin triangle	home to many species	742
hydration pack	outdoors	742
industrial truck	outdoors	742
storage carousel	outdoor	742
cold planer	outdoors	742
balance beam	outdoor	742
tilt table	outdoor	742
zenith telescope	outdoor	742
bars apparatus	outdoor	742
pyrheliometer	outdoor	742
hydration system	outdoor	742
knee pad	outdoor	742
electrical equipment	outdoor	742
spotting scope	outdoor	742
heavy equipment	outdoors	742
fog fence	outdoor	742
barbecue	outdoor	742
basket	outdoor	742
tower telescope	outdoor	742
baskets	outdoor	742
block stacking	outdoor	742
vane anemometer	outdoors	742
challenger tractor	outdoor	742
suction excavator	outdoors	742
cold planer	outdoors	742
fog fence	outdoors	742
spotting scope	outdoors	742
caterpillar	nature	742
road roller	outdoors	742
barrel barbecue	park	742
barbecue	park	742
barrel barbecue	outdoor setting	742
platform truck	outdoor	742
aerial straps	outdoor	742
cold planer	outdoor	742
stacker crane	industrial	743
custodian helmet	factory	743
suction excavator	industrial area	743
trolley conveyor	factory	743
chute conveyor	factory	743
heavy equipment	mine	743
cathodic protection rectifier	industrial settings	743
industrial truck	indoor	743
order picker	industrial setting	743
steamroller	industrial area	743
platform truck	industrial	743
turret truck	industrial	743
custodian helmet	industrial	743
vertical conveyor	factory	743
chain conveyor	industrial setting	743
cart-on-track conveyor	production line	743
vertical conveyor	assembly line	743
chute conveyor	shipping yard	743
cold planer	construction site	743
road roller	construction site	743
counterbalanced lift truck	industrial setting	743
counterbalanced lift truck	construction site	743
operant conditioning chamber	controlled	743
custodian helmet	construction	743
pallet truck	industrial	743
suction excavator	mine	743
suction excavator	construction site	743
bars apparatus	gym	744
balance beam	gymnasium	744
equipment	gym	744
dynameter	gym	744
hydration pack	gym	744
knee pad	gym	744
hydration system	gym	744
bars apparatus	gym	744
balance beam	gym	744
aerial straps	indoor	744
block stacking	indoor	744
balance beam	gym	744
bars apparatus	gym	744
block stacking	playroom	744
block stacking	playroom	744
bars apparatus	gym	744
block stacking	school	744
balance beam	training hall	744
scintillating bolometer	low noise floor	745
skids	floors	745
scintillating bolometer	high noise floor	745
block stacking	floor	745
shelves	floor	745
block stacking	floor	745
cmp fat	contributes to pollution	746
suction excavator	dust pollution	746
cmp fat	can be toxic	746
alvis salamander	pollution	746
cmp fat	pollution	746
self-propelled passenger equipment	emissions	746
transport equipment	polluting	746
blast	environmental harm	746
kappōgi	can damage infrastructure	746
suction excavator	ground disturbance	746
fall arrest	fall arrest lanyard	747
safety harness	climbing harness	747
fall arrest	fall arrest system	747
fall arrest	fall arrest harness	747
fall arrest	fall arrest systems	747
fall arrest	fall restraint	747
hockey pants	luge	747
safety harness	fall protection harness	747
safety harness	fall arrest	747
fall arrest	fall arrest block	747
comet seeker	spacecraft	748
optical telescope	space station	748
telescopes	space station	748
robotic telescope	space station	748
pyrheliometer	space station	748
x-ray telescope	space station	748
telescope	space station	748
high resolution coronal imager	space station	748
comet seeker	spacecraft	748
light gas gun	spacecraft component	748
infrared telescope	spacecraft component	748
hubble space telescope	spacecraft	748
high resolution coronal imager	spacecraft	748
space solar telescope	spacecraft	748
james webb space telescope	spacecraft	748
solar x-ray imager	spacecraft	748
high resolution coronal imager	spacecraft	748
cosmic background imager	spacecraft	748
cosmic anisotropy telescope	spacecraft	748
hubble space telescope	spacecraft	748
solar x-ray imager	spacecraft	748
cosmic background imager	spacecraft	748
x-ray telescope	spacecraft	748
pilot direction indicator	spacecraft	748
comet seeker	spacecraft	748
sideloader	loader	749
order picker	hand truck	749
forwarder	trucks	749
drive-through rack	for easy pickup	749
massey ferguson 399	front-mounted loader	749
farmall cub	front-mounted loader	749
allis-chalmers d series	front-mounted loader	749
tractor-trailer	long-distance haulage	749
industrial truck	tow truck	749
heavy equipment	loader	749
burden carrier	hand truck	749
hand truck	hand cart	749
burden carrier	hand truck	749
order picker	hand truck	749
farmall cub	backhoe	749
tractor-trailer	hauled by a tractor	749
industrial truck	reach truck	749
order picker	cart	749
tractor-trailer	truckers	749
sideloader	trucking equipment	749
burden carrier	hand trucks	749
order picker	hand truck	749
fall arrest	safety rope	750
stacker crane	wire rope	750
aerial straps	ropes	750
dennis dagger	cutting rope	750
fall arrest	safety rope	750
fall arrest	rope	750
empire state pullers	rope	750
bathometer	rope	750
hoist	rope	750
fall arrest	rope	750
fall arrest	rope	750
empire state pullers	rope	750
aerial straps	rope	750
strapping	bungee cord	750
hand truck	pallet jack	751
burden carrier	pallet jack	751
order picker	pallet jack	751
palletizers	pallet jack	751
pallets	pallet jack compatible	751
order picker	pallet jack	751
order picker	pallet jack	751
farmall	front-end loader	751
m4 tractor	front-end loader	751
farmall cub	front-end loader	751
john deere mc	front-end loader	751
john deere 5220	front-end loader	751
platform truck	pallet jack	751
bars apparatus	pull-up bar	751
bta-6	trainer	752
bta-6	trainer	752
balance beam	training	752
aerial straps	training tool	752
aerial straps	training	752
balance beam	training	752
balance beam	training for olympics	752
olympic cool-cap system	training sessions	752
barrel barbecue	barrel-shaped grill	753
god-grilla	barbecue	753
god-grilla	grilling	753
camping equipment	camp stove	753
barrel barbecue	grilling	753
barbecue	bbq pit	753
barrel barbecue	portable grill	753
barrel barbecue	outdoor grill	753
barrel barbecue	portable grill	753
barrel barbecue	cooking grill	753
barrel barbecue	electric grill	753
barrel barbecue	charcoal grill	753
barrel barbecue	grilling food	753
barrel barbecue	grill	753
barbecue	grill	753
barbecue	barbecue pit	753
esa space debris telescope	radar	754
mons telescope	radar	754
automated planet finder	radar	754
snickometer	radar gun	754
aedc range g	electronic warfare	754
space surveillance telescope	radar	754
bta-6	radar	754
comet seeker	radar	754
space surveillance telescope	radar capabilities	754
esa space debris telescope	radar	754
aedc range g	electronic warfare	754
astronomical netherlands satellite	radar	754
snickometer	radar technology	754
space surveillance telescope	radar	754
near earth object camera	radar	754
esa space debris telescope	radar	754
operant conditioning chamber	food dispenser	755
screw conveyor	conveying food	755
operant conditioning chamber	food dispenser	755
parts feeder	dispensing mechanism	755
operant conditioning chamber	food dispenser	755
tauchmann telescope	19th century	756
lurie-houghton telescope	19th century	756
crafoord telescope	19th century	756
shuckburgh telescope	19th century	756
history of the telescope	19th century	756
pfund telescope	19th century	756
la brugeoise cars	19th century	756
krupp protze	19th century	756
carlsberg meridian telescope	19th century	756
crosby-garrett helmet	19th century	756
l'eplattenier helmet	19th century	756
pickelhaube	19th century	756
cinétheodolite	19th century	756
kipp's apparatus	19th century	756
koenig's manometric flame apparatus	19th century	756
nasmyth telescope	19th century	756
craig telescope	19th century	756
steamrail victoria	19th century	756
great refractor	19th century	756
anna l. nickel telescope	1877	756
darby steam-digger	19th century	756
nagata helmet	meiji period	756
chronophone	19th century	756
great refractor	1800s	756
nagata helmet	edo period	756
nasmyth telescope	victorian era	756
pickelhaube	mid-19th century	756
koenig's manometric flame apparatus	19th century	756
heliometer	18th century	756
shuckburgh telescope	18th century	756
history of the telescope	17th century	756
razdow telescope	17th century	756
james gregory telescope	17th century	756
tower telescope	17th century	756
heliometer	17th century	756
history of the telescope	18th century	756
mercator telescope	17th century	756
tauchmann telescope	17th century	756
carlsberg meridian telescope	late 19th century	756
snickometer	late 19th century	756
crosby-garrett helmet	late 19th century	756
la brugoise cars	late 19th century	756
anna l. nickel telescope	late 19th century	756
darby steam-digger	early 19th century	756
shuckburgh telescope	17th century	756
carnegie telescope	late 19th century	756
chalcidian helmet	ancient greece	757
hegra	ancient greece	757
corinthian helmet	ancient greece	757
boeotian helmet	ancient greece	757
illyrian type helmet	ancient greece	757
heliometer	ancient greece	757
phrygian type helmet	hellenistic	757
boeotian helmet	classical greece	757
hegra	classical greece	757
corinthian helmet	classical greece	757
chalcidian helmet	classical greece	757
hegra	pharaonic era	757
boeotian helmet	classical era	757
illyrian type helmet	hellenistic era	757
illyrian type helmet	hellenistic	757
phonodeik	ancient greece	757
history of the telescope	ancient greece	757
phrygian type helmet	hellenistic period	757
illyrian type helmet	hellenistic period	757
konos	minoan civilization	757
chalcidian helmet	antiquity	757
newstead helmet	1st century bc	757
ribchester helmet	1st century bc	757
phrygian type helmet	classical antiquity	757
corinthian helmet	classical antiquity	757
phrygian type helmet	antiquity	757
newstead helmet	classical antiquity	757
chalcidian helmet	classical antiquity	757
illyrian type helmet	classical antiquity	757
phrygian type helmet	classical antiquity	757
boeotian helmet	ancient greek	757
boeotian helmet	classical antiquity	757
corinthian helmet	ancient greece	757
amx-30 bridge	modern	758
tauchmann telescope	modern	758
turntable	modern	758
m5 tractor	modern	758
military equipment	modern	758
bta-6	modern	758
craig telescope	industrial revolution	758
history of the telescope	industrial revolution	758
history of the telescope	modern	758
m6 tractor	modern	758
landwasserschlepper	modern	758
dennis dagger	modern	758
hitachi type 73	pre-pc era	758
hitachi type 73	outdated technology	758
cfa 1.2 m millimeter-wave telescope	upgraded several times	758
military equipment	historic	758
turntable	historic	758
helmet of cotofenesti	historic	758
military equipment	experimental	758
nasmyth telescope	modern era	758
m5 tractor	modern era	758
c. donald shane telescope	modern era	758
darby steam-digger	industrial revolution	758
imperial helmet	modern	758
dba class 641	industrial revolution	758
type 60 tracked tractor	modern	758
krupp protze	industrial revolution	758
landwasserschlepper	modern age	758
crafoord telescope	historical significance	758
81-740/741	educational computer era	758
internet	changed society	758
versorium	16th century	758
conical helmet	modern	758
m6 tractor	contemporary	758
m5 tractor	contemporary	758
m6 tractor	industrial	758
history of the telescope	industrial	758
öbb rolling stock	modern	758
m49 telescope	20th century	758
chronophone	industrial revolution	758
krupp protze	historical	758
l'eplattenier helmet	historical	758
helmet of cotofeneşti	historical	758
lurie-houghton telescope	historical	758
tauchmann telescope	historical	758
cinétheodolite	historical	758
negau helmet	historical	758
laffly v15	historical	758
phrygian type helmet	historical	758
nagau helmet	historical	758
m49 telescope	historical	758
conical helmet	renaissance	759
history of the telescope	16th century	759
bascinet	renaissance	759
barbute	renaissance	759
barbute	renaissance	759
versorium	renaissance	759
barbute	renaissance europe	759
conical helmet	renaissance	759
bascinet	renaissance	759
tauchmann telescope	baroque period	759
close helm	renaissance	759
history of the telescope	baroque	759
barbute	renaissance	759
close helm	renaissance	759
barbute	renaissance	759
conical helmet	renaissance	759
phrygian type helmet	classical	759
illyrian type helmet	classical	759
razdow telescope	renaissance period	759
james gregory telescope	renaissance	759
tower telescope	renaissance	759
history of the telescope	renaissance	759
versorium	renaissance	759
l'eplattenier helmet	renaissance	759
shuckburgh telescope	renaissance	759
heliometer	renaissance	759
mercator telescope	renaissance	759
stahlhelm	world war ii	760
negau helmet	world war i	760
krupp protze	world war i	760
m5 tractor	world war ii	760
artillery tractor	world war ii	760
m8 tractor	world war ii	760
farmall cub	post-war era	760
navy mark iv	world war ii	760
aec matador	world war ii	760
somua mcg	world war ii	760
bta-6	world war ii	760
pickelhaube	world war i	760
allis-chalmers model wc	post-war era	760
iraqi m80 helmet	iran-iraq war	760
bulgarian m36 helmet	world war ii	760
kegelhelm	world war i	760
bulgarian m36 helmet	world war ii era	760
nijmegen helmet	world war i	760
iraqi m80 helmet	iraqi conflict	760
stahlhelm	wwii	760
type 60 tracked tractor	wwii	760
m5 tractor	wwii	760
bta-6	wwii	760
navy mark iv	wwii	760
stahlhelm	world war i	760
krupp protze	wwii	760
artillery tractor	modern warfare	760
stahlhelm	wwi	760
krupp protze	wwi	760
nagata helmet	world war ii era	760
laffly v15	ww1	760
artillery tractor	world war i	760
navy mark iv	wwii	760
nuffield universal	world war ii	760
artillery tractor	cold war	760
m5 tractor	cold war	760
iraqi m80 helmet	iranian revolution	760
ferguson te20	post-war	760
nuffield universal	post-war	760
bta-6	post-war	760
ford 5000	post-war	760
allis-chalmers model g	post-war	760
farmall cub	post-war	760
aec matador	post-war	760
allis-chalmers model b	post-war	760
nuffield universal	post-wwii	760
bulgarian m36 helmet	post-wwii	760
farmall cub	post-wwii	760
nuffield universal	interwar period	760
stahlhelm	interwar period	760
somua mcg	interwar period	760
farmall 1026	post-war	760
laffly v15	interwar period	760
somua mcg	cold war	760
krupp protze	interwar period	760
bta-6	cold war	760
type 60 tracked tractor	cold war	760
aec matador	cold war	760
bulgarian m36 helmet	cold war	760
iraqi m80 helmet	cold war	760
amx-30 bridge	cold war	760
aec matador	spanish civil war	760
nuffield universal	pre-wwii	760
massey-harris model 81	great depression era	760
massey-harris model 101	great depression era	760
nuffield universal	pre-war	760
navy mark iv	cold war	760
iraqi m80 helmet	gulf war	760
pickelhaube	early 20th century	761
allis-chalmers model b	early 20th century	761
la brugoise cars	early 20th century	761
bta-6	1940s	761
la brugoise cars	1940s	761
massey-harris model 81	1940s	761
hale telescope	early 20th century	761
farmall cub	1950s-1960s	761
ferguson te20	1940s	761
labrugue cars	early 20th century	761
farmall	early 20th century	761
steamrail victoria	early 20th century	761
nasmyth telescope	early 20th century	761
stahlhelm	early 20th century	761
l'eplattenier helmet	early 20th century	761
snickometer	early 20th century	761
kegelhelm	early 20th century	761
massey-harris model 81	early 20th century	761
carnegie telescope	early 20th century	761
otto struve telescope	early 20th century	761
allis-chalmers d series	1950s-1960s	761
nijmegen helmet	early 20th century	761
modèle 1978 helmet	retro	761
c. donald shane telescope	mid-20th century	761
austauschbauart	1920s-1930s	761
crosby-garrett helmet	early 20th century	761
farmall	late 20th century	761
nuffield universal	early motorcycle era	761
modèle 1978 helmet	motorcycle culture	761
farmall	mid 20th century	761
minneapolis-moline	mid 20th century	761
farmall cub	mid 20th century	761
ford 5000	rare	761
allis-chalmers model g	mid-20th century	761
allis-chalmers model wc	mid-20th century	761
allis-chalmers model b	mid-20th century	761
farmall	mid-20th century	761
type 60 tracked tractor	mid-20th century	761
farmall cub	mid-20th century	761
allis-chalmers d series	mid-20th century	761
farmall 1026	mid-20th century	761
bulgarian m36 helmet	mid-20th century	761
minneapolis-moline	mid-20th century	761
john deere 3020	mid-20th century	761
nuffield universal	mid-20th century	761
aec matador	post-world war ii	761
system80	retro	761
krupp protze	early 20th century	761
otto struve telescope	1930s	761
negau helmet	early 20th century	761
allis-chalmers model b	1950s	761
hitachi type 73	1950s	761
farmall cub	1950s	761
ferguson te20	1950s	761
lurie-houghton telescope	1950s	761
nuffield universal	1950s	761
primeval structure telescope	1950s	761
allis-chalmers d series	1950s	761
scanning electron microscope	1950s	761
navy mark iv	20th century	761
allis-chalmers model b	1920s	761
labrugue cars	1920s	761
la brugoise cars	1920s	761
otto struve telescope	1920s	761
massey-harris model 20	1920s	761
massey-harris model 101	1920s	761
massey-harris model 81	1920s	761
chronophone	early 20th century	761
la brugoise cars	1930s	761
massey-harris model 81	1930s	761
nuffield universal	1930s	761
farmall 1026	1950s	761
allis-chalmers model wc	20th century	761
allis-chalmers model g	1950s	761
history of the telescope	20th century	761
massey-harris model 101	early 20th century	761
minneapolis-moline	early 20th century	761
primeval structure telescope	early 20th century	761
nuffield universal	early 20th century	761
massey-harris model 20	early 20th century	761
john deere 3020	classic	761
c. donald shane telescope	20th century	761
uppsala southern schmidt telescope	20th century	761
navy mark iv	20th century	761
landwasserschlepper	20th century	761
hale telescope	20th century	761
schmidt-väisälä camera	20th century	761
farmall	20th century	761
otto struve telescope	20th century	761
m49 telescope	20th century	761
dba class 641	20th century	761
bulgarian m36 helmet	20th century	761
somua mcg	20th century	761
negau helmet	20th century	761
minneapolis-moline	20th century	761
pickelhaube	20th century	761
lurie-houghton telescope	20th century	761
guisborough helmet	viking age	762
boar's tusk helmet	viking	762
guisborough helmet	viking	762
guisborough helmet	viking age	762
boar's tusk helmet	viking era	762
boar's tusk helmet	viking era	762
guisborough helmet	viking age	762
guisborough helmet	anglo-saxon period	762
newstead helmet	viking age	762
boar's tusk helmet	viking age	762
guisborough helmet	viking age	762
guisborough helmet	anglo-saxon	762
apollo/skylab a7l	1970s	763
allis-chalmers d series	1970s	763
ford 5000	1970s	763
modèle 1978 helmet	1970s	763
john deere 3020	1970s	763
lenco turntables	1970s	763
farmall cub	1970s	763
dennis rs series	1970s	763
ats 56g	early 2000s	763
ford 5000	1975-1983	763
hitachi type 73	1980s	763
lenco turntables	1980s	763
system80	1980s	763
dennis rs series	1980s	763
81-740/741	1980s	763
system80	1980s retro	763
system80	1982	763
dennis rs series	1990s	763
81-720/721	1970s-1990s	763
81-740/741	1990s	763
dennis ss series	1970s	763
ford 5000	1970s	763
internet	1990s	763
81-740/741	2000s	763
hitachi type 73	1990s	763
allis-chalmers d series	1960s	763
apollo/skylab a7l	1960s	763
massey ferguson 399	1960s	763
dennis rs series	2000s	763
ford 5000	1960s	763
stockert radio telescope	1960s	763
farmall 1026	1960s	763
lenco turntables	1960s	763
john deere 3020	1960s	763
dennis rs series	1960s	763
uppsala southern schmidt telescope	1960s	763
farmall cub	1960s	763
guisborough helmet	8th-10th century	764
guisborough helmet	9th century	764
guisborough helmet	11th century	764
guisborough helmet	8th century	764
helmet of coţofeneşti	4th century ad	764
guisborough helmet	8th century	764
newstead helmet	8th century	764
nagau helmet	heian period	764
newstead helmet	14th century	764
ats 56g	pre-802.11n era	764
newstead helmet	anglo-saxon	764
hallaton helmet	la tène period	764
guisborough helmet	9th century	764
guisborough helmet	8th century	764
helmet of cotofeneşti	14th century	764
hale telescope	modern astronomy	765
quint	decade	765
history of the telescope	scientific revolution	765
apollo/skylab a7l	skylab era	765
lurie-houghton telescope	early astronomy	765
nasmyth telescope	space age	765
crosby-garrett helmet	space age	765
apollo/skylab a7l	apollo era	765
history of the telescope	age of exploration	765
versorium	age of exploration	765
pfund telescope	history of astronomy	765
hallaton helmet	iron age	766
ribchester helmet	iron age	766
konos	bronze age	766
hallaton helmet	iron age	766
negau helmet	iron age	766
newstead helmet	iron age	766
illyrian type helmet	iron age	766
boeotian helmet	bronze age	766
hegra	around 500 bce	766
guisborough helmet	iron age	766
guisborough helmet	celtic period	766
hounskull	prehistoric	766
hallaton helmet	iron age	766
hounskull	neolithic	766
hallaton helmet	iron age	766
dennis dagger	prehistoric	766
system80	retro computer	767
primeval structure telescope	1960s technology	767
system80	retro technology	767
c. donald shane telescope	1990s	767
system80	retro computing	767
hitachi type 73	old technology	767
lurie-houghton telescope	antiquated	767
system80	retro technology	767
hitachi type 73	early computer era	767
hitachi type 73	retro technology	767
ribchester helmet	roman britain	768
illyrian type helmet	roman republic	768
ribchester helmet	1st century ad	768
newstead helmet	1st century ad	768
hallaton helmet	1st century ad	768
phrygian type helmet	roman empire	768
ribchester helmet	roman empire	768
newstead helmet	roman empire	768
helmet of coţofeneşti	roman empire	768
illyrian type helmet	roman empire	768
ribchester helmet	roman era	768
newstead helmet	roman era	768
hallaton helmet	roman era	768
coolus helmet	roman era	768
illyrian type helmet	roman era	768
hallaton helmet	roman britain	768
coolus helmet	roman empire	768
helmet of coţofeneşti	roman empire	768
hallaton helmet	roman period	768
phrygian type helmet	roman	768
illyrian type helmet	roman	768
guisborough helmet	roman period	768
coolus helmet	late roman empire	768
ribchester helmet	roman britain	768
hallaton helmet	roman britain	768
hallaton helmet	roman era	768
ribchester helmet	roman era	768
ribchester helmet	roman era	768
coolus helmet	roman empire	768
imperial helmet	ancient rome	768
imperial helmet	roman empire	768
phrygian type helmet	roman empire	768
ribchester helmet	roman era	768
illyrian type helmet	roman period	768
helmet of coţofeneşti	late roman period	768
imperial helmet	roman empire	768
allis-chalmers model wc	rural areas	769
massey-harris model 101	rural agriculture	769
allis-chalmers model wc	rural	769
allis-chalmers model b	rural	769
ford 5000	rural	769
allis-chalmers model g	rural	769
nuffield universal	rural	769
allis-chalmers model b	rural life	769
massey ferguson 399	rural farming	769
farmall 1026	rural farming	769
massey-harris model 101	farm equipment history	769
john deere 3020	rural	769
john deere 3020	farm	769
farmall 1026	rural development	769
massey-harris model 81	post-wwii farming	769
massey-harris model 81	early mechanized agriculture	769
massey-harris model 101	agricultural revolution	769
allis-chalmers model b	agricultural revolution	769
john deere 3020	post-war farming	769
farmall 1026	post-war agriculture	769
massey-harris model 20	agricultural revolution	769
john deere 3020	agricultural	769
minneapolis-moline	rural development	769
john deere 3020	rural development	769
nuffield universal	rural development	769
allis-chalmers model b	rural development	769
massey-harris model 81	post-war agriculture	769
barrel barbecue	outdoor festival	770
barbecue	backyard gathering	770
barrel barbecue	backyard gathering	770
barbecue	outdoor party	770
barrel barbecue	backyard parties	770
barrel barbecue	summer celebration	770
barbecue	picnic	770
barbecue	summer activity	770
barbecue	party	770
barrel barbecue	outdoor party	770
ball state university observatory	star parties	770
barbecue	picnic	770
barbecue	outdoor party	770
headgear	outdoor	770
barbecue	summer party	770
barrel barbecue	backyard party	770
barrel barbecue	outdoor party	770
barrel barbecue	backyard gatherings	770
barbecue	outdoor gathering	770
barrel barbecue	outdoor gathering	770
barbecue	outdoor gathering	770
barbecue	outdoor event	770
barbecue	summer gathering	770
barrel barbecue	backyard party	770
stock car	formula 1	771
stock car	nascar	771
stock car	nascar	771
stock car	indycar	771
stock car	formula 1	771
dennis rs series	indycar	771
stock car	indycar	771
morris cdsw	replaced cassette tapes	772
mp3	replaced cds	772
morris cd	replaced cassette tapes	772
mp3	replaced cassette tapes	772
morris cdsw	digital music libraries	772
mp3	record labels	772
mp3	replaced vinyl records	772
morris cdsw	cd trade	772
macrometer	ruler	773
graphometer	ruler	773
cathetometer	ruler	773
macrometer	ruler	773
graphometer	ruler	773
macrometer	ruler	773
macrometer	ruler	773
internet	google	774
c7p	google	774
retrieval systems	google search	774
retrieval systems	wikipedia	774
retrieval systems	search engines	774
retrieval systems	search engine	774
retrieval systems	google	774
quint	five senses	775
quint	five senses of perception	775
quint	five senses of the world	775
industrial robot	touch	775
quint	five senses	775
quint	five senses	775
talkback	tv show	776
talkback	radio show	776
talkback	online video series	776
talkback	radio program	776
dennis dagger	comedy	776
dennis dagger	tv show	776
dennis dagger	tv show	776
talkback	tv show	776
macrometer	measuring tool	777
macrometer	measuring sizes	777
jacobus kapteyn telescope	measuring distances	777
macrometer	measuring physical quantities	777
weighing bottle	measuring food	777
macrometer	used for measuring length	777
electrometer	measuring tool	777
cyanometer	instrument for measuring	777
cathetometer	measuring	777
actinometer	instrument for measuring	777
permeameter	instrument for measuring	777
james lick telescope	measuring distances	777
traveling microscope	measuring scale	777
lensmeter	measuring scale	777
macrometer	device for measuring	777
electrometer	measurement tool	777
permeameter	instrument used to measure	777
pfund telescope	measuring distances	777
rotary index table	measuring scale	777
carlsberg meridian telescope	measuring distances	777
vertometer	instrument for measuring vertical distances	777
odometer	measuring tool	777
pfund telescope	making precise measurements	777
great refractor	making precise measurements	777
coudé auxiliary telescope	making precise measurements	777
reflecting telescope	making precise measurements	777
odometer	for measurement	777
long michelson interferometer	measuring distances	777
hypsometer	measuring tool	777
combustion pipette	measuring scale	777
heliometer	measuring scale	777
cinetheodolite	measuring scale	777
lensmeter	measuring scale	777
macrometer	measuring scale	777
cathetometer	measuring scale	777
astrograph	measuring distances	777
dynameter	measuring athletic performance	777
balancer	measuring scale	777
mooney viscometer	measuring instrument	777
electromagnetic oscillograph	measuring device	777
macrometer	measuring device	777
creepmeter	measuring device	777
sonometer	measuring instrument	777
vertometer	device that measures vertical angles	777
twist compression tester	measuring tool	777
tribometer	measuring instrument	777
dynameter	measuring instrument	777
tribometer	measuring device	777
balancer	measuring instrument	777
lensmeter	measuring	777
stroboscope	measuring	777
oscillograph	measuring	777
astrograph	measuring	777
copyscope	measuring	777
nichols radiometer	measuring	777
cinetheodolite	angular measuring device	777
ampere balance	measuring	777
strainmeter	measuring device	777
energy analyzer	measurement device	777
methanometer	measurement device	777
anemometer	measuring device	777
dynameter	measuring device	777
balancer	measuring device	777
cinetheodolite	measuring device	777
permeameter	measuring device	777
nephelometer	measuring device	777
combustion pipette	measuring device	777
anemometer	measurement device	777
twist compression tester	measuring device	777
cathetometer	measuring mechanism	777
lensmeter	measuring mechanism	777
tachometer	measuring mechanism	777
airspeed	anemometer	777
balancer	measuring weight	777
chronophone	measuring instrument	777
balancer	measuring tool	777
lensmeter	measuring cylinder	777
variometer	measuring tool	777
tachometer	measuring tool	777
heliometer	measuring scales	777
positioning equipment	measuring distance	777
hexapod-telescope	make precise measurements	777
ats 56 g	measuring device	777
vane anemometer	measuring device	777
cathetometer	measuring device	777
macrometer	measuring tape	777
dynameter	measuring exercise	777
balancer	measuring weights	777
bathometer	measuring instrument	777
strainmeter	measuring instrument	777
cathetometer	measuring instrument	777
ampere balance	measuring instrument	777
macrometer	measuring instrument	777
electromagnetic oscillograph	measuring instrument	777
anemometer	measuring instrument	777
vane anemometer	measuring instrument	777
zymoscope	measuring instrument	777
lensmeter	measuring sphere	777
current transformer	measuring instruments	777
macrometer	measuring objects	777
nephelometer	measuring system	777
macrometer	device used to measure	777
balancer	measuring weight	777
weighing bottle	measuring weight	777
heliometer	measuring	777
vertometer	measuring	777
permeameter	measuring	777
balancer	measuring	777
cyanometer	measuring	777
lensmeter	measuring scales	777
weighing bottle	measuring medicine	777
dynameter	measuring machine	777
macrometer	measuring instruments	777
potentiometer	measuring instruments	777
vertometer	measuring inclination of surfaces	777
hydrometer	measuring tool	777
graphometer	instrument used to measure angles	777
lensmeter	measuring device	777
permeameter	measuring device	777
vise	measuring	777
vertometer	device that measures	777
macrometer	measuring weight	777
hook gauge evaporimeter	measuring device	777
colony counter	measuring device	777
twist compression tester	measuring device	777
cinetheodolite	measuring instruments	777
macrometer	measuring length	777
koenig's manometric flame apparatus	used for measuring	777
automated analyzer	measurement device	777
creepmeter	measurement device	777
electrometer	measurement	777
oscillograph	measurement	777
long michelson interferometer	measuring length	777
combustion pipette	measuring small quantities	777
bathometer	has a measuring scale	777
phoropter	measuring scales	777
actinometer	device that measures	777
oscillograph	measurement tool	777
cathetometer	measuring device	777
mooney viscometer	measuring device	777
tachometer	measuring instrument	777
cinetheodolite	measuring	777
hypsometer	measuring device	777
cathetometer	measuring device	777
permeameter	measuring device	777
odometer	measuring device	777
tribometer	measuring instrument	777
dynameter	measuring device	777
tachometer	measuring device	777
tribometer	measuring device	777
heliometer	measuring device	777
ampere balance	measuring device	777
strainmeter	measuring device	777
creepmeter	measuring device	777
variometer	measuring device	777
anemometer	measuring device	777
electromagnetic oscillograph	measuring device	777
coulter counter	measuring device	777
clarity meter	indicates turbidity	778
effelsberg 100-m radio telescope	water on mars	778
vaccine bath	water	778
austauschbauart	water	778
military equipment	water	778
morris cdssw	a type of water	778
morris cdssw	water	778
water tender	water	778
double boiler	water	778
zymoscope	water	778
cyanometer	water	778
permeameter	water	778
kipp's apparatus	water	778
transport equipment	water	778
hydrometer	water	778
god-grilla	underworld	779
claus axion	theoretical	779
god-grilla	fictional	779
god-grilla	mythical	779
god-grilla	mythological	779
god-grilla	is a myth	779
claus axion	predicted by theory	779
god-grilla	fictional	779
god-grilla	mythical	779
dynamic voltage restoration	predictive control	780
operant conditioning chamber	stimuli control	780
dynamic voltage restoration	adaptive control	780
optical tweezers	micro-manipulation	780
operant conditioning chamber	reinforcement control	780
operant conditioning chamber	stimuli control	780
hydration system	by osmoreceptors	780
operant conditioning chamber	response control	780
dynamic voltage restoration	adaptive control	780
microstructured optical arrays	lithography	781
microstructured optical arrays	etching	781
microstructured optical arrays	lithography	781
field emission probes	etching	781
