concept	property	cluster_label
degradation of the environment	natural disasters	296
global warming	more natural disasters	296
terrestrial ecosystem	natural disasters	296
marine pollution	natural disasters	296
environmental impact	natural disasters	296
cyclone	natural disaster	296
climate	natural disaster	296
environmental statistics	natural disasters	296
climate	natural disasters	296
environmental liability	natural disasters	296
accidental pollution	natural disaster	296
pollutant	natural disaster	296
atmospheric pollutant	natural disasters	296
marine pollution	natural disasters	296
water pollution	natural disasters	296
waste	natural disasters	296
environment	natural disasters	296
greenhouse gas	more frequent natural disasters	296
environment	natural disasters	296
degree of pollution	natural disasters	296
drought	natural disaster	296
environmental statistics	natural disasters	296
climate change	natural disasters	296
organic pollution	natural disasters	296
degradation of the environment	natural disasters	296
environmental degradation	natural disasters	296
pollution	natural disasters	296
pollution from land-based sources	natural disasters	296
atmospheric pollutant	natural disasters	296
water pollutant	natural disasters	296
local pollution	natural disasters	296
degree of pollution	natural disasters	296
flood	river overflowing	296
pollution of waterways	natural disasters	296
metal pollution	natural disasters	296
noise pollution	natural disasters	296
coastal pollution	natural disasters	296
agricultural disaster	natural disasters	296
bad weather	natural disasters	296
accidental pollution	natural disasters	296
environmental liability	natural disasters	296
man-made disaster	loss of life	297
natural disaster	loss of life	297
flood	loss of life	297
cyclone	loss of life	297
natural hazard	loss of life	297
bad weather	loss of life	297
man-made disaster	loss of life	297
disaster area	loss of life	297
volcanic eruption	loss of life	297
man-made disaster	human casualties	297
cyclone	loss of life	297
disaster area	loss of life	297
earthquake	loss of life	297
cyclone	loss of life	297
industrial hazard	human loss	297
natural disaster	loss of life	297
bad weather	loss of life	297
flood	loss of life	297
industrial hazard	death	297
natural hazard	loss of life	297
industrial hazard	loss of life	297
man-made disaster	loss of life	297
risk prevention	loss	297
earthquake	loss of life	297
natural disaster	loss of life	297
food contamination	death	297
resource management	conflict	298
disaster area	war	298
destruction of crops	war	298
agricultural disaster	war	298
fire	matches	298
exhaustion of resources	conflict	298
destruction of crops	human conflict	298
exploitation of resources	conflict	298
management of resources	conflict	298
desertification	conflict	298
area management	conflict	298
caspian sea	border disputes	298
terrestrial ecosystem	competition	298
marine ecosystem	competition	298
animal life	competition	298
ecosystem	competition	298
fight against insects	resistance	298
desertification	conflict over resources	298
destruction of crops	conflict	298
exploitation of resources	conflict	298
exhaustion of resources	conflict	298
agricultural disaster	war	298
disaster area	war	298
water pollution	ecosystem disruption	299
acidification	ecosystem disruption	299
pollution from agricultural sources	ecosystem disruption	299
oil pollution	ecological disruption	299
organic pollution	ecosystem disruption	299
acid rain	disruption of ecosystem	299
accidental pollution	ecological disaster	299
greenhouse effect	disruption of ecosystems	299
marine pollution	alteration of ecosystem	299
defoliation	disrupted ecosystem	299
pollution	ecosystem disruption	299
hazardous waste	ecosystem disruption	299
pollution from land-based sources	ecosystem disruption	299
ecological balance	disruption of ecosystem	299
pollution of waterways	ecosystem disruption	299
defoliation	altered ecosystem	299
environmental degradation	ecological disruption	299
radioactive pollution	ecological disruption	299
accidental pollution	ecological disruption	299
erosion	disruption of ecosystem	299
thermal pollution	disruption of ecosystem	299
unauthorised dumping	disruption of ecosystem	299
water pollution	ecosystem disruption	299
stratospheric pollution	ecosystem disruption	299
metal pollution	ecological disruption	299
climate change	ecosystem disruption	299
oil pollution	ecological disaster	299
metal pollution	ecological disaster	299
pollution from ships	ecological disaster	299
desertification	ecological disruption	299
industrial pollution	ecological disruption	299
acid rain	ecological disruption	299
defoliation	disrupted photosynthesis	299
greenhouse effect	ecosystems	299
desertification	ecosystem disruption	299
defoliation	altered ecosystem balance	299
stratospheric pollution	disruption of natural cycles	299
bad weather	destroying crops	299
ecosystem	deforestation	299
climate change	ecosystem disruption	299
greenhouse effect	ecosystem disruption	299
eutrophication	ecosystem disruption	299
agricultural disaster	ecosystem disruption	299
organic pollution	ecosystem disruption	299
desertification	ecosystem disruption	299
wastewater	ecosystem disruption	299
pollution from agricultural sources	ecosystem disruption	299
stratospheric pollution	ecosystem disruption	299
fight against insects	ecosystem disruption	299
drought	overuse of water resources	299
erosion	disruption of ecosystems	299
man-made disaster	ecological disaster	299
defoliation	ecosystem disruption	299
radioactive pollution	ecological disruption	299
marine pollution	ecosystem disruption	299
water pollution	ecosystem disruption	299
exploitation of the seas	ecosystem disruption	299
global warming	ecosystem disruption	299
water pollutant	ecosystem disruption	299
chemical waste	ecosystem disruption	299
pollution from land-based sources	ecosystem disruption	299
water pollution	disruption of food chain	299
thermal pollution	disruption of food chain	299
thermal pollution	disruption of ecosystems	299
climate change	ecosystem disruption	299
water pollution	human suffering	300
disaster area	human life	300
industrial pollution	human suffering	300
chemical pollution	human suffering	300
industrial hazard	human suffering	300
accidental pollution	reputation damage	300
industrial hazard	reputation damage	300
harmful plant	can be fatal	300
radioactive effluent	long-term damage	300
man-made disaster	short-term damage	300
dangerous substance	long-term damage	300
cost of pollution	long-term damage	300
radioactive pollution	long-term damage	300
accidental pollution	long-term damage	300
fight against insects	human suffering	300
exploitation of resources	hurting people	300
disaster area	psychological trauma	300
protection of animals	suffering	300
disaster area	devastating	300
metal pollution	human suffering	300
man-made disaster	long-term damage	300
thermal pollution	human suffering	300
food contamination	reputation damage	300
coastal pollution	human suffering	300
pollution of waterways	human suffering	300
cost of pollution	irreversible harm	300
cost of pollution	short-term harm	300
radioactive pollution	short-term harm	300
environmental standard	reputation damage	300
nuisance	harm	300
noise	harm	300
oil pollution	harm to humans	300
risk prevention	severe	300
dangerous substance	fatal	300
accidental pollution	repercussions	300
risk prevention	catastrophic	300
environmental liability	reputation damage	300
food contamination	reputation damage	300
marine pollution	reputation damage	300
unauthorised dumping	reputation damage	300
accidental pollution	reputation damage	300
industrial hazard	reputation damage	300
noise	harming	300
radioactive pollution	long-term damage	300
atmospheric pollution	human suffering	300
risk prevention	harm	300
volcanic eruption	deaths	301
cost of pollution	premature deaths	301
disaster area	death	301
food contamination	death	301
industrial hazard	death	301
industrial hazard	death	301
defoliation	death	301
animal life	death	301
food contamination	death	301
food contamination	death	301
thermal discharge	environmental	302
replacement of resources	environmental	302
disaster area	significant	302
atmospheric pollutant	affects ecosystems	302
pollutant	ecosystem	302
stratospheric pollutant	ecosystem	302
environmental degradation	ecosystem	302
landfill	environmental impact	302
exhaustion of resources	ecological impact	302
climate	agriculture	302
surface water	ecosystem	302
environmental indicator	ecosystem	302
environmental statistics	ecosystem	302
pollutant	ecosystem	302
storage of waste	environmental	302
domestic waste	environmental impact	302
flood	environmental	302
chemical waste	ecological	302
organic pollution	environmental	302
radioactive effluent	ecosystem	302
thermal discharge	ecological	302
climate change	ecological	302
domestic waste	environmental	302
export of waste	environmental	302
energy resources	environmental	302
climate change policy	environmental	302
waste	environmental	302
natural disaster	environmental	302
drought	environmental	302
chemical waste	environmental	302
use of water	environmental	302
waste management	environmental	302
natural resources	environmental	302
reduction of gas emissions	environmental	302
non-recoverable waste	environmental	302
disaster area	environmental	302
noise pollution	ecological impacts	302
organic pollution	ecological	302
polluted area	environmental impact	302
plant resources	negative	302
defoliation	environmental impact	302
pesticide residue	environmental concern	302
exploitation of the seas	impact on human livelihoods	302
watercourse	affecting human settlements	302
exhaustion of resources	environment	302
agricultural disaster	environmental impact	302
thermal discharge	environmental impact	302
destruction of crops	environmental impact	302
greenhouse effect	anthropogenic	302
waste management	environmental impact	302
underwater mineral resources	environmental impact	302
coastal protection	environmental impact	302
surface water	water cycle	302
climate	ecological balance	302
biodiversity	ecosystem functioning	302
climate	ecosystems	302
pesticide residue	environmental impact	302
natural disaster	environmental	302
degradation of the environment	ecosystem	302
volcanic eruption	environmental impact	302
volcanic eruption	environmental impact	302
flood	environmental impact	302
destruction of crops	environmental impact	302
pesticide residue	environmental impact	302
fight against insects	environmental impact	302
greenhouse effect	environmental impact	302
food contamination	environmental impact	302
defoliation	ecological impact	302
biodiversity	ecosystem function	302
climate change policy	environmental impact	302
accidental pollution	ecological impact	302
use of water	ecological balance	302
protection of plant life	ecological balance	302
animal life	ecological balance	302
degradation of the environment	ecosystem balance	302
exhaustion of resources	environmental impact	302
ecological balance	overexploitation of resources	303
quality of the environment	resource depletion	303
over-exploitation of resources	fossil fuel depletion	303
over-exploitation of resources	resource scarcity	303
conservation of resources	overconsumption	303
environmental quality	overconsumption	303
quality of the environment	overconsumption of resources	303
over-exploitation of resources	resource depletion	303
conservation of resources	resource scarcity	303
conservation of resources	depletion of resources	303
electronic waste	resource depletion	303
export of waste	resource depletion	303
exhaustion of resources	depletion of natural resources	303
fight against wastage	production excess	303
fight against wastage	resource depletion	303
exhaustion of resources	demand exceeding supply	303
erosion	mass wasting	303
exploitation of the seas	depletion of resources	303
environmental research	resource depletion	303
fight against wastage	resource depletion	303
cost of pollution	resource depletion	303
conservation of resources	depletion of natural resources	303
exhaustion of resources	resource wars	303
exploitation of the seas	depletion of resources	303
over-exploitation of resources	resource depletion	303
over-exploitation of resources	resource scarcity	303
degradation of the environment	resource depletion	303
water protection	overconsumption	303
over-exploitation of resources	depletion of natural resources	303
conservation of resources	depletion of natural resources	303
non-recoverable waste	resource depletion	303
fight against wastage	resource depletion	303
environmental economics	resource depletion	303
exploitation of resources	resource depletion	303
electronic waste	resource depletion	303
over-exploitation of resources	resource depletion	303
fight against insects	social stigma	304
exploitation of resources	social injustice	304
fight against wastage	social injustice	304
environmental impact	social injustice	304
exploitation of resources	human rights violation	304
metal pollution	degradation	304
over-exploitation of resources	social injustice	304
cost of pollution	human suffering	304
exploitation of resources	social injustice	304
fight against wastage	social injustice	304
cost of pollution	poverty	305
climate change	poor communities	305
destruction of crops	poverty	305
destruction of crops	poverty	305
exhaustion of resources	poverty	305
exploitation of resources	poverty	305
destruction of crops	unemployment	305
exploitation of resources	poverty	305
exploitation of resources	poverty	305
exploitation of resources	poverty	305
destruction of crops	poverty	305
soil pollution	harmful bacteria	306
sewage sludge	soil contamination	306
chemical waste	soil contamination	306
accidental pollution	soil contamination	306
industrial waste	soil contamination	306
radioactive waste	soil contamination	306
hazardous waste	soil contamination	306
pollution from land-based sources	soil contamination	306
sewage sludge	soil contamination	306
accidental pollution	soil contamination	306
radioactive effluent	soil contamination	306
soil pollution	contamination of water	306
acidification	exposure to water	306
pollution from agricultural sources	water contamination	306
oil pollution	water contamination	306
pollution of waterways	water contamination	306
chemical pollution	soil contamination	306
chemical waste	groundwater contamination	306
hazardous waste	groundwater contamination	306
oil pollution	contamination of soil	306
unauthorised dumping	contamination of soil	306
radioactive effluent	soil and water contamination	306
defoliation	overuse of pesticides	306
cost of pollution	soil contamination	306
local pollution	soil contamination	306
organic pollution	soil contamination	306
industrial waste	groundwater contamination	306
acidification	spoilage	306
coastal pollution	fertilizer use	306
agricultural disaster	pesticide contamination	306
landfill	leachate generation	306
stagnant water	pest infestation	306
acidification	spoiling	306
industrial pollution	soil contamination	306
polluted area	soil contamination	306
metal pollution	soil contamination	306
organic pollution	soil contamination	306
unauthorised dumping	soil contamination	306
chemical waste	water contamination	306
soil pollution	heavy metal contamination	306
pollution from agricultural sources	waterway contamination	306
pollution of waterways	water contamination	306
soil pollution	contamination of water	306
agricultural disaster	pesticide use	306
waste recycling	contamination of recyclables	306
organic pollution	water contamination	306
coastal pollution	water contamination	306
soil pollution	food contamination	306
local pollution	water contamination	306
pollution from land-based sources	water contamination	306
electronic waste	water contamination	306
pollution from agricultural sources	water contamination	306
pollution	water contamination	306
fight against insects	overuse	307
water protection	overuse	307
exhaustion of resources	overuse	307
over-exploitation of resources	excessive use	307
water protection	overuse	307
water resources	overuse	307
protection of animals	abuse	307
water protection	overuse	307
water protection	overuse	307
water management	overuse	307
water protection	overuse	307
exhaustion of resources	overuse	307
protection of animal life	relocation	308
exploitation of resources	displacement	308
deforestation	indigenous people displacement	308
deforestation	indigenous displacement	308
desertification	human displacement	308
volcanic eruption	displacement	308
disaster area	displacement	308
flood	human displacement	308
flood	displacement of people	308
deforestation	displacement of indigenous people	308
antarctic ocean	no permanent residents	308
cost of pollution	community displacement	308
cost of pollution	displacement of communities	308
deforestation	indigenous displacement	308
electromagnetic interference	moving away	308
bad weather	flood	309
flood	inundation	309
water management	flooding	309
water protection	flooding	309
water management	flood	309
water management	flooding	309
stagnant water	flooding	309
watercourse	flooding	309
bad weather	causing flooding	309
destruction of crops	flood	309
agricultural disaster	flood	309
cyclone	flooding	309
bad weather	floods	309
disaster area	flood	309
flood	dam failure	309
cyclone	flooding	309
water protection	flooding	309
water protection	flooding	309
destruction of crops	flood	309
climate change	flooding	309
erosion	landslides	309
disaster area	flood	309
bad weather	floods	309
bad weather	flood	309
cyclone	flood	309
adaptation to climate change	increased flooding	309
water management	flooding	309
erosion	flooding	309
conservation of resources	depletion	310
soil resources	depletion	310
exploitation of resources	depletion	310
over-exploitation of resources	rapid depletion	310
exhaustion of resources	depletion	310
over-exploitation of resources	depletion	310
exhaustion of resources	depletion	310
ozone	harmful effects of cfcs	310
water protection	depletion	310
over-exploitation of resources	depletion rate	310
conservation of resources	depletion	310
sewage system	overflows	310
destruction of crops	hunger	310
soil resources	overuse	310
water protection	depletion	310
ozone	harmful	310
destruction of crops	hunger	310
water protection	depletion	310
ozone	depletion	310
drinking water	flushes	310
over-exploitation of resources	depletion	310
exploitation of resources	depletion	310
exhaustion of resources	depletion	310
exhaustion of resources	thirst	310
ozone	cfcs	310
marine life	protected areas	311
wildlife	national parks	311
protection of animal life	national parks	311
biotope	environmental zone	311
protected area	conserved natural habitat	311
protection of animal life	protected areas	311
protected area	conservation area	311
atmospheric pollutant	green spaces	311
resources of the sea	protected areas	311
biotope	protected areas	311
aquatic environment	protected areas	311
biodiversity	protected areas	311
biodiversity	protected areas	311
wildlife	protected areas	311
protected species	protected areas	311
national park	protected area	311
protection of plant life	protected areas	311
aquatic environment	marine reserves	311
marine environment	protected areas	311
biodiversity	protected areas	311
nature reserve	protected area	311
national park	protected area	311
protection of animal life	zoos	312
national city park	wildlife habitats	312
nature reserve	wildlife habitats	312
protected area	wildlife habitats	312
protected area	wildlife habitat	312
protection of animal life	wildlife reserves	312
plant resources	wildlife shelter	312
biotope	conservation	312
freshwater	wildlife habitat	312
protection of animal life	animal shelters	312
nature reserve	wildlife habitat	312
protection of animals	animal shelters	312
protected area	wildlife sanctuary	312
fur-bearing animal	pet store	312
protection of animal life	rehabilitation centers	312
monkey	wildlife sanctuary	312
protected area	wildlife sanctuary	312
national city park	wildlife habitat	312
protection of animal life	wildlife sanctuaries	312
wildlife	wildlife sanctuaries	312
protection of animal life	wildlife sanctuaries	312
plant resources	wildlife habitats	312
protection of animal life	animal rehabilitation centers	312
protected species	wildlife sanctuaries	312
plant resources	wildlife shelter	312
quality of the environment	preserving nature	313
soil resources	sustainable use	313
natural resources	sustainable use	313
conservation of resources	human behavior	313
protected area	sustainable tourism	313
coastal pollution	marine conservation	313
metal waste	resource conservation	313
waste disposal	resource conservation	313
protection of plant life	sustainable development	313
exploitation of the seas	sustainable fishing	313
exploitation of the seas	marine conservation	313
conservation of resources	sustainable living	313
water resources	conservation	313
national park	conservation	313
resources of the sea	conservation	313
natural resources	conservation	313
soil resources	conservation	313
use of water	conservation	313
plant resources	conservation	313
animal resources	conservation	313
groundwater	conservation	313
resources of the sea	sustainable fishing	313
plant resources	sustainable harvesting	313
replacement of resources	conservation of natural resources	313
marine environment	sustainable fishing	313
exploitation of the seas	sustainable fishing practices	313
resources of the sea	sustainable fishing	313
physical environment	conservation	313
aquatic environment	sustainable fishing	313
wildlife	sustainable practices	313
environmental quality	sustainable practices	313
biodiversity	sustainable practices	313
marine life	sustainable fishing	313
biodiversity	sustainable practices	313
deforestation	conservation efforts	313
environmental economics	resource conservation	313
biodiversity	sustainable practices	313
environmental economics	conservation efforts	313
biosphere	eco-friendly practices	313
natural resources	necessary for sustainability	313
water resources	managed	313
sea	marine conservation	313
marine ecosystem	sustainable fishing	313
mineral resources	sustainable	313
mineral resources	sustainable use	313
wildlife	threated	313
biotope	sustainable management	313
wildlife	sustainable tourism	313
quality of the environment	preservation of natural resources	313
environment	sustainable living	313
aquatic environment	conservation	313
water	conservation	313
environment	sustainable living	313
animal resources	sustainable	313
environment	conservation	313
mediterranean sea	endangered species	314
protected species	endangered species act	314
wildlife	threatened	314
wildlife	endangered species list	314
mediterranean sea	endangered species	314
wildlife	endangered species	314
whale	endangered species	314
protected area	endangered species	314
wolf	protected species	314
hunting regulations	protected wildlife	314
nature reserve	endangered species	314
protection of animal life	endangered species lists	314
protection of animal life	endangered species list	314
protected species	species with conservation status	314
chemical pollution	endangered species	314
nature reserve	endangered species	314
hunting regulations	endangered species	314
aegean sea	endangered species	314
marine pollution	endangered species	314
baltic sea	endangered species	314
lynx	protected species	314
whale	protected species	314
tropical zone	endangered species	314
red sea	endangered species	314
equatorial zone	endangered species	314
national park	endangered species	314
environmental quality	endangered species	314
quality of the environment	endangered species	314
cost of pollution	endangered species	314
environmental quality	endangered species	314
protection of plant life	endangered species	314
protected area	endangered species	314
exploitation of the sea-bed	endangered species	314
arid zone	endangered species	314
nature reserve	endangered species	314
metal pollution	endangered species	314
adriatic sea	endangered species	314
caspian sea	endangered species	314
protection of animals	endangered species	314
protection of animal life	endangered species list	314
protection of animals	endangered species	314
water resources	polluted	315
environmental law	water pollution	315
atmospheric conditions	moderately polluted	315
baltic sea	polluted	315
marine environment	polluted	315
caspian sea	polluted	315
bathing water	polluted	315
surface water	polluted	315
aquatic environment	polluted	315
atmospheric conditions	heavily polluted	315
wastewater	polluted	315
environmental quality	contaminated	315
lake	polluted	315
watercourse	polluted	315
marine ecosystem	pollution	315
water resources	polluted	315
wastewater	polluting	315
environmental law	water pollution	315
atmosphere	polluted	315
estuary	can be polluted	315
pollution from ships	epa	315
biosphere	pollution	315
quality of the environment	polluted	315
surface water	polluted	315
resources of the sea	depleting	315
aquatic environment	polluted	315
bathing water	polluted	315
surface water	polluted	315
underwater mineral resources	depleting	315
use of water	polluted	315
protected species	habitat restoration	316
protected species	reintroduction	316
quality of the environment	preserving wildlife habitats	316
protected area	protected ecosystems	316
protected species	education	316
biosphere	ecological restoration	316
protection of plant life	wildlife preservation	316
protection of plant life	forestry management	316
protection of plant life	support conservation efforts	316
protection of plant life	wildlife conservation	316
water protection	support conservation efforts	316
environmental monitoring	conservation efforts	316
protection of animal life	habitat preservation	316
eutrophication	conservation practices	316
protection of animal life	species reintroduction	316
plant resources	conservation efforts	316
biodiversity	species conservation	316
protected species	breeding programs	316
protection of plant life	habitat restoration	316
water pollution	conservation efforts	316
protection of plant life	reintroduction	316
thermal pollution	habitat restoration	316
over-exploitation of resources	conservation efforts	316
marine ecosystem	research and monitoring	316
deforestation	conservation efforts	316
protected area	conservation efforts	316
water pollution	conservation efforts	316
pollution of waterways	conservation efforts	316
countryside conservation	wildlife reintroduction	316
acidification	increasing biodiversity	316
countryside conservation	habitat restoration	316
protection of animals	research and conservation	316
protected species	conservation efforts	316
countryside conservation	restoring wetlands	316
clean development mechanism	forest conservation	316
protected species	habitat preservation	316
coastal protection	wetlands restoration	316
biodiversity	ecosystem restoration	316
conservation of resources	conservation practices	316
biodiversity	ecological restoration	316
environmental degradation	conservation efforts	316
environmental protection	local conservation efforts	316
desertification	conservation efforts	316
marine pollution	restoring habitats	316
protected species	reintroduction programs	316
protected species	habitat preservation	316
nature reserve	conservation efforts	316
animal resources	conservation efforts	316
environmental protection	conservation efforts	316
biodiversity	species conservation	316
biodiversity	species reintroduction	316
wild mammal	stable	317
whale	critically endangered	317
protected species	endangered	317
whale	endangered	317
protected species	critically endangered	317
wildlife	vulnerable	317
protected species	vulnerable	317
whale	vulnerable	317
marine life	vulnerable	317
animal resources	vulnerable	317
whale	vulnerable	317
lynx	vulnerable	317
wildlife	extinct	317
protected species	vulnerable	317
marine life	extinct	317
caspian sea	endangered	317
protected species	listed on iucn red list	317
wildlife	threatened	317
marine mammal	threatened	317
animal resources	threatened	317
protected species	threatened	317
wolf	threatened	317
wild mammal	threatened	317
national park	threatened	317
surface water	threatened	317
protected species	critically endangered	317
environmental quality	endangered	317
wildlife	endangered	317
animal resources	endangered	317
marine environment	vulnerable	317
protected species	endangered	317
seal	vulnerable	317
quality of the environment	endangered	317
wildlife	vulnerable	317
protected species	listed on iucn red list	317
marine mammal	threated	317
resources of the sea	vulnerable	317
animal resources	wild	317
whale	endangered	317
protected species	critically endangered	317
marine life	critically endangered	317
wild mammal	common	317
protected species	endangered	317
whale	protected	317
whale	threatened	317
marine mammal	endangered	317
animal resources	endangered	317
marine environment	endangered	317
wild mammal	endangered	317
protected species	endangered subspecies	317
surface water	endangered	317
wildlife	endangered	317
wolf	vulnerable	317
dolphin	vulnerable	317
marine mammal	vulnerable	317
wild mammal	vulnerable	317
marine life	endangered	317
protected species	endangered	317
whale	endangered	317
lynx	endangered	317
national park	endangered	317
resources of the sea	endangered	317
wolf	endangered	317
dolphin	endangered	317
seal	endangered	317
lynx	protected	318
wildlife	protected	318
protected species	protected	318
underwater mineral resources	protected	318
seal	protected	318
protected species	listed	318
animal resources	protected	318
national park	protected	318
whale	protected	318
dolphin	protected	318
marine life	protected	318
protected species	preserve biodiversity	318
resources of the sea	protected	318
protected area	designated for conservation	318
protected species	international union for conservation of nature	318
water resources	protected	318
protected species	protected by law	318
surface water	degraded	318
protected species	wildlife conservation organizations	318
animal resources	protected	318
wild mammal	thriving	318
underwater mineral resources	limited	318
national park	rehabilitated	318
resources of the sea	regulated	318
quality of the environment	protected	318
environmental quality	protected	318
wildlife	protected	318
wildlife	thriving	318
used oil	thin	319
used oil	thick	319
sewage sludge	thick liquid	319
sewage sludge	thick liquid	319
used oil	thick	319
stagnant water	thick	319
sewage sludge	thick	319
used oil	thick consistency	319
used oil	thick	319
wastewater	pathogens	320
decontamination	viruses	320
decontamination	viruses	320
carcinogenic substance	virus	320
food contamination	viral	320
sewage sludge	pathogens	320
food contamination	virus	320
decontamination	virus	320
decontamination	viruses	320
non-recoverable waste	biodegradable	321
waste	biodegradable	321
agricultural waste	biodegradable	321
stratospheric pollutant	non-biodegradable	321
domestic waste	biodegradable	321
non-recoverable waste	non-biodegradable	321
agricultural waste	biodegradable	321
waste	non-biodegradable	321
waste	biodegradable	321
used oil	non-biodegradable	321
hazardous waste	non-biodegradable	321
waste	non-biodegradable	321
domestic waste	non-biodegradable	321
waste	biodegradable	321
storage of waste	biodegradable	321
organic pollution	non-biodegradable	321
non-recoverable waste	non-biodegradable	321
non-recoverable waste	non-biodegradable	321
hospital waste	non-biodegradable	321
waste	non-biodegradable	321
biodegradability	non-biodegradable materials	321
used oil	biodegradable	321
waste	biodegradable	321
biodegradability	non-biodegradable	321
used oil	non-biodegradable	321
biodegradability	non-biodegradable	321
electronic waste	non-biodegradable	321
metal pollution	non-biodegradable	321
domestic waste	non-biodegradable	321
agricultural waste	non-biodegradable	321
storage of waste	non-biodegradable	321
chemical waste	non-biodegradable	321
waste	non-biodegradable	321
fire	water	322
fire	chemical	322
fire	smoke	322
fire	fire extinguisher	322
fire	put out	322
fire	extinguish	322
fire protection	supresses fire	322
fire	douse	322
fire protection	fire breaks	322
fire	extinguish	322
fire	water	322
fire	extinguishing	322
anti-pollution device	noise reduction	323
noise pollution	noise reduction measures	323
noise protection	active noise reduction	323
noise protection	noise reduction	323
noise pollution	noise reduction technologies	323
noise pollution	noise reduction technologies	323
noise protection	passive noise reduction	323
noise level	sound regulation	323
anti-pollution device	noise pollution reducer	323
pollution control	noise pollution control	323
noise pollution	sound barriers	323
noise pollution	noise reduction technologies	323
anti-pollution device	noise reducer	323
anti-pollution device	noise reduction	323
noise protection	noise reduction rating	323
pollution control measures	noise barrier	323
pollution control measures	noise pollution control	323
energy resources	high	324
pollution control measures	high	324
energy resources	cheap	324
non-polluting vehicle	higher upfront	324
anti-pollution device	free	324
pollution control measures	medium	324
tradeable emission permit	priceable	324
adaptation to climate change	high	324
non-polluting vehicle	medium	324
non-polluting vehicle	high	324
coastal protection	high	324
non-polluting vehicle	expensive	324
coastal protection	expensive	324
energy resources	expensive	324
pollution control measures	low	324
non-polluting vehicle	low	324
energy resources	low	324
adaptation to climate change	low	324
non-polluting vehicle	affordable	324
anti-pollution device	affordable	324
anti-pollution device	expensive	324
renewable resources	expensive	324
evaluation of resources	cost	325
cost of pollution	production costs	325
evaluation of resources	cost	325
waste management	cost	325
pollution control measures	variable	325
anti-pollution device	variable	325
energy resources	fixed	325
energy resources	variable	325
polluted area	property values	325
reduction of gas emissions	cost	325
clean development mechanism	transaction costs	325
coastal protection	cost	325
waste recycling	cost	325
pollution control	cost	325
replacement of resources	cost	325
renewable resources	competitive	325
adaptation to climate change	no cost	325
baltic sea	sweden	326
baltic sea	sweden	326
baltic sea	latvia	326
baltic sea	estonia	326
baltic sea	denmark	326
north sea	denmark	326
baltic sea	sweden	326
north sea	denmark	326
baltic sea	estonia	326
baltic sea	sweden	326
baltic sea	finland	326
baltic sea	denmark	326
north sea	netherlands	326
deposit on a polluting product	finland	326
deposit on a polluting product	denmark	326
deposit on a polluting product	sweden	326
indian ocean	australia	327
indian ocean	australia	327
polluter pays principle	us	327
indian ocean	australia	327
indian ocean	sri lanka	327
pacific ocean	australia	327
indian ocean	india	327
indian ocean	india	327
indian ocean	south africa	327
deposit on a polluting product	australia	327
deposit on a polluting product	australia	327
polluter pays principle	most countries	327
indian ocean	sri lanka	327
indian ocean	southeast asia	327
baltic sea	russia	328
baltic sea	lithuania	328
black sea	ukraine	328
black sea	romania	328
black sea	romania	328
black sea	ukraine	328
black sea	russia	328
baltic sea	latvia	328
black sea	ukraine	328
black sea	ukraine	328
baltic sea	poland	328
black sea	russia	328
black sea	georgia	328
baltic sea	lithuania	328
black sea	georgia	328
baltic sea	poland	328
black sea	romania	328
black sea	georgia	328
baltic sea	russia	328
black sea	russia	328
caspian sea	russia	328
black sea	bulgaria	328
black sea	bulgaria	328
eu emissions trading scheme	aviation	329
eu emissions trading scheme	covers aviation and industry sectors	329
eu emissions trading scheme	aviation	329
noise protection	aviation	329
eu emissions trading scheme	aviation	329
corrosion	aerospace	329
fire protection	aviation	329
evaluation of resources	effectiveness	330
carbon tax	drives innovation	330
resource management	effectiveness	330
management of resources	effectiveness	330
evaluation of resources	effectiveness	330
environmental policy	effectiveness	330
climate change policy	effectiveness	330
management of resources	effectiveness	330
evaluation of resources	effectiveness	330
management of resources	effectiveness	330
environmental policy	efficacy	330
evaluation of resources	cost-effectiveness	330
climate change policy	cost-effectiveness	330
area management	effectiveness	330
management of resources	effectiveness	330
evaluation of resources	effectiveness	330
area management	efficiency	331
management of resources	efficiency	331
conservation of resources	efficiency	331
use of water	efficiency	331
area management	ergonomics	331
decontamination	industrial efficiency	331
evaluation of resources	productivity	331
management of resources	efficiency	331
area management	efficiency	331
area management	functionality	331
area management	productivity	331
resource management	efficiency	331
evaluation of resources	efficiency	331
polluter pays principle	economic efficiency	331
evaluation of resources	efficiency	331
management of resources	efficiency	331
replacement of resources	efficiency	331
environmental policy	efficiency	331
area management	efficiency	331
evaluation of resources	efficiency	331
water management	efficiency	331
management of resources	efficiency	331
resource management	efficiency	331
evaluation of resources	efficiency	331
carbon tax	ineffective implementation	332
environmental indicator	no	332
pollution control measures	low	332
carbon tax	effective	332
coastal protection	limited effectiveness	332
risk prevention	reactive	332
polluter pays principle	lacks effectiveness	332
environmental indicator	bad	332
polluter pays principle	difficult to enforce	332
polluter pays principle	may not be effective in all cases	332
noise protection	passive	332
clean development mechanism	lacked ambition	332
clean development mechanism	not addressing root causes of climate change	332
clean development mechanism	limited effectiveness	332
clean development mechanism	lack of transparency	332
clean development mechanism	ineffective	332
exploitation of resources	unsustainable	332
pollution from ships	ships	333
pollution from ships	cruise liners	333
english channel	ships	333
english channel	ferries	333
bear	symbolism	334
red sea	biblical significance	334
sensitive area	sacred	334
sensitive area	varies by culture	334
