concept	facet	property	facet_property
pneumatic conveyor	operation	uses compressed air	operation: uses compressed air
southern african large telescope	operational	functional	operational: functional
southern african large telescope	operational	since 2006	operational: since 2006
petrographic microscope	operator	scientist	operator: scientist
petrographic microscope	operator	researcher	operator: researcher
petrographic microscope	operator	geologist	operator: geologist
kunlun dark universe survey telescope	operators	kunlun dark universe survey team	operators: kunlun dark universe survey team
kunlun dark universe survey telescope	operators	chinese academy of sciences	operators: chinese academy of sciences
esa space debris telescope	orbital location	geostationary	orbital location: geostationary
esa space debris telescope	orbital location	low earth orbit	orbital location: low earth orbit
mathiole	origin	west africa	origin: west africa
mathiole	origin	central africa	origin: central africa
l'eplattenier helmet	origin	france	origin: france
l'eplattenier helmet	origin	history	origin: history
zymoscope	originated from	research institution	originated from: research institution
zymoscope	originated from	scientific community	originated from: scientific community
vector magnetograph	output	vector maps	output: vector maps
vector magnetograph	output	magnetic field data	output: magnetic field data
vector magnetograph	output	data visualizations	output: data visualizations
vector magnetograph	output	graphs	output: graphs
vector magnetograph	output	magnetic field strength	output: magnetic field strength
vector magnetograph	output	charts	output: charts
vector magnetograph	output	vector field	output: vector field
c7 processor	performance	high-performance	performance: high-performance
c7 processor	performance	fast processing	performance: fast processing
c7 processor	performance	multi-core	performance: multi-core
sonometer	physical characteristics	long	physical characteristics: long
sonometer	physical characteristics	made of metal	physical characteristics: made of metal
sonometer	physical characteristics	thin	physical characteristics: thin
ebro trucks	popularity	well-known brand	popularity: well-known brand
ebro trucks	popularity	reliable vehicles	popularity: reliable vehicles
uni-engine	power output	moderate	power output: moderate
uni-engine	power output	small	power output: small
weighing bottle	precision	precise	precision: precise
weighing bottle	precision	accurate	precision: accurate
l'eplattenier helmet	preservation	private collection	preservation: private collection
l'eplattenier helmet	preservation	museum	preservation: museum
morris c8	price range	$150,000	price range: $150,000
morris c8	price range	$100,000	price range: $100,000
meade lx200	price range	high-end	price range: high-end
meade lx200	price range	professional	price range: professional
meade lx200	price range	astronomy equipment	price range: astronomy equipment
anemometer	principle	measures air flow	principle: measures air flow
larmor neutron microscope	principle	uses neutron beams	principle: uses neutron beams
larmor neutron microscope	principle	explores magnetic properties	principle: explores magnetic properties
nephelometer	principle	counts cloud condensation nuclei	principle: counts cloud condensation nuclei
nephelometer	principle	measures droplet size	principle: measures droplet size
nephelometer	principle	measures light scattering	principle: measures light scattering
anemometer	principle	measures air resistance	principle: measures air resistance
multiple-effect evaporator	principle	vapor compression	principle: vapor compression
multiple-effect evaporator	principle	heat transfer	principle: heat transfer
ebro trucks	produced by	ebro trucks, s.a.	produced by: ebro trucks, s.a.
ebro trucks	produced by	spanish company	produced by: spanish company
combustion pipette	properties	safe handling required	properties: safe handling required
combustion pipette	properties	high precision	properties: high precision
combustion pipette	properties	accurate measurements	properties: accurate measurements
zymoscope	properties	sensitive to fermentation byproducts	properties: sensitive to fermentation byproducts
zymoscope	properties	can detect yeast presence	properties: can detect yeast presence
drive-through rack	purpose	convenient service	purpose: convenient service
esa space debris telescope	purpose	tracking small objects	purpose: tracking small objects
esa space debris telescope	purpose	monitoring space debris	purpose: monitoring space debris
galileoscope	purpose	observe celestial bodies	purpose: observe celestial bodies
galileoscope	purpose	study the night sky	purpose: study the night sky
drive-through rack	purpose	holding items	purpose: holding items
pneumatic conveyor	purpose	transporting materials	purpose: transporting materials
pilot direction indicator	purpose	enhance safety	purpose: enhance safety
electronic data interchange	purpose	improved communication	purpose: improved communication
half-mile telescope	purpose	stargazing	purpose: stargazing
half-mile telescope	purpose	astronomy	purpose: astronomy
disdrometer	purpose	measuring precipitation intensity	purpose: measuring precipitation intensity
l'eplattenier helmet	purpose	protective	purpose: protective
l'eplattenier helmet	purpose	cycling	purpose: cycling
electronic data interchange	purpose	reduced paperwork	purpose: reduced paperwork
l'eplattenier helmet	purpose	historical	purpose: historical
ebro trucks	purpose	logistics	purpose: logistics
ebro trucks	purpose	construction	purpose: construction
tilt table	purpose	research	purpose: research
tilt table	purpose	medical procedure	purpose: medical procedure
kunlun dark universe survey telescope	purpose	study dark energy	purpose: study dark energy
tilt table	purpose	examining patient	purpose: examining patient
ebro trucks	purpose	heavy hauling	purpose: heavy hauling
electronic data interchange	purpose	simplified business transactions	purpose: simplified business transactions
disdrometer	purpose	studying weather patterns	purpose: studying weather patterns
electronic data interchange	purpose	streamlining business processes	purpose: streamlining business processes
electronic data interchange	purpose	reducing paperwork	purpose: reducing paperwork
riot protection helmet	purpose	riot control	purpose: riot control
lensmeter	purpose	measuring refractive power	purpose: measuring refractive power
pilot direction indicator	purpose	aid navigation	purpose: aid navigation
advanced crew escape suit	purpose	emergency escape	purpose: emergency escape
advanced crew escape suit	purpose	space travel	purpose: space travel
electronic data interchange	purpose	increasing efficiency	purpose: increasing efficiency
lensmeter	purpose	checking lens power	purpose: checking lens power
southern african large telescope	purpose	studying universe	purpose: studying universe
riot protection helmet	purpose	law enforcement	purpose: law enforcement
kunlun dark universe survey telescope	purpose	observe dark matter	purpose: observe dark matter
kunlun dark universe survey telescope	purpose	study dark universe	purpose: study dark universe
pneumatic conveyor	purpose	moving goods	purpose: moving goods
southern african large telescope	purpose	astronomical research	purpose: astronomical research
riot protection helmet	purpose	protective gear	purpose: protective gear
morris c8	range	250 miles	range: 250 miles
l'eplattenier helmet	rarity	rare	rarity: rare
l'eplattenier helmet	rarity	collectible	rarity: collectible
combustion pipette	related concept	combustion reaction	related concept: combustion reaction
combustion pipette	related concept	flammability test	related concept: flammability test
sonometer	related to	music theory	related to: music theory
sonometer	related to	physics	related to: physics
sonometer	related to	acoustics	related to: acoustics
c7 processor	released date	2017	released date: 2017
c7 processor	released date	2019	released date: 2019
kunlun dark universe survey telescope	research focus	dark matter	research focus: dark matter
kunlun dark universe survey telescope	research focus	dark energy	research focus: dark energy
kunlun dark universe survey telescope	research focus	cosmology	research focus: cosmology
southern african large telescope	research focus	black holes	research focus: black holes
southern african large telescope	research focus	dark matter	research focus: dark matter
southern african large telescope	research focus	galaxy evolution	research focus: galaxy evolution
kunlun dark universe survey telescope	research focus	dark universe	research focus: dark universe
large millimeter telescope	resolution	precise measurement	resolution: precise measurement
large millimeter telescope	resolution	high resolution	resolution: high resolution
vector magnetograph	resolution	precise measurement	resolution: precise measurement
half-mile telescope	resolution	detailed observations	resolution: detailed observations
half-mile telescope	resolution	high-resolution images	resolution: high-resolution images
vector magnetograph	resolution	high resolution	resolution: high resolution
forwarder	responsibilities	communicating with customers	responsibilities: communicating with customers
forwarder	responsibilities	booking transportation	responsibilities: booking transportation
forwarder	responsibilities	tracking shipments	responsibilities: tracking shipments
weighing bottle	scale type	digital	scale type: digital
weighing bottle	scale type	analog	scale type: analog
half-mile telescope	scientific discovery	accurate distance measurements	scientific discovery: accurate distance measurements
half-mile telescope	scientific discovery	new planetary discoveries	scientific discovery: new planetary discoveries
esa space debris telescope	sensors	optical	sensors: optical
esa space debris telescope	sensors	infrared	sensors: infrared
esa space debris telescope	sensors	radar	sensors: radar
weighing bottle	shape	bottle	shape: bottle
weighing bottle	shape	cylinder	shape: cylinder
drive-through rack	shape	long	shape: long
banana	shape	curved	shape: curved
weighing bottle	shape	container	shape: container
drive-through rack	shape	horizontal	shape: horizontal
james lick telescope	significance	one of the first large telescopes in the united states	significance: one of the first large telescopes in the united states
james lick telescope	significance	important for astronomical research in the 19th century	significance: important for astronomical research in the 19th century
lurie-houghton telescope	significance	important for studying the universe	significance: important for studying the universe
lurie-houghton telescope	significance	helped in understanding celestial mechanics	significance: helped in understanding celestial mechanics
mathiole	similar to	pineapple	similar to: pineapple
mathiole	similar to	mango	similar to: mango
zymoscope	similar to	ph meter	similar to: ph meter
zymoscope	similar to	acid-base indicator	similar to: acid-base indicator
weighing bottle	size	large	size: large
kunlun dark universe survey telescope	size	7-meter diameter	size: 7-meter diameter
crossley telescope	size	36 inches in diameter	size: 36 inches in diameter
dutch open telescope	size	largest in the world at the time	size: largest in the world at the time
southern african large telescope	size	9.2 meters	size: 9.2 meters
intermodal containers	size	various sizes	size: various sizes
weighing bottle	size	small	size: small
dutch open telescope	size	3.3 meters in diameter	size: 3.3 meters in diameter
kunlun dark universe survey telescope	size	large aperture	size: large aperture
intermodal containers	size	standardized	size: standardized
southern african large telescope	size	largest in southern hemisphere	size: largest in southern hemisphere
drive-through rack	size	long	size: long
drive-through rack	size	adjustable	size: adjustable
forwarder	skills	organizational	skills: organizational
forwarder	skills	communicative	skills: communicative
forwarder	skills	problem-solving	skills: problem-solving
electronic data interchange	standards	x12	standards: x12
electronic data interchange	standards	edifact	standards: edifact
electronic data interchange	standards	xml schema	standards: xml schema
dutch open telescope	status	still used today	status: still used today
dutch open telescope	status	operational	status: operational
vertico smi	target audience	fitness enthusiasts	target audience: fitness enthusiasts
vertico smi	target audience	people with sleep disorders	target audience: people with sleep disorders
vertico smi	target audience	researchers	target audience: researchers
banana	taste	sweet	taste: sweet
mathiole	taste	tart	taste: tart
mathiole	taste	sweet	taste: sweet
vector magnetograph	technique	polarimetry	technique: polarimetry
vector magnetograph	technique	solar spectroscopy	technique: solar spectroscopy
image-stabilized binoculars	technology	accelerometers	technology: accelerometers
positioning equipment	technology	satellite signal	technology: satellite signal
kunlun dark universe survey telescope	technology	optical	technology: optical
kunlun dark universe survey telescope	technology	infrared	technology: infrared
kunlun dark universe survey telescope	technology	sensitive to faint light	technology: sensitive to faint light
positioning equipment	technology	inertial measurement	technology: inertial measurement
vector magnetograph	technology	records vectorial data	technology: records vectorial data
image-stabilized binoculars	technology	gyroscopes	technology: gyroscopes
vector magnetograph	technology	uses magnetometers	technology: uses magnetometers
positioning equipment	technology	laser beam	technology: laser beam
mathiole	texture	soft	texture: soft
mathiole	texture	juicy	texture: juicy
morris c8	top speed	180 mph	top speed: 180 mph
infinite-axis telescope	type	optical	type: optical
infinite-axis telescope	type	astronomical	type: astronomical
anemometer	type	cup anemometer	type: cup anemometer
pilot direction indicator	type	magnetic	type: magnetic
selective pallet rack	type	warehouse storage	type: warehouse storage
81-740/741	type	calculator	type: calculator
81-740/741	type	scientific calculator	type: scientific calculator
81-740/741	type	texas instruments	type: texas instruments
pneumatic conveyor	type	mechanical	type: mechanical
pneumatic conveyor	type	air-powered	type: air-powered
selective pallet rack	type	industrial equipment	type: industrial equipment
meade lx200	type	computerized	type: computerized
james lick telescope	type	telescope	type: telescope
meade lx200	type	altazimuth	type: altazimuth
anemometer	type	vane anemometer	type: vane anemometer
uni-engine	type	internal combustion	type: internal combustion
uni-engine	type	gasoline	type: gasoline
uni-engine	type	piston	type: piston
great refractor	type	telescope	type: telescope
great refractor	type	astronomical instrument	type: astronomical instrument
james lick telescope	type	astronomical instrument	type: astronomical instrument
meade lx200	type	go-to	type: go-to
james lick telescope	type	optical telescope	type: optical telescope
crossley telescope	type	reflecting telescope	type: reflecting telescope
dutch open telescope	type	telescope	type: telescope
dutch open telescope	type	astronomical instrument	type: astronomical instrument
anemometer	type	propeller anemometer	type: propeller anemometer
tauchmann telescope	type	astronomical instrument	type: astronomical instrument
tauchmann telescope	type	reflecting telescope	type: reflecting telescope
pilot direction indicator	type	gyroscopic	type: gyroscopic
crossley telescope	type	astronomical instrument	type: astronomical instrument
kunlun dark universe survey telescope	type	astronomical instrument	type: astronomical instrument
kunlun dark universe survey telescope	type	telescope	type: telescope
flat belt conveyor	type	material handling system	type: material handling system
pneumatic conveyor	type	horizontal	type: horizontal
pneumatic conveyor	type	vertical	type: vertical
multiple-effect evaporator	type	evaporation equipment	type: evaporation equipment
positioning equipment	type	gps receiver	type: gps receiver
positioning equipment	type	laser tracker	type: laser tracker
positioning equipment	type	theodolite	type: theodolite
lurie-houghton telescope	type	reflecting telescope	type: reflecting telescope
lurie-houghton telescope	type	optical telescope	type: optical telescope
southern african large telescope	type	optical	type: optical
pneumatic conveyor	type	inclined	type: inclined
southern african large telescope	type	infrared	type: infrared
large millimeter telescope	type	astronomical observatory	type: astronomical observatory
large millimeter telescope	type	radio telescope	type: radio telescope
zymoscope	type	scientific instrument	type: scientific instrument
zymoscope	type	laboratory tool	type: laboratory tool
vertico smi	type	gadget	type: gadget
vertico smi	type	smart helmet	type: smart helmet
ebro trucks	type	trucks	type: trucks
ebro trucks	type	vehicles	type: vehicles
ebro trucks	type	transportation	type: transportation
flat belt conveyor	type	industrial equipment	type: industrial equipment
multiple-effect evaporator	type	mechanical device	type: mechanical device
southern african large telescope	type	radio	type: radio
petrographic microscope	type	scientific instrument	type: scientific instrument
petrographic microscope	type	optical	type: optical
nephelometer	types	condensation	types: condensation
electroscope	types	faraday's electrostatic generator	types: faraday's electrostatic generator
forwarder	types	air freight forwarder	types: air freight forwarder
electronic data interchange	types	xml	types: xml
forwarder	types	ocean freight forwarder	types: ocean freight forwarder
intermodal containers	types	dry containers	types: dry containers
electronic data interchange	types	edi	types: edi
forwarder	types	land freight forwarder	types: land freight forwarder
nephelometer	types	electrical	types: electrical
nephelometer	types	optical	types: optical
electronic data interchange	types	api	types: api
intermodal containers	types	reefer containers	types: reefer containers
intermodal containers	types	open-top containers	types: open-top containers
electroscope	types	wimshurst electrostatic generator	types: wimshurst electrostatic generator
larmor neutron microscope	unique feature	high-resolution imaging	unique feature: high-resolution imaging
larmor neutron microscope	unique feature	uses larmor radiation	unique feature: uses larmor radiation
flat belt conveyor	usage	packaging	usage: packaging
zymoscope	usage	research	usage: research
zymoscope	usage	scientific experiment	usage: scientific experiment
combustion pipette	usage	laboratory	usage: laboratory
combustion pipette	usage	testing	usage: testing
combustion pipette	usage	research	usage: research
flat belt conveyor	usage	manufacturing	usage: manufacturing
flat belt conveyor	usage	warehousing	usage: warehousing
c7 processor	usage	gaming	usage: gaming
zymoscope	usage	laboratory	usage: laboratory
c7 processor	usage	video editing	usage: video editing
pilot direction indicator	usage	aviation	usage: aviation
c7 processor	usage	3d modeling	usage: 3d modeling
pilot direction indicator	usage	aircraft	usage: aircraft
petrographic microscope	use	studying minerals	use: studying minerals
81-740/741	use	mathematics	use: mathematics
intermodal containers	use	transporting goods	use: transporting goods
81-740/741	use	engineering	use: engineering
81-740/741	use	science	use: science
intermodal containers	use	shipping	use: shipping
petrographic microscope	use	examining rocks	use: examining rocks
vertico smi	use case	brain-computer interface	use case: brain-computer interface
vertico smi	use case	sleep monitoring	use case: sleep monitoring
image-stabilized binoculars	use case	outdoors	use case: outdoors
image-stabilized binoculars	use case	wildlife observation	use case: wildlife observation
image-stabilized binoculars	use case	travel	use case: travel
vertico smi	use case	fitness tracking	use case: fitness tracking
advanced crew escape suit	used by	astronauts	used by: astronauts
lensmeter	used by	ophthalmologists	used by: ophthalmologists
lensmeter	used by	optometrists	used by: optometrists
positioning equipment	used by	construction engineers	used by: construction engineers
positioning equipment	used by	pilots	used by: pilots
positioning equipment	used by	surveyors	used by: surveyors
advanced crew escape suit	used by	space agencies	used by: space agencies
ebro trucks	used for	logistics and transportation	used for: logistics and transportation
ebro trucks	used for	construction projects	used for: construction projects
pilot direction indicator	used for	orientation	used for: orientation
tauchmann telescope	used for	studying astronomy	used for: studying astronomy
tauchmann telescope	used for	observing celestial bodies	used for: observing celestial bodies
pilot direction indicator	used for	navigating	used for: navigating
sonometer	used for	music education	used for: music education
lurie-houghton telescope	used for	studying celestial objects	used for: studying celestial objects
lurie-houghton telescope	used for	making observations	used for: making observations
vector magnetograph	used for	studying sun's magnetic field	used for: studying sun's magnetic field
weighing bottle	used for	measuring solids	used for: measuring solids
vector magnetograph	used for	monitoring solar activity	used for: monitoring solar activity
pilot direction indicator	used for	flying	used for: flying
sonometer	used for	scientific research	used for: scientific research
nephelometer	used for	monitoring air pollution	used for: monitoring air pollution
vector magnetograph	used for	understanding solar cycles	used for: understanding solar cycles
magnetograph	used for	studying sun's magnetic field	used for: studying sun's magnetic field
james lick telescope	used for	studying stars	used for: studying stars
james lick telescope	used for	measuring distances	used for: measuring distances
weighing bottle	used for	measuring liquids	used for: measuring liquids
weighing bottle	used for	measuring chemicals	used for: measuring chemicals
weighing bottle	used for	measuring medicine	used for: measuring medicine
vector magnetograph	used for	studying sun's internal dynamics	used for: studying sun's internal dynamics
ebro trucks	used for	industrial applications	used for: industrial applications
large millimeter telescope	used for	detecting dark matter	used for: detecting dark matter
large millimeter telescope	used for	searching for dark energy	used for: searching for dark energy
large millimeter telescope	used for	studying universe	used for: studying universe
great refractor	used for	studying celestial bodies	used for: studying celestial bodies
infinite-axis telescope	used for	studying distant galaxies	used for: studying distant galaxies
nephelometer	used for	studying cloud formation	used for: studying cloud formation
infinite-axis telescope	used for	discovering new stars	used for: discovering new stars
galileoscope	used for	astronomical observations	used for: astronomical observations
magnetograph	used for	predicting space weather	used for: predicting space weather
nephelometer	used for	atmospheric research	used for: atmospheric research
james lick telescope	used for	astronomical research	used for: astronomical research
vector magnetograph	used for	predicting solar flares	used for: predicting solar flares
galileoscope	used for	scientific research	used for: scientific research
anemometer	used for	aviation	used for: aviation
anemometer	used for	weather forecasting	used for: weather forecasting
banana	used for	making smoothie	used for: making smoothie
banana	used for	making cakes	used for: making cakes
banana	used for	healthy snack	used for: healthy snack
lurie-houghton telescope	used for	astronomical research	used for: astronomical research
weighing bottle	used for	mixing chemicals	used for: mixing chemicals
anemometer	used for	wind farm	used for: wind farm
great refractor	used for	making observations of the sky	used for: making observations of the sky
disdrometer	used in	meteorology	used in: meteorology
disdrometer	used in	hydrology	used in: hydrology
disdrometer	used in	environmental research	used in: environmental research
selective pallet rack	used in	distribution centers	used in: distribution centers
selective pallet rack	used in	warehouses	used in: warehouses
zymoscope	used in	food industry	used in: food industry
tilt table	used in	hospital	used in: hospital
tilt table	used in	clinic	used in: clinic
tilt table	used in	research lab	used in: research lab
zymoscope	used in	winemaking	used in: winemaking
zymoscope	used in	brewing	used in: brewing
uni-engine	used in	small cars	used in: small cars
uni-engine	used in	motorcycles	used in: motorcycles
uni-engine	used in	tractors	used in: tractors
selective pallet rack	used in	manufacturing facilities	used in: manufacturing facilities
riot protection helmet	uses	law enforcement	uses: law enforcement
riot protection helmet	uses	crowd control	uses: crowd control
riot protection helmet	uses	military	uses: military
meade lx200	uses	astronomical observations	uses: astronomical observations
meade lx200	uses	stargazing	uses: stargazing
meade lx200	uses	planetary imaging	uses: planetary imaging
tauchmann telescope	uses	studying celestial objects	uses: studying celestial objects
tauchmann telescope	uses	observing planets	uses: observing planets
tauchmann telescope	uses	making astronomical measurements	uses: making astronomical measurements
mathiole	uses	eating fresh	uses: eating fresh
mathiole	uses	making jams	uses: making jams
mathiole	uses	medicinal purposes	uses: medicinal purposes
large millimeter telescope	wavelength	millimeter range	wavelength: millimeter range
riot protection helmet	weight	heavy-duty	weight: heavy-duty
riot protection helmet	weight	lightweight	weight: lightweight
tauchmann telescope	year invented	1673	year invented: 1673
lurie-houghton telescope	year of construction	1960	year of construction: 1960
galileoscope	year of invention	1608	year of invention: 1608
larmor neutron microscope	year of invention	year of invention	year of invention: year of invention
galileoscope	year of invention	1610	year of invention: 1610
