concept	facet	property	facet_property
granada espada	era	renaissance	era: renaissance
catherine	era	enlightenment	era: enlightenment
catherine	era	modern	era: modern
catherine	era	16th century	era: 16th century
catherine	era	russian empire	era: russian empire
catherine	era	age of empires	era: age of empires
star wars galaxies	eras	old republic	eras: old republic
star wars galaxies	eras	rebellion	eras: rebellion
star wars galaxies	eras	new republic	eras: new republic
gunfight	event	confrontation	event: confrontation
gunfight	event	duel	event: duel
gunfight	event	shooting	event: shooting
grand chase	event	annual	event: annual
grand chase	event	equestrian	event: equestrian
grand chase	event type	horse racing	event type: horse racing
grand chase	event type	horse racing competition	event type: horse racing competition
catherine	events	war	events: war
catherine	events	inheritance	events: inheritance
star wars galaxies	events	battle of hoth	events: battle of hoth
catherine	events	marriage	events: marriage
star wars galaxies	events	clone wars	events: clone wars
star wars galaxies	events	galactic civil war	events: galactic civil war
zombies ate my neighbors	events	chaos and destruction	events: chaos and destruction
star wars galaxies	events	rebellion	events: rebellion
star wars galaxies	events	battle of endor	events: battle of endor
star wars trilogy: the apprentice of the force	events	battle of coruscant	events: battle of coruscant
star wars galaxies	events	sith	events: sith
star wars galaxies	events	jedi	events: jedi
star wars trilogy: the apprentice of the force	events	execution of order 66	events: execution of order 66
star wars trilogy: the apprentice of the force	events	attack on the jedi temple	events: attack on the jedi temple
star wars galaxies	events	death star	events: death star
star wars galaxies	events	empire	events: empire
zombies ate my neighbors	events	zombies invading neighborhood	events: zombies invading neighborhood
star wars galaxies	events	battle of yavin	events: battle of yavin
point blank	example	100 yards	example: 100 yards
hattrick	example	ronaldo's hattrick in champions league	example: ronaldo's hattrick in champions league
hattrick	example	shahid afridi's hattrick in t20	example: shahid afridi's hattrick in t20
point blank	example	10 feet	example: 10 feet
curiosity - what's inside the cube?	example	rubik's cube	example: rubik's cube
curiosity - what's inside the cube?	example	puzzle box	example: puzzle box
hattrick	example of	team effort	example of: team effort
hattrick	example of	individual achievement	example of: individual achievement
point blank	example sentence	i'm shooting point blank at the target.	example sentence: i'm shooting point blank at the target.
world of warcraft	expansion packs	the burning crusade	expansion packs: the burning crusade
world of warcraft	expansion packs	cataclysm	expansion packs: cataclysm
world of warcraft	expansion packs	wrath of the lich king	expansion packs: wrath of the lich king
world of warcraft	expansion packs	shadowlands	expansion packs: shadowlands
world of warcraft	expansion packs	battle for azeroth	expansion packs: battle for azeroth
world of warcraft	expansion packs	legion	expansion packs: legion
world of warcraft	expansion packs	warlords of draenor	expansion packs: warlords of draenor
world of warcraft	expansion packs	mists of pandaria	expansion packs: mists of pandaria
getamped	expression	informal language	expression: informal language
getamped	expression	slang	expression: slang
getamped	expression	verb	expression: verb
darwinia	family	gesneriaceae	family: gesneriaceae
catherine	family	monarchy	family: monarchy
darwinia	family	goodenia	family: goodenia
catherine	family	royal family	family: royal family
catherine	family	peter iii	family: peter iii
catherine	family	medici	family: medici
darwinia	family	myrtaceae	family: myrtaceae
catherine	family	plantagenet	family: plantagenet
catherine	family	paul i	family: paul i
catherine	famous for	ruling	famous for: ruling
catherine	famous for	marriage	famous for: marriage
catherine	famous for	reign	famous for: reign
chromebook	features	cloud printing	features: cloud printing
eve online	features	large player base	features: large player base
eve online	features	complex game mechanics	features: complex game mechanics
ikariam	features	resource gathering	features: resource gathering
second life	features	avatars	features: avatars
club penguin	features	virtual currency	features: virtual currency
second life	features	movies	features: movies
ikariam	features	building construction	features: building construction
eve online	features	persistent game world	features: persistent game world
club penguin	features	social networking	features: social networking
club penguin	features	penguin avatars	features: penguin avatars
erepublik	features	social network	features: social network
erepublik	features	economy system	features: economy system
eve online	features	alliance warfare	features: alliance warfare
eve online	features	complex crafting system	features: complex crafting system
second life	features	physics	features: physics
eve online	features	player-owned stations	features: player-owned stations
second life	features	music	features: music
the elder scrolls iv: oblivion	features	day-night cycle	features: day-night cycle
eve online	features	player-driven market	features: player-driven market
club penguin	features	customization	features: customization
chromebooks	features	cloud storage	features: cloud storage
chromebooks	features	online apps	features: online apps
chromebooks	features	google drive integration	features: google drive integration
ogame	features	galaxy map	features: galaxy map
mega man x2	features	improved graphics	features: improved graphics
erepublik	features	player-driven economy	features: player-driven economy
club penguin	features	virtual pets	features: virtual pets
erepublik	features	real-time gameplay	features: real-time gameplay
mega man x2	features	new enemies	features: new enemies
ogame	features	player interactions	features: player interactions
ogame	features	resource management	features: resource management
mega man x2	features	new abilities	features: new abilities
club penguin	features	chatting	features: chatting
second life	features	chat	features: chat
ace online	features	real-time gaming	features: real-time gaming
the elder scrolls iv: oblivion	features	character customization	features: character customization
the elder scrolls iv: oblivion	features	dynamic weather	features: dynamic weather
darwinia	features	unique flowers	features: unique flowers
chromebook	features	google drive integration	features: google drive integration
darwinia	features	attractive appearance	features: attractive appearance
second life	features	web integration	features: web integration
witchaven	features	towers	features: towers
witchaven	features	wildflowers	features: wildflowers
ikariam	features	player vs player combat	features: player vs player combat
witchaven	features	waterfalls	features: waterfalls
the elder scrolls iv: oblivion	features	physics engine	features: physics engine
ikariam	features	resource management	features: resource management
witchaven	features	puzzles	features: puzzles
ikariam	features	social interaction	features: social interaction
darwinia	features	tropical	features: tropical
the elder scrolls iv: oblivion	features	radiant ai	features: radiant ai
elsword	features	player versus player combat	features: player versus player combat
elsword	features	large open world	features: large open world
chromebook	features	google apps integration	features: google apps integration
darwinia	features	woody stems	features: woody stems
darwinia	features	evergreen	features: evergreen
erepublik	features	diplomacy	features: diplomacy
elsword	features	character customization	features: character customization
witchaven	features	caves	features: caves
metin2	features	character customization	features: character customization
witchaven	features	magic	features: magic
ikariam	features	multiplayer	features: multiplayer
ikariam	features	quests	features: quests
ikariam	features	crafting system	features: crafting system
ikariam	features	pet system	features: pet system
ogame	features	multiplayer	features: multiplayer
witchaven	features	dark forests	features: dark forests
ogame	features	real-time gameplay	features: real-time gameplay
ogame	features	customizable game settings	features: customizable game settings
ikariam	features	warfare	features: warfare
ikariam	features	diplomacy	features: diplomacy
witchaven	features	spells	features: spells
club penguin	features	customizable penguin	features: customizable penguin
metin2	features	guild system	features: guild system
metin2	features	monster hunting	features: monster hunting
club penguin	features	mini-games	features: mini-games
club penguin	features	safety features	features: safety features
star wars galaxies	features	spaceships	features: spaceships
second life	features	shopping	features: shopping
erepublik	features	legislative system	features: legislative system
second life	features	scripting	features: scripting
erepublik	features	diplomacy system	features: diplomacy system
grand chase	features	character customization	features: character customization
star wars galaxies	features	stars	features: stars
knight online	features	large player base	features: large player base
eve online	features	large-scale battles	features: large-scale battles
eve online	features	complex trading system	features: complex trading system
ikariam	features	pvp battles	features: pvp battles
clone wars adventures	features	character customization	features: character customization
star wars galaxies	features	planets	features: planets
eve online	features	player-owned ships	features: player-owned ships
second life	features	virtual currency	features: virtual currency
crysis 3	features	advanced graphics	features: advanced graphics
star wars galaxies	features	black holes	features: black holes
ikariam	features	social interactions	features: social interactions
ikariam	features	real-time gameplay	features: real-time gameplay
second life	features	social networking	features: social networking
erepublik	features	war declaration	features: war declaration
knight online	features	microtransactions	features: microtransactions
erepublik	features	country management	features: country management
darwinia	features	fragrant	features: fragrant
darwinia	features	delicate	features: delicate
clone wars adventures	features	quest system	features: quest system
eve online	features	diplomacy and politics	features: diplomacy and politics
eve online	features	trade and commerce	features: trade and commerce
ogame	features	player rankings	features: player rankings
ogame	features	alliances	features: alliances
ogame	features	galaxy exploration	features: galaxy exploration
club penguin	features	monthly updates	features: monthly updates
club penguin	features	safe online environment	features: safe online environment
club penguin	features	safe chat	features: safe chat
eve online	features	complex space combat	features: complex space combat
ikariam	features	resource trading	features: resource trading
knight online	features	free-to-play	features: free-to-play
grand chase	features	multiplayer	features: multiplayer
ikariam	features	quest system	features: quest system
second life	features	chatting	features: chatting
second life	features	user-created content	features: user-created content
ogame	features	diplomacy system	features: diplomacy system
clone wars adventures	features	social features	features: social features
ogame	features	battle system	features: battle system
wing commander: prophecy	features	3d graphics	features: 3d graphics
club penguin	features	social interaction	features: social interaction
second life	features	avatar customization	features: avatar customization
second life	features	social interactions	features: social interactions
second life	features	gaming	features: gaming
darwinia	features	small	features: small
ogame	features	technology tree	features: technology tree
wing commander: prophecy	features	realistic sound effects	features: realistic sound effects
erepublik	features	citizens	features: citizens
mega man x2	features	new powers	features: new powers
mega man x2	features	new stages	features: new stages
club penguin	features	hidden items	features: hidden items
mega man x2	features	new characters	features: new characters
ace online	features	online tournaments	features: online tournaments
ogame	features	space battles	features: space battles
wing commander: prophecy	features	real-time rendering	features: real-time rendering
ace online	features	user profiles	features: user profiles
ikariam	features	alliance system	features: alliance system
crysis 3	features	open-world	features: open-world
second life	features	building	features: building
ikariam	features	heroes with unique abilities	features: heroes with unique abilities
grand chase	features	boss battles	features: boss battles
ogame	features	space exploration	features: space exploration
club penguin	features	chat rooms	features: chat rooms
club penguin	features	player cards	features: player cards
curiosity - what's inside the cube?	feeling	curiosity	feeling: curiosity
curiosity - what's inside the cube?	feeling	fascination	feeling: fascination
curiosity - what's inside the cube?	feeling	intrigue	feeling: intrigue
getamped	feeling	frustrated	feeling: frustrated
getamped	feeling	stressed	feeling: stressed
star wars galaxies	fictional	imaginary	fictional: imaginary
star wars galaxies	fictional	not real	fictional: not real
darwinia	flowers	pink	flowers: pink
darwinia	flowers	small	flowers: small
darwinia	flowers	white	flowers: white
gun duel	formal event	last resort	formal event: last resort
gun duel	formal event	ritual	formal event: ritual
gun duel	formal event	formal agreement	formal event: formal agreement
gun duel	format	one-on-one	format: one-on-one
gun duel	format	face-to-face	format: face-to-face
call of duty	franchise	annual releases	franchise: annual releases
call of duty	franchise	long-running	franchise: long-running
call of duty	franchise	successful	franchise: successful
call of duty	franchise	iconic	franchise: iconic
call of duty	franchise	popular	franchise: popular
hattrick	frequency	rare	frequency: rare
hattrick	frequency	exceptional	frequency: exceptional
curiosity - what's inside the cube?	function	hiding something	function: hiding something
curiosity - what's inside the cube?	function	showing something	function: showing something
curiosity - what's inside the cube?	function	containing something	function: containing something
metin2	game	online rpg	game: online rpg
elsword	game	ragnarok	game: ragnarok
ace online	game	online multiplayer game	game: online multiplayer game
metin2	game	mmorpg	game: mmorpg
ace online	game	video game	game: video game
ace online	game	competitive game	game: competitive game
metin2	game	free-to-play	game: free-to-play
mega man x2	game	video game	game: video game
elsword	game	mmorpg	game: mmorpg
club penguin	game	social game	game: social game
metin2	game	role-playing game	game: role-playing game
elsword	game	ragnarok online	game: ragnarok online
granado espada	game	online multiplayer	game: online multiplayer
granado espada	game	action rpg	game: action rpg
granado espada	game	mmorpg	game: mmorpg
knight online	game	mmorpg	game: mmorpg
granado espada	game	multiplayer	game: multiplayer
ace online	game	gaming	game: gaming
ace online	game	poker	game: poker
curiosity - what's inside the cube?	game	board game	game: board game
metin2	game	massively multiplayer	game: massively multiplayer
metin2	game	online game	game: online game
curiosity - what's inside the cube?	game	rubik's cube	game: rubik's cube
mega man x2	game	action-adventure	game: action-adventure
ace online	game	blackjack	game: blackjack
ace online	game	online games	game: online games
mega man x2	game	platformer	game: platformer
knight	game	knight online	game: knight online
club penguin	game	virtual world	game: virtual world
club penguin	game	children's game	game: children's game
knight	game	mmorpg	game: mmorpg
elsword	game	action rpg	game: action rpg
club penguin	game	online multiplayer	game: online multiplayer
elsword	game	elsword	game: elsword
knight	game	online game	game: online game
hattrick	game	competition	game: competition
hattrick	game	tournament	game: tournament
ace online	game	casino	game: casino
mega man x2	game	action	game: action
ace online	game	bingo	game: bingo
mega man x2	game	action game	game: action game
hattrick	game	match	game: match
ace online	game	baccarat	game: baccarat
knight online	game	massively multiplayer online role-playing game	game: massively multiplayer online role-playing game
club penguin	game developer	new horizon interactive	game developer: new horizon interactive
club penguin	game developer	disney	game developer: disney
knight online	game development	published by	game development: published by
ikariam	game development	free-to-play	game development: free-to-play
ikariam	game development	browser-based	game development: browser-based
world of warcraft	game development	subscription-based	game development: subscription-based
world of warcraft	game development	blizzard entertainment	game development: blizzard entertainment
ikariam	game development	flash-based game	game development: flash-based game
knight online	game development	developed by	game development: developed by
world of warcraft	game development	mmo game	game development: mmo game
crysis 3	game engine	cryengine 3	game engine: cryengine 3
mega man x2	game genre	action	game genre: action
star wars: x-wing alliance	game genre	flight simulator	game genre: flight simulator
final fantasy viii	game genre	jrpg	game genre: jrpg
final fantasy viii	game genre	role-playing game	game genre: role-playing game
metin2	game genre	adventure	game genre: adventure
mega man x2	game genre	platformer	game genre: platformer
star wars: x-wing alliance	game genre	space combat	game genre: space combat
metin2	game genre	mmorpg	game genre: mmorpg
knight online	game genre	mmorpg	game genre: mmorpg
knight online	game genre	massively multiplayer online role-playing game	game genre: massively multiplayer online role-playing game
club penguin	game genre	massively multiplayer online game	game genre: massively multiplayer online game
knight online	game genre	rpg	game genre: rpg
club penguin	game genre	virtual world	game genre: virtual world
fire emblem: new mystery of the emblem	game genre	tactical role-playing game	game genre: tactical role-playing game
fire emblem: new mystery of the emblem	game genre	tactical role-playing	game genre: tactical role-playing
fire emblem: new mystery of the emblem	game genre	strategy	game genre: strategy
mega man x2	game genre	sci-fi	game genre: sci-fi
metin2	game genre	action	game genre: action
crysis 3	game mechanics	powers	game mechanics: powers
eve online	game mechanics	player-driven economy	game mechanics: player-driven economy
knight online	game mechanics	crafting	game mechanics: crafting
eve online	game mechanics	sandbox gameplay	game mechanics: sandbox gameplay
crysis 3	game mechanics	nanosuit	game mechanics: nanosuit
star wars: x-wing alliance	game mechanics	missions and quests	game mechanics: missions and quests
eve online	game mechanics	complex game mechanics	game mechanics: complex game mechanics
star wars: x-wing alliance	game mechanics	resource management	game mechanics: resource management
eve online	game mechanics	ship customization	game mechanics: ship customization
eve online	game mechanics	character customization	game mechanics: character customization
final fantasy viii	game mechanics	limits	game mechanics: limits
ogame	game mechanics	space travel	game mechanics: space travel
erepublik	game mechanics	resource management	game mechanics: resource management
might and magic iii: isles of terra	game mechanics	magic spells	game mechanics: magic spells
ogame	game mechanics	real-time	game mechanics: real-time
might and magic iii: isles of terra	game mechanics	character stats	game mechanics: character stats
crysis 3	game mechanics	hacking	game mechanics: hacking
ogame	game mechanics	turn-based	game mechanics: turn-based
erepublik	game mechanics	diplomacy	game mechanics: diplomacy
might and magic iii: isles of terra	game mechanics	character classes	game mechanics: character classes
final fantasy viii	game mechanics	draw system	game mechanics: draw system
might and magic iii: isles of terra	game mechanics	turn-based combat	game mechanics: turn-based combat
star wars: x-wing alliance	game mechanics	real-time combat	game mechanics: real-time combat
star wars: x-wing alliance	game mechanics	piloting	game mechanics: piloting
star wars: x-wing alliance	game mechanics	blaster combat	game mechanics: blaster combat
might and magic iii: isles of terra	game mechanics	magic system	game mechanics: magic system
might and magic iii: isles of terra	game mechanics	skill system	game mechanics: skill system
might and magic iii: isles of terra	game mechanics	spellcasting	game mechanics: spellcasting
erepublik	game mechanics	warfare	game mechanics: warfare
ogame	game mechanics	trade	game mechanics: trade
knight online	game mechanics	pvp combat	game mechanics: pvp combat
knight online	game mechanics	questing	game mechanics: questing
eve online	game mechanics	skill-based progression	game mechanics: skill-based progression
star wars: x-wing alliance	game mechanics	flight controls	game mechanics: flight controls
final fantasy viii	game mechanics	junction system	game mechanics: junction system
ogame	game mode	player versus player	game mode: player versus player
ogame	game mode	single player	game mode: single player
ogame	game mode	single-player	game mode: single-player
ogame	game mode	multiplayer	game mode: multiplayer
ogame	game mode	cooperative	game mode: cooperative
call of duty	game mode	multiplayer	game mode: multiplayer
call of duty	game mode	campaign	game mode: campaign
star wars: x-wing alliance	game mode	single-player	game mode: single-player
star wars: x-wing alliance	game mode	multiplayer	game mode: multiplayer
call of duty	game mode	co-op	game mode: co-op
metin2	game modes	single-player	game modes: single-player
call of duty	game modes	domination	game modes: domination
world of warcraft	game modes	raid	game modes: raid
knight online	game modes	player versus player	game modes: player versus player
call of duty	game modes	search and destroy	game modes: search and destroy
knight online	game modes	player versus environment	game modes: player versus environment
fire emblem: new mystery of the emblem	game modes	story mode	game modes: story mode
ogame	game modes	pvp	game modes: pvp
ogame	game modes	multiplayer	game modes: multiplayer
world of warcraft	game modes	dungeon	game modes: dungeon
knight online	game modes	guild wars	game modes: guild wars
star wars: x-wing alliance	game modes	multiplayer	game modes: multiplayer
ogame	game modes	single player	game modes: single player
fire emblem: new mystery of the emblem	game modes	free battle	game modes: free battle
fire emblem: new mystery of the emblem	game modes	versus mode	game modes: versus mode
grand chase	game modes	single-player	game modes: single-player
grand chase	game modes	multiplayer	game modes: multiplayer
fire emblem: new mystery of the emblem	game modes	side stories	game modes: side stories
world of warcraft	game modes	player versus environment	game modes: player versus environment
fire emblem: new mystery of the emblem	game modes	main story	game modes: main story
metin2	game modes	multiplayer	game modes: multiplayer
star wars: x-wing alliance	game modes	single-player	game modes: single-player
world of warcraft	game modes	player versus player	game modes: player versus player
call of duty	game modes	deathmatch	game modes: deathmatch
call of duty	game modes	multiplayer	game modes: multiplayer
world of warcraft	game modes	normal	game modes: normal
world of warcraft	game modes	hardcore	game modes: hardcore
world of warcraft	game modes	challenge	game modes: challenge
call of duty	game modes	capture the flag	game modes: capture the flag
ikariam	game modes	multiplayer	game modes: multiplayer
world of warcraft	game modes	role-playing	game modes: role-playing
world of warcraft	game modes	arena	game modes: arena
grand chase	game modes	pvp	game modes: pvp
ikariam	game modes	single-player	game modes: single-player
call of duty	game modes	zombie mode	game modes: zombie mode
star wars: x-wing alliance	game modes	skirmish	game modes: skirmish
star wars: x-wing alliance	game modes	campaign	game modes: campaign
club penguin	game modes	party mode	game modes: party mode
star wars: x-wing alliance	game modes	co-op	game modes: co-op
club penguin	game modes	free play	game modes: free play
call of duty	game modes	competitive	game modes: competitive
call of duty	game modes	co-op	game modes: co-op
club penguin	game modes	mission mode	game modes: mission mode
knight online	game modes	multiplayer	game modes: multiplayer
knight online	game modes	single-player	game modes: single-player
call of duty	game modes	war mode	game modes: war mode
call of duty	game modes	team deathmatch	game modes: team deathmatch
kingdom hearts	game series	trilogy	game series: trilogy
kingdom hearts	game series	square enix	game series: square enix
kingdom hearts	game series	disney	game series: disney
kingdom hearts	game series	sequels	game series: sequels
mega man x2	game series	mega man	game series: mega man
mega man x2	game series	x series	game series: x series
kingdom hearts	game series	video game	game series: video game
kingdom hearts	game series	separate games	game series: separate games
mega man x2	game setting	robotic world	game setting: robotic world
mega man x2	game setting	post-apocalyptic future	game setting: post-apocalyptic future
erepublik	game type	browser-based	game type: browser-based
metin2	game type	online game	game type: online game
ikariam	game type	real-time strategy	game type: real-time strategy
metin2	game type	role-playing	game type: role-playing
hattrick	game type	test	game type: test
star wars: x-wing alliance	game type	action game	game type: action game
ikariam	game type	browser-based	game type: browser-based
ogame	game type	multiplayer	game type: multiplayer
eve online	game type	persistent	game type: persistent
erepublik	game type	massively multiplayer online real-time strategy	game type: massively multiplayer online real-time strategy
eve online	game type	mmorpg	game type: mmorpg
star wars: x-wing alliance	game type	flight simulator	game type: flight simulator
eve online	game type	online multiplayer	game type: online multiplayer
ogame	game type	browser-based	game type: browser-based
eve online	game type	sandbox	game type: sandbox
ogame	game type	real-time strategy	game type: real-time strategy
ogame	game type	online multiplayer	game type: online multiplayer
eve online	game type	persistent world	game type: persistent world
knight online	game type	mmorpg	game type: mmorpg
metin2	game type	action rpg	game type: action rpg
metin2	game type	mmorpg	game type: mmorpg
knight online	game type	massively multiplayer online role-playing game	game type: massively multiplayer online role-playing game
ogame	game type	single-player	game type: single-player
hattrick	game type	match	game type: match
eve online	game type	space simulator	game type: space simulator
clone wars adventures	game type	browser-based game	game type: browser-based game
clone wars adventures	game type	massively multiplayer online game	game type: massively multiplayer online game
star wars: x-wing alliance	game type	video game	game type: video game
star wars: x-wing alliance	game type	space combat	game type: space combat
star wars: x-wing alliance	game type	first-person shooter	game type: first-person shooter
ogame	game world	asteroids	game world: asteroids
ogame	game world	multiple planets	game world: multiple planets
ogame	game world	galactic map	game world: galactic map
ogame	game world	black holes	game world: black holes
second life	game-like features	gaming	game-like features: gaming
second life	game-like features	chatting	game-like features: chatting
second life	game-like features	avatars	game-like features: avatars
kingdom hearts	gameplay	hack and slash combat	gameplay: hack and slash combat
ikariam	gameplay	real-time	gameplay: real-time
second life	gameplay	interact with others	gameplay: interact with others
club penguin	gameplay	virtual world	gameplay: virtual world
second life	gameplay	attend events	gameplay: attend events
second life	gameplay	join groups	gameplay: join groups
second life	gameplay	create own content	gameplay: create own content
wing commander: prophecy	gameplay	space combat	gameplay: space combat
ikariam	gameplay	turn-based	gameplay: turn-based
club penguin	gameplay	social interaction	gameplay: social interaction
club penguin	gameplay	customization	gameplay: customization
club penguin	gameplay	mini-games	gameplay: mini-games
wing commander: prophecy	gameplay	flight simulation	gameplay: flight simulation
ikariam	gameplay	attack other players	gameplay: attack other players
clone wars adventures	gameplay	exploration	gameplay: exploration
granado espada	gameplay	hack and slash	gameplay: hack and slash
final fantasy viii	gameplay	real-time combat	gameplay: real-time combat
mega man x2	gameplay	platforming	gameplay: platforming
ikariam	gameplay	train troops	gameplay: train troops
ikariam	gameplay	multiplayer	gameplay: multiplayer
granado espada	gameplay	multiplayer	gameplay: multiplayer
clone wars adventures	gameplay	questing	gameplay: questing
wing commander: prophecy	gameplay	exploration	gameplay: exploration
erepublik	gameplay	warfare	gameplay: warfare
erepublik	gameplay	player nation	gameplay: player nation
ikariam	gameplay	wars with other players	gameplay: wars with other players
call of duty	gameplay	single-player campaign	gameplay: single-player campaign
crysis 3	gameplay	slow-motion	gameplay: slow-motion
ikariam	gameplay	building	gameplay: building
wing commander: prophecy	gameplay	space battles	gameplay: space battles
call of duty	gameplay	first-person perspective	gameplay: first-person perspective
wing commander: prophecy	gameplay	upgrades	gameplay: upgrades
clone wars adventures	gameplay	pvp combat	gameplay: pvp combat
ogame	gameplay	resource management	gameplay: resource management
ogame	gameplay	space exploration	gameplay: space exploration
world of warcraft	gameplay	character customization	gameplay: character customization
second life	gameplay	customizable avatars	gameplay: customizable avatars
kingdom hearts	gameplay	combining magic	gameplay: combining magic
kingdom hearts	gameplay	using keyblade	gameplay: using keyblade
kingdom hearts	gameplay	exploring worlds	gameplay: exploring worlds
elsword	gameplay	hack and slash	gameplay: hack and slash
club penguin	gameplay	interact with other players	gameplay: interact with other players
club penguin	gameplay	exploration	gameplay: exploration
club penguin	gameplay	solve puzzles	gameplay: solve puzzles
club penguin	gameplay	collect coins	gameplay: collect coins
final fantasy viii	gameplay	magic	gameplay: magic
elsword	gameplay	character customization	gameplay: character customization
crysis 3	gameplay	action	gameplay: action
crysis 3	gameplay	adventure	gameplay: adventure
world of warcraft	gameplay	pve content	gameplay: pve content
final fantasy viii	gameplay	summoning	gameplay: summoning
mega man x2	gameplay	shooting	gameplay: shooting
ogame	gameplay	building structures	gameplay: building structures
ikariam	gameplay	collect resources	gameplay: collect resources
ogame	gameplay	exploration	gameplay: exploration
ogame	gameplay	building	gameplay: building
fire emblem: new mystery of the emblem	gameplay	grid-based combat	gameplay: grid-based combat
final fantasy viii	gameplay	summmoning allies	gameplay: summmoning allies
ikariam	gameplay	warfare	gameplay: warfare
mega man x2	gameplay	run and gun	gameplay: run and gun
the elder scrolls iv: oblivion	gameplay	magic spells	gameplay: magic spells
the elder scrolls iv: oblivion	gameplay	character customization	gameplay: character customization
grand chase	gameplay	character development	gameplay: character development
second life	gameplay	player-driven economy	gameplay: player-driven economy
metin2	gameplay	pvp	gameplay: pvp
metin2	gameplay	exploration	gameplay: exploration
eve online	gameplay	player-driven economy	gameplay: player-driven economy
elsword	gameplay	questing	gameplay: questing
ogame	gameplay	resource gathering	gameplay: resource gathering
wing commander: prophecy	gameplay	real-time strategy	gameplay: real-time strategy
wing commander: prophecy	gameplay	fighter jets	gameplay: fighter jets
elsword	gameplay	character development	gameplay: character development
crysis 3	gameplay	combat	gameplay: combat
elsword	gameplay	pvp combat	gameplay: pvp combat
fire emblem: new mystery of the emblem	gameplay	grid-based	gameplay: grid-based
fire emblem: new mystery of the emblem	gameplay	turn-based	gameplay: turn-based
elsword	gameplay	action rpg	gameplay: action rpg
erepublik	gameplay	build infrastructure	gameplay: build infrastructure
ikariam	gameplay	build structures	gameplay: build structures
eve online	gameplay	player-versus-player combat	gameplay: player-versus-player combat
star wars: x-wing alliance	gameplay	dogfighting	gameplay: dogfighting
kingdom hearts	gameplay	character switching	gameplay: character switching
erepublik	gameplay	wage wars	gameplay: wage wars
final fantasy viii	gameplay	summmoning	gameplay: summmoning
final fantasy viii	gameplay	junction system	gameplay: junction system
second life	gameplay	virtual real estate	gameplay: virtual real estate
crysis 3	gameplay	slow-paced	gameplay: slow-paced
knight online	gameplay	character customization	gameplay: character customization
erepublik	gameplay	recruit citizens	gameplay: recruit citizens
elsword	gameplay	player versus player combat	gameplay: player versus player combat
erepublik	gameplay	engage in wars with other nations	gameplay: engage in wars with other nations
eve online	gameplay	space exploration	gameplay: space exploration
call of duty	gameplay	strategy	gameplay: strategy
might and magic iii: isles of terra	gameplay	combat	gameplay: combat
ogame	gameplay	build structures	gameplay: build structures
ogame	gameplay	colonize planets	gameplay: colonize planets
call of duty	gameplay	shooting	gameplay: shooting
erepublik	gameplay	players can create and manage their own nation	gameplay: players can create and manage their own nation
mega man x2	gameplay	upgrades and combos	gameplay: upgrades and combos
star wars: x-wing alliance	gameplay	tactical strategy	gameplay: tactical strategy
ogame	gameplay	trade with other players	gameplay: trade with other players
eve online	gameplay	crafting	gameplay: crafting
ogame	gameplay	warfare	gameplay: warfare
the elder scrolls iv: oblivion	gameplay	open world	gameplay: open world
star wars: x-wing alliance	gameplay	flight combat	gameplay: flight combat
ogame	gameplay	collect resources	gameplay: collect resources
clone wars adventures	gameplay	character customization	gameplay: character customization
final fantasy viii	gameplay	minigames	gameplay: minigames
star wars: x-wing alliance	gameplay	space exploration	gameplay: space exploration
a boy and his blob: trouble on blobolonia	gameplay	puzzle-solving	gameplay: puzzle-solving
a boy and his blob: trouble on blobolonia	gameplay	platforming	gameplay: platforming
a boy and his blob: trouble on blobolonia	gameplay	exploration	gameplay: exploration
granado espada	gameplay	action combat	gameplay: action combat
fire emblem: new mystery of the emblem	gameplay	turn-based combat	gameplay: turn-based combat
fire emblem: new mystery of the emblem	gameplay	character development	gameplay: character development
wing commander: prophecy	gameplay	space battle simulator	gameplay: space battle simulator
star wars: x-wing alliance	gameplay	pilot simulation	gameplay: pilot simulation
ogame	gameplay	explore space	gameplay: explore space
fire emblem: new mystery of the emblem	gameplay	story progression	gameplay: story progression
fire emblem: new mystery of the emblem	gameplay	turn-based battles	gameplay: turn-based battles
wing commander: prophecy	gameplay	first-person shooter	gameplay: first-person shooter
eve online	gameplay	player versus player combat	gameplay: player versus player combat
world of warcraft	gameplay	pvp combat	gameplay: pvp combat
world of warcraft	gameplay	questing	gameplay: questing
club penguin	gameplay	minigames	gameplay: minigames
world of warcraft	gameplay	character development	gameplay: character development
second life	gameplay	exploration	gameplay: exploration
crysis 3	gameplay	shooting	gameplay: shooting
crysis 3	gameplay	parkour	gameplay: parkour
mega man x2	gameplay	upgrades	gameplay: upgrades
erepublik	gameplay	diplomacy	gameplay: diplomacy
eve online	gameplay	character development	gameplay: character development
eve online	gameplay	player-controlled space combat	gameplay: player-controlled space combat
kingdom hearts	gameplay	magic	gameplay: magic
erepublik	gameplay	real-time strategy	gameplay: real-time strategy
crysis 3	gameplay	first-person shooter	gameplay: first-person shooter
the elder scrolls iv: oblivion	gameplay	exploration	gameplay: exploration
kingdom hearts	gameplay	hack and slash	gameplay: hack and slash
kingdom hearts	gameplay	real-time combat	gameplay: real-time combat
crysis 3	gameplay	open-world	gameplay: open-world
elsword	gameplay	real-time combat	gameplay: real-time combat
elsword	gameplay	open world	gameplay: open world
grand chase	gameplay	real-time combat	gameplay: real-time combat
grand chase	gameplay	character classes	gameplay: character classes
grand chase	gameplay	questing	gameplay: questing
