concept	facet	property	facet_property
michael caine	birthplace	london	birthplace: london
russell brand	birthplace	grays, essex	birthplace: grays, essex
russell brand	birthplace	hertfordshire	birthplace: hertfordshire
ray liotta	birthplace	philadelphia, pennsylvania, usa	birthplace: philadelphia, pennsylvania, usa
leo tolstoy	birthplace	tula province	birthplace: tula province
rosario dawson	birthplace	manhattan	birthplace: manhattan
brandon lee	birthplace	oakland, california	birthplace: oakland, california
russell brand	birthplace	essex	birthplace: essex
russell brand	birthplace	grays	birthplace: grays
robert redford	birthplace	usa	birthplace: usa
james gandolfini	birthplace	usa	birthplace: usa
leo tolstoy	birthplace	yasnaya polyana	birthplace: yasnaya polyana
macaulay culkin	birthplace	usa	birthplace: usa
james gandolfini	birthplace	westwood	birthplace: westwood
bryan cranston	birthplace	hollywood, california	birthplace: hollywood, california
bryan cranston	birthplace	usa	birthplace: usa
tom hiddleston	birthplace	london	birthplace: london
james gandolfini	birthplace	new jersey	birthplace: new jersey
bryan cranston	birthplace	california	birthplace: california
josh brolin	birthplace	santabarbara, california	birthplace: santabarbara, california
jon voight	birthplace	evansville, indiana	birthplace: evansville, indiana
al pacino	birthplace	the bronx, new york city	birthplace: the bronx, new york city
tom hiddleston	birthplace	united kingdom	birthplace: united kingdom
russell brand	books	revolution	books: revolution
russell brand	books	my booky wook	books: my booky wook
bryan cranston	born	march 7, 1956	born: march 7, 1956
hayden christensen	born	canada	born: canada
sienna miller	born	tennessee	born: tennessee
melanie griffith	born	new york city	born: new york city
josh brolin	born	february 12, 1968	born: february 12, 1968
robert de niro	born	april 17, 1943	born: april 17, 1943
jennifer jason leigh	born	february 5, 1962	born: february 5, 1962
anna kendrick	born	boston, massachusetts	born: boston, massachusetts
jennifer jason leigh	born	new york city	born: new york city
david attenborough	born	1926	born: 1926
chris evans	born	boston, massachusetts, usa	born: boston, massachusetts, usa
rosario dawson	born	may 9th	born: may 9th
anna kendrick	born	august 9, 1985	born: august 9, 1985
rosario dawson	born	1965	born: 1965
susan sarandon	born	october 4, 1946	born: october 4, 1946
ryan o'neal	born	april 20, 1941	born: april 20, 1941
anna kendrick	born	august 9th	born: august 9th
melanie griffith	born	august 26, 1957	born: august 26, 1957
james gandolfini	born	westwood, new jersey	born: westwood, new jersey
hayden christensen	born	april 19, 1981	born: april 19, 1981
bryan cranston	born	california, usa	born: california, usa
rosario dawson	born	new york city	born: new york city
susan sarandon	born	troy, new york	born: troy, new york
uma thurman	born	april 5, 1970	born: april 5, 1970
sienna miller	born	new york city	born: new york city
sienna miller	born	1949	born: 1949
kylie minogue	born	1968	born: 1968
liza minnelli	born	1939	born: 1939
jon voight	born	1938	born: 1938
michael caine	born	scotland	born: scotland
dianne feinstein	born	june 22, 1933	born: june 22, 1933
michael caine	born	1933	born: 1933
anna kendrick	born	1982	born: 1982
josh brolin	born	santa monica, california	born: santa monica, california
jonah hill	born	los angeles, california	born: los angeles, california
ray liotta	born	april 18, 1954	born: april 18, 1954
scarlett johansson	born	new york city	born: new york city
scarlett johansson	born	1984	born: 1984
kirsten dunst	born	point of time	born: point of time
kirsten dunst	born	april 30, 1982	born: april 30, 1982
charles iii of the united kingdom	born	september 14, 1948	born: september 14, 1948
james gandolfini	born	usa	born: usa
ryan o'neal	born	april 4, 1941	born: april 4, 1941
james gandolfini	born	june 18, 1961	born: june 18, 1961
melanie griffith	born	august 28, 1957	born: august 28, 1957
robert redford	born	august 18, 1936	born: august 18, 1936
edward norton	born	august 18, 1969	born: august 18, 1969
susan sarandon	born	new york city	born: new york city
ray liotta	born	born in newark, new jersey	born: born in newark, new jersey
sienna miller	born	november 28, 1981	born: november 28, 1981
jon voight	born	1938-12-29	born: 1938-12-29
ray liotta	born	1954	born: 1954
rosario dawson	born	may 5, 1979	born: may 5, 1979
liza minnelli	born	march 12, 1946	born: march 12, 1946
sienna miller	born	1981	born: 1981
sienna miller	born	new orleans	born: new orleans
brooke shields	born	may 31, 1965	born: may 31, 1965
sienna miller	born	1991	born: 1991
alec baldwin	born	usa	born: usa
scarlett johansson	born	usa	born: usa
miles teller	born	1992	born: 1992
scarlett johansson	born	november 22, 1984	born: november 22, 1984
ray liotta	born	december 18, 1954	born: december 18, 1954
kirsten dunst	born	pointe	born: pointe
alec baldwin	born	massachusetts	born: massachusetts
alec baldwin	born	1947	born: 1947
josh brolin	born	1968	born: 1968
aamir khan	born	mumbai, india	born: mumbai, india
ray liotta	born	newark, new jersey	born: newark, new jersey
jennifer jason leigh	born	1939	born: 1939
kirsten dunst	born	1978	born: 1978
susan sarandon	born	january 4	born: january 4
ray liotta	born	28 july 1954	born: 28 july 1954
susan sarandon	born	1946	born: 1946
susan sarandon	born	january 10	born: january 10
aamir khan	born in	mumbai	born in: mumbai
edward norton	born in	usa	born in: usa
edward norton	born in	boston, massachusetts	born in: boston, massachusetts
sienna miller	born in	new york city	born in: new york city
tom hiddleston	born in	united kingdom	born in: united kingdom
rosario dawson	born in	mayagüez, puerto rico	born in: mayagüez, puerto rico
chris evans	born in	boston	born in: boston
sienna miller	born in	usa	born in: usa
anna kendrick	born in	massachusetts	born in: massachusetts
anna kendrick	born in	boston	born in: boston
chris evans	born in	massachusetts	born in: massachusetts
jennifer jason leigh	born in	los angeles	born in: los angeles
chris evans	born in	usa	born in: usa
jennifer jason leigh	born in	new york city	born in: new york city
kylie minogue	born in	australia	born in: australia
scarlett johansson	born in	new york city	born in: new york city
kylie minogue	born in	melbourne	born in: melbourne
jennifer jason leigh	born in	middleton, connecticut	born in: middleton, connecticut
anna kendrick	born in	usa	born in: usa
josh brolin	born in	minnesota	born in: minnesota
tom hiddleston	born in	london	born in: london
aamir khan	born in	bombay	born in: bombay
susan sarandon	born in	jackson heights	born in: jackson heights
aamir khan	born in	india	born in: india
scarlett johansson	born in	usa	born in: usa
sienna miller	born in	new orleans	born in: new orleans
susan sarandon	born in	jackson heights, queens, new york	born in: jackson heights, queens, new york
melanie griffith	born in	manhattan	born in: manhattan
susan sarandon	born in	new york	born in: new york
melanie griffith	born in	new york city	born in: new york city
josh brolin	born in	minneapolis	born in: minneapolis
kirsten dunst	born on	1978	born on: 1978
kirsten dunst	born on	april	born on: april
grace kelly	burial place	monaco	burial place: monaco
grace kelly	burial place	cathedral	burial place: cathedral
tom hiddleston	career	tv	career: tv
ryan o'neal	career	model and photographer	career: model and photographer
lady gaga	career	iconic	career: iconic
barbra streisand	career	multi-talented	career: multi-talented
barbra streisand	career	long-lasting	career: long-lasting
grace kelly	career	philanthropist	career: philanthropist
barbra streisand	career	iconic	career: iconic
michael caine	career	long-running	career: long-running
tom hiddleston	career	film	career: film
lady gaga	career	successful	career: successful
robert de niro	career	producer	career: producer
barbra streisand	career	legendary	career: legendary
robert de niro	career	film director	career: film director
robert de niro	career	actor	career: actor
zinedine zidane	career	won fifa world cup	career: won fifa world cup
zinedine zidane	career	played for real madrid	career: played for real madrid
zinedine zidane	career	played for juventus	career: played for juventus
julia roberts	career	hollywood a-lister	career: hollywood a-lister
julia roberts	career	box office star	career: box office star
julia roberts	career	successful	career: successful
julia roberts	career	award-winning	career: award-winning
grace kelly	career	actress	career: actress
michael caine	career	music	career: music
tom hiddleston	career	actor	career: actor
ryan o'neal	career	actor in film and television	career: actor in film and television
barbra streisand	career	songwriting	career: songwriting
kylie minogue	career	music icon	career: music icon
michael caine	career	versatile	career: versatile
charles iii of the united kingdom	career	prince of wales	career: prince of wales
barbra streisand	career	directing	career: directing
charles iii of the united kingdom	career	duke of cornwall	career: duke of cornwall
barbra streisand	career	acting	career: acting
kylie minogue	career	neighbours	career: neighbours
robert de niro	career	known for roles in scorsese films	career: known for roles in scorsese films
robert de niro	career	won academy award	career: won academy award
michael caine	career	theatre	career: theatre
robert de niro	career	has been in numerous films	career: has been in numerous films
liza minnelli	career	oscar award	career: oscar award
liza minnelli	career	tony award	career: tony award
liza minnelli	career	hollywood	career: hollywood
kylie minogue	career	dancing queen	career: dancing queen
kylie minogue	career	pop music	career: pop music
michael caine	career	distinguished	career: distinguished
michael caine	career	film	career: film
lady gaga	career	award-winning	career: award-winning
tom hiddleston	career	theatre	career: theatre
liza minnelli	career	broadway	career: broadway
barbra streisand	career	singing	career: singing
julia roberts	career	movie star	career: movie star
michael caine	career duration	over 60 years	career duration: over 60 years
julia roberts	career milestones	leading lady	career milestones: leading lady
kylie minogue	career milestones	reinvented image with 'the loco-motion'	career milestones: reinvented image with 'the loco-motion'
kylie minogue	career milestones	first solo single	career milestones: first solo single
hayden christensen	career milestones	starred in indie films	career milestones: starred in indie films
kylie minogue	career milestones	discovered by stock aitken waterman	career milestones: discovered by stock aitken waterman
uma thurman	career milestones	breakthrough role in pulp fiction	career milestones: breakthrough role in pulp fiction
kylie minogue	career milestones	starred in neighbours	career milestones: starred in neighbours
julia roberts	career milestones	breakthrough role	career milestones: breakthrough role
kylie minogue	career milestones	first artist to have a number one single in the uk and australia	career milestones: first artist to have a number one single in the uk and australia
hayden christensen	career milestones	worked with george lucas	career milestones: worked with george lucas
robert de niro	career milestones	early career in theater	career milestones: early career in theater
hayden christensen	career milestones	starred in star wars prequels	career milestones: starred in star wars prequels
robert de niro	career milestones	collaboration with martin scorsese	career milestones: collaboration with martin scorsese
uma thurman	career milestones	starring role in kill bill	career milestones: starring role in kill bill
hayden christensen	career milestones	played lead role in star wars prequels	career milestones: played lead role in star wars prequels
julia roberts	career milestones	box office success	career milestones: box office success
julia roberts	career milestones	critically acclaimed performances	career milestones: critically acclaimed performances
julia roberts	career milestones	blockbuster hits	career milestones: blockbuster hits
julia roberts	career milestones	iconic status	career milestones: iconic status
barbra streisand	career span	1950s	career span: 1950s
barbra streisand	career span	2010s	career span: 2010s
barbra streisand	career span	2000s	career span: 2000s
michael caine	career span	1950s-2010s	career span: 1950s-2010s
barbra streisand	career span	1980s	career span: 1980s
barbra streisand	career span	1960s	career span: 1960s
barbra streisand	career span	1970s	career span: 1970s
barbra streisand	career span	1990s	career span: 1990s
kylie minogue	career stage	legendary	career stage: legendary
kylie minogue	career stage	iconic	career stage: iconic
barbra streisand	category	entertainer	category: entertainer
kylie minogue	category	actress	category: actress
kylie minogue	category	singer	category: singer
kylie minogue	category	pop star	category: pop star
kylie minogue	category	entertainer	category: entertainer
ariana grande	category	performer	category: performer
zinedine zidane	category	french	category: french
miles teller	category	american	category: american
julia roberts	category	model	category: model
ariana grande	category	singer	category: singer
chris evans	category	actor	category: actor
ariana grande	category	celebrity	category: celebrity
barbra streisand	category	legend	category: legend
miles teller	category	male	category: male
josh brolin	category	actor	category: actor
josh brolin	category	film star	category: film star
lady gaga	category	pop star	category: pop star
liza minnelli	category	singer	category: singer
liza minnelli	category	american actress	category: american actress
barbra streisand	category	actress	category: actress
justin timberlake	category	celebrity	category: celebrity
justin timberlake	category	actor	category: actor
scarlett johansson	category	actress	category: actress
liza minnelli	category	entertainer	category: entertainer
ariana grande	category	pop star	category: pop star
miles teller	category	actor	category: actor
scarlett johansson	category	model	category: model
julia roberts	category	actress	category: actress
julia roberts	category	hollywood star	category: hollywood star
lady gaga	category	performer	category: performer
ariana grande	category	songwriter	category: songwriter
ariana grande	category	musician	category: musician
sienna miller	category	actress	category: actress
zinedine zidane	category	soccer player	category: soccer player
julia roberts	category	movie star	category: movie star
lady gaga	category	singer	category: singer
sienna miller	category	celebrity	category: celebrity
lady gaga	category	musician	category: musician
lady gaga	category	entertainer	category: entertainer
chris evans	category	superhero	category: superhero
chris evans	category	celebrity	category: celebrity
ariana grande	category	pop singer	category: pop singer
lady gaga	category	songwriter	category: songwriter
kirsten dunst	category	entertainment	category: entertainment
julia roberts	category	celebrity	category: celebrity
kirsten dunst	category	actress	category: actress
scarlett johansson	category	entertainer	category: entertainer
zinedine zidane	category	former french international	category: former french international
john wayne	category	actor	category: actor
zinedine zidane	category	footballer	category: footballer
zinedine zidane	category	legend	category: legend
john wayne	category	american	category: american
justin timberlake	category	musician	category: musician
john wayne	category	hollywood	category: hollywood
barbra streisand	category	singer	category: singer
kirsten dunst	category	celebrity	category: celebrity
justin timberlake	category	songwriter	category: songwriter
zinedine zidane	category	coach	category: coach
justin timberlake	category	singer	category: singer
gerald ford	cause of death	stroke	cause of death: stroke
gerald ford	cause of death	alzheimer's disease	cause of death: alzheimer's disease
ryan o'neal	cause of death	pancreatic cancer	cause of death: pancreatic cancer
grace kelly	cause of death	heart attack	cause of death: heart attack
grace kelly	cause of death	stroke	cause of death: stroke
ryan o'neal	cause of death	farrah fawcett's death	cause of death: farrah fawcett's death
brandon lee	cause of death	unintentional shooting	cause of death: unintentional shooting
brandon lee	cause of death	shooting accident	cause of death: shooting accident
ryan o'neal	cause of death	died in 2022	cause of death: died in 2022
brandon lee	cause of death	accidental shooting	cause of death: accidental shooting
brandon lee	cause of death	accidental gunshot	cause of death: accidental gunshot
al pacino	character	michael corleone	character: michael corleone
chris evans	character	steve rogers	character: steve rogers
al pacino	character	frank slade	character: frank slade
chris evans	character	captain america	character: captain america
al pacino	character	tony montana	character: tony montana
al pacino	character roles	carlito brigante	character roles: carlito brigante
al pacino	character roles	michael corleone	character roles: michael corleone
al pacino	character roles	sonny wortzschak	character roles: sonny wortzschak
al pacino	character roles	sonny wortzkofer	character roles: sonny wortzkofer
al pacino	character roles	tony montana	character roles: tony montana
christoph waltz	character types	villain	character types: villain
christoph waltz	character types	antagonist	character types: antagonist
christoph waltz	character types	hero	character types: hero
elon musk	characteristics	innovative	characteristics: innovative
robert de niro	characteristics	versatile	characteristics: versatile
usher	characteristics	helpful	characteristics: helpful
usher	characteristics	professional	characteristics: professional
robert de niro	characteristics	tough	characteristics: tough
usher	characteristics	attentive	characteristics: attentive
robert de niro	characteristics	intimidating	characteristics: intimidating
elon musk	characteristics	visionary	characteristics: visionary
miles teller	characteristics	young	characteristics: young
miles teller	characteristics	talented	characteristics: talented
miles teller	characteristics	handsome	characteristics: handsome
elon musk	characteristics	controversial	characteristics: controversial
elon musk	characteristics	ambitious	characteristics: ambitious
usher	characteristics	friendly	characteristics: friendly
macaulay culkin	childhood	former child star	childhood: former child star
scarlett johansson	children	cosmo	children: cosmo
aamir khan	children	ira khan	children: ira khan
brooke shields	children	rowan, lola, and grier	children: rowan, lola, and grier
susan sarandon	children	jackie	children: jackie
grace kelly	children	prince albert ii of monaco	children: prince albert ii of monaco
susan sarandon	children	eva	children: eva
susan sarandon	children	mickaela	children: mickaela
melanie griffith	children	dakota johnson	children: dakota johnson
grace kelly	children	princess stephanie	children: princess stephanie
sienna miller	children	daughter named marlowe	children: daughter named marlowe
ryan o'neal	children	tatum o'neal	children: tatum o'neal
ryan o'neal	children	griffin o'neal	children: griffin o'neal
grace kelly	children	princess caroline	children: princess caroline
jon voight	children	james haven	children: james haven
jon voight	children	baron voight	children: baron voight
naruhito	children	none	children: none
melanie griffith	children	stella banderas	children: stella banderas
aamir khan	children	azad rao khan	children: azad rao khan
scarlett johansson	children	rose dorothy	children: rose dorothy
susan sarandon	children	miles guthrie	children: miles guthrie
susan sarandon	children	savannah guthrie	children: savannah guthrie
charles iii of the united kingdom	children	prince harry	children: prince harry
charles iii of the united kingdom	children	prince william	children: prince william
charles iii of the united kingdom	children	stepchildren	children: stepchildren
charles iii of the united kingdom	children	none	children: none
naruhito	children	princess aiko	children: princess aiko
josh brolin	children	3	children: 3
charles iii of the united kingdom	children	princess charlotte	children: princess charlotte
charles iii of the united kingdom	children	prince louis	children: prince louis
charles iii of the united kingdom	children	prince george	children: prince george
sienna miller	children	hatch	children: hatch
susan sarandon	children	mickael raymond	children: mickael raymond
dianne feinstein	city	san francisco	city: san francisco
dianne feinstein	city	california	city: california
zinedine zidane	club career	played for real madrid	club career: played for real madrid
zinedine zidane	club career	played for juventus	club career: played for juventus
zinedine zidane	club career	played for girondins de bordeaux	club career: played for girondins de bordeaux
zinedine zidane	club career	played for as cannes	club career: played for as cannes
zinedine zidane	club career	juventus	club career: juventus
zinedine zidane	club career	real madrid	club career: real madrid
zinedine zidane	clubs	juventus	clubs: juventus
zinedine zidane	clubs	real madrid	clubs: real madrid
zinedine zidane	clubs	as cannes	clubs: as cannes
zinedine zidane	coaching career	real madrid coach	coaching career: real madrid coach
zinedine zidane	coaching career	won the uefa champions league	coaching career: won the uefa champions league
zinedine zidane	coaching career	real madrid manager	coaching career: real madrid manager
zinedine zidane	coaching career	won the la liga	coaching career: won the la liga
zinedine zidane	coaching career	managed real madrid	coaching career: managed real madrid
zinedine zidane	coaching career	spain national team manager	coaching career: spain national team manager
zinedine zidane	coaching career	real madrid	coaching career: real madrid
zinedine zidane	coaching career	spanish la liga winner	coaching career: spanish la liga winner
zinedine zidane	coaching career	spain national team	coaching career: spain national team
zinedine zidane	coaching career	spain national team coach	coaching career: spain national team coach
jürgen klopp	coaching style	high-intensity pressing	coaching style: high-intensity pressing
jürgen klopp	coaching style	aggressive football	coaching style: aggressive football
jürgen klopp	coaching style	defensive solidity	coaching style: defensive solidity
srinivasa ramanujan	collaboration	with g.h. hardy	collaboration: with g.h. hardy
justin timberlake	collaboration	jay-z	collaboration: jay-z
justin timberlake	collaboration	alicia keys	collaboration: alicia keys
srinivasa ramanujan	collaboration	g.h. hardy	collaboration: g.h. hardy
srinivasa ramanujan	collaboration	littlewood	collaboration: littlewood
srinivasa ramanujan	collaboration	discovered by g.h. hardy	collaboration: discovered by g.h. hardy
justin timberlake	collaboration	britney spears	collaboration: britney spears
srinivasa ramanujan	collaboration	j.e. littlewood	collaboration: j.e. littlewood
srinivasa ramanujan	collaboration	at cambridge university	collaboration: at cambridge university
christoph waltz	collaborations	quentin tarantino	collaborations: quentin tarantino
kylie minogue	collaborations	enrique iglesias	collaborations: enrique iglesias
aamir khan	collaborations	rahul dholakia	collaborations: rahul dholakia
michael caine	collaborations	martin scorsese	collaborations: martin scorsese
aamir khan	collaborations	rakeysh omprakash mehra	collaborations: rakeysh omprakash mehra
ariana grande	collaborations	with the weeknd	collaborations: with the weeknd
ariana grande	collaborations	with justin bieber	collaborations: with justin bieber
robert de niro	collaborations	francis ford coppola	collaborations: francis ford coppola
robert de niro	collaborations	martin scorsese	collaborations: martin scorsese
anna kendrick	collaborations	pitch perfect franchise	collaborations: pitch perfect franchise
michael caine	collaborations	christopher nolan	collaborations: christopher nolan
aamir khan	collaborations	kiran rao	collaborations: kiran rao
christoph waltz	collaborations	roman polanski	collaborations: roman polanski
ariana grande	collaborations	with big sean	collaborations: with big sean
edward norton	collaborations	terrence malick	collaborations: terrence malick
justin timberlake	collaborations	jay-z	collaborations: jay-z
jennifer jason leigh	collaborations	with noah baumbach	collaborations: with noah baumbach
jennifer jason leigh	collaborations	with quentin tarantino	collaborations: with quentin tarantino
hayao miyazaki	collaborations	joe hisaishi	collaborations: joe hisaishi
anna kendrick	collaborations	jason schwartzman	collaborations: jason schwartzman
anna kendrick	collaborations	reese witherspoon	collaborations: reese witherspoon
jonah hill	collaborations	seth rogen	collaborations: seth rogen
jonah hill	collaborations	evan goldberg	collaborations: evan goldberg
edward norton	collaborations	with director james mangold	collaborations: with director james mangold
edward norton	collaborations	with director david fincher	collaborations: with director david fincher
hayao miyazaki	collaborations	isao takahata	collaborations: isao takahata
hayao miyazaki	collaborations	toshio suzuki	collaborations: toshio suzuki
liza minnelli	collaborations	bob fosse	collaborations: bob fosse
liza minnelli	collaborations	john kander	collaborations: john kander
christoph waltz	collaborations	sam mendes	collaborations: sam mendes
justin timberlake	collaborations	with nsync	collaborations: with nsync
liza minnelli	collaborations	fred ebb	collaborations: fred ebb
justin timberlake	collaborations	with the black eyed peas	collaborations: with the black eyed peas
ray liotta	collaborations	martin scorsese	collaborations: martin scorsese
ray liotta	collaborations	robert de niro	collaborations: robert de niro
justin timberlake	collaborations	with britney spears	collaborations: with britney spears
srinivasa ramanujan	collaborations	with g. h. hardy	collaborations: with g. h. hardy
srinivasa ramanujan	collaborations	with e. h. neville	collaborations: with e. h. neville
jennifer jason leigh	collaborations	robert altman	collaborations: robert altman
justin timberlake	collaborations	alicia keys	collaborations: alicia keys
jennifer jason leigh	collaborations	kurt cobain	collaborations: kurt cobain
justin timberlake	collaborations	britney spears	collaborations: britney spears
edward norton	collaborations	david fincher	collaborations: david fincher
kylie minogue	collaborations	the pet shop boys	collaborations: the pet shop boys
edward norton	collaborations	tim robbins	collaborations: tim robbins
ray liotta	collaborations	with adam sandler	collaborations: with adam sandler
kylie minogue	collaborations	the pretenders	collaborations: the pretenders
liza minnelli	collaborations	fred astaire	collaborations: fred astaire
justin timberlake	collaborations	nsync	collaborations: nsync
jennifer jason leigh	collaborations	quentin tarantino	collaborations: quentin tarantino
ray liotta	collaborations	with martin scorsese	collaborations: with martin scorsese
justin timberlake	collaborations	jessica biel	collaborations: jessica biel
justin timberlake	collaborations	max martin	collaborations: max martin
al pacino	collaborations	francis ford coppola	collaborations: francis ford coppola
al pacino	collaborations	martin scorsese	collaborations: martin scorsese
miles teller	collaborations	kate mara	collaborations: kate mara
miles teller	collaborations	shailene woodley	collaborations: shailene woodley
miles teller	collaborations	j.k. simmons	collaborations: j.k. simmons
justin timberlake	collaborations	timbaland	collaborations: timbaland
jennifer jason leigh	collaborations	kurt russell	collaborations: kurt russell
kylie minogue	collaborations	jason donovan	collaborations: jason donovan
michael caine	collaborations	with director lewis gilbert	collaborations: with director lewis gilbert
justin timberlake	collaborations	with ariana grande	collaborations: with ariana grande
anna kendrick	collaborations	rachel mcadams	collaborations: rachel mcadams
edward norton	collaborations	brad pitt	collaborations: brad pitt
justin timberlake	collaborations	with lady gaga	collaborations: with lady gaga
justin timberlake	collaborations	with jay-z	collaborations: with jay-z
ariana grande	collaborations	the weeknd	collaborations: the weeknd
ariana grande	collaborations	nicki minaj	collaborations: nicki minaj
michael caine	collaborations	with director woody allen	collaborations: with director woody allen
srinivasa ramanujan	collaborations	with g.h. hardy	collaborations: with g.h. hardy
srinivasa ramanujan	collaborations	with e.h. neville	collaborations: with e.h. neville
liza minnelli	collaborations	with peter allen	collaborations: with peter allen
michael caine	collaborations	woody allen	collaborations: woody allen
liza minnelli	collaborations	with frank sinatra	collaborations: with frank sinatra
ariana grande	collaborations	justin bieber	collaborations: justin bieber
liza minnelli	collaborations	with bob fosse	collaborations: with bob fosse
liza minnelli	collaborations	with michael jackson	collaborations: with michael jackson
edward norton	collaborations	james gandolfini	collaborations: james gandolfini
anna kendrick	collaborations	ed helms	collaborations: ed helms
usher	common places	theater	common places: theater
usher	common places	wedding	common places: wedding
usher	common places	concert hall	common places: concert hall
usher	common places	event venue	common places: event venue
usher	commonly found at	theater	commonly found at: theater
usher	commonly found at	event	commonly found at: event
usher	commonly found at	wedding	commonly found at: wedding
usher	commonly found at	concert	commonly found at: concert
elon musk	company	paypal	company: paypal
elon musk	company	thud	company: thud
elon musk	company	the boring company	company: the boring company
elon musk	company	neuralink	company: neuralink
elon musk	company	tesla	company: tesla
elon musk	company	spacex	company: spacex
napoleon	conflict	napoleonic wars	conflict: napoleonic wars
napoleon	conflict	war of the third coalition	conflict: war of the third coalition
napoleon	conflict	french revolutionary wars	conflict: french revolutionary wars
napoleon	conflicts	war of the third coalition	conflicts: war of the third coalition
napoleon	conflicts	peninsular war	conflicts: peninsular war
napoleon	conflicts	war of the sixth coalition	conflicts: war of the sixth coalition
usher	context	event	context: event
usher	context	ceremony	context: ceremony
usher	context	theater	context: theater
usher	context	hotel	context: hotel
dianne feinstein	contribution	crime legislation	contribution: crime legislation
dianne feinstein	contribution	gun control	contribution: gun control
dianne feinstein	contribution	immigration reform	contribution: immigration reform
srinivasa ramanujan	contributions	riemann's zeta function	contributions: riemann's zeta function
srinivasa ramanujan	contributions	ramanujan's sum	contributions: ramanujan's sum
srinivasa ramanujan	contributions	partition function	contributions: partition function
srinivasa ramanujan	contributions	number theory	contributions: number theory
srinivasa ramanujan	contributions	elliptic curves	contributions: elliptic curves
srinivasa ramanujan	contributions	influence on hardy	contributions: influence on hardy
srinivasa ramanujan	contributions	modular forms	contributions: modular forms
srinivasa ramanujan	contributions	ramanujan's theta function	contributions: ramanujan's theta function
alec baldwin	controversies	twitter rants	controversies: twitter rants
alec baldwin	controversies	phone-throwing incident	controversies: phone-throwing incident
russell brand	controversies	allegations of sexism	controversies: allegations of sexism
alec baldwin	controversies	public feuds with other celebrities	controversies: public feuds with other celebrities
alec baldwin	controversies	phone voicemail controversy	controversies: phone voicemail controversy
russell brand	controversies	criticisms of islamophobia	controversies: criticisms of islamophobia
alec baldwin	controversies	phone call controversy	controversies: phone call controversy
benedict xvi	controversies	involvement in clerical abuse scandals	controversies: involvement in clerical abuse scandals
alec baldwin	controversies	allegations of abuse	controversies: allegations of abuse
benedict xvi	controversies	criticisms of catholic church's stance on condoms	controversies: criticisms of catholic church's stance on condoms
alec baldwin	controversies	public feuds	controversies: public feuds
alec baldwin	controversies	phone voicemail scandal	controversies: phone voicemail scandal
alec baldwin	controversies	voicemail scandal	controversies: voicemail scandal
alec baldwin	controversies	tax evasion	controversies: tax evasion
alec baldwin	controversies	assault charges	controversies: assault charges
russell brand	controversy	allegations of misogyny	controversy: allegations of misogyny
russell brand	controversy	controversial views on politics	controversy: controversial views on politics
noam chomsky	critique of government	critic of capitalism	critique of government: critic of capitalism
noam chomsky	critique of government	critic of imperialism	critique of government: critic of imperialism
dianne feinstein	current position	chair of intelligence committee	current position: chair of intelligence committee
dianne feinstein	current position	united states senator from california	current position: united states senator from california
russell brand	current role	host of the trews	current role: host of the trews
zinedine zidane	current role	head coach of real madrid	current role: head coach of real madrid
zinedine zidane	current role	former player of real madrid	current role: former player of real madrid
russell brand	current role	podcaster	current role: podcaster
dianne feinstein	current role	senator	current role: senator
russell brand	current role	activist	current role: activist
zinedine zidane	current role	real madrid coach	current role: real madrid coach
dianne feinstein	current role	chair of judiciary committee	current role: chair of judiciary committee
zinedine zidane	current role	spain national team coach	current role: spain national team coach
jürgen klopp	current role	manager of liverpool fc	current role: manager of liverpool fc
dianne feinstein	current role	senior senator from california	current role: senior senator from california
benedict xvi	current status	retired	current status: retired
russell brand	current status	married	current status: married
russell brand	current status	recovering addict	current status: recovering addict
benedict xvi	current status	emeritus	current status: emeritus
dianne feinstein	current status	retired	current status: retired
alec baldwin	current status	podcaster	current status: podcaster
alec baldwin	current status	active in hollywood	current status: active in hollywood
alec baldwin	current status	comedian	current status: comedian
macaulay culkin	current status	focus on music and personal life	current status: focus on music and personal life
macaulay culkin	current status	focused on personal life	current status: focused on personal life
macaulay culkin	current status	retired from acting	current status: retired from acting
macaulay culkin	current status	retired	current status: retired
macaulay culkin	current status	private life	current status: private life
jürgen klopp	current team	germany national team	current team: germany national team
jürgen klopp	current team	liverpool fc	current team: liverpool fc
james gandolfini	date of birth	september 18, 1961	date of birth: september 18, 1961
benedict xvi	date of birth	april 16, 1927	date of birth: april 16, 1927
subhas chandra bose	date of birth	23 january 1897	date of birth: 23 january 1897
benedict xvi	date of birth	16 april 1927	date of birth: 16 april 1927
subhas chandra bose	date of birth	1897	date of birth: 1897
brandon lee	date of birth	february 1, 1965	date of birth: february 1, 1965
ray liotta	date of birth	december 18, 1954	date of birth: december 18, 1954
dianne feinstein	date of birth	june 22, 1933	date of birth: june 22, 1933
benedict xvi	date of death	none	date of death: none
benedict xvi	date of death	still alive	date of death: still alive
benedict xvi	date of death	yet to be	date of death: yet to be
brandon lee	date of death	march 31, 1993	date of death: march 31, 1993
subhas chandra bose	date of death	unknown, believed to have died in 1945	date of death: unknown, believed to have died in 1945
james gandolfini	date of death	june 19, 2013	date of death: june 19, 2013
benedict xvi	date of election	april 19, 2005	date of election: april 19, 2005
benedict xvi	date of papacy	april 2005 - february 2013	date of papacy: april 2005 - february 2013
benedict xvi	date of resignation	february 28, 2013	date of resignation: february 28, 2013
