concept	facet	property	facet_property
richard l. hanna	died	2014	died: 2014
kim yong-chun	died	null	died: null
jean, grand duke of luxembourg	died	2019	died: 2019
joseph gallieni	died	may 27, 1916	died: may 27, 1916
john mccain	died	age 81	died: age 81
john mccain	died	2018	died: 2018
wolfgang schäuble	died	null	died: null
victor hugo	died	1885	died: 1885
victor hugo	died	may 22nd	died: may 22nd
park won-soon	died	assassination	died: assassination
park won-soon	died	2021	died: 2021
victor hugo	died	france	died: france
richard l. hanna	died	december 2018	died: december 2018
james brown	died	cheraw, south carolina	died: cheraw, south carolina
galba	diet	plant-eating	diet: plant-eating
galba	diet	herbivorous	diet: herbivorous
balbinus	diet	omnivorous	diet: omnivorous
balbinus	diet	carnivorous	diet: carnivorous
galba	diet	detritus	diet: detritus
galba	diet	insectivorous	diet: insectivorous
galba	diet	omnivorous	diet: omnivorous
galba	diet	plants	diet: plants
galba	diet	algae	diet: algae
galba	diet	insect	diet: insect
galba	diet	plant	diet: plant
kim yuna	discipline	ladies' singles	discipline: ladies' singles
kim yuna	discipline	figure skating	discipline: figure skating
jovian	discovered	by galileo galilei in 1610	discovered: by galileo galilei in 1610
jovian	discovered by	christiaan huygens	discovered by: christiaan huygens
jovian	discovered by	galileo galilei	discovered by: galileo galilei
jovian	discoverer	galileo galilei	discoverer: galileo galilei
jovian	discovery year	1610	discovery year: 1610
balbinus	distance	from earth	distance: from earth
balbinus	distance	from sun	distance: from sun
jovian	distance from sun	average distance of 778.3 million km	distance from sun: average distance of 778.3 million km
richard l. hanna	district	20th congressional district	district: 20th congressional district
richard l. hanna	district	california's 10th congressional district	district: california's 10th congressional district
richard l. hanna	district	19th congressional district	district: 19th congressional district
richard l. hanna	district	10th congressional district	district: 10th congressional district
dwight d. eisenhower	domestic policies	interstate highway system	domestic policies: interstate highway system
william mckinley	domestic policies	gold standard	domestic policies: gold standard
dwight d. eisenhower	domestic policies	national aeronautics and space administration	domestic policies: national aeronautics and space administration
william mckinley	domestic policies	tariff reform	domestic policies: tariff reform
woodrow wilson	domestic policy	new freedom	domestic policy: new freedom
woodrow wilson	domestic policy	income tax	domestic policy: income tax
einar thambarskelfir	duration	1991-1995	duration: 1991-1995
todor zhivkov	duration	ruled from 1954 to 1989	duration: ruled from 1954 to 1989
chun doo-hwan	duration	1980-1988	duration: 1980-1988
jerry springer	duration	long-running	duration: long-running
jerry springer	duration	over 30 years	duration: over 30 years
gerald ford	duration in office	1974-1977	duration in office: 1974-1977
muammar gaddafi	duration of rule	42 years	duration of rule: 42 years
lutf ali khan	dynasty	nawabs of awadh	dynasty: nawabs of awadh
grand duke of luxembourg	dynasty	nassau dynasty	dynasty: nassau dynasty
charles x of france	dynasty	house of bourbon	dynasty: house of bourbon
zhang guangfu	dynasty	han	dynasty: han
charles x of france	dynasty	bourbon	dynasty: bourbon
zhang guangfu	dynasty	western han	dynasty: western han
lutf ali khan	dynasty	mughal empire	dynasty: mughal empire
andrew jackson	early life	lawyer	early life: lawyer
andrew jackson	early life	scattered education	early life: scattered education
andrew jackson	early life	frontier upbringing	early life: frontier upbringing
deng xiaoping	economic policies	open-door policy	economic policies: open-door policy
deng xiaoping	economic policies	market-oriented reforms	economic policies: market-oriented reforms
deng xiaoping	economic policies	encouraged foreign investment	economic policies: encouraged foreign investment
raymond barre	economic theories	monetarism	economic theories: monetarism
raymond barre	economic theories	keynesian economics	economic theories: keynesian economics
karl marx	economic theory	labor theory of value	economic theory: labor theory of value
karl marx	economic theory	surplus value	economic theory: surplus value
karl marx	economic theory	exploitation	economic theory: exploitation
karl marx	economic views	theory of surplus value	economic views: theory of surplus value
karl marx	economic views	critique of capitalism	economic views: critique of capitalism
galba	edibility	poisonous	edibility: poisonous
jacques chirac	education	ecole nationale de la statistique et de l'administration economique	education: ecole nationale de la statistique et de l'administration economique
benazir bhutto	education	oxford university	education: oxford university
kofi annan	education	studied at mit and macalester college	education: studied at mit and macalester college
kofi annan	education	m.a. in international relations	education: m.a. in international relations
indira gandhi	education	master's degree	education: master's degree
rajiv gandhi	education	graduated from trinity college	education: graduated from trinity college
abraham lincoln	education	lawyer	education: lawyer
kwame nkrumah	education	university of pennsylvania	education: university of pennsylvania
wolfgang schäuble	education	university of munich	education: university of munich
kwame nkrumah	education	morehouse college	education: morehouse college
abraham lincoln	education	self-taught	education: self-taught
karl marx	education	heidelberg university	education: heidelberg university
benigno aquino iii	education	ateneo de manila university	education: ateneo de manila university
sandra day o'connor	education	stanford university	education: stanford university
patricio aylwin	education	lawyer	education: lawyer
indira gandhi	education	oxford university	education: oxford university
sandra day o'connor	education	stanford law school	education: stanford law school
woodrow wilson	education	graduate	education: graduate
james a. garfield	education	hiram college	education: hiram college
woodrow wilson	education	law degree	education: law degree
jawaharlal nehru	education	law degree	education: law degree
patricio aylwin	education	politician	education: politician
jacques chirac	education	paris institute of political studies	education: paris institute of political studies
james a. garfield	education	western reserve eclectic institute	education: western reserve eclectic institute
benigno aquino iii	education	university of the philippines	education: university of the philippines
jawaharlal nehru	education	cambridge university	education: cambridge university
benazir bhutto	education	harvard university	education: harvard university
shintarō ishihara	education	university of tokyo	education: university of tokyo
dalai lama 09 lungtok gyatso	education	gelukpa monastery	education: gelukpa monastery
jacques chirac	education	institut d'etudes politiques de paris	education: institut d'etudes politiques de paris
benigno aquino iii	education	harvard university	education: harvard university
jacques chirac	education	lycée carnot	education: lycée carnot
kofi annan	education	university of ghana	education: university of ghana
john quincy adams	education	university of leiden	education: university of leiden
william mckinley	education	law degree	education: law degree
winston churchill	education	royal military college	education: royal military college
winston churchill	education	harrow school	education: harrow school
john quincy adams	education	studied law	education: studied law
john quincy adams	education	harvard university	education: harvard university
jacques chirac	education	university of paris	education: university of paris
raymond barre	education	university of paris	education: university of paris
jacques chirac	education	école nationale de la statistique et de l'économie	education: école nationale de la statistique et de l'économie
millard fillmore	education	studied law	education: studied law
millard fillmore	education	graduated from university of new york	education: graduated from university of new york
jiang zemin	education	engineering degree	education: engineering degree
kofi annan	education	mcgill university	education: mcgill university
nahid kulenović	education	phd	education: phd
kofi annan	education	graduate institute of international studies	education: graduate institute of international studies
karl marx	education	berlin university	education: berlin university
nahid kulenović	education	master's degree	education: master's degree
nahid kulenović	education	bachelor's degree	education: bachelor's degree
woodrow wilson	education	university of virginia	education: university of virginia
gerald ford	education	law degree	education: law degree
gerald ford	education	university of michigan	education: university of michigan
yitzhak rabin	education	harvard university	education: harvard university
woodrow wilson	education	princeton university	education: princeton university
yitzhak rabin	education	israel defense forces	education: israel defense forces
james buchanan	education	dickinson college	education: dickinson college
kwame nkrumah	education	earned a phd from the university of pennsylvania	education: earned a phd from the university of pennsylvania
kwame nkrumah	education	attended lincoln university	education: attended lincoln university
james a. garfield	education	williams college	education: williams college
dwight d. eisenhower	education	us military academy	education: us military academy
kwame nkrumah	education	lincoln university	education: lincoln university
woodrow wilson	education	graduate of princeton	education: graduate of princeton
michel rocard	education	university of paris	education: university of paris
shintarō ishihara	education	earned ph.d.	education: earned ph.d.
wolfgang schäuble	education	university of freiburg	education: university of freiburg
woodrow wilson	education	studied at johns hopkins	education: studied at johns hopkins
jiang zemin	education	tsinghua university	education: tsinghua university
kofi annan	education	harvard university	education: harvard university
dalai lama 09 lungtok gyatso	education	buddhist philosophy	education: buddhist philosophy
william mckinley	education	lawyer	education: lawyer
jawaharlal nehru	education	inns of court school of law	education: inns of court school of law
rajiv gandhi	education	studied engineering	education: studied engineering
michel rocard	education	école normale supérieure	education: école normale supérieure
john tyler	education	college of william & mary	education: college of william & mary
jawaharlal nehru	education	inns of court	education: inns of court
jawaharlal nehru	education	travancore royal family school	education: travancore royal family school
william mckinley	education	yale university	education: yale university
michel rocard	education	école nationale d'administration	education: école nationale d'administration
john tyler	education	law degree	education: law degree
jawaharlal nehru	education	harvard university	education: harvard university
wolfgang schäuble	education	law degree	education: law degree
dwight d. eisenhower	education	west point	education: west point
winston churchill	education	royal military college at sandhurst	education: royal military college at sandhurst
javier pérez de cuéllar	education	university of chile	education: university of chile
javier pérez de cuéllar	education	national university of san marcos	education: national university of san marcos
raymond barre	education	école des hautes études commerciales	education: école des hautes études commerciales
shintarō ishihara	education	studied at university of tokyo	education: studied at university of tokyo
winston churchill	education	eton college	education: eton college
jawaharlal nehru	education	inns of court, london	education: inns of court, london
didius julianus	emperor of rome	shortest reigning emperor	emperor of rome: shortest reigning emperor
didius julianus	emperor of rome	poisoned	emperor of rome: poisoned
benito mussolini	end	executed	end: executed
benito mussolini	end	world war ii	end: world war ii
nikita khrushchev	era	post-stalin era	era: post-stalin era
leo von caprivi	era	german empire	era: german empire
mao zedong	era	great leap forward	era: great leap forward
deng xiaoping	era	chinese economic reform	era: chinese economic reform
nikita khrushchev	era	cold war	era: cold war
nina andreyeva	era	early 20th century	era: early 20th century
dante alighieri	era	14th century	era: 14th century
nina andreyeva	era	soviet union	era: soviet union
mao zedong	era	cultural revolution	era: cultural revolution
zhou enlai	era	cold war era	era: cold war era
letitia christian tyler	era	19th century	era: 19th century
kim yong-chun	era	1990s	era: 1990s
kim yong-chun	era	2000s	era: 2000s
louis bonaparte	era	19th century	era: 19th century
leo von caprivi	era	late 19th century	era: late 19th century
mao zedong	era	chinese civil war	era: chinese civil war
letitia christian tyler	era	1840s	era: 1840s
kim yung-chun	era	1950s	era: 1950s
italo balbo	era	fascist era	era: fascist era
deng xiaoping	era	post-mao era	era: post-mao era
deng xiaoping	era	mao zedong era	era: mao zedong era
pupienus	era	2nd century ad	era: 2nd century ad
einar thambarskelfir	era	19th century	era: 19th century
dante alighieri	era	middle ages	era: middle ages
jiang zemin	era	21st century	era: 21st century
einar thambarskelfir	era	early 20th century	era: early 20th century
jiang zemin	era	1990s	era: 1990s
paul von hindenburg	era	late 19th and early 20th century	era: late 19th and early 20th century
prince of hongnong	era	han dynasty	era: han dynasty
prince of hongnong	era	ancient china	era: ancient china
chiang kai-shek	era	taiwan's history	era: taiwan's history
chiang kai-shek	era	20th century	era: 20th century
jiang zemin	era	late 20th century	era: late 20th century
dante alighieri	era	renaissance	era: renaissance
matti nykänen	era	1980s	era: 1980s
lord byron	era	regency era	era: regency era
lord byron	era	georgian era	era: georgian era
italo balbo	era	early 20th century	era: early 20th century
jiang zemin	era	post-mao era	era: post-mao era
kwame nkrumah	era	post-colonial era	era: post-colonial era
kim yung-chun	era	1960s	era: 1960s
decius	era	roman republic	era: roman republic
nina andreyeva	era	russian revolution	era: russian revolution
kwame nkrumah	era	post-colonial	era: post-colonial
kwame nkrumah	era	independent ghana	era: independent ghana
kwame nkrumah	era	african independence movement	era: african independence movement
vitellius	era	late 1st century	era: late 1st century
zhou enlai	era	republic of china	era: republic of china
zhou enlai	era	20th century	era: 20th century
ben chifley	era	mid-20th century	era: mid-20th century
ben chifley	era	post-war australia	era: post-war australia
matti nykänen	era	1990s	era: 1990s
vitellius	era	roman empire	era: roman empire
ben chifley	era	labor government	era: labor government
zhou enlai	era	chinese civil war	era: chinese civil war
deng xiaoping	era	chinese modernization	era: chinese modernization
john quincy adams	era	early american	era: early american
zhou enlai	era	mao zedong's era	era: mao zedong's era
zhou enlai	era	cold war	era: cold war
neville chamberlain	era	1930s	era: 1930s
alexander the great	era	ancient greek	era: ancient greek
alexander the great	era	hellenistic	era: hellenistic
neville chamberlain	era	interwar	era: interwar
james buchanan	era	19th century	era: 19th century
alexander the great	era	classical	era: classical
deng xiaoping	era	chinese communist party	era: chinese communist party
cicero	era	roman republic	era: roman republic
cicero	era	1st century bc	era: 1st century bc
deng xiaoping	era	reform and opening up	era: reform and opening up
woodrow wilson	era	progressive era	era: progressive era
francis drake	era	elizabethan era	era: elizabethan era
francis drake	era	age of exploration	era: age of exploration
jiang zemin	era	reform and opening up era	era: reform and opening up era
james buchanan	era	antebellum era	era: antebellum era
walter gross	era	20th century	era: 20th century
marcus aurelius	era	roman empire	era: roman empire
marcus aurelius	era	antiquity	era: antiquity
james buchanan	era	american civil war	era: american civil war
prince of hongnong	era	medieval	era: medieval
john f. kennedy	era	post-wwii	era: post-wwii
prince of hongnong	era	ancient	era: ancient
louis bonaparte	era	18th century	era: 18th century
john f. kennedy	era	cold war	era: cold war
sejong the great	era	renaissance of joseon	era: renaissance of joseon
sejong the great	era	korean confucianism	era: korean confucianism
john quincy adams	era	federalist	era: federalist
nahid kulenović	era	interwar period	era: interwar period
zhou enlai	era	mao zedong era	era: mao zedong era
zhang guangfu	era	western han	era: western han
andrew jackson	era	american revolution	era: american revolution
chiang kai-shek	era	late 19th century	era: late 19th century
chiang kai-shek	era	early 20th century	era: early 20th century
raymond barre	era	post-war	era: post-war
paul doumer	era	french third republic	era: french third republic
raymond barre	era	20th century	era: 20th century
antoninus pius	era	roman empire during the pax romana	era: roman empire during the pax romana
andrew jackson	era	early 19th century	era: early 19th century
andrew jackson	era	jacksonian era	era: jacksonian era
paul doumer	era	interwar period	era: interwar period
maximinus thrax	era	tetrarchy	era: tetrarchy
john f. kennedy	era	20th century	era: 20th century
dwight d. eisenhower	era	post-wwii	era: post-wwii
ben chifley	era	post-war era	era: post-war era
ben chifley	era	cold war era	era: cold war era
louis xiv of france	era	rococo	era: rococo
louis xiv of france	era	baroque	era: baroque
decius	era	ancient rome	era: ancient rome
caracalla	era	late 2nd century	era: late 2nd century
caracalla	era	roman empire	era: roman empire
engelbert dollfuss	era	fascist era	era: fascist era
severus alexander	era	antiquity	era: antiquity
severus alexander	era	roman empire	era: roman empire
didius julianus	era	roman empire	era: roman empire
didius julianus	era	late 2nd century ad	era: late 2nd century ad
nahid kulenović	era	world war ii	era: world war ii
zhang guangfu	era	eastern han	era: eastern han
ben chifley	era	post-war	era: post-war
francis, duke of guise	era	renaissance	era: renaissance
simón bolívar	era	latin american wars of independence	era: latin american wars of independence
louis xiv of france	era	rococo period	era: rococo period
louis xiv of france	era	baroque period	era: baroque period
federico errázuriz zañartu	era	19th century	era: 19th century
federico errázuriz zañartu	era	renaissance of chile	era: renaissance of chile
charles de gaulle	era	cold war	era: cold war
charles de gaulle	era	wwii	era: wwii
francisco franco	era	francoist regime	era: francoist regime
james brown	era	1970s	era: 1970s
francisco franco	era	spanish civil war	era: spanish civil war
james brown	era	1960s	era: 1960s
james brown	era	1950s	era: 1950s
engelbert dollfuss	era	austrofascist regime	era: austrofascist regime
engelbert dollfuss	era	1934-1938	era: 1934-1938
wang jingwei	era	chinese civil war	era: chinese civil war
cicero	era	late 1st century bc	era: late 1st century bc
deng xiaoping	era	cultural revolution	era: cultural revolution
deng xiaoping	era	reform and opening-up	era: reform and opening-up
alexander the great	era	hellenistic period	era: hellenistic period
alexander the great	era	ancient greece	era: ancient greece
joseph gallieni	era	world war i	era: world war i
macrinus	era	2nd century ad	era: 2nd century ad
decius	era	ancient times	era: ancient times
chun doo-hwan	era	south korean history	era: south korean history
jiang zemin	era	modern china	era: modern china
todor zhivkov	era	cold war	era: cold war
jiang zemin	era	reform and opening up	era: reform and opening up
todor zhivkov	era	communist era	era: communist era
nikita khrushchev	era	soviet union	era: soviet union
francis drake	era	elizabethan	era: elizabethan
philip the arab	era	late roman empire	era: late roman empire
antoni martí	era	early 20th century	era: early 20th century
raymond barre	era	post-war france	era: post-war france
woodrow wilson	era	ww1	era: ww1
woodrow wilson	era	20th century	era: 20th century
neville chamberlain	era	pre-wwii	era: pre-wwii
wang jingwei	era	world war ii	era: world war ii
wang jingwei	era	second sino-japanese war	era: second sino-japanese war
zhang guangfu	era	chinese history	era: chinese history
john f. kennedy	era	cold war era	era: cold war era
sejong the great	era	korean cultural golden age	era: korean cultural golden age
chun doo-hwan	era	1980s	era: 1980s
sejong the great	era	renaissance-like period in korea	era: renaissance-like period in korea
john f. kennedy	era	post-wwii era	era: post-wwii era
joseph gallieni	era	late 19th century	era: late 19th century
francis, duke of guise	era	16th century	era: 16th century
joseph gallieni	era	early 20th century	era: early 20th century
pupienus	era	late 1st century ad	era: late 1st century ad
zhou enlai	era	late qing dynasty	era: late qing dynasty
pupienus	era	roman empire	era: roman empire
millard fillmore	era	19th century	era: 19th century
millard fillmore	era	american civil war era	era: american civil war era
francis drake	era	renaissance	era: renaissance
paul doumer	era	early 20th century	era: early 20th century
paul doumer	era	late 19th century	era: late 19th century
zhang guangfu	era	1st century bc	era: 1st century bc
decius	era	late 1st century	era: late 1st century
decius	era	roman empire	era: roman empire
rosa luxemburg	era	early 20th century	era: early 20th century
rosa luxemburg	era	world war i era	era: world war i era
zhou enlai	era	early people's republic of china	era: early people's republic of china
pedro aguirre cerda	era	early 20th century	era: early 20th century
leo von caprivi	era	scramble for africa	era: scramble for africa
park chung-hee	era	cold war	era: cold war
rajiv gandhi	era	indian politics	era: indian politics
rajiv gandhi	era	indian economy	era: indian economy
park chung hee	era	cold war	era: cold war
park chung-hee	era	post-war	era: post-war
juan antonio ríos	era	1930s	era: 1930s
winston churchill	era	20th century	era: 20th century
chester a. arthur	era	late 19th century	era: late 19th century
elagabalus	era	late 2nd century ad	era: late 2nd century ad
nahid kulenović	era	cold war	era: cold war
nahid kulenović	era	20th century	era: 20th century
maximinus thrax	era	crisis of the third century	era: crisis of the third century
maximinus thrax	era	late roman empire	era: late roman empire
patricio aylwin	era	post-pinochet era	era: post-pinochet era
patricio aylwin	era	1990s	era: 1990s
winston churchill	era	world war ii	era: world war ii
raymond barre	era	cold war	era: cold war
raymond barre	era	post-wwii	era: post-wwii
macrinus	era	roman empire	era: roman empire
chester a. arthur	era	gilded age	era: gilded age
louis bonaparte	era	napoleonic wars	era: napoleonic wars
louis bonaparte	era	french revolution	era: french revolution
abraham lincoln	era	19th century	era: 19th century
abraham lincoln	era	american civil war	era: american civil war
dwight d. eisenhower	era	american history	era: american history
victor hugo	era	romanticism	era: romanticism
neville chamberlain	era	interwar period	era: interwar period
zhang guangfu	era	ancient china	era: ancient china
victor hugo	era	19th century	era: 19th century
neville chamberlain	era	world war ii	era: world war ii
rutherford b. hayes	era	late 19th century	era: late 19th century
decius	era	ancient roman empire	era: ancient roman empire
decius	era	1st century ad	era: 1st century ad
macrinus	era	late 3rd century ad	era: late 3rd century ad
rutherford b. hayes	era	american civil war	era: american civil war
zhang guangfu	era	late 1st century bc	era: late 1st century bc
louis xiv of france	era	age of enlightenment	era: age of enlightenment
benito mussolini	era	fascist era	era: fascist era
park chung hee	era	post-war reconstruction	era: post-war reconstruction
dwight d. eisenhower	era	cold war	era: cold war
severus alexander	era	crisis of the third century	era: crisis of the third century
ante pavelić	era	world war ii	era: world war ii
park chung-hee	era	1963-1979	era: 1963-1979
chiang kai-shek	era	chinese civil war	era: chinese civil war
nikita khrushchev	era	soviet era	era: soviet era
engelbert dollfuss	era	interwar period	era: interwar period
pedro aguirre cerda	era	1930s	era: 1930s
severus alexander	era	late roman empire	era: late roman empire
zhang guangfu	era	first century ad	era: first century ad
elagabalus	era	roman empire	era: roman empire
zhang guangfu	era	han dynasty	era: han dynasty
dwight d. eisenhower	era	post-war era	era: post-war era
john f. kennedy	era	post-war	era: post-war
benito mussolini	era	world war ii	era: world war ii
juan antonio ríos	era	1940s	era: 1940s
francis drake	era	golden age of piracy	era: golden age of piracy
louis xi of france	event	italian wars	event: italian wars
paul von hindenburg	event	world war i	event: world war i
wang jingwei	event	japanese occupation of china	event: japanese occupation of china
paul von hindenburg	event	assassination	event: assassination
wang jingwei	event	second sino-japanese war	event: second sino-japanese war
neville chamberlain	event	anschluss	event: anschluss
james a. garfield	event	assassination	event: assassination
james a. garfield	event	president of the united states	event: president of the united states
indira gandhi	event	operation blue star	event: operation blue star
wang jingwei	event	world war ii	event: world war ii
james a. garfield	event	july 2, 1881	event: july 2, 1881
walter gross	event	world war ii	event: world war ii
walter gross	event	nazi party	event: nazi party
neville chamberlain	event	munich agreement signing	event: munich agreement signing
winston churchill	event	gave speeches	event: gave speeches
italo balbo	event	participation in world war ii	event: participation in world war ii
wang jingwei	event	japanese invasion	event: japanese invasion
chiang kai-shek	event	chinese civil war	event: chinese civil war
chun doo-hwan	event	coup d'etat	event: coup d'etat
letitia christian tyler	event	attended social events	event: attended social events
simón bolívar	event	war of independence	event: war of independence
james buchanan	event	american civil war	event: american civil war
woodrow wilson	event	new freedom	event: new freedom
wang jingwei	event	sino-japanese war	event: sino-japanese war
james buchanan	event	kansas-nebraska act	event: kansas-nebraska act
woodrow wilson	event	treaty of versailles	event: treaty of versailles
woodrow wilson	event	world war i	event: world war i
didius julianus	event	murdered by severus alexander	event: murdered by severus alexander
caligula	event	assassination attempt	event: assassination attempt
chun doo-hwan	event	1980 military coup	event: 1980 military coup
caligula	event	death in the roman senate	event: death in the roman senate
chun doo-hwan	event	martial law	event: martial law
chun doo-hwan	event	democratic transition	event: democratic transition
engelbert dollfuss	event	munich agreement	event: munich agreement
rosa luxemburg	event	spartacist uprising	event: spartacist uprising
louis xi of france	event	war of the league of cambrai	event: war of the league of cambrai
wang jingwei	event	surrender of china	event: surrender of china
benito mussolini	event	mussolini's fall from power	event: mussolini's fall from power
engelbert dollfuss	event	anschluss	event: anschluss
didius julianus	event	roman empire's decline	event: roman empire's decline
chun doo-hwan	event	coup d'état	event: coup d'état
indira gandhi	event	lal bahadur shastri's assassination	event: lal bahadur shastri's assassination
wang jingwei	event	japanese invasion of china	event: japanese invasion of china
italo balbo	event	famous flights	event: famous flights
harvey milk	event	assassination	event: assassination
harvey milk	event	white night riots	event: white night riots
chun doo-hwan	event	dictatorship	event: dictatorship
ante pavelić	event	world war ii	event: world war ii
muammar gaddafi	event	libyan civil war	event: libyan civil war
muammar gaddafi	event	arab spring	event: arab spring
elagabalus	event	reign marked by violence and extravagance	event: reign marked by violence and extravagance
italo balbo	event	libyan resistance	event: libyan resistance
indira gandhi	event	emergency	event: emergency
corazon aquino	event	martial law	event: martial law
winston churchill	event	led britain during world war ii	event: led britain during world war ii
didius julianus	event	brief reign as emperor	event: brief reign as emperor
charles x of france	event	french revolution	event: french revolution
elagabalus	event	murdered by praetorian guard	event: murdered by praetorian guard
ante pavelić	event	yugoslav people's liberation war	event: yugoslav people's liberation war
letitia christian tyler	event	hosted diplomatic receptions	event: hosted diplomatic receptions
engelbert dollfuss	event	austrofascism	event: austrofascism
leo von caprivi	event	herero wars	event: herero wars
leo von caprivi	event	kroboh conference	event: kroboh conference
benito mussolini	event	mussolini's rise to power	event: mussolini's rise to power
leo von caprivi	event	otavi conference	event: otavi conference
chun doo-hwan	event	1988 presidential election	event: 1988 presidential election
neville chamberlain	event	munich agreement	event: munich agreement
yitzhak rabin	event	oslo accords	event: oslo accords
yitzhak rabin	event	camp david accords	event: camp david accords
james buchanan	event	dred scott decision	event: dred scott decision
gerald ford	event	pardoning of richard nixon	event: pardoning of richard nixon
neville chamberlain	event	world war ii	event: world war ii
neville chamberlain	event	battle of britain	event: battle of britain
james a. garfield	event	funeral	event: funeral
wang jingwei	event	xinjiang war	event: xinjiang war
ante pavelić	event	holocaust	event: holocaust
james a. garfield	event	assassination attempt	event: assassination attempt
corazon aquino	event	people power revolution	event: people power revolution
gerald ford	event	impeachment of richard nixon	event: impeachment of richard nixon
neville chamberlain	event	nazi germany	event: nazi germany
charles x of france	event	abdication	event: abdication
simón bolívar	event	battle of carabobo	event: battle of carabobo
benito mussolini	event	italian social republic	event: italian social republic
francisco franco	event	spanish civil war	event: spanish civil war
wang jingwei	event	chinese civil war	event: chinese civil war
todor zhivkov	event	bulgarian communist party	event: bulgarian communist party
leon trotsky	event	october revolution	event: october revolution
ante pavelić	event	ustasha movement	event: ustasha movement
ante pavelić	event	croatian war of independence	event: croatian war of independence
todor zhivkov	event	cold war	event: cold war
joseph gallieni	event	battle of vittorio veneto	event: battle of vittorio veneto
todor zhivkov	event	eastern bloc	event: eastern bloc
benito mussolini	event	italian invasion of ethiopia	event: italian invasion of ethiopia
francisco franco	event	franco's death	event: franco's death
chiang kai-shek	event	second sino-japanese war	event: second sino-japanese war
benito mussolini	event	world war ii	event: world war ii
william mckinley	event	assassination	event: assassination
william mckinley	event	panama canal opening	event: panama canal opening
engelbert dollfuss	event	annexation of austria by nazi germany	event: annexation of austria by nazi germany
didius julianus	event	part of the year of the five emperors	event: part of the year of the five emperors
chun doo-hwan	event	military coup	event: military coup
neville chamberlain	event	nazi annexation of czechoslovakia	event: nazi annexation of czechoslovakia
neville chamberlain	event	nazi annexation of austria	event: nazi annexation of austria
ante pavelić	event	independent state of croatia	event: independent state of croatia
francisco franco	event	world war ii	event: world war ii
francisco franco	event	cold war	event: cold war
benito mussolini	event	march on rome	event: march on rome
joseph gallieni	event	world war i	event: world war i
joseph gallieni	event	battle of the marne	event: battle of the marne
engelbert dollfuss	event	annulled austrofascist regime	event: annulled austrofascist regime
engelbert dollfuss	event	dictatorship	event: dictatorship
engelbert dollfuss	event	world war ii	event: world war ii
charles de gaulle	event	suez crisis	event: suez crisis
charles de gaulle	event	wwii resistance	event: wwii resistance
charles de gaulle	event	wwii	event: wwii
chun doo-hwan	event	may 16 coup	event: may 16 coup
rutherford b. hayes	event	end of reconstruction	event: end of reconstruction
rutherford b. hayes	event	compromise of 1877	event: compromise of 1877
didius julianus	event	murdered by priscus	event: murdered by priscus
didius julianus	event	participated in the roman empire	event: participated in the roman empire
chun doo-hwan	event	1988 seoul olympics	event: 1988 seoul olympics
kurt waldheim	event	un appointment	event: un appointment
francisco franco	event	spanish coup of 1936	event: spanish coup of 1936
francisco franco	event	battle of the ebro	event: battle of the ebro
leo von caprivi	event	scramble for africa	event: scramble for africa
gerald ford	event	resignation	event: resignation
gerald ford	event	assassination attempt	event: assassination attempt
paul doumer	event	assassination of paul doumer	event: assassination of paul doumer
chun doo-hwan	event	gwangju uprising	event: gwangju uprising
caracalla	event	battle of moesia	event: battle of moesia
ante pavelić	event	wwii	event: wwii
chun doo-hwan	event	1980 coup	event: 1980 coup
rosa luxemburg	event	november revolution	event: november revolution
macrinus	event	praetorian guard's coup	event: praetorian guard's coup
leon trotsky	event	russian revolution	event: russian revolution
chun doo-hwan	event	gwangju democratization movement	event: gwangju democratization movement
leon trotsky	event	stalin's purge	event: stalin's purge
chiang kai-shek	event	taiwanese politics	event: taiwanese politics
james a. garfield	event	presidential election	event: presidential election
letitia christian tyler	event	president's wife	event: president's wife
chun doo-hwan	event	1988 olympic games	event: 1988 olympic games
todor zhivkov	event	played a key role in the non-aligned movement	event: played a key role in the non-aligned movement
ferdinand marcos	event	people power revolution	event: people power revolution
paul doumer	event	french presidential election	event: french presidential election
chester a. arthur	event	assassination attempt	event: assassination attempt
chester a. arthur	event	presidency	event: presidency
didius julianus	event	seized power	event: seized power
todor zhivkov	event	led the country during the cold war	event: led the country during the cold war
leon trotsky	event	civil war	event: civil war
simón bolívar	event	battle of ayacucho	event: battle of ayacucho
ben chifley	event	cold war era	event: cold war era
paul von hindenburg	event	lost to adolf hitler in the election	event: lost to adolf hitler in the election
paul von hindenburg	event	ran for president in 1932	event: ran for president in 1932
engelbert dollfuss	event	austrian civil war	event: austrian civil war
claudius	event	assassination of his wife messalina	event: assassination of his wife messalina
ferdinand marcos	event	ousting from power	event: ousting from power
claudius	event	execution of his wife messalina	event: execution of his wife messalina
paul von hindenburg	event	beer hall putsch	event: beer hall putsch
caracalla	event	assassination	event: assassination
italo balbo	event	italian invasion of ethiopia	event: italian invasion of ethiopia
benito mussolini	event	fascist movement	event: fascist movement
francisco franco	event	cold war era	event: cold war era
chun doo-hwan	event	1980 presidential election	event: 1980 presidential election
james a. garfield	event	death	event: death
ben chifley	event	post-war reconstruction	event: post-war reconstruction
james a. garfield	event	inauguration	event: inauguration
kurt waldheim	event	presidential election	event: presidential election
letitia christian tyler	event	first lady's role	event: first lady's role
joseph gallieni	event involvement	battle of adwa	event involvement: battle of adwa
