concept	facet	property	facet_property
johann sebastian bach	death	leipzig, germany	death: leipzig, germany
wolfgang amadeus mozart	death	at age 35	death: at age 35
wolfgang amadeus mozart	death	cause unknown	death: cause unknown
elvis presley	death	memphis	death: memphis
frédéric chopin	death	paris, france	death: paris, france
frédéric chopin	death	october 17, 1849	death: october 17, 1849
elvis presley	death	tennessee	death: tennessee
brittany murphy	death	untimely	death: untimely
brittany murphy	death	accidental	death: accidental
edward vii	death	at the age of 66	death: at the age of 66
edward vii	death	died of pneumonia	death: died of pneumonia
elvis presley	death	1977	death: 1977
mac miller	death	september 7, 2018	death: september 7, 2018
brittany murphy	death	2009	death: 2009
mac miller	death	overdose	death: overdose
johann sebastian bach	death	28 july 1750	death: 28 july 1750
ike turner	death	2007	death: 2007
pyotr ilyich tchaikovsky	death	clavichord	death: clavichord
frédéric chopin	death	1849	death: 1849
john lennon	death	murder	death: murder
john lennon	death	1980	death: 1980
carrie fisher	death	brain aneurysm	death: brain aneurysm
wolfgang amadeus mozart	death	1791	death: 1791
wolfgang amadeus mozart	death	december 5th	death: december 5th
ludwig van beethoven	death	vienna, austria	death: vienna, austria
brittany murphy	death	december 20, 2009	death: december 20, 2009
brittany murphy	death	hollywood, california	death: hollywood, california
jayne mansfield	death	aged 34	death: aged 34
jayne mansfield	death	died in a car accident	death: died in a car accident
frédéric chopin	death	paris	death: paris
leonard bernstein	death	october 14, 1990	death: october 14, 1990
carrie fisher	death	died in 2016	death: died in 2016
carrie fisher	death	at age 60	death: at age 60
frédéric chopin	death	france	death: france
pyotr ilyich tchaikovsky	death	1853	death: 1853
ike turner	death	heart attack	death: heart attack
edward vii	death	cause: pneumonia	death: cause: pneumonia
johann sebastian bach	death	germany	death: germany
johann sebastian bach	death	leipzig	death: leipzig
chester bennington	death	suicide	death: suicide
chester bennington	death	2017	death: 2017
edward vii	death	buried in windsor castle	death: buried in windsor castle
johann sebastian bach	death	1750	death: 1750
mac miller	death date	2018-09-07	death date: 2018-09-07
mac miller	death date	september 7, 2018	death date: september 7, 2018
janis joplin	death date	october 4, 1970	death date: october 4, 1970
the notorious b.i.g.	death date	march 9, 1997	death date: march 9, 1997
pyotr ilyich tchaikovsky	death date	1893	death date: 1893
johann sebastian bach	death year	1750	death year: 1750
jayne mansfield	death_date	june 29, 1967	death_date: june 29, 1967
pyotr ilyich tchaikovsky	death_date	1893	death_date: 1893
leonard bernstein	death_date	october 14, 1990	death_date: october 14, 1990
janis joplin	death_date	october 4, 1970	death_date: october 4, 1970
elvis presley	death_date	august 16, 1977	death_date: august 16, 1977
frédéric chopin	deathplace	paris	deathplace: paris
johann sebastian bach	deathplace	germany	deathplace: germany
frédéric chopin	deathplace	france	deathplace: france
johann sebastian bach	deathplace	leipzig	deathplace: leipzig
iu	debut	2015	debut: 2015
iu	debut	korean music industry	debut: korean music industry
iu	debut	2008	debut: 2008
iu	debut	korea music festival	debut: korea music festival
paul mccartney	debut album	mc cartney	debut album: mc cartney
avril lavigne	debut album	let go	debut album: let go
paul mccartney	debut album	mccartney	debut album: mccartney
john lennon	debut album	please please me	debut album: please please me
paul mccartney	debut album	potter	debut album: potter
paul mccartney	debut album	please please me	debut album: please please me
george michael	debut album	wham! - fantastic	debut album: wham! - fantastic
aretha franklin	debut album	songs of faith	debut album: songs of faith
avril lavigne	debut album	2002	debut album: 2002
george michael	debut album	faith	debut album: faith
aretha franklin	debut album	aretha with the ray bryant combo	debut album: aretha with the ray bryant combo
george michael	debut album	wham! sing if you like it	debut album: wham! sing if you like it
iu	denomination	smaller than a foot	denomination: smaller than a foot
iu	denomination	inch	denomination: inch
iu	denomination	unit of measurement	denomination: unit of measurement
brittany murphy	died	los angeles, california	died: los angeles, california
wolfgang amadeus mozart	died	1791	died: 1791
wolfgang amadeus mozart	died	vienna	died: vienna
brittany murphy	died	december 2009	died: december 2009
brittany murphy	died	hollywood hills	died: hollywood hills
janis joplin	died	los angeles	died: los angeles
janis joplin	died	california	died: california
leonard bernstein	died	october 14, 1990	died: october 14, 1990
chris cornell	died	2017	died: 2017
janis joplin	died	usa	died: usa
chris cornell	died	suicide	died: suicide
george harrison	died	lung cancer	died: lung cancer
george harrison	died	2001	died: 2001
mac miller	died	2018	died: 2018
jet li	died in	hong kong	died in: hong kong
jet li	died in	china	died in: china
iu	different from	foot	different from: foot
iu	different from	yard	different from: yard
iu	different from	meter	different from: meter
barbra streisand	directed films	the prince of tides	directed films: the prince of tides
barbra streisand	directed films	the mirror has two faces	directed films: the mirror has two faces
clint eastwood	directorial style	atmospheric	directorial style: atmospheric
clint eastwood	directorial style	realism	directorial style: realism
clint eastwood	directorial style	minimalist	directorial style: minimalist
stevie wonder	disabilities	blindness	disabilities: blindness
stevie wonder	disabilities	visual impairment	disabilities: visual impairment
iu	discography	blueming	discography: blueming
iu	discography	only i can say	discography: only i can say
iu	discography	lost baby	discography: lost baby
adele	discography	25	discography: 25
adele	discography	21	discography: 21
adele	discography	19	discography: 19
don johnson	distinctive features	sunglasses	distinctive features: sunglasses
dolly parton	distinctive features	southern accent	distinctive features: southern accent
dolly parton	distinctive features	big hair	distinctive features: big hair
kris kristofferson	distinctive features	tough-guy persona	distinctive features: tough-guy persona
kris kristofferson	distinctive features	deep voice	distinctive features: deep voice
dolly parton	distinctive features	outfit style	distinctive features: outfit style
don johnson	distinctive features	mustache	distinctive features: mustache
usher	duties	directing guests	duties: directing guests
usher	duties	answering questions	duties: answering questions
usher	duties	providing information	duties: providing information
benedict xvi	education	bavarian academy of fine arts	education: bavarian academy of fine arts
benedict xvi	education	philosophy	education: philosophy
benedict xvi	education	university of freiburg	education: university of freiburg
naruhito	education	gakushuin university	education: gakushuin university
naruhito	education	st. anne's college, oxford	education: st. anne's college, oxford
benedict xvi	education	theology	education: theology
leonard bernstein	education	harvard university	education: harvard university
naruhito	education	studied at university of oxford	education: studied at university of oxford
naruhito	education	graduated from gakushuin university	education: graduated from gakushuin university
naruhito	education	studied history at oxford university	education: studied history at oxford university
benedict xvi	education	university of munich	education: university of munich
naruhito	education	studied at oxford university	education: studied at oxford university
naruhito	education	studied law	education: studied law
naruhito	education	graduate	education: graduate
rabindranath tagore	education	university of london	education: university of london
naruhito	education	university of oxford	education: university of oxford
catherine, princess of wales	education	university of st. andrews	education: university of st. andrews
naruhito	education	studied at university of tokyo	education: studied at university of tokyo
naruhito	education	st anne's college	education: st anne's college
leonard bernstein	education	curtis institute of music	education: curtis institute of music
catherine, princess of wales	education	st. andrew's university	education: st. andrew's university
benedict xvi	education	seminary	education: seminary
catherine, princess of wales	education	st. andrews university	education: st. andrews university
catherine, princess of wales	education	university of st andrews	education: university of st andrews
rabindranath tagore	education	university of calcutta	education: university of calcutta
catherine, princess of wales	education	graduate in art history	education: graduate in art history
naruhito	education	studied history	education: studied history
naruhito	education	international christian university	education: international christian university
rabindranath tagore	education	university of edinburgh	education: university of edinburgh
usher	environment	hotel	environment: hotel
usher	environment	event venue	environment: event venue
usher	environment	theater	environment: theater
iu	equal to	milliliter	equal to: milliliter
iu	equal to	cubic centimeter	equal to: cubic centimeter
leonard bernstein	era	mid-20th century	era: mid-20th century
leonard bernstein	era	20th century	era: 20th century
frank sinatra	era	1960s	era: 1960s
wolfgang amadeus mozart	era	classical music	era: classical music
frank sinatra	era	1950s	era: 1950s
frank sinatra	era	1940s	era: 1940s
ludwig van beethoven	era	romantic	era: romantic
edward vii	era	late victorian era	era: late victorian era
edward vii	era	edwardian era	era: edwardian era
ludwig van beethoven	era	classical	era: classical
wolfgang amadeus mozart	era	classical music period	era: classical music period
rabindranath tagore	era	19th century	era: 19th century
edward vii	era	early 20th century	era: early 20th century
pyotr ilyich tchaikovsky	era	19th century	era: 19th century
bob dylan	era	1960s	era: 1960s
bob dylan	era	1970s	era: 1970s
bob dylan	era	1980s	era: 1980s
wolfgang amadeus mozart	era	baroque music	era: baroque music
rabindranath tagore	era	20th century	era: 20th century
wolfgang amadeus mozart	era	18th century	era: 18th century
wolfgang amadeus mozart	era	classical period	era: classical period
frank sinatra	era	golden age	era: golden age
richard wagner	era	romantic era	era: romantic era
david bowie	era	90s	era: 90s
david bowie	era	80s	era: 80s
david bowie	era	70s	era: 70s
richard wagner	era	romantic	era: romantic
richard wagner	era	19th century	era: 19th century
david bowie	era	thin white duke era	era: thin white duke era
david bowie	era	berlin trilogy era	era: berlin trilogy era
david bowie	era	glam era	era: glam era
richard wagner	era	late romantic	era: late romantic
leonard bernstein	era	post-war era	era: post-war era
leonard bernstein	era	american classical music	era: american classical music
ludwig van beethoven	era	romantic period	era: romantic period
ludwig van beethoven	era	classical period	era: classical period
johann sebastian bach	era	baroque	era: baroque
edward vii	era	golden age of britain	era: golden age of britain
edward vii	era	gilded age	era: gilded age
robbie williams	era	1990s	era: 1990s
robbie williams	era	2000s	era: 2000s
robbie williams	era	2010s	era: 2010s
richard wagner	era	romantic music	era: romantic music
frank sinatra	era	post-war era	era: post-war era
billy joel	era	1970s	era: 1970s
billy joel	era	1980s	era: 1980s
billy joel	era	1990s	era: 1990s
phil collins	era	1970s	era: 1970s
phil collins	era	1980s	era: 1980s
phil collins	era	1990s	era: 1990s
johann sebastian bach	era	18th century	era: 18th century
benedict xvi	era	late 20th century	era: late 20th century
benedict xvi	era	early 21st century	era: early 21st century
jimi hendrix	era	counterculture	era: counterculture
jimi hendrix	era	1960s	era: 1960s
britney spears	era	glory	era: glory
britney spears	era	dark horse	era: dark horse
wolfgang amadeus mozart	era	baroque period	era: baroque period
britney spears	era	teen pop	era: teen pop
miley cyrus	era	adult pop star	era: adult pop star
miley cyrus	era	teen pop sensation	era: teen pop sensation
miley cyrus	era	disney star	era: disney star
quincy jones	era	1960s	era: 1960s
quincy jones	era	1970s	era: 1970s
quincy jones	era	1980s	era: 1980s
lionel richie	era	1990s	era: 1990s
frédéric chopin	era	romantic	era: romantic
pyotr ilyich tchaikovsky	era	romantic era	era: romantic era
pyotr ilyich tchaikovsky	era	romantic	era: romantic
frédéric chopin	era	romantic music	era: romantic music
jayne mansfield	era	1950s	era: 1950s
frank sinatra	era	20th century	era: 20th century
stevie wonder	era	1980s	era: 1980s
janis joplin	era	1970s	era: 1970s
frank sinatra	era	mid-century	era: mid-century
janis joplin	era	1960s	era: 1960s
liza minnelli	era	1960s	era: 1960s
liza minnelli	era	1970s	era: 1970s
liza minnelli	era	1980s	era: 1980s
paul mccartney	era	1960s	era: 1960s
paul mccartney	era	1970s	era: 1970s
paul mccartney	era	1980s	era: 1980s
stevie wonder	era	1970s	era: 1970s
aretha franklin	era	1960s	era: 1960s
aretha franklin	era	1970s	era: 1970s
stevie wonder	era	1960s	era: 1960s
frank sinatra	era	rat pack	era: rat pack
lionel richie	era	1970s	era: 1970s
stevie nicks	era	1970s	era: 1970s
lionel richie	era	1980s	era: 1980s
stevie nicks	era	1980s	era: 1980s
avril lavigne	era	teen pop	era: teen pop
jayne mansfield	era	1960s	era: 1960s
frank sinatra	era	mid-20th century	era: mid-20th century
ludwig van beethoven	era	classical music	era: classical music
stevie nicks	era	1990s	era: 1990s
ludwig van beethoven	era	romantic music	era: romantic music
richard wagner	era	late 19th century	era: late 19th century
aretha franklin	era	1980s	era: 1980s
frank sinatra	era	golden age of hollywood	era: golden age of hollywood
avril lavigne	era	early 2000s	era: early 2000s
edward vii	events	world war i	events: world war i
edward vii	events	boer war	events: boer war
edward vii	events	ascension to the throne	events: ascension to the throne
iu	example	measuring juice	example: measuring juice
iu	example	measuring milk	example: measuring milk
iu	example	measuring water	example: measuring water
iu	examples of use	measuring liquids	examples of use: measuring liquids
iu	examples of use	measuring small distances	examples of use: measuring small distances
iu	examples of use	measuring medicine	examples of use: measuring medicine
kate hudson	eye color	green	eye color: green
zendaya	eye color	brown	eye color: brown
robert pattinson	eye color	blue	eye color: blue
clint eastwood	eye color	blue	eye color: blue
dakota fanning	eye color	blue	eye color: blue
zendaya	eyes	brown	eyes: brown
antonio banderas	eyes	brown	eyes: brown
edward vii	family	son of victoria	family: son of victoria
edward vii	family	windsor	family: windsor
joe jonas	family	jonas family	family: jonas family
joe jonas	family	brother	family: brother
kate hudson	family	mother of ryder russell	family: mother of ryder russell
carrie fisher	family	bryan lourd	family: bryan lourd
edward vii	family	wife: alexandra	family: wife: alexandra
will smith	family	jada pinkett smith	family: jada pinkett smith
edward vii	family	had six children	family: had six children
edward vii	family	grandchildren: george vi	family: grandchildren: george vi
dakota fanning	family	daughter of harry fanning	family: daughter of harry fanning
dakota fanning	family	sister of elle fanning	family: sister of elle fanning
naruhito	family	husband of masako owada	family: husband of masako owada
edward vii	family	married to alexandra of denmark	family: married to alexandra of denmark
kate hudson	family	step-sister of oliver hudson	family: step-sister of oliver hudson
kate hudson	family	daughter of goldie hawn	family: daughter of goldie hawn
charlotte gainsbourg	family	sister of lou gainsbourg	family: sister of lou gainsbourg
will smith	family	willow smith	family: willow smith
edward vii	family	children: george v	family: children: george v
carrie fisher	family	debbie reynolds	family: debbie reynolds
edward vii	family	married to alexandra	family: married to alexandra
prince	family	heir	family: heir
edward vii	family	father of george v	family: father of george v
edward vii	family	husband of alexandra	family: husband of alexandra
hugh jackman	family	married to deborra-lee furness	family: married to deborra-lee furness
catherine, princess of wales	family	prince william	family: prince william
catherine, princess of wales	family	prince george	family: prince george
catherine, princess of wales	family	princess charlotte	family: princess charlotte
catherine, princess of wales	family	part of the british royal family	family: part of the british royal family
naruhito	family	member of the imperial house of japan	family: member of the imperial house of japan
naruhito	family	son of emperor akihito	family: son of emperor akihito
catherine, princess of wales	family	prince louis	family: prince louis
dakota fanning	family	child actress	family: child actress
lindsay lohan	family	michael lohan	family: michael lohan
prince	family	royal family	family: royal family
lindsay lohan	family	dina lohan	family: dina lohan
lindsay lohan	family	sister aliana lohan	family: sister aliana lohan
charlotte gainsbourg	family	mother of clara and alice	family: mother of clara and alice
catherine, princess of wales	family	daughter-in-law of charles, prince of wales	family: daughter-in-law of charles, prince of wales
dakota fanning	family	daughter of steven fanning	family: daughter of steven fanning
dakota fanning	family	elliott fanning	family: elliott fanning
naruhito	family	emperor akihito's son	family: emperor akihito's son
edward vii	family	queen mother	family: queen mother
dakota fanning	family	sean fanning	family: sean fanning
catherine, princess of wales	family	royal family	family: royal family
naruhito	family	has a wife	family: has a wife
naruhito	family	imperial family of japan	family: imperial family of japan
will smith	family	tre smith	family: tre smith
catherine, princess of wales	family	middleton family	family: middleton family
will smith	family	jaden smith	family: jaden smith
catherine, princess of wales	family	wife of prince william	family: wife of prince william
kate hudson	family	goldie hawn	family: goldie hawn
catherine, princess of wales	family	member of the british royal family	family: member of the british royal family
ozzy osbourne	family	sharon osbourne	family: sharon osbourne
ozzy osbourne	family	jack osbourne	family: jack osbourne
ozzy osbourne	family	kelly osbourne	family: kelly osbourne
naruhito	family	married to masako owada	family: married to masako owada
naruhito	family	has one daughter	family: has one daughter
naruhito	family	imperial family	family: imperial family
naruhito	family	royal family	family: royal family
ozzy osbourne	family	lords of chaos	family: lords of chaos
kate hudson	family	curtis jackson	family: curtis jackson
naruhito	family	has a daughter	family: has a daughter
prince	family	queen	family: queen
naruhito	family	family of the japanese royal family	family: family of the japanese royal family
catherine, princess of wales	family	member of british royal family	family: member of british royal family
prince	family	king	family: king
brittany murphy	family	married to simon monjack	family: married to simon monjack
brittany murphy	family	died with her husband	family: died with her husband
ozzy osbourne	family	children kelly and jack	family: children kelly and jack
ozzy osbourne	family	louis osbourne	family: louis osbourne
charlotte gainsbourg	family	daughter of jane birkin	family: daughter of jane birkin
charlotte gainsbourg	family	daughter of serge gainsbourg	family: daughter of serge gainsbourg
charlotte gainsbourg	family	sister of louisa gainsbourg	family: sister of louisa gainsbourg
liza minnelli	family	daughter of judy garland	family: daughter of judy garland
ozzy osbourne	family	wife sharon	family: wife sharon
prince	family	monarch	family: monarch
liza minnelli	family	married to peter allen	family: married to peter allen
prince	family relation	nephew of king	family relation: nephew of king
prince	family relation	son of king	family relation: son of king
catherine, princess of wales	family relation	sister-in-law of prince harry	family relation: sister-in-law of prince harry
catherine, princess of wales	family relation	wife of prince william	family relation: wife of prince william
prince	family relation	brother of princess	family relation: brother of princess
catherine, princess of wales	family relation	mother of prince george	family relation: mother of prince george
kris kristofferson	famous for	acting in films	famous for: acting in films
kris kristofferson	famous for	writing songs for others	famous for: writing songs for others
lady gaga	famous for	fashion sense	famous for: fashion sense
avril lavigne	famous for	complicated	famous for: complicated
avril lavigne	famous for	sk8er boi	famous for: sk8er boi
lady gaga	famous for	outstanding performances	famous for: outstanding performances
avril lavigne	famous for	what's going on	famous for: what's going on
lady gaga	famous for	unique voice	famous for: unique voice
kris kristofferson	famous for	country music	famous for: country music
ansel adams	famous for	yosemite national park	famous for: yosemite national park
lady gaga	famous for	outrageous fashion	famous for: outrageous fashion
ike turner	famous for	his band	famous for: his band
ike turner	famous for	his guitar playing	famous for: his guitar playing
ike turner	famous for	his role in the development of rock and roll	famous for: his role in the development of rock and roll
justin bieber	famous for	song baby	famous for: song baby
justin bieber	famous for	song sorry	famous for: song sorry
justin bieber	famous for	concert tours	famous for: concert tours
will smith	famous for	fresh prince of bel-air	famous for: fresh prince of bel-air
will smith	famous for	independence day	famous for: independence day
lady gaga	famous for	controversial performances	famous for: controversial performances
will smith	famous for	men in black	famous for: men in black
yoko ono	famous for	her marriage to john lennon	famous for: her marriage to john lennon
ansel adams	famous for	muir woods	famous for: muir woods
ansel adams	famous for	moonrise over hernandez	famous for: moonrise over hernandez
willie nelson	famous for	iconic voice	famous for: iconic voice
michael jackson	famous for	moonwalk	famous for: moonwalk
michael jackson	famous for	thriller album	famous for: thriller album
michael jackson	famous for	bad album	famous for: bad album
lady gaga	famous for	hits like poker face	famous for: hits like poker face
yoko ono	famous for	her art	famous for: her art
yoko ono	famous for	her music	famous for: her music
willie nelson	famous for	philanthropic work	famous for: philanthropic work
kanye west	famous for	fashion sense	famous for: fashion sense
avril lavigne	famous for	song 'sk8er boi'	famous for: song 'sk8er boi'
avril lavigne	famous for	song 'complicated'	famous for: song 'complicated'
kanye west	famous for	controversies	famous for: controversies
justin bieber	famous for	believe tour	famous for: believe tour
kanye west	famous for	song 'jesus walks'	famous for: song 'jesus walks'
kanye west	famous for	album 'college dropout'	famous for: album 'college dropout'
justin bieber	famous for	purpose album	famous for: purpose album
lady gaga	famous for	unique fashion sense	famous for: unique fashion sense
lady gaga	famous for	catchy songs	famous for: catchy songs
lady gaga	famous for	activism	famous for: activism
joe jonas	famous for	dating	famous for: dating
joe jonas	famous for	acting	famous for: acting
joe jonas	famous for	singing	famous for: singing
yoko ono	famous for	marriage to john lennon	famous for: marriage to john lennon
sinead o'connor	famous for	controversial music video 'controversy'	famous for: controversial music video 'controversy'
richard wagner	famous for	music dramas	famous for: music dramas
richard wagner	famous for	ring cycle	famous for: ring cycle
miley cyrus	famous for	party in the u.s.a.	famous for: party in the u.s.a.
miley cyrus	famous for	wrecking ball	famous for: wrecking ball
dave grohl	famous for	nirvana's success	famous for: nirvana's success
dave grohl	famous for	foo fighters' hits	famous for: foo fighters' hits
dave grohl	famous for	drumming skills	famous for: drumming skills
ansel adams	famous for	iconic photographs	famous for: iconic photographs
ansel adams	famous for	technical innovations	famous for: technical innovations
justin bieber	famous for	long hair	famous for: long hair
justin bieber	famous for	song 'sorry'	famous for: song 'sorry'
justin bieber	famous for	song 'baby'	famous for: song 'baby'
sinead o'connor	famous for	breakthrough song 'nothing compares 2 u'	famous for: breakthrough song 'nothing compares 2 u'
richard wagner	famous for	operas	famous for: operas
yoko ono	famous for	art	famous for: art
justin bieber	famous for	hits like baby	famous for: hits like baby
dave grohl	famous for	singing for foo fighters	famous for: singing for foo fighters
liza minnelli	famous for	role in cabaret	famous for: role in cabaret
joe jonas	famous for	brotherly love	famous for: brotherly love
willie nelson	famous for	outlaw country movement	famous for: outlaw country movement
liza minnelli	famous for	marriage to peter allen	famous for: marriage to peter allen
liza minnelli	famous for	tony award	famous for: tony award
yoko ono	famous for	music	famous for: music
sinead o'connor	famous for	hit singles	famous for: hit singles
sinead o'connor	famous for	controversial music videos	famous for: controversial music videos
sinead o'connor	famous for	iconic music performances	famous for: iconic music performances
elvis presley	famous for	style	famous for: style
dave grohl	famous for	drumming for nirvana	famous for: drumming for nirvana
ansel adams	famous for	helmets and summits	famous for: helmets and summits
ansel adams	famous for	moonrise	famous for: moonrise
jimi hendrix	famous for	vocal style	famous for: vocal style
joe jonas	famous for	songwriting	famous for: songwriting
jimi hendrix	famous for	iconic performances	famous for: iconic performances
dakota fanning	famous for	roles in twilight	famous for: roles in twilight
dave grohl	famous for	solo music career	famous for: solo music career
jon bon jovi	famous for	rock ballads	famous for: rock ballads
avril lavigne	famous for	album 'let go'	famous for: album 'let go'
jon bon jovi	famous for	hit singles	famous for: hit singles
jon bon jovi	famous for	concert tours	famous for: concert tours
elvis presley	famous for	dancing	famous for: dancing
jimi hendrix	famous for	unique guitar playing	famous for: unique guitar playing
elvis presley	famous for	music	famous for: music
miley cyrus	famous for	hannah montana	famous for: hannah montana
dakota fanning	famous for	war of the worlds	famous for: war of the worlds
dakota fanning	famous for	the runaways	famous for: the runaways
sinéad o'connor	famous song	nothing compares 2 u	famous song: nothing compares 2 u
sinéad o'connor	famous song	maddy	famous song: maddy
ed sheeran	famous songs	thinking out loud	famous songs: thinking out loud
stevie nicks	famous songs	landslide	famous songs: landslide
shakira	famous songs	whenever, wherever	famous songs: whenever, wherever
shakira	famous songs	hips don't lie	famous songs: hips don't lie
lady gaga	famous songs	bad romance	famous songs: bad romance
ed sheeran	famous songs	photograph	famous songs: photograph
dave grohl	famous songs	the pretender	famous songs: the pretender
dave grohl	famous songs	everlong	famous songs: everlong
dave grohl	famous songs	smells like teen spirit	famous songs: smells like teen spirit
lady gaga	famous songs	poker face	famous songs: poker face
lady gaga	famous songs	telephone	famous songs: telephone
ed sheeran	famous songs	shape of you	famous songs: shape of you
robbie williams	famous songs	angels	famous songs: angels
lionel richie	famous songs	hello	famous songs: hello
frank sinatra	famous songs	my way	famous songs: my way
frank sinatra	famous songs	fly me to the moon	famous songs: fly me to the moon
frank sinatra	famous songs	that's life	famous songs: that's life
enrique iglesias	famous songs	i like how it feels	famous songs: i like how it feels
billy joel	famous songs	only the lonely	famous songs: only the lonely
elvis presley	famous songs	jailhouse rock	famous songs: jailhouse rock
enrique iglesias	famous songs	bailando	famous songs: bailando
aretha franklin	famous songs	respect	famous songs: respect
michael jackson	famous songs	man in the mirror	famous songs: man in the mirror
michael jackson	famous songs	thriller	famous songs: thriller
michael jackson	famous songs	beat it	famous songs: beat it
michael jackson	famous songs	billie jean	famous songs: billie jean
aretha franklin	famous songs	think	famous songs: think
aretha franklin	famous songs	a natural woman	famous songs: a natural woman
elvis presley	famous songs	hound dog	famous songs: hound dog
enrique iglesias	famous songs	hero	famous songs: hero
axl rose	famous songs	paradise city	famous songs: paradise city
axl rose	famous songs	november rain	famous songs: november rain
lionel richie	famous songs	say you, say me	famous songs: say you, say me
elton john	famous songs	your song	famous songs: your song
elvis presley	famous songs	hurt	famous songs: hurt
justin timberlake	famous songs	can't stop the feeling!	famous songs: can't stop the feeling!
justin timberlake	famous songs	sexyback	famous songs: sexyback
justin timberlake	famous songs	cry me a river	famous songs: cry me a river
bob dylan	famous songs	blowin' in the wind	famous songs: blowin' in the wind
bob dylan	famous songs	the times they are a-changin'	famous songs: the times they are a-changin'
bob dylan	famous songs	like a rolling stone	famous songs: like a rolling stone
stevie nicks	famous songs	rhiannon	famous songs: rhiannon
robbie williams	famous songs	let me entertain you	famous songs: let me entertain you
billy joel	famous songs	piano man	famous songs: piano man
billy joel	famous songs	uptown girl	famous songs: uptown girl
billy joel	famous songs	we didn't start the fire	famous songs: we didn't start the fire
axl rose	famous songs	sweet child o' mine	famous songs: sweet child o' mine
lionel richie	famous songs	all night long	famous songs: all night long
stevie nicks	famous songs	edge of seventeen	famous songs: edge of seventeen
shakira	famous songs	waka waka	famous songs: waka waka
paul mccartney	famous songs	hey jude	famous songs: hey jude
willie nelson	famous songs	blue eyes crying in the rain	famous songs: blue eyes crying in the rain
elvis presley	famous songs	heartbreak hotel	famous songs: heartbreak hotel
paul mccartney	famous songs	let it be	famous songs: let it be
elvis presley	famous songs	love me tender	famous songs: love me tender
avril lavigne	famous songs	complicated	famous songs: complicated
mick jagger	famous songs	jumpin' jack flash	famous songs: jumpin' jack flash
paul mccartney	famous songs	yesterday	famous songs: yesterday
jon bon jovi	famous songs	livin' on a prayer	famous songs: livin' on a prayer
jon bon jovi	famous songs	it's my life	famous songs: it's my life
elton john	famous songs	candle in the wind	famous songs: candle in the wind
elton john	famous songs	tiny dancer	famous songs: tiny dancer
elton john	famous songs	rocket man	famous songs: rocket man
lionel richie	famous songs	dancing on the ceiling	famous songs: dancing on the ceiling
mick jagger	famous songs	satisfaction	famous songs: satisfaction
jon bon jovi	famous songs	you give love a bad name	famous songs: you give love a bad name
elvis presley	famous songs	hunka hunka burnin love	famous songs: hunka hunka burnin love
elton john	famous songs	crocodile rock	famous songs: crocodile rock
george michael	famous songs	careless whisper	famous songs: careless whisper
avril lavigne	famous songs	sk8er boi	famous songs: sk8er boi
avril lavigne	famous songs	i'm with you	famous songs: i'm with you
george michael	famous songs	last christmas	famous songs: last christmas
willie nelson	famous songs	on the road again	famous songs: on the road again
willie nelson	famous songs	whiskey river	famous songs: whiskey river
george michael	famous songs	faith	famous songs: faith
wolfgang amadeus mozart	famous works	requiem mass	famous works: requiem mass
ludwig van beethoven	famous works	moonlight sonata	famous works: moonlight sonata
yoko ono	famous works	bed peace	famous works: bed peace
yoko ono	famous works	cut piece	famous works: cut piece
ludwig van beethoven	famous works	fidelio	famous works: fidelio
wolfgang amadeus mozart	famous works	symphony no. 40	famous works: symphony no. 40
ludwig van beethoven	famous works	symphony no. 5	famous works: symphony no. 5
wolfgang amadeus mozart	famous works	eine kleine nachtmusik	famous works: eine kleine nachtmusik
elvis presley	famous_songs	jailhouse rock	famous_songs: jailhouse rock
elvis presley	famous_songs	hound dog	famous_songs: hound dog
elvis presley	famous_songs	love me tender	famous_songs: love me tender
pyotr ilyich tchaikovsky	famous_works	swan lake	famous_works: swan lake
pyotr ilyich tchaikovsky	famous_works	1812 overture	famous_works: 1812 overture
pyotr ilyich tchaikovsky	famous_works	piano concerto no. 1	famous_works: piano concerto no. 1
taylor swift	fans	music lovers	fans: music lovers
taylor swift	fans	pop culture enthusiasts	fans: pop culture enthusiasts
justin bieber	fans	beliebers	fans: beliebers
taylor swift	fans	swifties	fans: swifties
taylor swift	fans	country music fans	fans: country music fans
bruce springsteen	fans	loyal	fans: loyal
bruce springsteen	fans	dedicated	fans: dedicated
taylor swift	fans	pop music fans	fans: pop music fans
justin bieber	fans	teenagers	fans: teenagers
justin bieber	fans	massive	fans: massive
justin bieber	fans	young	fans: young
justin bieber	fans	youth	fans: youth
bruce springsteen	fans	music enthusiasts	fans: music enthusiasts
lady gaga	fashion sense	unique	fashion sense: unique
lady gaga	fashion sense	bold	fashion sense: bold
lady gaga	fashion sense	dramatic	fashion sense: dramatic
charlotte gainsbourg	father	serge gainsbourg	father: serge gainsbourg
naruhito	father	previous emperor	father: previous emperor
naruhito	father	akihito	father: akihito
charlotte gainsbourg	father	famous musician	father: famous musician
hulk hogan	feuds	andre the giant	feuds: andre the giant
hulk hogan	feuds	randy savage	feuds: randy savage
hulk hogan	feuds	hogan's heros	feuds: hogan's heros
iu	field	k-pop	field: k-pop
iu	field	singer	field: singer
iu	field	dancer	field: dancer
kate hudson	field	film	field: film
kate hudson	field	fashion	field: fashion
kate hudson	field	television	field: television
jet li	film appearances	romeo must die	film appearances: romeo must die
charlotte gainsbourg	film appearances	appeared in films like	film appearances: appeared in films like
