concept	facet	property	facet_property
lysander of sparta	actions	defeated athens	actions: defeated athens
ante pavelić	actions	collaborated with the nazi regime	actions: collaborated with the nazi regime
nero	actions	ordered the burning of rome	actions: ordered the burning of rome
mao zedong	actions	launch of cultural revolution	actions: launch of cultural revolution
ante pavelić	actions	collaborator	actions: collaborator
ante pavelić	actions	anti-semitic	actions: anti-semitic
ante pavelić	actions	fascist	actions: fascist
nero	actions	burned rome	actions: burned rome
lluís llach	active in	television	active in: television
lluís llach	active in	film	active in: film
lluís llach	active in	theatre	active in: theatre
carlos pellicer	active period	1940s	active period: 1940s
carlos pellicer	active period	1920s	active period: 1920s
carlos pellicer	active period	1930s	active period: 1930s
amitabh bachchan	active years	1969-present	active years: 1969-present
lluís llach	active years	2010s	active years: 2010s
lluís llach	active years	2000s	active years: 2000s
lluís llach	active years	1970s	active years: 1970s
jānis akuraters	active years	2000s	active years: 2000s
lluís llach	active years	1980s	active years: 1980s
jānis akuraters	active years	2010s	active years: 2010s
lluís llach	active years	1990s	active years: 1990s
harvey milk	activism	anti-discrimination	activism: anti-discrimination
harvey milk	activism	lgbtq+ rights	activism: lgbtq+ rights
albert ho	activism	promoting human rights	activism: promoting human rights
albert ho	activism	fighting for democracy	activism: fighting for democracy
harvey milk	activism	human rights	activism: human rights
william hamilton, 3rd duke of hamilton	activities	politics	activities: politics
william hamilton, 3rd duke of hamilton	activities	gaming	activities: gaming
william hamilton, 3rd duke of hamilton	activities	member of the scottish nobility	activities: member of the scottish nobility
william hamilton, 3rd duke of hamilton	activities	military leader	activities: military leader
william hamilton, 3rd duke of hamilton	activities	politician	activities: politician
suleiman the magnificent	administrative reforms	centralization	administrative reforms: centralization
suleiman the magnificent	administrative reforms	bureaucratic system	administrative reforms: bureaucratic system
suleiman the magnificent	administrative reforms	justice	administrative reforms: justice
hubert rouger	affiliation	university of wisconsin-madison	affiliation: university of wisconsin-madison
stefaan de clerck	affiliation	food industry	affiliation: food industry
stefaan de clerck	affiliation	university of ghent	affiliation: university of ghent
hubert rouger	affiliation	historical society	affiliation: historical society
hubert rouger	affiliation	university	affiliation: university
hubert rouger	affiliation	university of michigan	affiliation: university of michigan
hubert rouger	affiliation	research institution	affiliation: research institution
hubert rouger	affiliation	university of paris	affiliation: university of paris
hubert rouger	affiliation	historical societies	affiliation: historical societies
stefaan de clerck	affiliations	institute for food and feed research	affiliations: institute for food and feed research
stefaan de clerck	affiliations	university of ghent	affiliations: university of ghent
michael mayr	aircraft	biplane	aircraft: biplane
michael mayr	aircraft	monoplane	aircraft: monoplane
michael mayr	aircraft	airbus	aircraft: airbus
tipu sultan	alliances	with ottoman empire	alliances: with ottoman empire
tipu sultan	alliances	with french east india company	alliances: with french east india company
françois-noël buffet	ambiance	romantic	ambiance: romantic
françois-noël buffet	ambiance	upscale	ambiance: upscale
senusret iii	ancient egyptian pharaoh	reigned 1878-1841 bce	ancient egyptian pharaoh: reigned 1878-1841 bce
senusret iii	ancient egyptian pharaoh	builder of the pyramid of senusret iii	ancient egyptian pharaoh: builder of the pyramid of senusret iii
vitellius	antiquity	died in 169 ad	antiquity: died in 169 ad
vitellius	antiquity	roman emperor	antiquity: roman emperor
sima guang	appearance	yellowish brown	appearance: yellowish brown
sima guang	appearance	small	appearance: small
ba jing	appearance	moving	appearance: moving
pascual de andahoy	appearance	bearded	appearance: bearded
ba jing	appearance	twinkling	appearance: twinkling
coluche	appearance	small	appearance: small
sima guang	appearance	golden	appearance: golden
coluche	appearance	shrubby	appearance: shrubby
sima guang	appearance	yellow	appearance: yellow
pascual de andahoy	appearance	old man	appearance: old man
suleiman the magnificent	architecture	süleymaniye mosque	architecture: süleymaniye mosque
suleiman the magnificent	architecture	new capital of constantinople	architecture: new capital of constantinople
suleiman the magnificent	architecture	bosporus bridge	architecture: bosporus bridge
suleiman the magnificent	architecture	construction of süleymaniye mosque	architecture: construction of süleymaniye mosque
tipu sultan	architecture	jami masjid	architecture: jami masjid
tipu sultan	architecture	tipu's palace	architecture: tipu's palace
suleiman the magnificent	architecture	restoring hagia sophia	architecture: restoring hagia sophia
tipu sultan	architecture	jawahar centenary building	architecture: jawahar centenary building
suleiman the magnificent	architecture	building grand mosques	architecture: building grand mosques
suleiman the magnificent	architecture	hagia sophia	architecture: hagia sophia
suleiman the magnificent	architecture	suleymaniye mosque	architecture: suleymaniye mosque
suleiman the magnificent	architecture	construction of mosques	architecture: construction of mosques
suleiman the magnificent	architecture	topkapi palace	architecture: topkapi palace
suleiman the magnificent	architecture	suleiman's mosque	architecture: suleiman's mosque
tron øgrim	artistic movement	modernism	artistic movement: modernism
tron øgrim	artistic movement	expressionism	artistic movement: expressionism
pierre-alexis muuet	artistic movement	abstract art	artistic movement: abstract art
pierre-alexis muuet	artistic movement	modern art	artistic movement: modern art
robert f. kennedy	assassination	june 5	assassination: june 5
william mckinley	assassination	assassinated by leon frank czolgosz	assassination: assassinated by leon frank czolgosz
robert f. kennedy	assassination	murdered	assassination: murdered
robert f. kennedy	assassination	new york city	assassination: new york city
william mckinley	assassination	september 6, 1901	assassination: september 6, 1901
robert f. kennedy	assassination	murdered in 1968	assassination: murdered in 1968
julius caesar	assassination	stabbed by brutus	assassination: stabbed by brutus
robert f. kennedy	assassination	assassinated by sirhan sirhan	assassination: assassinated by sirhan sirhan
julius caesar	assassination	on ides of march	assassination: on ides of march
robert f. kennedy	assassination	at the ambassador hotel	assassination: at the ambassador hotel
millard fillmore	assassination	julius stuart perry	assassination: julius stuart perry
millard fillmore	assassination	may 25	assassination: may 25
robert f. kennedy	assassination	shot in los angeles	assassination: shot in los angeles
robert f. kennedy	assassination	died in 1968	assassination: died in 1968
william mckinley	assassination	survived first attempt on life	assassination: survived first attempt on life
julius caesar	assassination	stabbed in senate	assassination: stabbed in senate
julius caesar	assassination	assassinated by brutus and cassius	assassination: assassinated by brutus and cassius
william mckinley	assassination	attended 1896 democratic national convention	assassination: attended 1896 democratic national convention
william mckinley	assassination	assassinated by leon czolgosz	assassination: assassinated by leon czolgosz
robert f. kennedy	assassination	los angeles ambassador hotel	assassination: los angeles ambassador hotel
robert f. kennedy	assassination	dallas	assassination: dallas
julius caesar	assassination	by brutus	assassination: by brutus
julius caesar	assassination	assassination was a conspiracy	assassination: assassination was a conspiracy
vitellius	assassination	murdered	assassination: murdered
rosa luxemburg	assassination	january 1919	assassination: january 1919
robert f. kennedy	assassination	died on june 6, 1968	assassination: died on june 6, 1968
vitellius	assassination	plot by conspirators	assassination: plot by conspirators
abraham lincoln	assassination	assassinated by john wilkes booth	assassination: assassinated by john wilkes booth
julius caesar	assassination	on the ides of march	assassination: on the ides of march
william mckinley	assassination	by leon frank czolgosz	assassination: by leon frank czolgosz
abraham lincoln	assassination	died on april 15, 1865	assassination: died on april 15, 1865
robert f. kennedy	assassination	assassinated in 1968	assassination: assassinated in 1968
william mckinley	assassination	buffalo, new york	assassination: buffalo, new york
julius caesar	assassination	assassination led to civil war	assassination: assassination led to civil war
robert f. kennedy	assassination	shot by sirhan sirhan	assassination: shot by sirhan sirhan
robert f. kennedy	assassination	by sirhan sirhan	assassination: by sirhan sirhan
julius caesar	assassination	by conspiracy	assassination: by conspiracy
julius caesar	assassination	assassinated by brutus	assassination: assassinated by brutus
rosa luxemburg	assassination	berlin	assassination: berlin
rosa luxemburg	assassination	murdered	assassination: murdered
robert f. kennedy	assassination	shot on june 5, 1968	assassination: shot on june 5, 1968
gerald ford	assassination attempt	attempted assassination	assassination attempt: attempted assassination
william mckinley	assassination attempt	gustave mcleod	assassination attempt: gustave mcleod
william mckinley	assassination attempt	failed attempt	assassination attempt: failed attempt
gerald ford	assassination attempt	1975	assassination attempt: 1975
karl marx	associated with	socialist revolution	associated with: socialist revolution
albert hofmann	associated with	harvard university	associated with: harvard university
józef piłsudski	associated with	polish legions	associated with: polish legions
józef piłsudski	associated with	polish independence movement	associated with: polish independence movement
wilhelm liebknecht	associated with	the anti-war movement	associated with: the anti-war movement
karl marx	associated with	friedrich engels	associated with: friedrich engels
albert hofmann	associated with	sandoz laboratories	associated with: sandoz laboratories
karl marx	associated with	the frankfurt school	associated with: the frankfurt school
karl marx	associated with	lenin	associated with: lenin
dadabhai naoroji	associated with	gandhi	associated with: gandhi
karl marx	associated with	communist party	associated with: communist party
karl marx	associated with	workers' movement	associated with: workers' movement
wilhelm liebknecht	associated with	the spd	associated with: the spd
karl marx	associated with	communism	associated with: communism
ivan cankar	associated with	yugoslav avant-garde	associated with: yugoslav avant-garde
dante alighieri	associated with	beatrice portinari	associated with: beatrice portinari
dante alighieri	associated with	garden of eden	associated with: garden of eden
walter breisky	associated with	austrian politics	associated with: austrian politics
walter breisky	associated with	social reform	associated with: social reform
pyotr yakubovich	associated with	russian empire	associated with: russian empire
pyotr yakubovich	associated with	peter the great	associated with: peter the great
ivan cankar	associated with	slovenian renaissance	associated with: slovenian renaissance
karl marx	associated with	communist movement	associated with: communist movement
karl marx	associated with	russian revolution	associated with: russian revolution
dadabhai naoroji	associated with	tilak	associated with: tilak
wilhelm liebknecht	associated with	rosa luxemburg	associated with: rosa luxemburg
wilhelm liebknecht	associated with	friedrich engels	associated with: friedrich engels
wilhelm liebknecht	associated with	karl marx	associated with: karl marx
karl marx	associated with	marxism	associated with: marxism
karl marx	associated with	socialism	associated with: socialism
dadabhai naoroji	associated with	gokhale	associated with: gokhale
józef piłsudski	associated with	polish military	associated with: polish military
karl marx	associated with	class struggle	associated with: class struggle
chilon of sparta	association	spartan kings	association: spartan kings
chilon of sparta	association	spartan society	association: spartan society
dag hammarskjöld	association	nobel peace prize	association: nobel peace prize
chanakya	association	mauryan empire	association: mauryan empire
dag hammarskjöld	association	united nations	association: united nations
sima guang	association	prosperity	association: prosperity
chanakya	association	kautilya	association: kautilya
chanakya	association	chandragupta maurya	association: chandragupta maurya
dag hammarskjöld	association	sweden	association: sweden
sima guang	association	good fortune	association: good fortune
françois-noël buffet	atmosphere	cozy	atmosphere: cozy
françois-noël buffet	atmosphere	warm	atmosphere: warm
françois-noël buffet	atmosphere	inviting	atmosphere: inviting
fran lebowitz	audience	literary critics	audience: literary critics
fran lebowitz	audience	intelligent readers	audience: intelligent readers
fran lebowitz	audience	general public	audience: general public
edmund barton	australian role	first prime minister	australian role: first prime minister
edmund barton	australian role	founder of the commonwealth	australian role: founder of the commonwealth
josep puig i cadafalch	award	gold medal of barcelona	award: gold medal of barcelona
hubert rouger	award	prix stanislas julien	award: prix stanislas julien
tron øgrim	award	world press photo award	award: world press photo award
harvey milk	award	named an honorary grand marshal of the san francisco pride parade	award: named an honorary grand marshal of the san francisco pride parade
henri barbusse	award	prix goncourt	award: prix goncourt
hubert rouger	award	recipient of the prix saint-simon	award: recipient of the prix saint-simon
albert hofmann	award	nobel prize nomination	award: nobel prize nomination
michael mayr	award	recipient of the fai gold medal	award: recipient of the fai gold medal
michael mayr	award	recipient of the harmon trophy	award: recipient of the harmon trophy
josep puig i cadafalch	award	cross of saint remy	award: cross of saint remy
lech kaczyński	award	noble prize of the silesian parliament	award: noble prize of the silesian parliament
tron øgrim	award	magnum photos member	award: magnum photos member
hubert rouger	award received	guggenheim fellowship	award received: guggenheim fellowship
corazon aquino	awards	philippine legislative laureate	awards: philippine legislative laureate
kathleen sebelius	awards	presidential medal of freedom	awards: presidential medal of freedom
mario benedetti	awards	pablo neruda prize	awards: pablo neruda prize
pablo neruda	awards	nobel prize in literature	awards: nobel prize in literature
søren tybring	awards	danish superliga winner	awards: danish superliga winner
edmund barton	awards	knight commander of the order of the british empire	awards: knight commander of the order of the british empire
jimmy carter	awards	presidential medal of freedom	awards: presidential medal of freedom
jimmy carter	awards	nobel peace prize	awards: nobel peace prize
mario benedetti	awards	juan carlos onetti prize	awards: juan carlos onetti prize
kathleen sebelius	awards	time person of the year	awards: time person of the year
rasul gamzatov	awards	state prize of the ussr	awards: state prize of the ussr
rasul gamzatov	awards	lenin prize	awards: lenin prize
aníbal pinto	awards	olympic gold medalist	awards: olympic gold medalist
moon jae-in	awards	best female artist	awards: best female artist
moon jae-in	awards	best newcomer	awards: best newcomer
václav havel	awards	nobel peace prize	awards: nobel peace prize
bertrand russell	awards	1933	awards: 1933
victor hugo	awards	nobel prize in literature	awards: nobel prize in literature
pierre-alexis muuet	awards	prix de la critique	awards: prix de la critique
pierre-alexis muuet	awards	prix marcel duchamp	awards: prix marcel duchamp
aníbal pinto	awards	argentine footballer of the year	awards: argentine footballer of the year
johann wolfgang von goethe	awards	order of the golden spur	awards: order of the golden spur
lluís llach	awards	grammy	awards: grammy
martti ahtisaari	awards	prize for conflict resolution	awards: prize for conflict resolution
arturo toscanini	awards	emu award	awards: emu award
carlos dávila	awards	peruvian footballer of the year	awards: peruvian footballer of the year
arturo toscanini	awards	grammy award	awards: grammy award
pierre-alexandre muet	awards	architectural award	awards: architectural award
pierre-alexandre muet	awards	national award	awards: national award
garry kasparov	awards	prize winner	awards: prize winner
lluís llach	awards	latin grammy	awards: latin grammy
pablo neruda	awards	chilean national prize for literature	awards: chilean national prize for literature
tron øgrim	awards	norwegian artist's award	awards: norwegian artist's award
john kerry	awards	distinguished public service award	awards: distinguished public service award
george h. w. bush	awards	texas oilman	awards: texas oilman
george h. w. bush	awards	navy pilot	awards: navy pilot
maksim gorky	awards	nobel prize in literature	awards: nobel prize in literature
maksim gorky	awards	order of lenin	awards: order of lenin
jānis akuraters	awards	latvian footballer of the year	awards: latvian footballer of the year
mario benedetti	awards	premio reina sofia	awards: premio reina sofia
albert hofmann	awards	nobel prize nomination	awards: nobel prize nomination
maksim gorky	awards	1916	awards: 1916
lluís llach	awards	latin grammy award	awards: latin grammy award
pablo neruda	awards	chile's national prize for literature	awards: chile's national prize for literature
john paul ii	awards	golden rose	awards: golden rose
john paul ii	awards	temporal crown	awards: temporal crown
martti ahtisaari	awards	raoul wallenberg award	awards: raoul wallenberg award
lluís llach	awards	grammy award	awards: grammy award
simon jenko	awards	won several individual awards	awards: won several individual awards
franz jonas	awards	nobel peace prize	awards: nobel peace prize
azim azimzhanov	awards	golden eagle award	awards: golden eagle award
azim azimzhanov	awards	soviet union's highest award for film	awards: soviet union's highest award for film
helmut schmidt	awards	theodor heuss prize	awards: theodor heuss prize
fyodor tyutchev	awards	order of st. alexander nevsky	awards: order of st. alexander nevsky
victor hugo	awards	french legion of honor	awards: french legion of honor
kathleen sebelius	awards	kansas's first female governor	awards: kansas's first female governor
nan hayworth	awards	grammy award	awards: grammy award
tron øgrim	awards	published in magazines	awards: published in magazines
josep puig i cadafalch	awards	gold medal of the city of barcelona	awards: gold medal of the city of barcelona
stefaan de clerck	awards	received awards for contributions to food science	awards: received awards for contributions to food science
moon jae-in	awards	best female lead	awards: best female lead
moon jae-in	awards	best new actress	awards: best new actress
bertrand russell	awards	1948	awards: 1948
pierre-alexis muet	awards	published in magazines	awards: published in magazines
pierre-alexis muet	awards	won several awards	awards: won several awards
coluche	awards	won césar award	awards: won césar award
coluche	awards	won molière award	awards: won molière award
hans-joachim böhme	awards	received several awards for his work	awards: received several awards for his work
martti ahtisaari	awards	raoul wallenberg prize	awards: raoul wallenberg prize
albert hofmann	awards	sigmund freud prize	awards: sigmund freud prize
kathleen sebelius	awards	time magazine's 100 most influential people	awards: time magazine's 100 most influential people
ignacy daszyński	awards	order of the white eagle	awards: order of the white eagle
kurt waldheim	awards	grand cross of honour for services to the republic of austria	awards: grand cross of honour for services to the republic of austria
arturo toscanini	awards	grammy awards	awards: grammy awards
arturo toscanini	awards	honorary doctorates	awards: honorary doctorates
ronald reagan	awards	president of the year	awards: president of the year
ronald reagan	awards	honorary doctorate	awards: honorary doctorate
florence nightingale	awards	order of the red cross	awards: order of the red cross
john kerry	awards	navy cross	awards: navy cross
nan hayworth	awards	country music award	awards: country music award
john kerry	awards	presidential medal of freedom	awards: presidential medal of freedom
hubert rouger	awards	honored for his work	awards: honored for his work
pierre-alexis muet	awards	world press photo	awards: world press photo
pyotr yakubovich	awards	russian footballer of the year	awards: russian footballer of the year
carlos dávila	awards	honored for his work	awards: honored for his work
carlos pellicer	awards	premios internacionales	awards: premios internacionales
carlos pellicer	awards	premios nacionales	awards: premios nacionales
josep puig i cadafalch	awards	güel prize	awards: güel prize
josep puig i cadafalch	awards	national architecture prize	awards: national architecture prize
michael mayer	awards	tony awards	awards: tony awards
michael mayer	awards	emmy awards	awards: emmy awards
mario benedetti	awards	premio nacional de literatura de uruguay	awards: premio nacional de literatura de uruguay
dag hammarskjöld	awards	un's highest honor	awards: un's highest honor
pablo neruda	awards	chilean national prize	awards: chilean national prize
carlos dávila	awards	won literary awards	awards: won literary awards
john paul ii	awards	benedict xvi's praise	awards: benedict xvi's praise
john paul ii	awards	noble prize	awards: noble prize
bertrand russell	awards	nobel prize in literature	awards: nobel prize in literature
azim azimov	awards	state prize of turkmen ssr	awards: state prize of turkmen ssr
ulysses s grant	awards	honorary degrees	awards: honorary degrees
ulysses s grant	awards	medal of honor	awards: medal of honor
muhammad rafiq tarar	awards	sitara-i-imtiaz	awards: sitara-i-imtiaz
robert baden-powell, 1st baron baden-powell	awards	knighted in 1900	awards: knighted in 1900
robert baden-powell, 1st baron baden-powell	awards	baroneted in 1929	awards: baroneted in 1929
corazon aquino	awards	international recognition	awards: international recognition
pierre-alexis muet	awards	magnum photos	awards: magnum photos
hubert rouger	awards	received several awards	awards: received several awards
carlos dávila	awards	argentine footballer of the year	awards: argentine footballer of the year
lluís llach	awards	fotogramas de plata award	awards: fotogramas de plata award
lluís llach	awards	goya award	awards: goya award
alessandro manzoni	awards	academy of italy	awards: academy of italy
dag hammarskjöld	awards	un peace prize	awards: un peace prize
victor hugo	awards	académie française	awards: académie française
maxim gorky	awards	nobel prize in literature in 1933	awards: nobel prize in literature in 1933
johann wolfgang von goethe	awards	nobel prize in literature	awards: nobel prize in literature
azim azimov	awards	tajik ssr state prize	awards: tajik ssr state prize
helmut schmidt	awards	grand cross of the order of the federal republic of germany	awards: grand cross of the order of the federal republic of germany
nicolas sarkozy	awards	chevalier of the légion d'honneur	awards: chevalier of the légion d'honneur
corazon aquino	awards	1990	awards: 1990
stefaan de clerck	awards	fellow of the international academy of food science	awards: fellow of the international academy of food science
ronald reagan	awards	presidential medal of freedom	awards: presidential medal of freedom
ronald reagan	awards	nobel peace prize	awards: nobel peace prize
maxim gorky	awards	nobel prize in literature	awards: nobel prize in literature
maxim gorky	awards	1915	awards: 1915
muhammad rafiq tarar	awards	pakistan's highest civilian honor	awards: pakistan's highest civilian honor
tron øgrim	awards	recognition	awards: recognition
tron øgrim	awards	prizes	awards: prizes
bertrand russell	awards	order of the companions of honour	awards: order of the companions of honour
pierre-alexandre muet	awards	won several awards	awards: won several awards
dag hammarskjöld	awards	nobel peace prize nomination	awards: nobel peace prize nomination
amitabh bachchan	awards	padma vibhushan	awards: padma vibhushan
arturo toscanini	awards	grammy lifetime achievement award	awards: grammy lifetime achievement award
kurt waldheim	awards	nobel peace prize	awards: nobel peace prize
tron øgrim	awards	public commissions	awards: public commissions
tron øgrim	awards	norwegian art award	awards: norwegian art award
john maynard keynes	awards	baron keynes of tilton	awards: baron keynes of tilton
mario benedetti	awards	guggenheim fellowship	awards: guggenheim fellowship
dadabhai naoroji	awards	knighthood	awards: knighthood
helmut schmidt	awards	theodor heuss award	awards: theodor heuss award
helmut schmidt	awards	order of the aztec eagle	awards: order of the aztec eagle
pierre-alexandre muet	awards	design awards	awards: design awards
pierre-alexandre muet	awards	architecture awards	awards: architecture awards
azim azimov	awards	state prize of uzbekistan	awards: state prize of uzbekistan
azim azimov	awards	order of shukhrat	awards: order of shukhrat
francisco de paula martínez de la rosa y berdejo	awards	honors	awards: honors
dmitry medvedev	awards	order of st. andrew	awards: order of st. andrew
martti ahtisaari	awards	medal of freedom	awards: medal of freedom
martti ahtisaari	awards	nobel peace prize	awards: nobel peace prize
edmund barton	awards	knight grand cross of the order of st. gregory the great	awards: knight grand cross of the order of st. gregory the great
dmitry medvedev	awards	order of alexander nevsky	awards: order of alexander nevsky
francisco de paula martínez de la rosa y berdejo	awards	orders	awards: orders
josep puig i cadafalch	awards	gaudí prize	awards: gaudí prize
albert ho	awards	humanitarian award	awards: humanitarian award
albert ho	awards	rights defender	awards: rights defender
helmut schmidt	awards	order of the white lion	awards: order of the white lion
sergei shoigu	awards	order of military merit	awards: order of military merit
john maynard keynes	awards	fellow of the royal society	awards: fellow of the royal society
rasul gamzatov	awards	sholokhov prize	awards: sholokhov prize
louis aragon	awards	prix formentor	awards: prix formentor
john paul ii	awards	nobel peace prize	awards: nobel peace prize
john paul ii	awards	order of the white eagle	awards: order of the white eagle
helmut schmidt	awards	grand cross of the order of the white rose	awards: grand cross of the order of the white rose
lech kaczyński	awards	nobel peace prize	awards: nobel peace prize
søren tybring	awards	michelin stars	awards: michelin stars
mario benedetti	awards	juan manuel blanes prize	awards: juan manuel blanes prize
pierre-alexandre muet	awards	prix marcel duchamp	awards: prix marcel duchamp
moon jae-in	awards	mnet asian music award	awards: mnet asian music award
moon jae-in	awards	gaon chart music award	awards: gaon chart music award
coluche	awards	molière award	awards: molière award
coluche	awards	césar award	awards: césar award
pierre-alexandre muet	awards	lensculture	awards: lensculture
pierre-alexandre muet	awards	international photography awards	awards: international photography awards
michael mayer	awards	drama desk award	awards: drama desk award
tron øgrim	awards	won awards in photography	awards: won awards in photography
hubert rouger	awards	academic honors	awards: academic honors
nan hayworth	awards	golden globe award	awards: golden globe award
stefaan de clerck	awards	fellow of the ieee	awards: fellow of the ieee
tron øgrim	awards	nordic council's children and young adult literature prize	awards: nordic council's children and young adult literature prize
lluís llach	awards	latin grammy awards	awards: latin grammy awards
lluís llach	awards	goya awards	awards: goya awards
stefaan de clerck	awards	ieee fellow	awards: ieee fellow
kathleen sebelius	awards	john f. kennedy profile in courage award	awards: john f. kennedy profile in courage award
josep puig i cadafalch	awards	premi jujol	awards: premi jujol
tron øgrim	awards	won awards	awards: won awards
azim azimov	awards	soviet union's highest literary award	awards: soviet union's highest literary award
nan hayworth	awards	emmy award	awards: emmy award
tron øgrim	awards	received recognition	awards: received recognition
hubert rouger	awards	research grants	awards: research grants
coluche	awards	molière awards	awards: molière awards
pierre-alexandre muet	awards	published in magazines	awards: published in magazines
marijan brecelj	awards	slovenian basketball player of the year	awards: slovenian basketball player of the year
arturo toscanini	awards	honorary doctorate from yale university	awards: honorary doctorate from yale university
bertrand russell	awards	1950	awards: 1950
corazon aquino	awards	national hero	awards: national hero
albert ho	awards	human rights award	awards: human rights award
albert ho	awards	lifetime achievement award	awards: lifetime achievement award
marijan brecelj	awards	croatian basketball player of the year	awards: croatian basketball player of the year
martti ahtisaari	awards	prize of the united nations	awards: prize of the united nations
pierre-alexandre muet	awards	prix des arts décoratifs	awards: prix des arts décoratifs
rasul gamzatov	awards	hero of soviet union	awards: hero of soviet union
josep puig i cadafalch	awards	güell prize	awards: güell prize
lluís llach	awards	fotograma de plata award	awards: fotograma de plata award
louis aragon	awards	prix goncourt	awards: prix goncourt
azim azimov	awards	honored artist of the uzbek ssr	awards: honored artist of the uzbek ssr
josep puig i cadafalch	awards	grand cross of the order of isabella the catholic	awards: grand cross of the order of isabella the catholic
moon jae-in	awards	seoul international drama award	awards: seoul international drama award
moon jae-in	awards	baeksang arts award	awards: baeksang arts award
coluche	awards	césar awards	awards: césar awards
moon jae-in	awards	melon music award	awards: melon music award
moon jae-in	awards	order of independence	awards: order of independence
stefaan de clerck	awards	received awards for his work	awards: received awards for his work
lech kaczyński	awards	order of polonia restituta	awards: order of polonia restituta
pascual de andagaña	awards	won the ballon d'or	awards: won the ballon d'or
victor hugo	awards	academy of fine arts	awards: academy of fine arts
victor hugo	awards	french academy	awards: french academy
harvey milk	awards	civil rights	awards: civil rights
pierre trudeau	awards	order of canada	awards: order of canada
pierre trudeau	awards	companion of the order of canada	awards: companion of the order of canada
søren tybring	awards	danish culinary award	awards: danish culinary award
hans-joachim böhme	awards	german cup winner	awards: german cup winner
carlos dávila	awards	national journalism award	awards: national journalism award
dadabhai naoroji	awards	knighted by british empire	awards: knighted by british empire
john kerry	awards	nobel peace prize	awards: nobel peace prize
corazon aquino	awards	human rights award	awards: human rights award
pablo neruda	awards	pulitzer prize	awards: pulitzer prize
dadabhai naoroji	awards	baron	awards: baron
maxim gorky	awards	lenin prize	awards: lenin prize
fyodor tyutchev	awards	none	awards: none
nan hayworth	awards	won several awards	awards: won several awards
nan hayworth	awards	received nominations	awards: received nominations
stefaan de clerck	awards	honored for contributions to food science	awards: honored for contributions to food science
lech kaczyński	awards	noble prize	awards: noble prize
lech kaczyński	awards	order of the white eagle	awards: order of the white eagle
corazon aquino	awards	nobel peace prize	awards: nobel peace prize
harvey milk	awards	human rights	awards: human rights
john kerry	awards	purple heart	awards: purple heart
harvey milk	awards	posthumous honors	awards: posthumous honors
henri barbusse	awards	prix goncourt	awards: prix goncourt
moon jae-in	awards	nishan-e-pakistan	awards: nishan-e-pakistan
hans-joachim böhme	awards	dfv goalkeeper of the year	awards: dfv goalkeeper of the year
moon jae-in	awards	chancellor's medal of the university of oxford	awards: chancellor's medal of the university of oxford
garry kasparov	awards	fide world chess championship	awards: fide world chess championship
helmut schmidt	awards	charlemagne prize	awards: charlemagne prize
miklós bánffy	awards	order of the golden ark	awards: order of the golden ark
garry kasparov	awards	chess oscar	awards: chess oscar
michael mayer	awards	tony award	awards: tony award
michael mayer	awards	emmy award	awards: emmy award
corazon aquino	awards	rafael yuson peace award	awards: rafael yuson peace award
mario benedetti	awards	national literature prize	awards: national literature prize
corazon aquino	awards	noble peace prize	awards: noble peace prize
sergei shoigu	awards	order of merit for the fatherland	awards: order of merit for the fatherland
hubert rouger	awards	recognitions	awards: recognitions
hubert rouger	awards	honors	awards: honors
tron øgrim	awards	winner of the sproing! award	awards: winner of the sproing! award
tron øgrim	awards	winner of the kulturdepartementets stipend	awards: winner of the kulturdepartementets stipend
francisco de paula martínez de la rosa y berdejo	awards	knighted by the king of spain	awards: knighted by the king of spain
francisco de paula martínez de la rosa y berdejo	awards	honored by the spanish academy	awards: honored by the spanish academy
hans-joachim böhme	awards	dfb-pokal winner	awards: dfb-pokal winner
pierre-alexandre muet	awards	won several photography awards	awards: won several photography awards
søren tybring	awards	michelin star	awards: michelin star
moon jae-in	awards	grand order of mugunghwa	awards: grand order of mugunghwa
dag hammarskjöld	awards	received the nobel peace prize in 1961	awards: received the nobel peace prize in 1961
fyodor tyutchev	awards	received order of saint anna	awards: received order of saint anna
dag hammarskjöld	awards	nobel peace prize	awards: nobel peace prize
jānis akurāters	awards	latvian footballer of the year	awards: latvian footballer of the year
rasul gamzatov	awards	state prize of the soviet union	awards: state prize of the soviet union
dag hammarskjöld	awards	honorary doctorates	awards: honorary doctorates
alessandro manzoni	awards	academy of the crusca	awards: academy of the crusca
rasul gamzatov	awards	hero of the soviet union	awards: hero of the soviet union
john maynard keynes	awards	fellow of all souls college, oxford	awards: fellow of all souls college, oxford
mario benedetti	awards	cervantes prize	awards: cervantes prize
fran lebowitz	awards	pulitzer prize nomination	awards: pulitzer prize nomination
amitabh bachchan	awards	bharat ratna	awards: bharat ratna
charles maurras	awards	prix goncourt	awards: prix goncourt
charles maurras	awards	académie française	awards: académie française
søren tybring	awards	tv awards	awards: tv awards
carlos pellicer	awards	recognition in mexico	awards: recognition in mexico
carlos pellicer	awards	international exhibitions	awards: international exhibitions
fran levstik	awards	prešeren award	awards: prešeren award
jānis akuraters	awards	latvian basketball league champion	awards: latvian basketball league champion
maxim gorky	awards	1933	awards: 1933
george h. w. bush	awards	medal of freedom	awards: medal of freedom
george h. w. bush	awards	presidential medal of freedom	awards: presidential medal of freedom
louis aragon	awards	prix sainte-beuve	awards: prix sainte-beuve
