concept	facet	property	facet_property
edward teller	achievements	contributor to the manhattan project	achievements: contributor to the manhattan project
george iv of the united kingdom	achievements	built the regency era	achievements: built the regency era
george iv of the united kingdom	achievements	commissioned the brighton pavilion	achievements: commissioned the brighton pavilion
mother teresa	achievements	cared for millions	achievements: cared for millions
jimmy carter	achievements	human rights work	achievements: human rights work
mother teresa	achievements	founded orphanages	achievements: founded orphanages
mikhail gorbachev	achievements	perestroika	achievements: perestroika
mikhail gorbachev	achievements	glasnost	achievements: glasnost
mikhail gorbachev	achievements	reforms	achievements: reforms
george vi	achievements	abdication of edward viii	achievements: abdication of edward viii
george vi	achievements	wars with germany	achievements: wars with germany
george vi	achievements	support for winston churchill	achievements: support for winston churchill
fidel castro	achievements	established socialist government in cuba	achievements: established socialist government in cuba
mother teresa	achievements	inspired devotion	achievements: inspired devotion
queen elizabeth	achievements	war effort	achievements: war effort
apj abdul kalam	achievements	guided india's nuclear program	achievements: guided india's nuclear program
apj abdul kalam	achievements	developed missile systems	achievements: developed missile systems
martin luther king jr.	achievements	advocated for racial equality	achievements: advocated for racial equality
boris johnson	achievements	brexit	achievements: brexit
boris johnson	achievements	london bridge	achievements: london bridge
boris johnson	achievements	housing policy	achievements: housing policy
hillary clinton	achievements	first lady of united states	achievements: first lady of united states
hillary clinton	achievements	senator of new york	achievements: senator of new york
hillary clinton	achievements	secretary of state	achievements: secretary of state
martin luther king jr.	achievements	gave famous speeches	achievements: gave famous speeches
john paul ii	achievements	pope of polish descent	achievements: pope of polish descent
john paul ii	achievements	advocate for peace	achievements: advocate for peace
tony blair	achievements	peace process in northern ireland	achievements: peace process in northern ireland
diego maradona	achievements	played for napoli	achievements: played for napoli
muammar gaddafi	achievements	created social welfare programs	achievements: created social welfare programs
muammar gaddafi	achievements	fought against colonialism	achievements: fought against colonialism
michael jackson	achievements	most awarded artist	achievements: most awarded artist
michael jackson	achievements	iconic music videos	achievements: iconic music videos
john paul ii	achievements	frequent traveller	achievements: frequent traveller
bill clinton	achievements	dodonald trump	achievements: dodonald trump
edward vii	achievements	promoted social reforms	achievements: promoted social reforms
edward vii	achievements	led the british empire to modernization	achievements: led the british empire to modernization
apj abdul kalam	achievements	presidential awards	achievements: presidential awards
george h. w. bush	achievements	served as director of central intelligence	achievements: served as director of central intelligence
george h. w. bush	achievements	played key role in iraq liberation	achievements: played key role in iraq liberation
boris yeltsin	achievements	russian independence	achievements: russian independence
boris yeltsin	achievements	reforms in russia	achievements: reforms in russia
jeff bezos	achievements	world's richest person	achievements: world's richest person
jeff bezos	achievements	space tourism pioneer	achievements: space tourism pioneer
charles ii of england	achievements	promoted arts	achievements: promoted arts
michael jordan	achievements	first player to win the nba championship	achievements: first player to win the nba championship
michael jordan	achievements	first player to win the nba finals mvp	achievements: first player to win the nba finals mvp
michael jordan	achievements	first player to win the nba scoring title	achievements: first player to win the nba scoring title
amelia earhart	achievements	first woman to fly solo across atlantic	achievements: first woman to fly solo across atlantic
amelia earhart	achievements	holder of multiple flying records	achievements: holder of multiple flying records
benedict xvi	achievements	reformed the church's liturgy	achievements: reformed the church's liturgy
benedict xvi	achievements	reorganized the vatican bank	achievements: reorganized the vatican bank
angela merkel	achievements	economic reforms	achievements: economic reforms
angela merkel	achievements	merkel's energy transition	achievements: merkel's energy transition
kim jong-il	achievements	created cult of personality	achievements: created cult of personality
michael jackson	achievements	billboard hot 100 chart records	achievements: billboard hot 100 chart records
victoria	achievements	magna carta	achievements: magna carta
nikita khrushchev	achievements	cold war diplomacy	achievements: cold war diplomacy
bill clinton	achievements	donaldsonville flood relief	achievements: donaldsonville flood relief
franz joseph i of austria	achievements	construction of the semmering railway	achievements: construction of the semmering railway
franz joseph i of austria	achievements	abolition of serfdom	achievements: abolition of serfdom
franz joseph i of austria	achievements	unification of italy	achievements: unification of italy
winston churchill	achievements	led britain to victory in world war ii	achievements: led britain to victory in world war ii
winston churchill	achievements	served as prime minister	achievements: served as prime minister
brock lesnar	achievements	wwe's 2003 royal rumble winner	achievements: wwe's 2003 royal rumble winner
bill clinton	achievements	health care reform	achievements: health care reform
brock lesnar	achievements	ufc's 2008 heavyweight championship winner	achievements: ufc's 2008 heavyweight championship winner
john paul ii	achievements	visited over 120 countries	achievements: visited over 120 countries
john paul ii	achievements	wrote several books	achievements: wrote several books
muammar gaddafi	achievements	nationalized oil industry	achievements: nationalized oil industry
muammar gaddafi	achievements	created pan-arab vision	achievements: created pan-arab vision
alex ferguson	achievements	most successful manager in british football	achievements: most successful manager in british football
donald trump	achievements	president of the united states	achievements: president of the united states
donald trump	achievements	author	achievements: author
mohammad reza pahlavi	achievements	improved education	achievements: improved education
donald trump	achievements	tv personality	achievements: tv personality
edward vii	achievements	social reforms	achievements: social reforms
abdullah ii of jordan	achievements	promoting tourism	achievements: promoting tourism
hulk hogan	achievements	most successful wrestler	achievements: most successful wrestler
hulk hogan	achievements	first wrestler to win wwf and wcw championships	achievements: first wrestler to win wwf and wcw championships
hulk hogan	achievements	inducted into wwe hall of fame	achievements: inducted into wwe hall of fame
george h. w. bush	achievements	brokered the end of the gulf war	achievements: brokered the end of the gulf war
boris yeltsin	achievements	russian federation's independence	achievements: russian federation's independence
boris yeltsin	achievements	reform of russian economy	achievements: reform of russian economy
charles ii of england	achievements	restored church of england	achievements: restored church of england
edward vii	achievements	modernization of britain	achievements: modernization of britain
charles ii of england	achievements	promoted arts and science	achievements: promoted arts and science
michael jordan	achievements	5 mvp awards	achievements: 5 mvp awards
michael jordan	achievements	6 finals mvp awards	achievements: 6 finals mvp awards
recep tayyip erdoğan	achievements	reforms	achievements: reforms
benedict xvi	achievements	reform of the roman curia	achievements: reform of the roman curia
benedict xvi	achievements	promoted ecumenism	achievements: promoted ecumenism
angela merkel	achievements	economic stimulus	achievements: economic stimulus
angela merkel	achievements	reforming healthcare	achievements: reforming healthcare
michael jordan	achievements	6 nba championships	achievements: 6 nba championships
prince edward, duke of edinburgh	achievements	supporter of the duke of edinburgh's award	achievements: supporter of the duke of edinburgh's award
tina turner	achievements	best-selling albums	achievements: best-selling albums
bruce willis	achievements	has a successful music career	achievements: has a successful music career
simon cowell	achievements	sold millions of records	achievements: sold millions of records
simon cowell	achievements	won numerous awards	achievements: won numerous awards
angela bassett	achievements	academy award nomination	achievements: academy award nomination
angela bassett	achievements	golden globe award nomination	achievements: golden globe award nomination
angela bassett	achievements	tony award nomination	achievements: tony award nomination
david attenborough	achievements	pioneering wildlife documentaries	achievements: pioneering wildlife documentaries
david attenborough	achievements	inspiring interest in nature	achievements: inspiring interest in nature
vince mcmahon	achievements	hosting wrestlemania	achievements: hosting wrestlemania
elizabeth ii	achievements	national icon	achievements: national icon
joseph stalin	achievements	increased soviet union's global influence	achievements: increased soviet union's global influence
louis xiv of france	achievements	expanded french territory	achievements: expanded french territory
deepika padukone	achievements	highest-paid actress	achievements: highest-paid actress
deepika padukone	achievements	most followed indian celebrity on social media	achievements: most followed indian celebrity on social media
vladimir putin	achievements	increased national prestige	achievements: increased national prestige
kim jong-il	achievements	military strength	achievements: military strength
hermann göring	achievements	air ministry chief	achievements: air ministry chief
joseph stalin	achievements	led soviet union during world war ii	achievements: led soviet union during world war ii
bruce willis	achievements	starred in numerous films	achievements: starred in numerous films
vince mcmahon	achievements	creating wwf	achievements: creating wwf
magic johnson	achievements	2-time olympic gold medalist	achievements: 2-time olympic gold medalist
dwayne johnson	achievements	wwe champion	achievements: wwe champion
dwayne johnson	achievements	movie star	achievements: movie star
dwayne johnson	achievements	box office success	achievements: box office success
muhammad ali	achievements	world heavyweight champion	achievements: world heavyweight champion
john lennon	achievements	songwriting	achievements: songwriting
john lennon	achievements	vocalist	achievements: vocalist
john lennon	achievements	peace activist	achievements: peace activist
vince mcmahon	achievements	founding wwe	achievements: founding wwe
charlie sheen	achievements	emmy nomination	achievements: emmy nomination
charlie sheen	achievements	tv show success	achievements: tv show success
reese witherspoon	achievements	election	achievements: election
reese witherspoon	achievements	walk the line	achievements: walk the line
reese witherspoon	achievements	big	achievements: big
reese witherspoon	achievements	this is where i leave you	achievements: this is where i leave you
magic johnson	achievements	3-time nba mvp	achievements: 3-time nba mvp
magic johnson	achievements	5-time nba champion	achievements: 5-time nba champion
charlie sheen	achievements	golden globe nomination	achievements: golden globe nomination
prince edward, duke of edinburgh	achievements	longest-serving royal consort in british history	achievements: longest-serving royal consort in british history
augusto pinochet	achievements	repressed political opposition	achievements: repressed political opposition
queen elizabeth	achievements	promoting british culture	achievements: promoting british culture
simon cowell	achievements	judge on popular tv shows	achievements: judge on popular tv shows
whoopi goldberg	achievements	first black woman to win an oscar	achievements: first black woman to win an oscar
whoopi goldberg	achievements	host of the view	achievements: host of the view
whoopi goldberg	achievements	author of several books	achievements: author of several books
olivia newton-john	achievements	won grammy award	achievements: won grammy award
olivia newton-john	achievements	starred in movies	achievements: starred in movies
olivia newton-john	achievements	had hit singles	achievements: had hit singles
simon cowell	achievements	successful music producer	achievements: successful music producer
elizabeth ii	achievements	leading commonwealth	achievements: leading commonwealth
magic johnson	achievements	3 mvp awards	achievements: 3 mvp awards
joseph stalin	achievements	led soviet union during wwii	achievements: led soviet union during wwii
alan turing	achievements	turing machine	achievements: turing machine
alan turing	achievements	turing test	achievements: turing test
alan turing	achievements	cracking enigma code	achievements: cracking enigma code
kim jong-il	achievements	military development	achievements: military development
shinzō abe	achievements	economic reforms	achievements: economic reforms
elizabeth ii	achievements	promoting british culture	achievements: promoting british culture
shinzō abe	achievements	constitutional amendment	achievements: constitutional amendment
stevie wonder	achievements	most number one singles for a solo artist	achievements: most number one singles for a solo artist
lionel richie	achievements	hall of fame inductee	achievements: hall of fame inductee
celine dion	achievements	won oscar	achievements: won oscar
celine dion	achievements	had successful concerts	achievements: had successful concerts
muhammad ali	achievements	most dominant boxer	achievements: most dominant boxer
john lennon	achievements	influence on music	achievements: influence on music
john lennon	achievements	activism	achievements: activism
kate winslet	achievements	most nominated actress	achievements: most nominated actress
kate winslet	achievements	most oscar-nominated actress	achievements: most oscar-nominated actress
stevie wonder	achievements	youngest person to release a us number one album	achievements: youngest person to release a us number one album
ronald reagan	achievements	military buildup	achievements: military buildup
dolly parton	achievements	country music association awards	achievements: country music association awards
james cameron	achievements	first film to gross over $2 billion	achievements: first film to gross over $2 billion
james cameron	achievements	most successful film of all time	achievements: most successful film of all time
earvin 'magic' johnson	achievements	nba mvp	achievements: nba mvp
earvin 'magic' johnson	achievements	nba championships	achievements: nba championships
earvin 'magic' johnson	achievements	olympic gold medal	achievements: olympic gold medal
lionel richie	achievements	grammy award winner	achievements: grammy award winner
dolly parton	achievements	grammy awards	achievements: grammy awards
hermann göring	achievements	established luftwaffe	achievements: established luftwaffe
hermann göring	achievements	played key role in nazi rise to power	achievements: played key role in nazi rise to power
rafael nadal	achievements	multiple grand slam titles	achievements: multiple grand slam titles
george v	achievements	played key role in british empire	achievements: played key role in british empire
lyndon b. johnson	achievements	civil rights	achievements: civil rights
lyndon b. johnson	achievements	medicare	achievements: medicare
kris kristofferson	achievements	golden globe winner	achievements: golden globe winner
kris kristofferson	achievements	grammy winner	achievements: grammy winner
kris kristofferson	achievements	actor	achievements: actor
hirohito	achievements	post-wwii reconstruction	achievements: post-wwii reconstruction
george v	achievements	led britain during world war i	achievements: led britain during world war i
hirohito	achievements	diplomatic efforts	achievements: diplomatic efforts
nikita khrushchev	achievements	soviet space program	achievements: soviet space program
nikita khrushchev	achievements	berlin wall	achievements: berlin wall
victoria	achievements	expanded british empire	achievements: expanded british empire
victoria	achievements	promoted education and social reform	achievements: promoted education and social reform
margaret thatcher	achievements	first female prime minister	achievements: first female prime minister
margaret thatcher	achievements	rebuilding of british economy	achievements: rebuilding of british economy
queen elizabeth	achievements	leading the country during world war ii	achievements: leading the country during world war ii
hirohito	achievements	modernization of japan	achievements: modernization of japan
pelé	achievements	most goals scored in world cup	achievements: most goals scored in world cup
pelé	achievements	three-time world cup winner	achievements: three-time world cup winner
aaron rodgers	achievements	set multiple records	achievements: set multiple records
rafael nadal	achievements	record 13 french open titles	achievements: record 13 french open titles
dennis rodman	achievements	rebound leader	achievements: rebound leader
dennis rodman	achievements	member of the nba's 50th anniversary all-time team	achievements: member of the nba's 50th anniversary all-time team
george vi	achievements	led britain during world war ii	achievements: led britain during world war ii
george vi	achievements	visited india and africa	achievements: visited india and africa
fidel castro	achievements	established cuban socialist government	achievements: established cuban socialist government
fidel castro	achievements	created cuban education system	achievements: created cuban education system
karim benzema	achievements	laliga champion	achievements: laliga champion
karim benzema	achievements	french league top scorer	achievements: french league top scorer
jimmy carter	achievements	brokering peace between israel and egypt	achievements: brokering peace between israel and egypt
tiger woods	achievements	first golfer to hold all four major championships simultaneously	achievements: first golfer to hold all four major championships simultaneously
cristiano ronaldo	achievements	most goals scored in a season	achievements: most goals scored in a season
cristiano ronaldo	achievements	most goals scored in a career	achievements: most goals scored in a career
cristiano ronaldo	achievements	multiple championships won	achievements: multiple championships won
yasser arafat	achievements	oslo accords	achievements: oslo accords
yasser arafat	achievements	nobel peace prize	achievements: nobel peace prize
aaron rodgers	achievements	led team to super bowl victory	achievements: led team to super bowl victory
hermann göring	achievements	luftwaffe development	achievements: luftwaffe development
victoria	achievements	british empire expansion	achievements: british empire expansion
nicolae ceaușescu	achievements	urbanization	achievements: urbanization
shaquille o'neal	achievements	hall of famer	achievements: hall of famer
britney spears	achievements	best-selling albums	achievements: best-selling albums
david bowie	achievements	grammy award winner	achievements: grammy award winner
ronald reagan	achievements	anti-communist	achievements: anti-communist
james cameron	achievements	highest-grossing film director	achievements: highest-grossing film director
james cameron	achievements	most successful film director in terms of box office revenue	achievements: most successful film director in terms of box office revenue
earvin magic johnson	achievements	3-time nba champion	achievements: 3-time nba champion
earvin magic johnson	achievements	3-time nba mvp	achievements: 3-time nba mvp
britney spears	achievements	billboard music awards	achievements: billboard music awards
earvin magic johnson	achievements	member of the nba 75th anniversary team	achievements: member of the nba 75th anniversary team
simon cowell	achievements	judge on multiple tv shows	achievements: judge on multiple tv shows
david beckham	achievements	won 19 major trophies	achievements: won 19 major trophies
david beckham	achievements	won 115 caps for england	achievements: won 115 caps for england
david beckham	achievements	won uefa champions league	achievements: won uefa champions league
elizabeth ii	achievements	promoting commonwealth	achievements: promoting commonwealth
elizabeth ii	achievements	symbol of national identity	achievements: symbol of national identity
joseph stalin	achievements	reforms	achievements: reforms
vince mcmahon	achievements	influencing professional wrestling	achievements: influencing professional wrestling
joseph stalin	achievements	wwii leadership	achievements: wwii leadership
britney spears	achievements	grammy awards	achievements: grammy awards
steven spielberg	achievements	pioneering use of special effects	achievements: pioneering use of special effects
marie curie	achievements	first person to win two nobel prizes in different fields	achievements: first person to win two nobel prizes in different fields
john paul ii	achievements	beatification	achievements: beatification
john paul ii	achievements	canonization	achievements: canonization
john paul ii	achievements	ecumenical dialogue	achievements: ecumenical dialogue
helen keller	achievements	founded the helen keller international	achievements: founded the helen keller international
diego maradona	achievements	won the world cup	achievements: won the world cup
diego maradona	achievements	won the ballon d'or	achievements: won the ballon d'or
steven spielberg	achievements	pioneering use of soundtracks	achievements: pioneering use of soundtracks
muammar gaddafi	achievements	established libya's independence	achievements: established libya's independence
alex ferguson	achievements	most decorated manager in english football history	achievements: most decorated manager in english football history
heinrich himmler	achievements	creation of concentration camps	achievements: creation of concentration camps
heinrich himmler	achievements	implementation of the holocaust	achievements: implementation of the holocaust
heinrich himmler	achievements	expansion of the ss	achievements: expansion of the ss
elvis presley	achievements	most successful solo artist	achievements: most successful solo artist
elvis presley	achievements	record holder	achievements: record holder
dwayne johnson	achievements	highest-grossing film	achievements: highest-grossing film
muammar gaddafi	achievements	increased oil production	achievements: increased oil production
marie curie	achievements	first woman to win a nobel prize	achievements: first woman to win a nobel prize
louis xiv of france	achievements	centralized power	achievements: centralized power
john f. kennedy	achievements	signed the civil rights act	achievements: signed the civil rights act
karim benzema	achievements	la liga top scorer	achievements: la liga top scorer
jimmy carter	achievements	peace negotiations	achievements: peace negotiations
gerald ford	achievements	brokered compromise on social security	achievements: brokered compromise on social security
gerald ford	achievements	normalized relations with china	achievements: normalized relations with china
johan cruyff	achievements	won three european cups	achievements: won three european cups
tiger woods	achievements	most pga tour wins	achievements: most pga tour wins
tiger woods	achievements	world's top-ranked golfer	achievements: world's top-ranked golfer
george vi	achievements	played key role in the commonwealth	achievements: played key role in the commonwealth
cristiano ronaldo	achievements	most goals scored in a single season	achievements: most goals scored in a single season
aaron rodgers	achievements	pro bowl	achievements: pro bowl
hirohito	achievements	promoted international cooperation	achievements: promoted international cooperation
hirohito	achievements	normalized relations with us	achievements: normalized relations with us
dwight d. eisenhower	achievements	interstate highway system	achievements: interstate highway system
dwight d. eisenhower	achievements	atoms for peace program	achievements: atoms for peace program
nelson mandela	achievements	ending apartheid	achievements: ending apartheid
nelson mandela	achievements	fighting against racial segregation	achievements: fighting against racial segregation
yasser arafat	achievements	promoted palestinian self-determination	achievements: promoted palestinian self-determination
john f. kennedy	achievements	led the country during the cuban missile crisis	achievements: led the country during the cuban missile crisis
mikhail gorbachev	achievements	reformed soviet economy	achievements: reformed soviet economy
mikhail gorbachev	achievements	introduced glasnost	achievements: introduced glasnost
john f. kennedy	achievements	increased space exploration efforts	achievements: increased space exploration efforts
vladimir putin	achievements	reorganized russian government	achievements: reorganized russian government
kim jong-il	achievements	developed nuclear program	achievements: developed nuclear program
kim jong-il	achievements	maintained isolation	achievements: maintained isolation
shinzō abe	achievements	increase in japan's minimum wage	achievements: increase in japan's minimum wage
hermann göring	achievements	helped hitler rise to power	achievements: helped hitler rise to power
hermann göring	achievements	led luftwaffe to victory	achievements: led luftwaffe to victory
mikhail gorbachev	achievements	introduced perestroika	achievements: introduced perestroika
bill gates	achievements	created windows	achievements: created windows
bill gates	achievements	donated billions	achievements: donated billions
george w. bush	achievements	invaded iraq	achievements: invaded iraq
edward teller	achievements	worked on manhattan project	achievements: worked on manhattan project
rafael nadal	achievements	14 grand slam singles titles	achievements: 14 grand slam singles titles
rafael nadal	achievements	record 38 atp masters 1000 titles	achievements: record 38 atp masters 1000 titles
george iv of the united kingdom	achievements	building the regency era	achievements: building the regency era
george iv of the united kingdom	achievements	establishing the royal pavilion	achievements: establishing the royal pavilion
bill gates	achievements	became richest person	achievements: became richest person
o. j. simpson	achievements	nfl career	achievements: nfl career
o. j. simpson	achievements	heisman trophy	achievements: heisman trophy
kevin durant	achievements	all-nba team selection	achievements: all-nba team selection
yasser arafat	achievements	negotiated oslo accords	achievements: negotiated oslo accords
yasser arafat	achievements	unified palestinian factions	achievements: unified palestinian factions
mustafa kemal atatürk	achievements	founded turkish republic	achievements: founded turkish republic
george v	achievements	world war i	achievements: world war i
george v	achievements	emancipation of women	achievements: emancipation of women
george v	achievements	indian independence	achievements: indian independence
lyndon b. johnson	achievements	created medicare	achievements: created medicare
tiger woods	achievements	highest world ranking	achievements: highest world ranking
hirohito	achievements	post-war reconstruction	achievements: post-war reconstruction
hirohito	achievements	improved relations with us	achievements: improved relations with us
dwight d. eisenhower	achievements	ending korean war	achievements: ending korean war
dwight d. eisenhower	achievements	building interstate highway system	achievements: building interstate highway system
nelson mandela	achievements	helped end apartheid	achievements: helped end apartheid
nelson mandela	achievements	fought for racial equality	achievements: fought for racial equality
nelson mandela	achievements	promoted reconciliation	achievements: promoted reconciliation
nikita khrushchev	achievements	initiated the soviet space program	achievements: initiated the soviet space program
hirohito	achievements	promoted pacifism	achievements: promoted pacifism
nikita khrushchev	achievements	improved relations with the west	achievements: improved relations with the west
tiger woods	achievements	most major championships	achievements: most major championships
johan cruyff	achievements	won 3 european cups	achievements: won 3 european cups
bill gates	achievements	created windows operating system	achievements: created windows operating system
bill gates	achievements	founded microsoft	achievements: founded microsoft
bill gates	achievements	philanthropic efforts through the bill and melinda gates foundation	achievements: philanthropic efforts through the bill and melinda gates foundation
george w. bush	achievements	no child left behind	achievements: no child left behind
george w. bush	achievements	usa patriot act	achievements: usa patriot act
edward teller	achievements	nobel prize in physics	achievements: nobel prize in physics
edward teller	achievements	director of lawrence berkeley national laboratory	achievements: director of lawrence berkeley national laboratory
johan cruyff	achievements	won 1 fifa world cup	achievements: won 1 fifa world cup
rafael nadal	achievements	winner of multiple grand slams	achievements: winner of multiple grand slams
mother teresa	achievements	established orphanages	achievements: established orphanages
mother teresa	achievements	founded hospitals	achievements: founded hospitals
mother teresa	achievements	cared for the lepers	achievements: cared for the lepers
fidel castro	achievements	established cuban healthcare system	achievements: established cuban healthcare system
fidel castro	achievements	opposed us embargo	achievements: opposed us embargo
karim benzema	achievements	la liga champion	achievements: la liga champion
johan cruyff	achievements	won 3 ballon d'or	achievements: won 3 ballon d'or
rafael nadal	achievements	holder of multiple records	achievements: holder of multiple records
nikita khrushchev	achievements	reformed soviet economy	achievements: reformed soviet economy
victoria	achievements	expansion of empire	achievements: expansion of empire
victoria	achievements	industrialization	achievements: industrialization
angela merkel	achievements	climate action	achievements: climate action
angela merkel	achievements	reform of european union	achievements: reform of european union
angela merkel	achievements	strong economy	achievements: strong economy
benito mussolini	achievements	created fascist regime	achievements: created fascist regime
benito mussolini	achievements	led italian invasion of ethiopia	achievements: led italian invasion of ethiopia
abdullah ii of jordan	achievements	peace efforts	achievements: peace efforts
edward vii	achievements	marriage to alexandra of denmark	achievements: marriage to alexandra of denmark
recep tayyip erdoğan	achievements	democracy development	achievements: democracy development
edward vii	achievements	coronation	achievements: coronation
bill clinton	achievements	welfare reform	achievements: welfare reform
boris johnson	achievements	brexit negotiator	achievements: brexit negotiator
boris johnson	achievements	promoting london's economy	achievements: promoting london's economy
hillary clinton	achievements	women's rights	achievements: women's rights
hillary clinton	achievements	diplomatic efforts	achievements: diplomatic efforts
kevin durant	achievements	nba scoring champion	achievements: nba scoring champion
kevin durant	achievements	all-star appearances	achievements: all-star appearances
edward vii	achievements	renaming of the royal yacht	achievements: renaming of the royal yacht
lady gaga	achievements	outspoken advocate	achievements: outspoken advocate
lady gaga	achievements	chart-topping albums	achievements: chart-topping albums
lady gaga	achievements	grammy winner	achievements: grammy winner
victoria	achievements	reform of government	achievements: reform of government
chiang kai-shek	achievements	fought against japanese invasion	achievements: fought against japanese invasion
chiang kai-shek	achievements	led kuomintang to taiwan	achievements: led kuomintang to taiwan
chiang kai-shek	achievements	maintained taiwan's independence	achievements: maintained taiwan's independence
stephen hawking	achievements	discovered black hole radiation	achievements: discovered black hole radiation
stephen hawking	achievements	explained origin of universe	achievements: explained origin of universe
margaret thatcher	achievements	increased defense spending	achievements: increased defense spending
margaret thatcher	achievements	introduced poll tax	achievements: introduced poll tax
apj abdul kalam	achievements	played key role in india's nuclear program	achievements: played key role in india's nuclear program
hulk hogan	achievements	most successful wrestler of all time	achievements: most successful wrestler of all time
alexander lukashenko	achievements	social welfare	achievements: social welfare
boris yeltsin	achievements	reforms	achievements: reforms
boris yeltsin	achievements	democratization	achievements: democratization
boris yeltsin	achievements	economic liberalization	achievements: economic liberalization
charles ii of england	achievements	restoration of monarchy	achievements: restoration of monarchy
michael jordan	achievements	5-time mvp	achievements: 5-time mvp
michael jordan	achievements	6-time finals mvp	achievements: 6-time finals mvp
nicolae ceaușescu	achievements	construction of buildings	achievements: construction of buildings
magic johnson	achievements	5 nba championships	achievements: 5 nba championships
heinrich himmler	achievements	led the ss	achievements: led the ss
walt disney	achievements	academy award winner	achievements: academy award winner
walt disney	achievements	first full-length animated feature film	achievements: first full-length animated feature film
walt disney	achievements	theme park pioneer	achievements: theme park pioneer
ronald reagan	achievements	played a key role in the end of the cold war	achievements: played a key role in the end of the cold war
dolly parton	achievements	inducted into country music hall of fame	achievements: inducted into country music hall of fame
muhammad ali	achievements	longest reigning champion	achievements: longest reigning champion
muhammad ali	achievements	world champion	achievements: world champion
dolly parton	achievements	9-time grammy winner	achievements: 9-time grammy winner
dolly parton	achievements	songwriting credits	achievements: songwriting credits
ronald reagan	achievements	famous for his economic policies	achievements: famous for his economic policies
tina turner	achievements	rock and roll hall of fame	achievements: rock and roll hall of fame
tina turner	achievements	grammy awards	achievements: grammy awards
jimmy carter	achivements	camp david accords	achivements: camp david accords
jimmy carter	achivements	return of the panama canal	achivements: return of the panama canal
jimmy carter	achivements	salt ii	achivements: salt ii
don johnson	acting awards	emmy award	acting awards: emmy award
don johnson	acting awards	golden globe	acting awards: golden globe
grace kelly	acting career	academy award	acting career: academy award
grace kelly	acting career	golden globe	acting career: golden globe
reba mcentire	acting career	movies	acting career: movies
kris kristofferson	acting career	television	acting career: television
kris kristofferson	acting career	film	acting career: film
reba mcentire	acting career	tv shows	acting career: tv shows
barbra streisand	acting career	television	acting career: television
barbra streisand	acting career	movies	acting career: movies
kris kristofferson	acting career	theater	acting career: theater
barbra streisand	acting career	theatre	acting career: theatre
kylie minogue	acting career	started in 1980s	acting career: started in 1980s
dwayne johnson	acting career	successful movies	acting career: successful movies
kylie minogue	acting career	had roles in 'neighbours' and 'entourage'	acting career: had roles in 'neighbours' and 'entourage'
sophia loren	acting career	successful	acting career: successful
sophia loren	acting career	awards won	acting career: awards won
reba mcentire	acting career	theater	acting career: theater
sophia loren	acting career	iconic roles	acting career: iconic roles
dwayne johnson	acting career	comedy roles	acting career: comedy roles
dwayne johnson	acting career	action roles	acting career: action roles
o.j. simpson	acting career	tv shows	acting career: tv shows
o.j. simpson	acting career	movies	acting career: movies
meryl streep	acting range	dramatic	acting range: dramatic
meryl streep	acting range	comedic	acting range: comedic
dwayne johnson	acting roles	jumanji	acting roles: jumanji
harry belafonte	acting roles	robert osborne in 'oklahoma!'	acting roles: robert osborne in 'oklahoma!'
dwayne johnson	acting roles	moana	acting roles: moana
dwayne johnson	acting roles	fast & furious	acting roles: fast & furious
john wayne	acting style	authentic	acting style: authentic
john wayne	acting style	serious	acting style: serious
jack nicholson	acting style	comedic	acting style: comedic
meryl streep	acting style	naturalistic	acting style: naturalistic
audrey hepburn	acting style	whimsical	acting style: whimsical
charles bronson	acting style	tough	acting style: tough
jack nicholson	acting style	dramatic	acting style: dramatic
meryl streep	acting style	versatile	acting style: versatile
audrey hepburn	acting style	charming	acting style: charming
charles bronson	acting style	gritty	acting style: gritty
audrey hepburn	acting style	sophisticated	acting style: sophisticated
charles bronson	acting style	realistic	acting style: realistic
john wayne	acting style	tough	acting style: tough
john wayne	acting style	authoritative	acting style: authoritative
steve martin	acting style	improvisational	acting style: improvisational
steve martin	acting style	character acting	acting style: character acting
john wayne	acting style	charismatic	acting style: charismatic
cary grant	acting style	charming	acting style: charming
cary grant	acting style	suave	acting style: suave
cary grant	acting style	witty	acting style: witty
benito mussolini	actions	aggression	actions: aggression
heinrich himmler	actions	perpetrated holocaust	actions: perpetrated holocaust
heinrich himmler	actions	ordered concentration camps	actions: ordered concentration camps
heinrich himmler	actions	involved in nazi atrocities	actions: involved in nazi atrocities
muammar gaddafi	actions	repression of dissent	actions: repression of dissent
muammar gaddafi	actions	support for terrorism	actions: support for terrorism
benito mussolini	actions	expansionism	actions: expansionism
saddam hussein	actions	invaded kuwait	actions: invaded kuwait
saddam hussein	actions	used chemical weapons	actions: used chemical weapons
nicolae ceaușescu	actions	foreign policy	actions: foreign policy
nicolae ceaușescu	actions	economic policies	actions: economic policies
nicolae ceaușescu	actions	authoritarian rule	actions: authoritarian rule
francisco franco	actions	oppressed opposition	actions: oppressed opposition
francisco franco	actions	established authoritarian regime	actions: established authoritarian regime
francisco franco	actions	won the spanish civil war	actions: won the spanish civil war
benito mussolini	actions	signed treaty of rome	actions: signed treaty of rome
benito mussolini	actions	established fascist regime	actions: established fascist regime
benito mussolini	actions	dictatorial rule	actions: dictatorial rule
muammar gaddafi	actions	human rights abuses	actions: human rights abuses
benito mussolini	actions	involved in world war ii	actions: involved in world war ii
