concept	facet	property	facet_property
star wars: x-wing alliance	game type	flight combat	game type: flight combat
star wars: racer arcade	game type	racing game	game type: racing game
star wars: rebel assault	game type	space combat	game type: space combat
star wars: rebel assault	game type	flight simulator	game type: flight simulator
star wars: x-wing alliance	game type	first-person shooter	game type: first-person shooter
star wars: x-wing alliance	game type	flight simulator	game type: flight simulator
star wars trilogy arcade	game type	space combat	game type: space combat
star wars trilogy arcade	game type	action	game type: action
star wars trilogy arcade	game type	adventure	game type: adventure
star wars: racer	game type	arcade game	game type: arcade game
star wars trilogy arcade	game type	flight simulator	game type: flight simulator
star wars: x-wing vs. tie fighter	game/series	x-wing	game/series: x-wing
star wars: x-wing vs. tie fighter	game/series	tie fighter	game/series: tie fighter
star wars: x-wing vs. tie fighter	game/series	star wars	game/series: star wars
star wars: x-wing alliance	gameplay	flight simulation	gameplay: flight simulation
star wars arcade	gameplay	shooting	gameplay: shooting
star wars trilogy arcade	gameplay	boss battles	gameplay: boss battles
star wars trilogy arcade	gameplay	space exploration	gameplay: space exploration
tamagotchi	gameplay	raising	gameplay: raising
star wars trilogy arcade	gameplay	flight combat	gameplay: flight combat
star wars: x-wing alliance	gameplay	multiplayer	gameplay: multiplayer
super star wars	gameplay	leveling up	gameplay: leveling up
star wars: x-wing alliance	gameplay	pilot x-wing	gameplay: pilot x-wing
star wars arcade	gameplay	space exploration	gameplay: space exploration
star wars arcade	gameplay	pilot characters	gameplay: pilot characters
super star wars	gameplay	platforming	gameplay: platforming
star wars: x-wing alliance	gameplay	space combat	gameplay: space combat
star wars: x-wing alliance	gameplay	team-based multiplayer	gameplay: team-based multiplayer
tamagotchi	gameplay	caring	gameplay: caring
tamagotchi	gameplay	nurturing	gameplay: nurturing
star wars: racer arcade	gameplay	ships	gameplay: ships
star wars: racer arcade	gameplay	space	gameplay: space
star wars: rebel assault	gameplay	3d graphics	gameplay: 3d graphics
star wars: rebel assault	gameplay	interactive space battles	gameplay: interactive space battles
star wars: racer	gameplay	space	gameplay: space
star wars arcade	gameplay	flying	gameplay: flying
star wars arcade	gameplay	pilot control	gameplay: pilot control
star wars arcade	gameplay	missions to complete	gameplay: missions to complete
star wars: x-wing alliance	gameplay	exploration	gameplay: exploration
star wars trilogy arcade	gameplay	flight simulator	gameplay: flight simulator
star wars trilogy arcade	gameplay	pilotable vehicles	gameplay: pilotable vehicles
star wars: racer	gameplay	agility	gameplay: agility
super star wars	gameplay	level progression	gameplay: level progression
star wars trilogy arcade	gameplay	mission-based	gameplay: mission-based
star wars trilogy arcade	gameplay	space battles	gameplay: space battles
star wars trilogy arcade	gameplay	space combat	gameplay: space combat
star wars trilogy arcade	gameplay	pilot characters	gameplay: pilot characters
super star wars	gameplay	boss battles	gameplay: boss battles
star wars: x-wing alliance	gameplay	character development	gameplay: character development
star wars: x-wing alliance	gameplay	missions	gameplay: missions
star wars: racer	gameplay	jump	gameplay: jump
star wars arcade	gameplay	pilot	gameplay: pilot
star wars arcade	gameplay	flight	gameplay: flight
star wars arcade	gameplay	fighter control	gameplay: fighter control
star wars: racer	gameplay	boost	gameplay: boost
star wars: x-wing alliance	gameplay	complete missions	gameplay: complete missions
star wars: x-wing alliance	gameplay	engage in dogfights	gameplay: engage in dogfights
star wars trilogy arcade	gameplay	light saber duels	gameplay: light saber duels
star wars: racer	gameplay	speed	gameplay: speed
star wars arcade	gameplay	exploring	gameplay: exploring
super star wars	gameplay	platformer	gameplay: platformer
star wars: racer	gameplay	lanes	gameplay: lanes
star wars: x-wing alliance	gameplay	flight simulator	gameplay: flight simulator
star wars trilogy arcade	gameplay	flight simulation	gameplay: flight simulation
star wars trilogy arcade	gameplay	shooting	gameplay: shooting
star wars trilogy arcade	gameplay	flight controls	gameplay: flight controls
super star wars	gameplay	side-scrolling	gameplay: side-scrolling
tamagotchi	gameplay	care and nurturing	gameplay: care and nurturing
tamagotchi	gameplay	punishments for neglect	gameplay: punishments for neglect
star wars arcade	gameplay	flight simulator	gameplay: flight simulator
star wars: racer arcade	gameplay	spacecraft	gameplay: spacecraft
star wars: racer arcade	gameplay	pilot	gameplay: pilot
star wars: racer arcade	gameplay	racing	gameplay: racing
star wars: racer	gameplay	boosting	gameplay: boosting
star wars: rebel assault	gameplay	missions	gameplay: missions
star wars: rebel assault	gameplay	flight controls	gameplay: flight controls
star wars: rebel assault	gameplay	space battles	gameplay: space battles
super star wars: return of the jedi	gameplay	side-scrolling	gameplay: side-scrolling
super star wars: return of the jedi	gameplay	puzzle-solving	gameplay: puzzle-solving
star wars: rebel assault	gameplay	3d space combat	gameplay: 3d space combat
star wars: rebel assault	gameplay	on-rails shooter	gameplay: on-rails shooter
star wars: racer	gameplay	racing	gameplay: racing
star wars: racer	gameplay	pilot	gameplay: pilot
star wars: racer	gameplay	piloting	gameplay: piloting
star wars arcade	gameplay	shoot-em-up	gameplay: shoot-em-up
star wars arcade	gameplay	pilot spaceships	gameplay: pilot spaceships
super star wars	gameplay	space battles	gameplay: space battles
super star wars	gameplay	exploration	gameplay: exploration
star wars: rebel assault	gameplay	attack imperial forces	gameplay: attack imperial forces
star wars: rebel assault	gameplay	pilot x-wing	gameplay: pilot x-wing
star wars trilogy arcade	gameplay	difficulty levels	gameplay: difficulty levels
star wars: rebel assault	gameplay	first-person shooter	gameplay: first-person shooter
star wars: x-wing alliance	gameplay	space battles	gameplay: space battles
star wars: x-wing alliance	gameplay	pilotable spacecraft	gameplay: pilotable spacecraft
star wars: rebel assault	gameplay	3d space battles	gameplay: 3d space battles
super star wars	gameplay	space combat	gameplay: space combat
star wars: rebel assault	gameplay	ground-based combat	gameplay: ground-based combat
star wars arcade	gameplay	missions	gameplay: missions
star wars: rebel assault	gameplay	interactive cutscenes	gameplay: interactive cutscenes
super star wars	gameplay	puzzle-solving	gameplay: puzzle-solving
star wars: racer	gameplay	boosts	gameplay: boosts
super star wars	gameplay	racing	gameplay: racing
star wars arcade	gameplay	exploration	gameplay: exploration
star wars: x-wing alliance	gameplay	flight combat	gameplay: flight combat
star wars arcade	gameplay	space battles	gameplay: space battles
star wars: rebel assault	gameplay features	3d graphics	gameplay features: 3d graphics
star wars: rebel assault	gameplay features	pilotable vehicles	gameplay features: pilotable vehicles
star wars: rebel assault	gameplay features	dogfighting	gameplay features: dogfighting
star wars trilogy arcade	gameplay features	space exploration	gameplay features: space exploration
star wars: rebel assault	gameplay features	space battles	gameplay features: space battles
star wars trilogy arcade	gameplay features	boss battles	gameplay features: boss battles
star wars: rebel assault	gameplay features	mission objectives	gameplay features: mission objectives
star wars trilogy arcade	gameplay features	space battles	gameplay features: space battles
star wars arcade	gameplay features	multiple ships	gameplay features: multiple ships
star wars arcade	gameplay features	force powers	gameplay features: force powers
star wars arcade	gameplay features	boss battles	gameplay features: boss battles
star wars arcade	gameplay mechanics	exploration	gameplay mechanics: exploration
star wars arcade	gameplay mechanics	pilot controls	gameplay mechanics: pilot controls
star wars: rebel assault	gameplay mechanics	light gun shooting	gameplay mechanics: light gun shooting
star wars: rebel assault	gameplay mechanics	space battles	gameplay mechanics: space battles
star wars: x-wing alliance	gameplay mechanics	teamwork	gameplay mechanics: teamwork
star wars: x-wing alliance	gameplay mechanics	pilot controls	gameplay mechanics: pilot controls
star wars arcade	gameplay mechanics	shooting	gameplay mechanics: shooting
star wars: x-wing alliance	gameplay mechanics	blaster combat	gameplay mechanics: blaster combat
star wars: rebel assault	gameplay style	light saber combat	gameplay style: light saber combat
star wars: rebel assault	gameplay style	3d graphics	gameplay style: 3d graphics
star wars arcade	genre	action	genre: action
super star wars: return of the jedi	genre	science fiction	genre: science fiction
star wars: racer arcade	genre	arcade	genre: arcade
super star wars	genre	shoot 'em up	genre: shoot 'em up
star wars: racer	genre	video game	genre: video game
star wars: racer arcade	genre	racing	genre: racing
star wars: racer arcade	genre	space	genre: space
star wars trilogy arcade	genre	space combat	genre: space combat
star wars arcade	genre	space combat	genre: space combat
the empire strikes back	genre	adventure	genre: adventure
super star wars	genre	sci-fi	genre: sci-fi
star wars: rebel assault	genre	adventure	genre: adventure
star wars trilogy arcade	genre	action	genre: action
super star wars	genre	racing	genre: racing
star wars: rebel assault	genre	sci-fi	genre: sci-fi
star wars arcade	genre	adventure	genre: adventure
star wars: the empire strikes back	genre	science fiction	genre: science fiction
star wars arcade	genre	shooter	genre: shooter
star wars: return of the jedi	genre	sci-fi	genre: sci-fi
star wars: the empire strikes back	genre	space opera	genre: space opera
star wars: racer	genre	racing game	genre: racing game
star wars: racer	genre	space racing	genre: space racing
star wars: rebel assault	genre	action	genre: action
super star wars: return of the jedi	genre	space opera	genre: space opera
star wars: the empire strikes back	genre	action	genre: action
star wars: return of the jedi	genre	space opera	genre: space opera
star wars: return of the jedi	genre	science fiction	genre: science fiction
star wars	genre	action	genre: action
super star wars	genre	space shooter	genre: space shooter
star wars: x-wing alliance	genre	video game	genre: video game
star wars trilogy arcade	genre	sci-fi	genre: sci-fi
star wars: return of the jedi	genre	action	genre: action
star wars: x-wing alliance	genre	space combat	genre: space combat
super star wars	genre	science fiction	genre: science fiction
the empire strikes back	genre	space opera	genre: space opera
star wars: the empire strikes back	genre	adventure	genre: adventure
star wars: racer	genre	racing	genre: racing
star wars	genre	science fiction	genre: science fiction
super star wars	genre	space	genre: space
star wars: rebel assault	genre	shooter	genre: shooter
star wars: rebel assault	genre	space combat	genre: space combat
super star wars	genre	action	genre: action
star wars: x-wing alliance	genre	science fiction	genre: science fiction
star wars: racer	genre	adventure	genre: adventure
the empire strikes back	genre	drama	genre: drama
star wars	genre	space opera	genre: space opera
super star wars	genre	shooter	genre: shooter
super star wars	genre	space combat	genre: space combat
star wars: return of the jedi	genre	adventure	genre: adventure
star wars arcade	genre	sci-fi	genre: sci-fi
star wars: rebel assault	genre	video game	genre: video game
super star wars	genre	video game	genre: video game
star wars: rebel assault	genre	flight simulator	genre: flight simulator
star wars trilogy arcade	genre	adventure	genre: adventure
the empire strikes back	genre	action	genre: action
star wars: racer	genre	sci-fi	genre: sci-fi
star wars: the empire strikes back	genre	sci-fi	genre: sci-fi
star wars: racer	genre	action	genre: action
the empire strikes back	genre	epic	genre: epic
the empire strikes back	genre	science fiction	genre: science fiction
star wars: x-wing alliance	genre	sci-fi	genre: sci-fi
star wars	genre	fantasy	genre: fantasy
super star wars	genre	adventure	genre: adventure
star wars: x-wing alliance	genre	space opera	genre: space opera
tamagotchi	growth stages	infant	growth stages: infant
tamagotchi	growth stages	adult	growth stages: adult
tamagotchi	growth stages	egg	growth stages: egg
star wars	iconic elements	spaceships	iconic elements: spaceships
star wars	iconic elements	tie fighters	iconic elements: tie fighters
star wars	iconic elements	blasters	iconic elements: blasters
star wars	iconic elements	lightsabers	iconic elements: lightsabers
star wars	iconic elements	the force	iconic elements: the force
super star wars	iconic feature	unique controls	iconic feature: unique controls
super star wars	iconic feature	space battle music	iconic feature: space battle music
return of the jedi: death star battle	iconic moment	laser shot	iconic moment: laser shot
return of the jedi: death star battle	iconic moment	force choke	iconic moment: force choke
star wars: return of the jedi	iconic scenes	luke and vader's duel	iconic scenes: luke and vader's duel
star wars: return of the jedi	iconic scenes	yoda's training	iconic scenes: yoda's training
star wars: return of the jedi	iconic scenes	ewoks' celebration	iconic scenes: ewoks' celebration
star wars: return of the jedi	iconic scenes	battle of the death star	iconic scenes: battle of the death star
the empire strikes back	impact	changed the star wars saga	impact: changed the star wars saga
the empire strikes back	impact	expanded the star wars universe	impact: expanded the star wars universe
the empire strikes back	impact	developed the characters	impact: developed the characters
star wars arcade	impact	popular arcade game	impact: popular arcade game
star wars arcade	impact	influence on space combat games	impact: influence on space combat games
star wars: the empire strikes back	impact	iconic moments and quotes	impact: iconic moments and quotes
star wars trilogy arcade	impact	influence on video game industry	impact: influence on video game industry
star wars trilogy arcade	impact	popularity in 1980s	impact: popularity in 1980s
star wars trilogy arcade	impact	influenced other space combat games	impact: influenced other space combat games
star wars: the empire strikes back	impact	increased popularity of the franchise	impact: increased popularity of the franchise
the empire strikes back	impact	expanded universe	impact: expanded universe
star wars trilogy arcade	impact	popularized the star wars franchise	impact: popularized the star wars franchise
the empire strikes back	impact	changed star wars franchise	impact: changed star wars franchise
super star wars	impact	cult classic	impact: cult classic
the empire strikes back	impact	sets up the original trilogy	impact: sets up the original trilogy
the empire strikes back	impact	introduces new characters	impact: introduces new characters
star wars: the empire strikes back	impact	changed the genre	impact: changed the genre
star wars: the empire strikes back	impact	increased popularity	impact: increased popularity
the empire strikes back	impact	raises stakes for the heroes	impact: raises stakes for the heroes
star wars	impact	cultural phenomenon	impact: cultural phenomenon
star wars	impact	influence on pop culture	impact: influence on pop culture
the empire strikes back	impact	introduced new characters	impact: introduced new characters
star wars arcade	impact	iconic music	impact: iconic music
star wars arcade	impact	cult classic	impact: cult classic
star wars	impact	iconic characters	impact: iconic characters
super star wars	impact	influence on gaming industry	impact: influence on gaming industry
the empire strikes back	impact	character development	impact: character development
star wars arcade	impact	influence on space combat genre	impact: influence on space combat genre
the empire strikes back	impact	increased stakes	impact: increased stakes
super star wars	impact	influence on space shooter genre	impact: influence on space shooter genre
star wars arcade	impact	popularity in 1980s	impact: popularity in 1980s
super star wars	impact	popularity in 1990s	impact: popularity in 1990s
return of the jedi: death star battle	importance	turning point in galactic civil war	importance: turning point in galactic civil war
return of the jedi: death star battle	importance	turning point in the galactic civil war	importance: turning point in the galactic civil war
return of the jedi: death star battle	importance	key battle	importance: key battle
tamagotchi	importance	iconic electronic device	importance: iconic electronic device
tamagotchi	importance	popular 90s toy	importance: popular 90s toy
return of the jedi: death star battle	importance	saving the galaxy	importance: saving the galaxy
return of the jedi: death star battle	importance	turning point	importance: turning point
star wars: racer arcade	influence	inspired by	influence: inspired by
star wars arcade	influence	inspired many games	influence: inspired many games
star wars arcade	influence	pioneered space combat genre	influence: pioneered space combat genre
star wars: racer arcade	influence	similar to	influence: similar to
star wars: racer arcade	influence	influenced by	influence: influenced by
star wars arcade	influence on gaming	space exploration genre	influence on gaming: space exploration genre
star wars arcade	influence on gaming	space combat genre	influence on gaming: space combat genre
star wars arcade	influence on gaming industry	influential	influence on gaming industry: influential
star wars arcade	influence on gaming industry	pioneering	influence on gaming industry: pioneering
super star wars	influenced by	space opera	influenced by: space opera
super star wars	influenced by	star wars franchise	influenced by: star wars franchise
tamagotchi	interactions	playing	interactions: playing
tamagotchi	interactions	feeding	interactions: feeding
tamagotchi	interactions	disciplining	interactions: disciplining
tamagotchi	interactive	punishing	interactive: punishing
tamagotchi	interactive	playing	interactive: playing
tamagotchi	interactive	feeding	interactive: feeding
tamagotchi	interface	graphical	interface: graphical
tamagotchi	interface	interactive	interface: interactive
tamagotchi	interface	screen	interface: screen
tamagotchi	interface	lcd screen	interface: lcd screen
tamagotchi	interface	simple controls	interface: simple controls
tamagotchi	interface	graphical user interface	interface: graphical user interface
tamagotchi	interface	buttons	interface: buttons
tamagotchi	interface	color screen	interface: color screen
tamagotchi	interface	led lights	interface: led lights
return of the jedi: death star battle	involved characters	luke skywalker	involved characters: luke skywalker
return of the jedi: death star battle	involved characters	han solo	involved characters: han solo
return of the jedi: death star battle	involved characters	leia organa	involved characters: leia organa
return of the jedi: death star battle	involved characters	emperor palpatine	involved characters: emperor palpatine
return of the jedi: death star battle	involved characters	darth vader	involved characters: darth vader
star wars: return of the jedi	jedi and sith	lightsaber duels	jedi and sith: lightsaber duels
star wars: return of the jedi	jedi and sith	force powers	jedi and sith: force powers
star wars: return of the jedi	jedi and sith	jedi code	jedi and sith: jedi code
star wars: return of the jedi	jedi and sith	sith code	jedi and sith: sith code
tamagotchi	lifespan	dependent on care	lifespan: dependent on care
tamagotchi	lifespan	short	lifespan: short
return of the jedi: death star battle	location	above the forest moon of endor	location: above the forest moon of endor
starfighter	location	battlefield	location: battlefield
starfighter	location	hangar	location: hangar
star wars: x-wing	location	space	location: space
star wars: x-wing	location	battlefield	location: battlefield
star wars: x-wing	location	rebel base	location: rebel base
return of the jedi: death star battle	location	above forest moon of endor	location: above forest moon of endor
return of the jedi: death star battle	location	near the forest moon of endor	location: near the forest moon of endor
starfighter	location	space	location: space
return of the jedi: death star battle	location	death star	location: death star
return of the jedi: death star battle	location	above death star	location: above death star
return of the jedi: death star battle	location	space	location: space
return of the jedi: death star battle	location	outer space	location: outer space
star wars: return of the jedi	main character	han solo	main character: han solo
star wars: return of the jedi	main character	luke skywalker	main character: luke skywalker
star wars: return of the jedi	main character	princess leia	main character: princess leia
star wars: the empire strikes back	main character	luke skywalker	main character: luke skywalker
star wars: return of the jedi	main characters	darth vader	main characters: darth vader
star wars: return of the jedi	main characters	emperor palpatine	main characters: emperor palpatine
star wars: return of the jedi	main characters	leia organa	main characters: leia organa
star wars	main characters	rebel alliance	main characters: rebel alliance
star wars	main characters	lucasfilm characters	main characters: lucasfilm characters
star wars	main characters	princess leia	main characters: princess leia
star wars	main characters	leia organa	main characters: leia organa
star wars: the empire strikes back	main characters	han solo	main characters: han solo
star wars: the empire strikes back	main characters	princess leia	main characters: princess leia
star wars	main characters	darth vader	main characters: darth vader
star wars: return of the jedi	main characters	yoda	main characters: yoda
star wars: the empire strikes back	main characters	darth vader	main characters: darth vader
star wars: the empire strikes back	main characters	luke skywalker	main characters: luke skywalker
star wars	main characters	han solo	main characters: han solo
star wars	main characters	luke skywalker	main characters: luke skywalker
star wars	main characters	empire	main characters: empire
star wars: return of the jedi	main characters	han solo	main characters: han solo
star wars	main characters	rebellion	main characters: rebellion
star wars: return of the jedi	main characters	princess leia	main characters: princess leia
star wars	main characters	jedi	main characters: jedi
star wars	main characters	sith	main characters: sith
star wars: return of the jedi	main characters	luke skywalker	main characters: luke skywalker
star wars	media	video game	media: video game
star wars	media	book	media: book
star wars	media	tv series	media: tv series
star wars	media	video games	media: video games
star wars	media	movie	media: movie
star wars	media	tv show	media: tv show
star wars	media	series	media: series
star wars	media	movies	media: movies
star wars	media	tv shows	media: tv shows
star wars	media	film	media: film
star wars	media	franchise	media: franchise
star wars	media	books	media: books
star wars	media type	tv show	media type: tv show
star wars	media type	film	media type: film
star wars	media type	book	media type: book
super star wars	medium	arcade game	medium: arcade game
super star wars	medium	video game	medium: video game
super star wars	medium	console game	medium: console game
super star wars	medium	console	medium: console
super star wars	medium	arcade	medium: arcade
return of the jedi: death star battle	method	force powers	method: force powers
return of the jedi: death star battle	method	laser blasts	method: laser blasts
return of the jedi: death star battle	method	starfighters	method: starfighters
the empire strikes back	movie	sequel	movie: sequel
star wars: return of the jedi	movie	sci-fi	movie: sci-fi
star wars: return of the jedi	movie	space opera	movie: space opera
the empire strikes back	movie	sci-fi	movie: sci-fi
the empire strikes back	movie	space opera	movie: space opera
star wars: return of the jedi	movie	action	movie: action
the empire strikes back	movie	star wars sequel	movie: star wars sequel
star wars: the empire strikes back	movie	second installment	movie: second installment
the empire strikes back	movie	star wars	movie: star wars
the empire strikes back	movie	film	movie: film
star wars: the empire strikes back	movie	sequel	movie: sequel
the empire strikes back	movie	1980	movie: 1980
the empire strikes back	movie	science fiction	movie: science fiction
star wars: x-wing	movie appearance	revenge of the sith	movie appearance: revenge of the sith
star wars: x-wing	movie appearance	return of the jedi	movie appearance: return of the jedi
star wars: x-wing	movie appearance	original trilogy	movie appearance: original trilogy
star wars: the empire strikes back	movie genre	space opera	movie genre: space opera
star wars: the empire strikes back	movie genre	science fiction	movie genre: science fiction
star wars: the empire strikes back	movie series	sequel	movie series: sequel
star wars: the empire strikes back	movie series	original trilogy	movie series: original trilogy
star wars: the empire strikes back	movie series	sequel to a new hope	movie series: sequel to a new hope
star wars: the empire strikes back	movie series	star wars	movie series: star wars
star wars: return of the jedi	movie series	trilogy	movie series: trilogy
star wars: return of the jedi	movie series	star wars	movie series: star wars
the empire strikes back	movie title	space opera	movie title: space opera
the empire strikes back	movie title	star wars sequel	movie title: star wars sequel
the empire strikes back	movie title	sci-fi	movie title: sci-fi
the empire strikes back	movie title	star wars	movie title: star wars
super star wars: return of the jedi	movie title	return of the jedi	movie title: return of the jedi
the empire strikes back	movie title	sequel	movie title: sequel
star wars: the empire strikes back	movie title	episode v	movie title: episode v
the empire strikes back	movie title	science fiction	movie title: science fiction
star wars: the empire strikes back	movie title	the empire strikes back	movie title: the empire strikes back
star wars: the empire strikes back	movie type	film	movie type: film
star wars: the empire strikes back	movie type	sequel	movie type: sequel
star wars	movies	original trilogy	movies: original trilogy
star wars	movies	prequel trilogy	movies: prequel trilogy
star wars	movies	sequel trilogy	movies: sequel trilogy
the empire strikes back	music	iconic score	music: iconic score
the empire strikes back	music	john williams	music: john williams
star wars: the empire strikes back	music	iconic score	music: iconic score
star wars: the empire strikes back	music	john williams	music: john williams
star wars arcade	music and sound effects	dramatic	music and sound effects: dramatic
star wars arcade	music and sound effects	iconic	music and sound effects: iconic
star wars: x-wing	notable appearances	star wars: return of the jedi	notable appearances: star wars: return of the jedi
x-wing	notable appearances	battle of endor	notable appearances: battle of endor
x-wing	notable appearances	battle of hoth	notable appearances: battle of hoth
x-wing	notable appearances	battle of yavin	notable appearances: battle of yavin
star wars: x-wing	notable appearances	star wars: the force awakens	notable appearances: star wars: the force awakens
star wars arcade	notable aspects	space combat gameplay	notable aspects: space combat gameplay
star wars arcade	notable aspects	3d graphics	notable aspects: 3d graphics
star wars: the empire strikes back	notable events	battle of hoth	notable events: battle of hoth
star wars: the empire strikes back	notable events	lightsaber duel between luke and vader	notable events: lightsaber duel between luke and vader
starfighter	notable examples	y-wing	notable examples: y-wing
starfighter	notable examples	millennium falcon	notable examples: millennium falcon
starfighter	notable examples	tie fighter	notable examples: tie fighter
starfighter	notable examples	x-wing	notable examples: x-wing
star wars: rebel assault	notable features	3d graphics	notable features: 3d graphics
star wars: rebel assault	notable features	original soundtrack	notable features: original soundtrack
star wars trilogy arcade	notable for	its impact on the gaming industry	notable for: its impact on the gaming industry
star wars trilogy arcade	notable for	its popularity	notable for: its popularity
star wars trilogy arcade	notable for	porting the trilogy to a video game	notable for: porting the trilogy to a video game
x-wing	notable pilots	luke skywalker	notable pilots: luke skywalker
star wars: x-wing	notable pilots	luke skywalker	notable pilots: luke skywalker
star wars: x-wing	notable pilots	wedge antilles	notable pilots: wedge antilles
x-wing	notable pilots	wedge antilles	notable pilots: wedge antilles
star wars: x-wing	notable pilots	poe dameron	notable pilots: poe dameron
x-wing	operated by	resistance	operated by: resistance
x-wing	operated by	rebel alliance	operated by: rebel alliance
star wars: x-wing	operational use	space battles	operational use: space battles
star wars: x-wing	operational use	rebel alliance	operational use: rebel alliance
star wars: x-wing	operational use	galactic empire	operational use: galactic empire
tamagotchi	origin	1996 release	origin: 1996 release
tamagotchi	origin	bandai	origin: bandai
tamagotchi	origin	japanese	origin: japanese
star wars: x-wing	origin	star wars universe	origin: star wars universe
star wars: x-wing vs. tie fighter	origin	rebel alliance	origin: rebel alliance
tamagotchi	origin	1996	origin: 1996
tamagotchi	origin	japanese invention	origin: japanese invention
star wars: x-wing vs. tie fighter	origin	galactic empire	origin: galactic empire
tamagotchi	origin	japan	origin: japan
star wars: x-wing	origin	star wars	origin: star wars
star wars: x-wing	origin	rebel alliance	origin: rebel alliance
star wars: x-wing	origin	new republic	origin: new republic
star wars: x-wing	origin	galactic republic	origin: galactic republic
star wars trilogy arcade	origin	lucasarts	origin: lucasarts
star wars: x-wing	origin	galaxy far far away	origin: galaxy far far away
star wars trilogy arcade	origin	japan	origin: japan
star wars arcade	origin	lucasarts	origin: lucasarts
star wars arcade	origin	electronic arts	origin: electronic arts
star wars trilogy arcade	origin	star wars	origin: star wars
return of the jedi: death star battle	outcome	rebels destroy death star	outcome: rebels destroy death star
return of the jedi: death star battle	outcome	destruction of the death star	outcome: destruction of the death star
return of the jedi: death star battle	outcome	rebels win	outcome: rebels win
return of the jedi: death star battle	outcome	turning point of the war	outcome: turning point of the war
return of the jedi: death star battle	outcome	death star destroyed	outcome: death star destroyed
return of the jedi: death star battle	outcome	rebel victory	outcome: rebel victory
return of the jedi: death star battle	outcome	galactic empire defeated	outcome: galactic empire defeated
return of the jedi: death star battle	outcome	rebellion wins	outcome: rebellion wins
return of the jedi: death star battle	outcome	luke skywalker uses force	outcome: luke skywalker uses force
return of the jedi: death star battle	outcome	imperial forces defeated	outcome: imperial forces defeated
star wars: return of the jedi	part of	original trilogy	part of: original trilogy
star wars: return of the jedi	part of	star wars trilogy	part of: star wars trilogy
star wars: the empire strikes back	part of series	star wars trilogy	part of series: star wars trilogy
star wars: the empire strikes back	part of series	trilogy	part of series: trilogy
star wars: the empire strikes back	part of series	star wars	part of series: star wars
return of the jedi: death star battle	participants	r2-d2	participants: r2-d2
return of the jedi: death star battle	participants	c-3po	participants: c-3po
return of the jedi: death star battle	participants	empire	participants: empire
return of the jedi: death star battle	participants	galactic empire	participants: galactic empire
return of the jedi: death star battle	participants	rebels	participants: rebels
return of the jedi: death star battle	participants	rebel alliance	participants: rebel alliance
return of the jedi: death star battle	participants	han solo	participants: han solo
return of the jedi: death star battle	participants	princess leia	participants: princess leia
return of the jedi: death star battle	participants	luke skywalker	participants: luke skywalker
return of the jedi: death star battle	participants	chewbacca	participants: chewbacca
tamagotchi	pet	virtual	pet: virtual
tamagotchi	pet	needs care	pet: needs care
tamagotchi	pet	can be fed	pet: can be fed
tamagotchi	pet simulation	grows up	pet simulation: grows up
tamagotchi	pet simulation	can die	pet simulation: can die
tamagotchi	pet simulation	requires care	pet simulation: requires care
star wars: x-wing vs. tie fighter	pilot	imperial pilot	pilot: imperial pilot
star wars: x-wing vs. tie fighter	pilot	rebel alliance	pilot: rebel alliance
star wars: x-wing vs. tie fighter	pilot	imperial navy	pilot: imperial navy
star wars: x-wing	pilot	rebel pilot	pilot: rebel pilot
starfighter	pilot	experienced	pilot: experienced
starfighter	pilot	trained	pilot: trained
star wars: x-wing	pilot	rebel pilots	pilot: rebel pilots
star wars: x-wing	pilot	starfighter pilot	pilot: starfighter pilot
starfighter	pilot	rebellious	pilot: rebellious
starfighter	pilot	skilled	pilot: skilled
star wars: x-wing	pilot	rebel alliance	pilot: rebel alliance
starfighter	pilot	robotic	pilot: robotic
starfighter	pilot	alien	pilot: alien
starfighter	pilot	human	pilot: human
star wars: x-wing	pilot	luke skywalker	pilot: luke skywalker
star wars: x-wing vs. tie fighter	pilot	rebel pilot	pilot: rebel pilot
star wars: x-wing	pilot	other pilots	pilot: other pilots
star wars: x-wing vs. tie fighter	pilot	galactic empire	pilot: galactic empire
star wars: x-wing vs. tie fighter	pilot	skilled pilot	pilot: skilled pilot
starfighter	piloting	easy to fly	piloting: easy to fly
starfighter	piloting	requires skill	piloting: requires skill
starfighter	piloting	requiring skilled pilot	piloting: requiring skilled pilot
starfighter	piloting	requiring trained pilot	piloting: requiring trained pilot
starfighter	piloting	requires training	piloting: requires training
star wars: x-wing vs. tie fighter	pilots	luke skywalker	pilots: luke skywalker
star wars: x-wing vs. tie fighter	pilots	darth vader	pilots: darth vader
star wars: x-wing vs. tie fighter	pilots	rebel pilots	pilots: rebel pilots
starfighter	pilots	experienced	pilots: experienced
star wars: x-wing vs. tie fighter	pilots	empire pilots	pilots: empire pilots
star wars: x-wing	pilots	rebel pilots	pilots: rebel pilots
star wars: x-wing	pilots	allies	pilots: allies
star wars: x-wing vs. tie fighter	pilots	aces	pilots: aces
star wars: x-wing vs. tie fighter	pilots	imperial pilots	pilots: imperial pilots
star wars: x-wing	pilots	luke skywalker	pilots: luke skywalker
x-wing	pilots	rebel pilots	pilots: rebel pilots
starfighter	pilots	skilled	pilots: skilled
starfighter	pilots	trained	pilots: trained
x-wing	pilots	allies	pilots: allies
super star wars	platform	handheld	platform: handheld
star wars: racer	platform	dreamcast	platform: dreamcast
super star wars	platform	sega genesis	platform: sega genesis
