concept	facet	property	facet_property
john kerry	awards and honors	purple heart	awards and honors: purple heart
john quincy adams	awards and honors	honorary doctorate	awards and honors: honorary doctorate
john quincy adams	awards and honors	portrait in white house	awards and honors: portrait in white house
robert schuman	awards and honors	grand cross of the order of the british empire	awards and honors: grand cross of the order of the british empire
john kerry	awards and honors	presidential medal of freedom	awards and honors: presidential medal of freedom
robert schuman	awards and honors	grand cross of the legion of honour	awards and honors: grand cross of the legion of honour
indira gandhi	awards and recognition	international recognition for her leadership	awards and recognition: international recognition for her leadership
indira gandhi	awards and recognition	bharat ratna	awards and recognition: bharat ratna
chris watson	awards and recognition	member of the academy of medical sciences	awards and recognition: member of the academy of medical sciences
john roberts	awards and recognition	recipient of the presidential medal of freedom	awards and recognition: recipient of the presidential medal of freedom
chris watson	awards and recognition	fellow of the royal society	awards and recognition: fellow of the royal society
maxim gorky	awards and recognition	lenin prize winner	awards and recognition: lenin prize winner
maxim gorky	awards and recognition	nobel prize nomination	awards and recognition: nobel prize nomination
john boehner	awards and recognition	time 100	awards and recognition: time 100
john boehner	awards and recognition	eagle scout	awards and recognition: eagle scout
john mcenroe	awards and recognition	bbc sports personality of the year	awards and recognition: bbc sports personality of the year
achille van acker	awards and recognition	order of leopold	awards and recognition: order of leopold
john mcenroe	awards and recognition	international tennis hall of fame	awards and recognition: international tennis hall of fame
kathleen van brempt	awards received	medal of the order of orange-nassau	awards received: medal of the order of orange-nassau
kathleen van brempt	awards received	order of the british empire	awards received: order of the british empire
muhammad rafiq tarar	awards received	nishan-e-imtiaz	awards received: nishan-e-imtiaz
muhammad rafiq tarar	awards received	hilal-e-imtiaz	awards received: hilal-e-imtiaz
biljana plavšić	awards received	order of the republic of serbia	awards received: order of the republic of serbia
elisabeth lamure	background	perfumery education	background: perfumery education
john roberts	background	lawyer	background: lawyer
john roberts	background	harvard law school	background: harvard law school
bev perdue	background	business	background: business
john roberts	background	judge	background: judge
elisabeth lamure	background	french	background: french
bev perdue	background	education	background: education
john roberts	background	professor	background: professor
john mceuen	band	nitty gritty dirt band	band: nitty gritty dirt band
john thynne	battle	battle of naseby	battle: battle of naseby
john thynne	battle	battle of edgehill	battle: battle of edgehill
john thynne	battle	english civil war	battle: english civil war
rutherford b. hayes	battle	battle of gettysburg	battle: battle of gettysburg
rutherford b. hayes	battle	battle of atlanta	battle: battle of atlanta
john adair	battle of bunker hill	led troops	battle of bunker hill: led troops
john adair	battle of bunker hill	defeated	battle of bunker hill: defeated
john adair	battle of bunker hill	fought bravely	battle of bunker hill: fought bravely
john adair	battle of lexington and concord	resulted in american revolution	battle of lexington and concord: resulted in american revolution
john adair	battle of lexington and concord	led troops	battle of lexington and concord: led troops
john adair	battle of lexington and concord	defeated	battle of lexington and concord: defeated
kim jong-il	behavior	paranoid	behavior: paranoid
kim jong-il	behavior	ruthless	behavior: ruthless
kim jong-il	behavior	authoritarian	behavior: authoritarian
john mccain	beliefs	supports free trade	beliefs: supports free trade
john mccain	beliefs	fiscally conservative	beliefs: fiscally conservative
john mccain	beliefs	pro-life	beliefs: pro-life
john locke	beliefs	government derives power from the people	beliefs: government derives power from the people
john locke	beliefs	all knowledge comes from experience	beliefs: all knowledge comes from experience
cecil rhodes	biographical	died in 1902	biographical: died in 1902
cecil rhodes	biographical	born in 1853	biographical: born in 1853
uthman ibn affan	biographical	died in 656 ce	biographical: died in 656 ce
uthman ibn affan	biographical	born in 576 ce	biographical: born in 576 ce
pierre-joseph proudhon	biographical details	born in 1809	biographical details: born in 1809
pierre-joseph proudhon	biographical details	died in 1865	biographical details: died in 1865
pierre-joseph proudhon	biographical details	french revolution	biographical details: french revolution
usman ibn affan	biographical details	had a son named abdullah	biographical details: had a son named abdullah
usman ibn affan	biographical details	married to umm amara	biographical details: married to umm amara
usman ibn affan	biographical details	married to aisha	biographical details: married to aisha
élisabeth lamure	biographical details	born in 1959	biographical details: born in 1959
élisabeth lamure	biographical details	lives in france	biographical details: lives in france
usman ibn affan	biographical details	assassinated in 656 ce	biographical details: assassinated in 656 ce
usman ibn affan	biographical details	died in 656 ce	biographical details: died in 656 ce
usman ibn affan	biographical details	born in 576 ce	biographical details: born in 576 ce
usman ibn affan	biographical details	born in mecca	biographical details: born in mecca
lisa murkowski	biographical information	born in 1955	biographical information: born in 1955
usman ibn affan	biographical information	born in 576 ce	biographical information: born in 576 ce
john adair	biographical information	born in 1927	biographical information: born in 1927
usman ibn affan	biographical information	died in 656 ce	biographical information: died in 656 ce
lisa murkowski	biographical information	graduate of harvard university	biographical information: graduate of harvard university
john adair	biographical information	died in 2011	biographical information: died in 2011
usman ibn affan	biographical information	married to umm ayman	biographical information: married to umm ayman
pierre-joseph proudhon	biographical information	died in 1865	biographical information: died in 1865
pierre-joseph proudhon	biographical information	born in 1809	biographical information: born in 1809
henri cartier de wiart	biographical notes	died in 1959	biographical notes: died in 1959
henri cartier de wiart	biographical notes	born in 1887	biographical notes: born in 1887
lisa murkowski	biography	born in 1955	biography: born in 1955
ernest rutherford	biography	new zealand born	biography: new zealand born
indira gandhi	biography	served three terms	biography: served three terms
pierre-joseph proudhon	biography	french	biography: french
maxim gorky	biography	russian	biography: russian
pierre-joseph proudhon	biography	anarchist	biography: anarchist
maxim gorky	biography	died in 1936	biography: died in 1936
maxim gorky	biography	writer	biography: writer
ernest rutherford	biography	physicist	biography: physicist
indira gandhi	biography	first female prime minister of india	biography: first female prime minister of india
maxim gorky	biography	playwright	biography: playwright
kathleen van brempt	biography	born in 1969	biography: born in 1969
pierre-joseph proudhon	biography	philosopher	biography: philosopher
kathleen van brempt	biography	former mayor	biography: former mayor
kathleen van brempt	biography	three children	biography: three children
walter breisky	biography	born in austria	biography: born in austria
walter breisky	biography	lived in late 19th century	biography: lived in late 19th century
maxim gorky	biography	activist	biography: activist
indira gandhi	biography	indian politician	biography: indian politician
kim jong-il	biography	military leader	biography: military leader
ernest rutherford	biography	nobel prize winner	biography: nobel prize winner
kim jong-il	biography	north korean leader	biography: north korean leader
kathleen van brempt	biography	married	biography: married
lisa murkowski	biography	native alaskan	biography: native alaskan
kim jong-il	biography	founder of dprk	biography: founder of dprk
pierre-joseph proudhon	biography	economist	biography: economist
józef piłsudski	biography	died in 1935	biography: died in 1935
john maynard keynes	biography	educated at eton and cambridge	biography: educated at eton and cambridge
john maynard keynes	biography	born in 1883	biography: born in 1883
kim jong-il	biography	chairman of the workers party	biography: chairman of the workers party
kim jong-il	biography	military general	biography: military general
józef piłsudski	biography	polish military leader	biography: polish military leader
ernest rutherford	biography	new zealand	biography: new zealand
ernest rutherford	biography	england	biography: england
józef piłsudski	biography	first marshal of poland	biography: first marshal of poland
józef piłsudski	biography	exiled in france	biography: exiled in france
kim jong-il	biography	successor of kim il-sung	biography: successor of kim il-sung
pierre-joseph proudhon	biography	born in 1809	biography: born in 1809
kim jong-il	biography	son of kim il-sung	biography: son of kim il-sung
pierre-joseph proudhon	biography	died in 1865	biography: died in 1865
pierre-joseph proudhon	biography	writer	biography: writer
maxim gorky	biography	born in nizhny novgorod	biography: born in nizhny novgorod
pierre-joseph proudhon	biography	french philosopher	biography: french philosopher
maxim gorky	biography	novelist	biography: novelist
maxim gorky	biography	born in 1868	biography: born in 1868
maxim gorky	biography	russian writer	biography: russian writer
ignacy łukasiewicz	biography	founder of the first oil refinery	biography: founder of the first oil refinery
ignacy łukasiewicz	biography	engineer	biography: engineer
ignacy łukasiewicz	biography	chemist	biography: chemist
ignacy łukasiewicz	biography	polish inventor	biography: polish inventor
john maynard keynes	biography	died in 1946	biography: died in 1946
maxim gorky	biography	poet	biography: poet
ernest rutherford	biography	cambridge university	biography: cambridge university
chen shui-bian	birth	zhongli, taiwan	birth: zhongli, taiwan
john russell, 6th duke of bedford	birth	1766	birth: 1766
john russell, 6th duke of bedford	birth	july 20, 1766	birth: july 20, 1766
luigi einaudi	birth	march 24, 1874	birth: march 24, 1874
maxim gorky	birth	nizhny novgorod, russia	birth: nizhny novgorod, russia
maxim gorky	birth	november 28, 1868	birth: november 28, 1868
robert schuman	birth	june 29, 1886	birth: june 29, 1886
john locke	birth	oxford	birth: oxford
coluche	birth	october 2, 1938	birth: october 2, 1938
william john hamilton	birth	dublin	birth: dublin
john russell, 6th duke of bedford	birth	london, england	birth: london, england
maxim gorky	birth	russia	birth: russia
józef piłsudski	birth	dębica	birth: dębica
william john hamilton	birth	1790	birth: 1790
ignacy łukasiewicz	birth	march 8, 1822	birth: march 8, 1822
cecil rhodes	birth	south africa	birth: south africa
franz schubert	birth	january 31, 1797	birth: january 31, 1797
john locke	birth	1632	birth: 1632
robert schuman	birth	lorraine, france	birth: lorraine, france
cecil rhodes	birth	july 5, 1853	birth: july 5, 1853
rutherford b. hayes	birth	ohio	birth: ohio
horst köhler	birth	june 22, 1943	birth: june 22, 1943
john locke	birth	24 august 1632	birth: 24 august 1632
john locke	birth	england	birth: england
luigi einaudi	birth	may 24, 1874	birth: may 24, 1874
vasco núñez de balboa	birth	1487	birth: 1487
robert cecil	birth	england	birth: england
robert cecil	birth	1978	birth: 1978
john crittenden	birth	january 10	birth: january 10
john crittenden	birth	1756	birth: 1756
ignacy łukasiewicz	birth	1822	birth: 1822
francis, duke of guise	birth	france	birth: france
ignacy łukasiewicz	birth	december 8th	birth: december 8th
ernest rutherford	birth	brighton, england	birth: brighton, england
francis, duke of guise	birth	1489	birth: 1489
ignacy łukasiewicz	birth	poland	birth: poland
catherine ii of russia	birth	prussia	birth: prussia
luigi einaudi	birth	may 11, 1874	birth: may 11, 1874
indira gandhi	birth	allahabad	birth: allahabad
indira gandhi	birth	mughal saray	birth: mughal saray
indira gandhi	birth	november 19, 1917	birth: november 19, 1917
john maynard keynes	birth	england	birth: england
john maynard keynes	birth	cambridge	birth: cambridge
john maynard keynes	birth	1883	birth: 1883
friedrich theodor vischer	birth	september 24, 1745	birth: september 24, 1745
john russell, 6th duke of bedford	birth	england	birth: england
john russell, 6th duke of bedford	birth	london	birth: london
manuel blanco encalada	birth	santiago, chile	birth: santiago, chile
john quincy adams	birth	boston, massachusetts	birth: boston, massachusetts
rutherford b. hayes	birth	october 4, 1822	birth: october 4, 1822
catherine ii of russia	birth	1729	birth: 1729
henri cartier de wiart	birth	january 5, 1887	birth: january 5, 1887
charles maurras	birth	1882	birth: 1882
henri cartier de wiart	birth	1887	birth: 1887
william john hamilton	birth	1791	birth: 1791
john quincy adams	birth	quincy, massachusetts	birth: quincy, massachusetts
john adams	birth	massachusetts	birth: massachusetts
friedrich theodor vischer	birth	1751	birth: 1751
william john hamilton	birth	ireland	birth: ireland
józef piłsudski	birth	may 5, 1867	birth: may 5, 1867
matti nykänen	birth	1963	birth: 1963
maxim gorky	birth	1868	birth: 1868
matti nykänen	birth	vantaa, finland	birth: vantaa, finland
john tyler	birth	charles city county, virginia	birth: charles city county, virginia
john russell, 6th duke of bedford	birth	1710	birth: 1710
henri cartier de wiart	birth	france	birth: france
józef piłsudski	birth	1867	birth: 1867
ernest rutherford	birth	1871	birth: 1871
john curtin	birth	8 january 1885	birth: 8 january 1885
ernest rutherford	birth	new zealand	birth: new zealand
józef piłsudski	birth	poland	birth: poland
manuel blanco encalada	birth	february 21, 1790	birth: february 21, 1790
charles maurras	birth	france	birth: france
john adams	birth	braintree, massachusetts	birth: braintree, massachusetts
pierre-joseph proudhon	birth	france	birth: france
pierre-joseph proudhon	birth	1809	birth: 1809
vasco núñez de balboa	birth	1447	birth: 1447
vasco núñez de balboa	birth	spain	birth: spain
friedrich theodor vischer	birth	april 1	birth: april 1
john adams	birth	october 30, 1735	birth: october 30, 1735
john curtin	birth	australia	birth: australia
john quincy adams	birth	july 11, 1767	birth: july 11, 1767
john tyler	birth	march 29, 1790	birth: march 29, 1790
ignacy łukasiewicz	birth	1794	birth: 1794
ignacy łukasiewicz	birth	wieliczka, poland	birth: wieliczka, poland
luigi einaudi	birth	march 29, 1874	birth: march 29, 1874
luigi einaudi	birth	1895	birth: 1895
calvin coolidge	birth	july 4, 1872	birth: july 4, 1872
franz schubert	birth	vienna	birth: vienna
luigi einaudi	birth	italy	birth: italy
william john hamilton	birth	1834	birth: 1834
henri cartier de wiart	birth	paris, france	birth: paris, france
calvin coolidge	birth	hollis, new hampshire	birth: hollis, new hampshire
ernest rutherford	birth	brighton, new zealand	birth: brighton, new zealand
chen shui-bian	birth	1950	birth: 1950
william john hamilton	birth and death	died in 1867	birth and death: died in 1867
rutherford b. hayes	birth and death	1822 birth	birth and death: 1822 birth
john adair	birth and death	died 1807	birth and death: died 1807
carlos ibáñez del campo	birth and death	1897-1960	birth and death: 1897-1960
john adair	birth and death	born 1732	birth and death: born 1732
franz jonas	birth and death	1911-2003	birth and death: 1911-2003
calvin coolidge	birth and death	died in northampton	birth and death: died in northampton
calvin coolidge	birth and death	born in vermont	birth and death: born in vermont
robert cecil	birth and death	died in 1612	birth and death: died in 1612
john curtin	birth and death	born in 1885	birth and death: born in 1885
john curtin	birth and death	died in 1945	birth and death: died in 1945
john mcewen	birth and death	1900-1985	birth and death: 1900-1985
achille van acker	birth and death	june 5, 1955	birth and death: june 5, 1955
rutherford b. hayes	birth and death	1893 death	birth and death: 1893 death
calvin coolidge	birth and death	july 4, 1872	birth and death: july 4, 1872
william john hamilton	birth and death	born in ireland	birth and death: born in ireland
robert cecil	birth and death	born in 1563	birth and death: born in 1563
calvin coolidge	birth and death	january 5, 1933	birth and death: january 5, 1933
john adair	birth and death	born 1751	birth and death: born 1751
john quincy adams	birth and death	died in washington, d.c.	birth and death: died in washington, d.c.
john quincy adams	birth and death	born in braintree	birth and death: born in braintree
achille van acker	birth and death	april 6, 1880	birth and death: april 6, 1880
john adair	birth and death	died 1840	birth and death: died 1840
luigi einaudi	birth date	may 24, 1874	birth date: may 24, 1874
coluche	birth name	jean-pierre grosso	birth name: jean-pierre grosso
matti nykänen	birth place	finland	birth place: finland
matti nykänen	birth place	lahti	birth place: lahti
luigi einaudi	birth_date	may 24, 1874	birth_date: may 24, 1874
william john hamilton	birth_date	1767	birth_date: 1767
jean-luc dehaene	birth_date	1940	birth_date: 1940
franz jonas	birth_date	10 january 1919	birth_date: 10 january 1919
henri cartier de wiart	birth_date	1887	birth_date: 1887
angela merkel	birth_date	december 17, 1954	birth_date: december 17, 1954
kathleen van brempt	birthdate	1959	birthdate: 1959
john mccain	birthdate	august 29, 1936	birthdate: august 29, 1936
john major	birthdate	1943-03-29	birthdate: 1943-03-29
guy verhofstadt	birthdate	1959	birthdate: 1959
angela merkel	birthdate	july 17, 1954	birthdate: july 17, 1954
robert schuman	birthdate	29 june 1886	birthdate: 29 june 1886
kathleen van brempt	birthdate	november 29	birthdate: november 29
matti nykänen	birthdate	1963-07-17	birthdate: 1963-07-17
john boehner	birthplace	ohio	birthplace: ohio
lisa murkowski	birthplace	fort wainwright	birthplace: fort wainwright
kathleen van brempt	birthplace	belgium	birthplace: belgium
horst köhler	birthplace	göppingen, germany	birthplace: göppingen, germany
lisa murkowski	birthplace	alaska	birthplace: alaska
john mcewen	birthplace	victoria, australia	birthplace: victoria, australia
biljana plavšić	birthplace	sarajevo	birthplace: sarajevo
horst köhler	birthplace	restaurateur	birthplace: restaurateur
jean-luc dehaene	birthplace	londerzeel, belgium	birthplace: londerzeel, belgium
biljana plavšić	birthplace	bosnia and herzegovina	birthplace: bosnia and herzegovina
elisabeth lamyre	birthplace	france	birthplace: france
horst köhler	birthplace	essen, germany	birthplace: essen, germany
john mccain	birthplace	panama canal zone	birthplace: panama canal zone
john boehner	birthplace	cincinnati	birthplace: cincinnati
muhyiddin of brunei	birthplace	brunei	birthplace: brunei
horst köhler	birthplace	germany	birthplace: germany
matti nykänen	birthplace	lahti	birthplace: lahti
john kerry	birthplace	denver, colorado	birthplace: denver, colorado
muhyiddin of brunei	birthplace	bandar seri begawan	birthplace: bandar seri begawan
john kerry	birthplace	aurora, colorado	birthplace: aurora, colorado
kathleen van brempt	birthplace	ghent	birthplace: ghent
matti nykänen	birthplace	finland	birthplace: finland
jean-luc dehaene	birthplace	brussels, belgium	birthplace: brussels, belgium
willem drees	birthplace	utrecht	birthplace: utrecht
john f. kennedy	birthplace	brookline, massachusetts	birthplace: brookline, massachusetts
john mccain	birthplace	cocoa florida	birthplace: cocoa florida
calvin coolidge	birthplace	plymouth notch, vermont	birthplace: plymouth notch, vermont
jean-luc dehaene	birthplace	brussels	birthplace: brussels
ernest rutherford	birthplace	brighton	birthplace: brighton
john kerry	birthplace	usa	birthplace: usa
chris watson	birthplace	manchester, england	birthplace: manchester, england
john curtin	birthplace	bunbury, western australia	birthplace: bunbury, western australia
john gregg	birthplace	lufkin, texas	birthplace: lufkin, texas
john f. kennedy	birthplace	boston	birthplace: boston
maxim gorky	birthplace	russia	birthplace: russia
john f. kennedy	birthplace	massachusetts	birthplace: massachusetts
ernest rutherford	birthplace	brighton, new zealand	birthplace: brighton, new zealand
calvin coolidge	birthplace	usa	birthplace: usa
maxim gorky	birthplace	nizhny novgorod	birthplace: nizhny novgorod
abbad ii al-mu'tadid	birthplace	baghdad	birthplace: baghdad
franz jonas	birthplace	břeclav, czechoslovakia	birthplace: břeclav, czechoslovakia
abbad ii al-mu'tadid	birthplace	iraq	birthplace: iraq
ignacy łukasiewicz	birthplace	poland	birthplace: poland
ernest rutherford	birthplace	new zealand	birthplace: new zealand
chen shui-bian	birthplace	taichung	birthplace: taichung
ignacy łukasiewicz	birthplace	zadzim	birthplace: zadzim
chen shui-bian	birthplace	taiwan	birthplace: taiwan
jean-luc dehaene	birthplace	belgium	birthplace: belgium
angela merkel	birthplace	hamburg, germany	birthplace: hamburg, germany
john quincy adams	birthplace	massachusetts	birthplace: massachusetts
john quincy adams	birthplace	braintree	birthplace: braintree
john hamilton	birthplace	new york	birthplace: new york
john adair	birthplace	england	birthplace: england
frans schollaert	birthplace	ghent	birthplace: ghent
muhammad rafiq tarar	birthplace	pakistan	birthplace: pakistan
guy verhofstadt	birthplace	dutch-speaking belgium	birthplace: dutch-speaking belgium
kathleen van brempt	birthplace	antwerp	birthplace: antwerp
angela merkel	birthplace	germany	birthplace: germany
suren khachatryan	birthplace	yerevan, armenia	birthplace: yerevan, armenia
ignacy łukasiewicz	birthplace	lviv, poland	birthplace: lviv, poland
john boehner	birthplace	united states	birthplace: united states
john gregg	birthplace	huntsville, alabama	birthplace: huntsville, alabama
james scullin	birthplace	melbourne	birthplace: melbourne
james scullin	birthplace	coburg, victoria	birthplace: coburg, victoria
james scullin	birthplace	australia	birthplace: australia
angela merkel	birthplace	hamburg	birthplace: hamburg
john hamilton	birthplace	united states	birthplace: united states
john adair	birthplace	leicestershire	birthplace: leicestershire
john locke	books	two treatises of government	books: two treatises of government
john locke	books	essay concerning human understanding	books: essay concerning human understanding
john maynard keynes	books	the general theory of employment, interest and money	books: the general theory of employment, interest and money
john maynard keynes	books	a treatise on money	books: a treatise on money
william john hamilton	born	1790	born: 1790
william john hamilton	born	1805	born: 1805
suren khachatryan	born	july 11, 1956	born: july 11, 1956
frans schollaert	born	1983-05-06	born: 1983-05-06
élise lamure	born	in france	born: in france
élise lamure	born	in 1984	born: in 1984
john russell, 6th duke of bedford	born	1766	born: 1766
toshiko takeya	born	1956	born: 1956
william john hamilton	born	ireland	born: ireland
john kerry	born in	aurora, colorado	born in: aurora, colorado
john russell, 6th duke of bedford	british aristocrat	owner of woburn abbey	british aristocrat: owner of woburn abbey
john russell, 6th duke of bedford	british aristocrat	member of the house of lords	british aristocrat: member of the house of lords
georges pompidou	building	centre pompidou	building: centre pompidou
georges pompidou	building	beaubourg	building: beaubourg
georges pompidou	building	pompidou center	building: pompidou center
georges pompidou	building	paris	building: paris
georges pompidou	building	culture	building: culture
georges pompidou	building	architecture	building: architecture
georges pompidou	building	modern art museum	building: modern art museum
georges pompidou	building	art	building: art
georges pompidou	building	cultural center	building: cultural center
catherine ii of russia	building projects	katherine palace	building projects: katherine palace
catherine ii of russia	building projects	moscow cathedral	building projects: moscow cathedral
georges pompidou	buildings	france	buildings: france
georges pompidou	buildings	paris	buildings: paris
georges pompidou	buildings	pompidou center	buildings: pompidou center
john curtin	burial	perth	burial: perth
john curtin	burial	karrakatta cemetery	burial: karrakatta cemetery
józef piłsudski	burial place	wawel cathedral	burial place: wawel cathedral
józef piłsudski	burial place	krakow	burial place: krakow
cecil rhodes	business career	mining	business career: mining
cecil rhodes	business career	diamonds	business career: diamonds
cecil rhodes	business career	gold	business career: gold
cecil rhodes	businessman	founder of de beers	businessman: founder of de beers
cecil rhodes	businessman	mining magnate	businessman: mining magnate
abbad ii al-mu'tadid	capital	baghdad	capital: baghdad
matti nykänen	career	1979-1994	career: 1979-1994
matti nykänen	career	active years as a skier	career: active years as a skier
coluche	career	comedian	career: comedian
matti nykänen	career	won 4 olympic medals	career: won 4 olympic medals
coluche	career	actor	career: actor
john mccain	career	navy pilot	career: navy pilot
john mccain	career	us senator	career: us senator
coluche	career	radio host	career: radio host
toshiko takeya	career	professional	career: professional
john mccain	career	presidential candidate	career: presidential candidate
matti nykänen	career	active from 1981 to 1992	career: active from 1981 to 1992
walter breisky	career	coach	career: coach
toshiko takeya	career	retired	career: retired
john quincy adams	career	ambassador	career: ambassador
robert cecil	career	impressionist	career: impressionist
john quincy adams	career	secretary of state	career: secretary of state
ernest rutherford	career	researcher	career: researcher
matti nykänen	career	active from 1981 to 1994	career: active from 1981 to 1994
john roberts	career	supreme court justice since 2005	career: supreme court justice since 2005
cecil rhodes	career	mining magnate	career: mining magnate
john roberts	career	us court of appeals	career: us court of appeals
ernest rutherford	career	lecturer	career: lecturer
robert schuman	career	prime minister of france	career: prime minister of france
charles maurras	career	founder of action française	career: founder of action française
charles maurras	career	anti-dreyfusard	career: anti-dreyfusard
charles maurras	career	anti-semitic	career: anti-semitic
john m. clayton	career	lawyer	career: lawyer
robert schuman	career	foreign minister of france	career: foreign minister of france
cecil rhodes	career	prime minister of cape colony	career: prime minister of cape colony
indira gandhi	career	leader of india	career: leader of india
john m. clayton	career	politician	career: politician
indira gandhi	career	prime minister of india	career: prime minister of india
francis, duke of guise	career	military leader	career: military leader
francis, duke of guise	career	diplomat	career: diplomat
robert cecil	career	comedian	career: comedian
indira gandhi	career	politician	career: politician
indira gandhi	career	lawyer	career: lawyer
robert cecil	career	actor	career: actor
walter breisky	career	player	career: player
francis, duke of guise	career	statesman	career: statesman
matti nykänen	career	active years	career: active years
matti nykänen	career	retirement	career: retirement
john quincy adams	career	diplomat	career: diplomat
matti nykänen	career	post-skiing career	career: post-skiing career
ignacy łukasiewicz	category	polish	category: polish
amos acero	category	material	category: material
ignacy łukasiewicz	category	inventor	category: inventor
achille van acker	category	belgian	category: belgian
franz schubert	category	composer	category: composer
amos acero	category	steel	category: steel
ignacy łukasiewicz	category	scientist	category: scientist
coluche	category	fruit	category: fruit
amos acero	category	metal	category: metal
william john hamilton	category	geologist	category: geologist
coluche	category	actor	category: actor
franz schubert	category	musician	category: musician
coluche	category	vegetable	category: vegetable
william john hamilton	category	naturalist	category: naturalist
walter breisky	category	historical figure	category: historical figure
william john hamilton	category	scientist	category: scientist
john tyler	category	politician	category: politician
john tyler	category	u.s. president	category: u.s. president
walter breisky	category	politician	category: politician
walter breisky	category	austrian	category: austrian
coluche	category	writer	category: writer
walter breisky	category	person	category: person
john f. kennedy	category	president	category: president
john f. kennedy	category	politician	category: politician
achille van acker	category	european	category: european
john f. kennedy	category	leader	category: leader
achille van acker	category	statesman	category: statesman
achille van acker	category	politician	category: politician
coluche	category	french comedian	category: french comedian
élisabeth lamyre	category	actress	category: actress
john thynne	category	historical figure	category: historical figure
franz schubert	category	austrian	category: austrian
john thynne	category	english nobleman	category: english nobleman
élisabeth lamyre	category	french	category: french
toshiko takeya	cause	nuclear disarmament	cause: nuclear disarmament
toshiko takeya	cause	peace movement	cause: peace movement
john thynne	cause of death	killed in the battle of preston	cause of death: killed in the battle of preston
francisco solano lópez	cause of death	battle of cerro corá	cause of death: battle of cerro corá
friedrich theodor vischer	century	19th	century: 19th
friedrich theodor vischer	century	18th	century: 18th
friedrich theodor vischer	century	18th century	century: 18th century
suren khachatryan	challenges	corruption	challenges: corruption
suren khachatryan	challenges	economic crisis	challenges: economic crisis
john adams	character traits	strong leader	character traits: strong leader
john adams	character traits	frugal	character traits: frugal
john adams	character traits	patriot	character traits: patriot
francisco solano lópez	characteristic	brave	characteristic: brave
francisco solano lópez	characteristic	foolish	characteristic: foolish
francisco solano lópez	characteristic	ambitious	characteristic: ambitious
chun doo-hwan	characteristic	corrupt	characteristic: corrupt
chun doo-hwan	characteristic	authoritarian	characteristic: authoritarian
uthman ibn affan	characteristics	fair	characteristics: fair
catherine ii of russia	characteristics	powerful	characteristics: powerful
usman ibn affan	characteristics	known for piety	characteristics: known for piety
john adams	characteristics	frugal	characteristics: frugal
catherine ii of russia	characteristics	ambitious	characteristics: ambitious
catherine ii of russia	characteristics	intelligent	characteristics: intelligent
john adams	characteristics	patriot	characteristics: patriot
john adams	characteristics	intelligent	characteristics: intelligent
usman ibn affan	characteristics	wise	characteristics: wise
abbad ii al-mu'tadid	characteristics	fair	characteristics: fair
abbad ii al-mu'tadid	characteristics	strong	characteristics: strong
john adams	characteristics	loyal	characteristics: loyal
kim jong-il	characteristics	authoritarian	characteristics: authoritarian
kim jong-il	characteristics	paranoid	characteristics: paranoid
usman ibn affan	characteristics	honest	characteristics: honest
abbad ii al-mu'tadid	characteristics	just	characteristics: just
john adams	characteristics	strong willed	characteristics: strong willed
uthman ibn affan	characteristics	just	characteristics: just
uthman ibn affan	characteristics	compassionate	characteristics: compassionate
usman ibn affan	characteristics	known for fairness	characteristics: known for fairness
john adams	characteristics	patriotic	characteristics: patriotic
usman ibn affan	characteristics	just	characteristics: just
jerry springer	characteristics	controversial	characteristics: controversial
jerry springer	characteristics	provocative	characteristics: provocative
kim jong-il	characteristics	opportunistic	characteristics: opportunistic
amos acero	characteristics	high-strength	characteristics: high-strength
john quincy adams	characteristics	diplomatic	characteristics: diplomatic
john quincy adams	characteristics	ambitious	characteristics: ambitious
john quincy adams	characteristics	intelligent	characteristics: intelligent
amos acero	characteristics	flexible	characteristics: flexible
amos acero	characteristics	malleable	characteristics: malleable
amos acero	characteristics	ductile	characteristics: ductile
uthman ibn affan	characteristics	was a wealthy merchant	characteristics: was a wealthy merchant
uthman ibn affan	characteristics	known for his fairness	characteristics: known for his fairness
robert cecil	characteristics	satirical	characteristics: satirical
john adams	characteristics	supporter of education	characteristics: supporter of education
john adams	characteristics	opponent of monarchy	characteristics: opponent of monarchy
john adams	characteristics	opinionated	characteristics: opinionated
john adams	characteristics	practical	characteristics: practical
jerry springer	characteristics	entertaining	characteristics: entertaining
cecil rhodes	characteristics	ambitious	characteristics: ambitious
jerry springer	characteristics	dramatic	characteristics: dramatic
calvin coolidge	characteristics	quiet	characteristics: quiet
john adams	characteristics	strong leader	characteristics: strong leader
coluche	characteristics	irreverent	characteristics: irreverent
coluche	characteristics	sarcastic	characteristics: sarcastic
coluche	characteristics	subversive	characteristics: subversive
john f. kennedy	characteristics	ambitious	characteristics: ambitious
john f. kennedy	characteristics	intelligent	characteristics: intelligent
john f. kennedy	characteristics	charismatic	characteristics: charismatic
jerry springer	characteristics	over-the-top	characteristics: over-the-top
jerry springer	characteristics	loud	characteristics: loud
amos acero	characteristics	resistant to corrosion	characteristics: resistant to corrosion
amos acero	characteristics	strong	characteristics: strong
amos acero	characteristics	high strength-to-weight ratio	characteristics: high strength-to-weight ratio
calvin coolidge	characteristics	conservative	characteristics: conservative
john curtin	characteristics	strong leadership	characteristics: strong leadership
john curtin	characteristics	strong will	characteristics: strong will
calvin coolidge	characteristics	frugal	characteristics: frugal
amos acero	characteristics	durable	characteristics: durable
