concept	facet	property	facet_property
catania cathedral	architecture style	romanesque	architecture style: romanesque
st. peter's cathedral	architecture style	baroque	architecture style: baroque
duomo of san giorgio	architecture style	byzantine	architecture style: byzantine
saint-paul-trois-châteaux cathedral	architecture style	romanesque revival	architecture style: romanesque revival
st. rumbold's cathedral	architecture style	romanesque	architecture style: romanesque
são paulo cathedral	architecture style	baroque	architecture style: baroque
st. mark's basilica	architecture style	byzantine	architecture style: byzantine
narbonne cathedral	architecture style	romanesque	architecture style: romanesque
st. martin's cathedral	architecture style	romanesque	architecture style: romanesque
são paulo cathedral	architecture style	romanesque	architecture style: romanesque
cathedral of the assumption	architecture style	romanesque	architecture style: romanesque
duomo of san giorgio	architecture style	romanesque	architecture style: romanesque
saint-paul-trois-châteaux cathedral	architecture style	gothic revival	architecture style: gothic revival
st. peter's cathedral	architecture style	renaissance	architecture style: renaissance
palermo cathedral	architecture style	baroque	architecture style: baroque
palermo cathedral	architecture style	romanesque	architecture style: romanesque
catedral basílica de mercedes-luján	architecture style	romanesque revival	architecture style: romanesque revival
cefalù cathedral	architecture style	norman	architecture style: norman
saint-paul-trois-châteaux cathedral	architecture style	baroque revival	architecture style: baroque revival
modena cathedral	architecture style	romanesque	architecture style: romanesque
modena cathedral	architecture style	gothic	architecture style: gothic
st. mark's basilica	architecture style	romanesque	architecture style: romanesque
lavaur cathedral	architecture style	romanesque	architecture style: romanesque
lavaur cathedral	architecture style	gothic	architecture style: gothic
cathedral of urbino	architecture style	renaissance	architecture style: renaissance
good shepherd cathedral, ayr	architecture style	romanesque revival	architecture style: romanesque revival
st martin's cathedral	architecture style	brick gothic	architecture style: brick gothic
cathedral of st. joseph	architecture style	baroque	architecture style: baroque
our lady of grace cathedral, setúbal	architecture style	baroque	architecture style: baroque
cathedral of urbino	architecture style	gothic	architecture style: gothic
palermo cathedral	architecture style	arab	architecture style: arab
église des saints-archanges	architecture style	romanesque revival	architecture style: romanesque revival
église des saints-archanges	architecture style	neo-gothic	architecture style: neo-gothic
cefalù cathedral	architecture style	romanesque	architecture style: romanesque
cathedral of the assumption	architecture style	baroque	architecture style: baroque
good shepherd cathedral	architecture style	romanesque revival	architecture style: romanesque revival
our lady of grace cathedral, setúbal	architecture style	romanesque	architecture style: romanesque
pitigliano cathedral	architecture style	renaissance	architecture style: renaissance
cathedral of the holy cross, opole	architecture style	gothic	architecture style: gothic
saint alexander nevsky cathedral in pruzhany	architecture style	orthodox	architecture style: orthodox
porto cathedral	architecture style	gothic	architecture style: gothic
catedral basílica de mercedes-luján	architecture style	neo-gothic	architecture style: neo-gothic
lodi cathedral	architecture style	gothic	architecture style: gothic
transfiguration cathedral	architecture style	baroque	architecture style: baroque
acireale cathedral	architecture style	baroque	architecture style: baroque
st. martin's cathedral	architecture style	renaissance	architecture style: renaissance
st. john's co-cathedral	architecture style	baroque	architecture style: baroque
st. paul's dom	architecture style	gothic	architecture style: gothic
st. john's co-cathedral	architecture style	renaissance	architecture style: renaissance
cathedral of the holy cross, opole	architecture style	romanesque	architecture style: romanesque
st. paul's dom	architecture style	baroque	architecture style: baroque
st. martin's cathedral	architecture style	gothic	architecture style: gothic
acireale cathedral	architecture style	romanesque	architecture style: romanesque
acireale cathedral	architecture style	catholic	architecture style: catholic
cathedral of saint patrick	architecture style	gothic	architecture style: gothic
saint-paul-trois-châteaux cathedral	architecture style	romanesque	architecture style: romanesque
cathedral of saint patrick	architecture style	romanesque	architecture style: romanesque
cattedrale di monreale	architecture style	arab-norman	architecture style: arab-norman
porto cathedral	architecture style	romanesque	architecture style: romanesque
saint-paul-trois-châteaux cathedral	architecture style	gothic	architecture style: gothic
lodi cathedral	architecture style	romanesque	architecture style: romanesque
noyon cathedral	architecture style	romanesque	architecture style: romanesque
cathedral of the assumption	architecture style	byzantine	architecture style: byzantine
pitigliano cathedral	architecture style	gothic	architecture style: gothic
cattedrale di monreale	architecture style	norman	architecture style: norman
vence cathedral	architecture style	romanesque	architecture style: romanesque
cathedral	architecture style	gothic	architecture style: gothic
st. machar's cathedral	architecture style	gothic revival	architecture style: gothic revival
duomo of san giorgio	architecture style	gothic	architecture style: gothic
lapua cathedral	architecture style	romanesque	architecture style: romanesque
lapua cathedral	architecture style	gothic	architecture style: gothic
pitigliano cathedral	architecture style	romanesque	architecture style: romanesque
st. patrick's old cathedral	architecture style	romanesque revival	architecture style: romanesque revival
st. patrick's old cathedral	architecture style	gothic revival	architecture style: gothic revival
sénez cathedral	architecture style	romanesque	architecture style: romanesque
st. machar's cathedral	architecture style	romanesque revival	architecture style: romanesque revival
cathedral of aveiro	architecture style	gothic	architecture style: gothic
st. martin's cathedral	architecture style	baroque	architecture style: baroque
ferrara cathedral	architecture style	romanesque	architecture style: romanesque
cefalù cathedral	architecture style	byzantine	architecture style: byzantine
saint-bertrand-de-commings cathedral	architecture style	gothic	architecture style: gothic
ferrara cathedral	architecture style	gothic	architecture style: gothic
oloron cathedral	architecture style	romanesque revival	architecture style: romanesque revival
tournai cathedral	architecture style	gothic	architecture style: gothic
co-cathedral of bagnoregio	architecture style	gothic	architecture style: gothic
cathedral of aveiro	architecture style	romanesque	architecture style: romanesque
acireale cathedral	architecture style	renaissance	architecture style: renaissance
st. gertrude's cathedral	architecture style	gothic revival	architecture style: gothic revival
florence cathedral	architecture style	gothic	architecture style: gothic
cathedral building	architecture style	baroque	architecture style: baroque
florence cathedral	architecture style	renaissance	architecture style: renaissance
cathedral basilica of st. cyriacus	architecture style	gothic	architecture style: gothic
cathedral building	architecture style	romanesque	architecture style: romanesque
tournai cathedral	architecture style	romanesque	architecture style: romanesque
cathedral building	architecture style	gothic	architecture style: gothic
vence cathedral	architecture style	gothic	architecture style: gothic
holy trinity cathedral	architecture style	romanesque revival	architecture style: romanesque revival
st. gertrude's cathedral	architecture style	romanesque revival	architecture style: romanesque revival
catedral basílica de mercedes-luján	architecture style	neoclassical	architecture style: neoclassical
narbonne cathedral	architecture style	baroque	architecture style: baroque
catedral basílica de mercedes-luján	architecture style	baroque	architecture style: baroque
co-cathedral of bagnoregio	architecture style	romanesque	architecture style: romanesque
cattedrale di monreale	architecture style	byzantine	architecture style: byzantine
são paulo cathedral	architecture style	renaissance	architecture style: renaissance
oloron cathedral	architecture style	gothic	architecture style: gothic
palermo cathedral	architecture style	norman	architecture style: norman
oloron-sainte-marie cathedral	architecture style	gothic	architecture style: gothic
palermo cathedral	architecture style	arabic	architecture style: arabic
oloron-sainte-marie cathedral	architecture style	romanesque	architecture style: romanesque
saint dominic's cathedral	architecture style	gothic	architecture style: gothic
saint dominic's cathedral	architecture style	romanesque	architecture style: romanesque
good shepherd cathedral, ayr	architecture style	gothic revival	architecture style: gothic revival
lapua cathedral	architecture style	gothic revival	architecture style: gothic revival
cathedral of the holy cross, opole	architecture style	baroque	architecture style: baroque
noto cathedral	architecture style	renaissance	architecture style: renaissance
cuernavaca cathedral	architecture style	colonial	architecture style: colonial
senez cathedral	architecture style	gothic	architecture style: gothic
cathedral basilica of st. cyriacus	architecture style	baroque	architecture style: baroque
église des saints-archanges	architecture style	baroque	architecture style: baroque
église des saints-archanges	architecture style	romanesque	architecture style: romanesque
bazas cathedral	architecture style	romanesque	architecture style: romanesque
bazas cathedral	architecture style	gothic	architecture style: gothic
sénez cathedral	architecture style	gothic	architecture style: gothic
cathedral of st. joseph	architecture style	romanesque	architecture style: romanesque
cathedral of st. joseph	architecture style	gothic	architecture style: gothic
st. gertrude's cathedral	architecture style	renaissance	architecture style: renaissance
oloron cathedral	architecture style	romanesque	architecture style: romanesque
saint alexander nevsky cathedral in pruzhany	architecture style	byzantine	architecture style: byzantine
cathedral basilica of st. cyriacus	architecture style	romanesque	architecture style: romanesque
cathedral of san giuliano	architecture style	baroque	architecture style: baroque
st. gertrude's cathedral	architecture style	romanesque	architecture style: romanesque
st. gertrude's cathedral	architecture style	gothic	architecture style: gothic
transfiguration cathedral	architecture style	gothic	architecture style: gothic
transfiguration cathedral	architecture style	romanesque	architecture style: romanesque
senez cathedral	architecture style	romanesque	architecture style: romanesque
cathedral	architecture style	romanesque	architecture style: romanesque
cathedral	architecture style	baroque	architecture style: baroque
saint-bertrand-de-commings cathedral	architecture style	romanesque	architecture style: romanesque
transfiguration cathedral	architecture style	medieval	architecture style: medieval
st. andrews cathedral	architecture style	romanesque	architecture style: romanesque
noto cathedral	architecture style	romanesque	architecture style: romanesque
st. andrews cathedral	architecture style	gothic	architecture style: gothic
cuernavaca cathedral	architecture style	baroque	architecture style: baroque
cathedral basilica of st. cyriacus	architecture style	renaissance	architecture style: renaissance
catania cathedral	architecture style	renaissance	architecture style: renaissance
catania cathedral	architecture style	baroque	architecture style: baroque
noto cathedral	architecture style	baroque	architecture style: baroque
our lady of grace cathedral, setúbal	architecture style	renaissance	architecture style: renaissance
pitigliano cathedral	art and architecture	frescoes	art and architecture: frescoes
palermo cathedral	art and architecture	stained glass art	art and architecture: stained glass art
pitigliano cathedral	art and architecture	stained glass	art and architecture: stained glass
pitigliano cathedral	art and architecture	statues	art and architecture: statues
palermo cathedral	art and architecture	mosaic art	art and architecture: mosaic art
palermo cathedral	art and architecture	stone carvings	art and architecture: stone carvings
vence cathedral	art and culture	art museum	art and culture: art museum
vence cathedral	art and culture	exhibitions	art and culture: exhibitions
vence cathedral	art and culture	cultural events	art and culture: cultural events
st mark's basilica	art and decoration	ornate carvings	art and decoration: ornate carvings
st mark's basilica	art and decoration	mosaics	art and decoration: mosaics
st mark's basilica	art and decoration	statues	art and decoration: statues
cefalù cathedral	art style	byzantine mosaics	art style: byzantine mosaics
cefalù cathedral	art style	romanesque frescoes	art style: romanesque frescoes
modena cathedral	artifacts	sculptures	artifacts: sculptures
modena cathedral	artifacts	stained glass	artifacts: stained glass
modena cathedral	artifacts	paintings	artifacts: paintings
modena cathedral	artist	wiligelmo	artist: wiligelmo
st. mark's basilica	artist	titian	artist: titian
cathedral of urbino	artist	girolamo da cambio	artist: girolamo da cambio
modena cathedral	artist	guido da bagnolo	artist: guido da bagnolo
st. mark's basilica	artist	domenico trezzini	artist: domenico trezzini
cefalù cathedral	artist	cristoforo di aprile	artist: cristoforo di aprile
st. mark's basilica	artist	tintoretto	artist: tintoretto
florence cathedral	artist	filippo brunelleschi	artist: filippo brunelleschi
cathedral of urbino	artist	sisto da speme	artist: sisto da speme
vence cathedral	artist associations	matisse	artist associations: matisse
vence cathedral	artist associations	marc chagall	artist associations: marc chagall
vence cathedral	artist associations	fauvism	artist associations: fauvism
cefalù cathedral	artistic importance	mosaic art	artistic importance: mosaic art
cefalù cathedral	artistic importance	romanesque sculpture	artistic importance: romanesque sculpture
florence cathedral	artistic importance	home to many famous artworks	artistic importance: home to many famous artworks
florence cathedral	artistic importance	works by giotto and brunelleschi	artistic importance: works by giotto and brunelleschi
duomo of san giorgio	artistic significance	famous paintings	artistic significance: famous paintings
cefalù cathedral	artistic significance	statues	artistic significance: statues
florence cathedral	artistic significance	inspiration for artists	artistic significance: inspiration for artists
cefalù cathedral	artistic significance	frescoes	artistic significance: frescoes
florence cathedral	artistic significance	home to michelangelo's david	artistic significance: home to michelangelo's david
duomo of san giorgio	artistic significance	mosaics	artistic significance: mosaics
florence cathedral	artistic significance	masterpieces by giotto and brunelleschi	artistic significance: masterpieces by giotto and brunelleschi
ferrara cathedral	artistic significance	inspiration for renaissance art	artistic significance: inspiration for renaissance art
florence cathedral	artistic significance	frescoes	artistic significance: frescoes
ferrara cathedral	artistic significance	famous for frescoes and mosaics	artistic significance: famous for frescoes and mosaics
florence cathedral	artistic significance	sculptures	artistic significance: sculptures
cefalù cathedral	artistic significance	ornate decorations	artistic significance: ornate decorations
duomo of san giorgio	artistic significance	sculptures	artistic significance: sculptures
our lady of promise	artistic style	baroque	artistic style: baroque
our lady of promise	artistic style	renaissance	artistic style: renaissance
palermo cathedral	artistic styles	arab-norman	artistic styles: arab-norman
palermo cathedral	artistic styles	norman	artistic styles: norman
palermo cathedral	artistic styles	byzantine	artistic styles: byzantine
vence cathedral	artistic works	mural	artistic works: mural
vence cathedral	artistic works	sculptures	artistic works: sculptures
vence cathedral	artistic works	paintings	artistic works: paintings
vence cathedral	artistic works	mural paintings	artistic works: mural paintings
vence cathedral	artistic works	frescoes	artistic works: frescoes
vence cathedral	artistically notable for	paintings	artistically notable for: paintings
vence cathedral	artistically notable for	sculptures	artistically notable for: sculptures
vence cathedral	artistically notable for	stained glass	artistically notable for: stained glass
st. mark's cathedral	artwork	murals	artwork: murals
st. mark's basilica	artwork	mosaic	artwork: mosaic
st. mark's cathedral	artwork	mosaics	artwork: mosaics
st. mark's cathedral	artwork	sculptures	artwork: sculptures
lodi cathedral	artwork	stained glass	artwork: stained glass
lodi cathedral	artwork	frescoes	artwork: frescoes
st. mark's basilica	artwork	statues	artwork: statues
st. mark's cathedral	artwork	icons	artwork: icons
st. mark's basilica	artwork	golden domes	artwork: golden domes
st. mark's basilica	artwork	mosaic interior	artwork: mosaic interior
st. mark's basilica	artwork	paintings	artwork: paintings
st. mark's basilica	artwork	sculptures	artwork: sculptures
oloron-sainte-marie cathedral	artworks	paintings	artworks: paintings
lodi cathedral	artworks	murals	artworks: murals
lodi cathedral	artworks	stained glass	artworks: stained glass
lodi cathedral	artworks	sculptures	artworks: sculptures
oloron-sainte-marie cathedral	artworks	sculptures	artworks: sculptures
trogir cathedral	associated with	croatian history	associated with: croatian history
pitigliano cathedral	associated with	christianity	associated with: christianity
vence cathedral	associated with	catholic church	associated with: catholic church
vence cathedral	associated with	saints	associated with: saints
noyon cathedral	associated with	catholic church	associated with: catholic church
oloron-sainte-marie cathedral	associated with	roman catholic church	associated with: roman catholic church
oloron-sainte-marie cathedral	associated with	oloron-sainte-marie city	associated with: oloron-sainte-marie city
igreja da sé	associated with	portuguese culture	associated with: portuguese culture
porto cathedral	associated with	portuguese history	associated with: portuguese history
porto cathedral	associated with	christianity	associated with: christianity
pitigliano cathedral	associated with	catholic church	associated with: catholic church
st. john's co-cathedral	associated with	order of st. john	associated with: order of st. john
brechin cathedral	associated with	scottish episcopal church	associated with: scottish episcopal church
noyon cathedral	associated with	french revolution	associated with: french revolution
our lady of promise	associated with	catholic tradition	associated with: catholic tradition
igreja da sé	associated with	catholicism	associated with: catholicism
brechin cathedral	associated with	brechin diocese	associated with: brechin diocese
brechin cathedral	associated with	bishop elphinstone	associated with: bishop elphinstone
st. gertrude's cathedral	associated with	roman catholic church	associated with: roman catholic church
st. gertrude's cathedral	associated with	cologne	associated with: cologne
st. martin's cathedral	associated with	martin of tours	associated with: martin of tours
st. martin's cathedral	associated with	christianity	associated with: christianity
igreja da sé	associated with	lisbon's identity	associated with: lisbon's identity
our lady of promise	associated with	polish-american culture	associated with: polish-american culture
co-cathedral of bagnoregio	associated with	bagnoregio's history	associated with: bagnoregio's history
co-cathedral of bagnoregio	associated with	umbrian culture	associated with: umbrian culture
trogir cathedral	associated with	catholic church	associated with: catholic church
st. john's co-cathedral	associated with	maltese history	associated with: maltese history
st. andrews cathedral	association	christianity	association: christianity
st. andrews cathedral	association	scottish culture	association: scottish culture
cathedral of urbino	association	urbino city	association: urbino city
st. andrews cathedral	association	saint andrew	association: saint andrew
cathedral of urbino	association	catholic church	association: catholic church
our lady of promise	attribute	comfort and protection	attribute: comfort and protection
our lady of promise	attribute	surrounded by rays	attribute: surrounded by rays
our lady of promise	attribute	holding a promise	attribute: holding a promise
our lady of promise	attribute	promise	attribute: promise
our lady of promise	attribute	promise of hope	attribute: promise of hope
our lady of promise	attribute	hope	attribute: hope
our lady of promise	attribute	faith	attribute: faith
our lady of promise	attribute	surrounded by stars	attribute: surrounded by stars
cathedral basilica of st. cyriacus	attributes	beautiful	attributes: beautiful
cathedral basilica of st. cyriacus	attributes	large	attributes: large
our lady of promise	attributes	gold crown	attributes: gold crown
our lady of promise	attributes	blue robes	attributes: blue robes
cathedral basilica of st. cyriacus	attributes	ornate	attributes: ornate
st. paul's dome	builder	gian lorenzo bernini	builder: gian lorenzo bernini
st. paul's dome	builder	domenico fontana	builder: domenico fontana
ferrara cathedral	builder	bartolino da novara	builder: bartolino da novara
ferrara cathedral	builder	taddeo di carbonari	builder: taddeo di carbonari
st. peter's cathedral	builder	pope sixtus v	builder: pope sixtus v
st. peter's cathedral	builder	pope julius ii	builder: pope julius ii
lodi cathedral	building date	5th century	building date: 5th century
lodi cathedral	building date	12th century	building date: 12th century
ferrara cathedral	building date	1390	building date: 1390
ferrara cathedral	building date	1493	building date: 1493
lodi cathedral	building date	15th century	building date: 15th century
saint-paul-trois-châteaux cathedral	building date	12th century	building date: 12th century
saint-paul-trois-châteaux cathedral	building date	9th century	building date: 9th century
ferrara cathedral	building date	15th century	building date: 15th century
cefalù cathedral	building date	12th century	building date: 12th century
cefalù cathedral	building date	13th century	building date: 13th century
saint-bertrand-de-comminges cathedral	building material	brick	building material: brick
lodi cathedral	building material	brick	building material: brick
lodi cathedral	building material	glass	building material: glass
são paulo cathedral	building material	brick	building material: brick
são paulo cathedral	building material	stone	building material: stone
transfiguration cathedral	building material	brick	building material: brick
saint-bertrand-de-comminges cathedral	building material	wood	building material: wood
modena cathedral	building material	brick	building material: brick
lodi cathedral	building material	stone	building material: stone
église des saints-archanges	building material	brick	building material: brick
cathedral of st. patrick	building material	brick	building material: brick
tournai cathedral	building material	brick	building material: brick
cathedral of st. patrick	building material	stone	building material: stone
cathedral of aveiro	building material	wood	building material: wood
cathedral of aveiro	building material	brick	building material: brick
cathedral of aveiro	building material	stone	building material: stone
cathedral of saint patrick	building material	stone	building material: stone
cathedral of saint patrick	building material	brick	building material: brick
st. rumbold's cathedral	building material	stone	building material: stone
st. rumbold's cathedral	building material	brick	building material: brick
co-cathedral of bagnoregio	building material	stone	building material: stone
co-cathedral of bagnoregio	building material	brick	building material: brick
saint-bertrand-de-comminges cathedral	building material	glass	building material: glass
église des saints-archanges	building material	stone	building material: stone
tournai cathedral	building material	stone	building material: stone
transfiguration cathedral	building material	stone	building material: stone
st. martin's cathedral	building material	brick	building material: brick
troglir cathedral	building material	brick	building material: brick
troglir cathedral	building material	wood	building material: wood
st. peter's cathedral	building material	stone	building material: stone
cuernavaca cathedral	building material	stone	building material: stone
cuernavaca cathedral	building material	brick	building material: brick
trogir cathedral	building material	brick	building material: brick
st. peter's cathedral	building material	marble	building material: marble
st. peter's cathedral	building material	bricks	building material: bricks
trogir cathedral	building material	stone	building material: stone
lapua cathedral	building material	brick	building material: brick
st. martin's cathedral	building material	stone	building material: stone
cathedral of san giuliano	building material	stone	building material: stone
lapua cathedral	building material	stone	building material: stone
pitigliano cathedral	building material	brick	building material: brick
cathedral of san giuliano	building material	marble	building material: marble
lavaur cathedral	building material	stone	building material: stone
lavaur cathedral	building material	brick	building material: brick
cathedral of urbino	building material	brick	building material: brick
cathedral of urbino	building material	stone	building material: stone
cathedral of urbino	building material	bricks	building material: bricks
cathedral of urbino	building material	marble	building material: marble
modena cathedral	building material	stone	building material: stone
pitigliano cathedral	building material	stone	building material: stone
troglir cathedral	building material	stone	building material: stone
cathedral of san giuliano	building material	brick	building material: brick
saint-bertrand-de-comminges cathedral	building material	stone	building material: stone
sénez cathedral	building materials	glass	building materials: glass
sénez cathedral	building materials	stone	building materials: stone
sénez cathedral	building materials	metal	building materials: metal
cathedral of urbino	building materials	stone	building materials: stone
cathedral of urbino	building materials	brick	building materials: brick
lavaur cathedral	building materials	stone	building materials: stone
ferrara cathedral	building materials	brick	building materials: brick
ferrara cathedral	building materials	stone	building materials: stone
lavaur cathedral	building materials	brick	building materials: brick
modena cathedral	building period	13th century	building period: 13th century
modena cathedral	building period	11th century	building period: 11th century
cathedral	building type	church	building type: church
lodi cathedral	building type	cathedral	building type: cathedral
cathedral of the holy cross, opole	building type	place of worship	building type: place of worship
cefalù cathedral	building type	cathedral	building type: cathedral
duomo of san giorgio	building type	landmark	building type: landmark
st. martin's cathedral	building type	church	building type: church
cefalù cathedral	building type	church	building type: church
trogir cathedral	building type	church	building type: church
duomo of san giorgio	building type	cathedral	building type: cathedral
duomo of san giorgio	building type	church	building type: church
cathedral	building type	place of worship	building type: place of worship
cathedral basilica of st. cyriacus	building type	church	building type: church
igreja da sé	building type	historical landmark	building type: historical landmark
cattedrale di monreale	building type	cathedral	building type: cathedral
cathedral of st. joseph	building type	church	building type: church
cattedrale di monreale	building type	church	building type: church
trogir cathedral	building type	cathedral	building type: cathedral
igreja da sé	building type	monastery	building type: monastery
são paulo cathedral	building type	church	building type: church
são paulo cathedral	building type	cathedral	building type: cathedral
cathedral	building type	religious building	building type: religious building
st. martin's cathedral	building type	cathedral	building type: cathedral
cathedral of st. joseph	building type	cathedral	building type: cathedral
good shepherd cathedral, ayr	building type	church	building type: church
lodi cathedral	building type	church	building type: church
st. paul's dome	building type	dome	building type: dome
st. paul's dome	building type	church	building type: church
st. john's co-cathedral	building type	church	building type: church
st. john's co-cathedral	building type	cathedral	building type: cathedral
st. peter's cathedral	building type	church	building type: church
st. paul's dome	building type	landmark	building type: landmark
saint alexander nevsky cathedral in pruzhany	building type	cathedral	building type: cathedral
saint alexander nevsky cathedral in pruzhany	building type	church	building type: church
our lady of grace cathedral, setúbal	building type	church	building type: church
our lady of grace cathedral, setúbal	building type	cathedral	building type: cathedral
saint alexander nevsky cathedral in pruzhany	building type	place of worship	building type: place of worship
igreja da sé	building type	church	building type: church
igreja da sé	building type	cathedral	building type: cathedral
porto cathedral	building type	church	building type: church
porto cathedral	building type	cathedral	building type: cathedral
st. john's co-cathedral	building type	co-cathedral	building type: co-cathedral
cathedral of saint patrick	building type	church	building type: church
cathedral of saint patrick	building type	cathedral	building type: cathedral
porto cathedral	building type	monastery	building type: monastery
florence cathedral	building type	cathedral	building type: cathedral
florence cathedral	building type	church	building type: church
st mark's basilica	building type	church	building type: church
st mark's basilica	building type	basilica	building type: basilica
tournai cathedral	building type	cathedral	building type: cathedral
tournai cathedral	building type	church	building type: church
st andrews cathedral	building type	church	building type: church
st andrews cathedral	building type	cathedral	building type: cathedral
good shepherd cathedral, ayr	building type	cathedral	building type: cathedral
palermo cathedral	building type	church	building type: church
st. peter's cathedral	building type	cathedral	building type: cathedral
cathedral building	building type	church	building type: church
st. paul's dom	building type	cathedral	building type: cathedral
st. patrick's cathedral	building type	church	building type: church
cathedral basilica of st. cyriacus	building type	cathedral	building type: cathedral
st. machar's cathedral	building type	church	building type: church
st. patrick's old cathedral	building type	cathedral	building type: cathedral
cathedral basilica of st. cyriacus	building type	basilica	building type: basilica
st. machar's cathedral	building type	cathedral	building type: cathedral
saint dominic's cathedral	building type	church	building type: church
saint dominic's cathedral	building type	cathedral	building type: cathedral
lapua cathedral	building type	church	building type: church
st. patrick's old cathedral	building type	church	building type: church
ferrara cathedral	building type	church	building type: church
st. paul's dom	building type	church	building type: church
cathedral of san giuliano	building type	cathedral	building type: cathedral
st. paulus dom	building type	cathedral	building type: cathedral
cathedral building	building type	worship place	building type: worship place
sène cathedral	building type	church	building type: church
sène cathedral	building type	cathedral	building type: cathedral
ferrara cathedral	building type	cathedral	building type: cathedral
porto cathedral	building type	romanesque architecture	building type: romanesque architecture
st. andrews cathedral	building type	cathedral	building type: cathedral
former collegiate church of st. verena with church treasure	building type	collegiate church	building type: collegiate church
cathedral of aveiro	building type	church	building type: church
cathedral building	building type	place of prayer	building type: place of prayer
st. paulus dom	building type	church	building type: church
lapua cathedral	building type	cathedral	building type: cathedral
cathedral of aveiro	building type	cathedral	building type: cathedral
cathedral of the assumption	building type	church	building type: church
former collegiate church of st. verena with church treasure	building type	church	building type: church
st. patrick's cathedral	building type	cathedral	building type: cathedral
cathedral of san giuliano	building type	church	building type: church
cathedral of the assumption	building type	cathedral	building type: cathedral
st. andrews cathedral	building type	church	building type: church
palermo cathedral	building type	cathedral	building type: cathedral
ferrara cathedral	building type	place of worship	building type: place of worship
cathedral of the holy cross, opole	building type	church	building type: church
cathedral of the holy cross, opole	building type	cathedral	building type: cathedral
cathedral of san giuliano	built by	pope urban viii	built by: pope urban viii
st machar's cathedral	capacity	seats 500 people	capacity: seats 500 people
st. patrick's cathedral	capacity	3,000 worshippers	capacity: 3,000 worshippers
our lady of promise	category	catholic devotion	category: catholic devotion
igreja da sé	category	place of worship	category: place of worship
igreja da sé	category	religion	category: religion
our lady of promise	category	mary	category: mary
our lady of promise	category	mary, mother of god	category: mary, mother of god
our lady of promise	category	christianity	category: christianity
igreja da sé	category	church	category: church
our lady of promise	catholic tradition	apparition	catholic tradition: apparition
our lady of promise	catholic tradition	veneration	catholic tradition: veneration
our lady of promise	catholic tradition	miracle	catholic tradition: miracle
our lady of promise	celebration	devotion	celebration: devotion
our lady of promise	celebration	prayer	celebration: prayer
our lady of promise	celebration	feast day	celebration: feast day
cathedral building	community	church	community: church
cathedral building	community	parish	community: parish
cathedral building	community	congregation	community: congregation
st. paul's dome	completion date	1676	completion date: 1676
st. peter's cathedral	completion date	1667	completion date: 1667
good shepherd cathedral, ayr	completion date	1892	completion date: 1892
duomo of san giorgio	completion date	16th century	completion date: 16th century
good shepherd cathedral, ayr	completion date	1920	completion date: 1920
st. peter's cathedral	completion date	1626	completion date: 1626
good shepherd cathedral, ayr	completion year	1892	completion year: 1892
st. martin's cathedral	completion year	1279	completion year: 1279
são paulo cathedral	completion year	1929	completion year: 1929
our lady of grace cathedral, setúbal	completion year	1742	completion year: 1742
cathedral of st. joseph	completion year	1896	completion year: 1896
saint alexander nevsky cathedral in pruzhany	completion year	1936	completion year: 1936
st. martin's cathedral	completion year	15th century	completion year: 15th century
saint alexander nevsky cathedral in pruzhany	condition	well-preserved	condition: well-preserved
saint alexander nevsky cathedral in pruzhany	condition	restored	condition: restored
transfiguration cathedral	condition	well-preserved	condition: well-preserved
saint-bertrand-de-commings cathedral	condition	preserved	condition: preserved
senez cathedral	condition	restored	condition: restored
senez cathedral	condition	ruined	condition: ruined
brechin cathedral	condition	well-preserved	condition: well-preserved
good shepherd cathedral, ayr	condition	restored	condition: restored
noyon cathedral	condition	well-preserved	condition: well-preserved
noyon cathedral	condition	restored	condition: restored
good shepherd cathedral, ayr	condition	maintained	condition: maintained
brechin cathedral	condition	protected as historic site	condition: protected as historic site
saint-bertrand-de-commings cathedral	condition	restored	condition: restored
transfiguration cathedral	condition	restored	condition: restored
brechin cathedral	condition	restored	condition: restored
brechin cathedral	condition	ruined	condition: ruined
duomo of san giorgio	connected to	st. mark's basilica	connected to: st. mark's basilica
duomo of san giorgio	connected to	grand canal	connected to: grand canal
st. patrick's old cathedral	connection	roman catholic archdiocese of new york	connection: roman catholic archdiocese of new york
duomo of san giorgio	connection	grand canal	connection: grand canal
duomo of san giorgio	connection	st. mark's square	connection: st. mark's square
st. patrick's old cathedral	connection	roman catholic church	connection: roman catholic church
duomo of san giorgio	connection	lagoon	connection: lagoon
st. patrick's old cathedral	connection	st. patrick's cathedral	connection: st. patrick's cathedral
st. patrick's old cathedral	connection	archdiocese of new york	connection: archdiocese of new york
st. patrick's old cathedral	connection to	st. patrick's church	connection to: st. patrick's church
st. patrick's old cathedral	connection to	archdiocese of new york	connection to: archdiocese of new york
st. mark's basilica	construction	completed in 1094	construction: completed in 1094
st. john's co-cathedral	construction	built in 1577	construction: built in 1577
são paulo cathedral	construction	renovated in 2014	construction: renovated in 2014
st. mark's basilica	construction	restored in 1061	construction: restored in 1061
saint alexander nevsky cathedral in pružany	construction	rebuilt in 1883	construction: rebuilt in 1883
st. mark's basilica	construction	built in 1063	construction: built in 1063
good shepherd cathedral, ayr	construction	completed in 1882	construction: completed in 1882
cathedral of our lady of perpetual succour	construction	1888	construction: 1888
são paulo cathedral	construction	built in 1910	construction: built in 1910
duomo of san giorgio	construction	13th century	construction: 13th century
