concept	facet	property	facet_property
charles x of france	decisions	called the estates-general of 1789	decisions: called the estates-general of 1789
charles x of france	decisions	attempted to restore absolute monarchy	decisions: attempted to restore absolute monarchy
napoleon	defeat	exile	defeat: exile
joseph bonaparte	defeat	expelled from naples	defeat: expelled from naples
joseph bonaparte	defeat	expelled from spain	defeat: expelled from spain
louis bonaparte	defeat	exiled	defeat: exiled
louis bonaparte	defeat	lost power	defeat: lost power
napoleon	defeat	abdication	defeat: abdication
napoleon	defeat	waterloo	defeat: waterloo
helmut kohl	died	june 16, 2017	died: june 16, 2017
václav havel	died	2011	died: 2011
václav havel	died	prague	died: prague
josip broz	died	1980	died: 1980
marcellin berthelot	died	october 4, 1907	died: october 4, 1907
josip broz	died	may 4, 1980	died: may 4, 1980
mauno koivisto	died	2005	died: 2005
mauno koivisto	died	at age 84	died: at age 84
francisco de paula martínez de la rosa y berdejo	died	1795	died: 1795
winston churchill	died	london, england	died: london, england
alexander von humboldt	died	1859	died: 1859
francesco cossiga	died	italy	died: italy
giorgio napolitano	died	italy	died: italy
giorgio napolitano	died	2017	died: 2017
pedro i of brazil	died	1834	died: 1834
pedro i of brazil	died	in rio de janeiro	died: in rio de janeiro
alain poher	died	1996	died: 1996
alain poher	died	paris	died: paris
alain poher	died	france	died: france
alexander von humboldt	died	berlin	died: berlin
tabaré vázquez	died	at age 81	died: at age 81
tabaré vázquez	died	april 5, 2020	died: april 5, 2020
william hamilton	died	1800	died: 1800
john mccain	died	2018	died: 2018
john mccain	died	october 25	died: october 25
jean-luc dehaene	died	belgium	died: belgium
jean-luc dehaene	died	2014	died: 2014
rafael heliodoro valle	died	mexico city	died: mexico city
rafael heliodoro valle	died	mexico	died: mexico
alain poher	died	1982	died: 1982
henri, grand duke of luxembourg	died	none	died: none
winston churchill	died	candlemas 1965	died: candlemas 1965
francesco cossiga	died	august 2010	died: august 2010
françois mitterrand	died	1996	died: 1996
helmut kohl	died	death date	died: death date
konrad adenauer	died	1967	died: 1967
konrad adenauer	died	germany	died: germany
franz schubert	died at	vienna	died at: vienna
franz schubert	died at	1828	died at: 1828
adolphe thiers	died in	france	died in: france
adolphe thiers	died in	versailles	died in: versailles
ernest rutherford	discoveries	atomic nucleus	discoveries: atomic nucleus
ernest rutherford	discoveries	radioactive decay	discoveries: radioactive decay
ernest rutherford	discoveries	radioactivity	discoveries: radioactivity
ernest rutherford	discovery	radioactive decay	discovery: radioactive decay
ernest rutherford	discovery	alpha particles	discovery: alpha particles
ernest rutherford	discovery	rutherford scattering	discovery: rutherford scattering
ernest rutherford	discovery	atomic nucleus	discovery: atomic nucleus
giorgio napolitano	distinguished	grand cross of the order of the star of italy	distinguished: grand cross of the order of the star of italy
giorgio napolitano	distinguished	knight grand cross of the order of the golden ark	distinguished: knight grand cross of the order of the golden ark
napoleon iii	domestic policies	modernization	domestic policies: modernization
napoleon iii	domestic policies	napoleonic code	domestic policies: napoleonic code
napoleon iii	domestic policies	industrialization	domestic policies: industrialization
hu jintao	domestic policies	maintained social stability	domestic policies: maintained social stability
hu jintao	domestic policies	fostered economic development	domestic policies: fostered economic development
frederick william iii of prussia	domestic policy	reorganization of government	domestic policy: reorganization of government
frederick william iii of prussia	domestic policy	abolition of serfdom	domestic policy: abolition of serfdom
frederick william iii of prussia	domestic policy	reforms	domestic policy: reforms
napoleon iii	dominant party	conservative party	dominant party: conservative party
napoleon iii	dominant party	napoleonic party	dominant party: napoleonic party
frans schollaert	duration	1999-2004	duration: 1999-2004
ban ki-moon	duration	2007-2017	duration: 2007-2017
boutros boutros-ghali	duration	1992-1996	duration: 1992-1996
oleksandr turchynov	duration	february 2014 - june 2014	duration: february 2014 - june 2014
frans schollaert	duration	1994-1999	duration: 1994-1999
ban ki-moon	duration	2004-2008	duration: 2004-2008
charles x of france	dynasty	house of bourbon	dynasty: house of bourbon
leopold i of belgium	dynasty	house of saxe-coburg and gotha	dynasty: house of saxe-coburg and gotha
hu jintao	education	chemical engineering	education: chemical engineering
nicolas sarkozy	education	école nationale d'administration	education: école nationale d'administration
nicolas sarkozy	education	paris institute of political studies	education: paris institute of political studies
heinz fischer	education	university of vienna	education: university of vienna
roman herzog	education	university of göttingen	education: university of göttingen
wolfgang schäuble	education	university of munich	education: university of munich
narendra modi	education	bachelor of arts	education: bachelor of arts
wolfgang schäuble	education	university of freiburg	education: university of freiburg
roman herzog	education	university of munich	education: university of munich
ban ki-moon	education	seoul national university	education: seoul national university
michelle bachelet	education	university of chile	education: university of chile
josé manuel durão barroso	education	university of coimbra	education: university of coimbra
paavo lipponen	education	master's degree in economics	education: master's degree in economics
narendra modi	education	mba	education: mba
dwight d. eisenhower	education	us military academy	education: us military academy
boutros boutros-ghali	education	paris university	education: paris university
marcellin berthelot	education	university of paris	education: university of paris
marcellin berthelot	education	école polytechnique	education: école polytechnique
boutros boutros-ghali	education	cairo university	education: cairo university
sauli niinistö	education	university of turku	education: university of turku
catherine ii of russia	education	voltaire	education: voltaire
ban ki-moon	education	harvard university	education: harvard university
boutros boutros-ghali	education	university of cambridge	education: university of cambridge
catherine ii of russia	education	influenced by	education: influenced by
narendra modi	education	bachelor's degree in physics	education: bachelor's degree in physics
angela merkel	education	university of leipzig	education: university of leipzig
sauli niinistö	education	university of helsinki	education: university of helsinki
angela merkel	education	natural sciences	education: natural sciences
angela merkel	education	doctorate	education: doctorate
angela merkel	education	physics	education: physics
catherine ii of russia	education	montesquieu	education: montesquieu
michael bloomberg	education	johns hopkins university	education: johns hopkins university
narendra modi	education	master's degree in politics	education: master's degree in politics
angela merkel	education	physical chemistry	education: physical chemistry
angela merkel	education	ph.d. from university of leipzig	education: ph.d. from university of leipzig
sonia sotomayor	education	yale university	education: yale university
josé manuel durão barroso	education	law degree	education: law degree
giorgio napolitano	education	law degree	education: law degree
curtis lemay	education	university of nevada, reno	education: university of nevada, reno
curtis lemay	education	united states military academy	education: united states military academy
stephen breyer	education	stanford university	education: stanford university
marcellin berthelot	education	école normale supérieure	education: école normale supérieure
michael bloomberg	education	harpur college	education: harpur college
johannes rau	education	law degree	education: law degree
johannes rau	education	university of frankfurt	education: university of frankfurt
tarja halonen	education	university of helsinki	education: university of helsinki
stephen harper	education	economics, university of calgary	education: economics, university of calgary
justin welby	education	studied theology	education: studied theology
justin welby	education	earned a degree from epsom college	education: earned a degree from epsom college
vladimir putin	education	school of foreign service	education: school of foreign service
romano prodi	education	professor of economics	education: professor of economics
dwight d. eisenhower	education	united states military academy	education: united states military academy
dwight d. eisenhower	education	west point	education: west point
romano prodi	education	economist	education: economist
romano prodi	education	professor	education: professor
gerhard schröder	education	studied law	education: studied law
gerhard schröder	education	earned doctorate	education: earned doctorate
jagatjit singh i of kapurthala	education	eton college	education: eton college
narendra modi	education	institute of technology	education: institute of technology
édouard balladur	education	ena	education: ena
jagatjit singh i of kapurthala	education	royal military college, sandhurst	education: royal military college, sandhurst
jagatjit singh i of kapurthala	education	university of oxford	education: university of oxford
tarja halonen	education	university of turku	education: university of turku
mahmoud ahmadinejad	education	ph.d. in civil engineering	education: ph.d. in civil engineering
mahmoud ahmadinejad	education	university of isfahan	education: university of isfahan
josé manuel durão barroso	education	university of porto	education: university of porto
angela merkel	education	physicist	education: physicist
sergei lebedev	education	diploma in international relations	education: diploma in international relations
jean-louis lefebvre de cheverus	education	papal university	education: papal university
jean-louis lefebvre de cheverus	education	st. sulpice seminary	education: st. sulpice seminary
horst köhler	education	university of gießen	education: university of gießen
stephen breyer	education	harvard law school	education: harvard law school
michelle bachelet	education	medical school	education: medical school
john locke	education	magdalen hall, oxford	education: magdalen hall, oxford
mahmoud ahmadinejad	education	ph.d. in engineering	education: ph.d. in engineering
boutros boutros-ghali	education	university of oxford	education: university of oxford
jean-luc dehaene	education	université catholique de louvain	education: université catholique de louvain
jorge alessandri	education	lawyer	education: lawyer
jorge alessandri	education	university of chile	education: university of chile
horst köhler	education	university of münster	education: university of münster
giorgio napolitano	education	studied at the university of pisa	education: studied at the university of pisa
ban ki-moon	education	master's degree in international relations	education: master's degree in international relations
édouard balladur	education	école polytechnique	education: école polytechnique
jean-luc dehaene	education	louvain catholic university	education: louvain catholic university
nicolas sarkozy	education	ena	education: ena
horst köhler	education	university of bonn	education: university of bonn
stephen breyer	education	harvard university	education: harvard university
marcellin berthelot	education	école des mines	education: école des mines
heinz fischer	education	law degree	education: law degree
justin welby	education	st edmund's college	education: st edmund's college
justin welby	education	cambridge university	education: cambridge university
mahmoud ahmadinejad	education	iran university of science and technology	education: iran university of science and technology
donald tusk	education	gdańsk university	education: gdańsk university
stephen breyer	education	stanford law school	education: stanford law school
ban ki-moon	education	master's degree	education: master's degree
romano prodi	education	university of florence	education: university of florence
michael shaw	education	university graduate	education: university graduate
kofi annan	education	university of ghana	education: university of ghana
kofi annan	education	mcgill university	education: mcgill university
oleksandr turchynov	education	ukrainian state university of chemical engineering	education: ukrainian state university of chemical engineering
jean-louis lefebvre de cheverus	education	paris	education: paris
jean-louis lefebvre de cheverus	education	rome	education: rome
romano prodi	education	university of bologna	education: university of bologna
william hamilton	education	university of glasgow	education: university of glasgow
michelle bachelet	education	public administration	education: public administration
helmut schmidt	education	university of göttingen	education: university of göttingen
tarja halonen	education	juris doctor degree	education: juris doctor degree
ludwig erhard	education	university of munich	education: university of munich
ludwig erhard	education	university of frankfurt	education: university of frankfurt
john locke	education	christ church, oxford	education: christ church, oxford
hu jintao	education	tsinghua university	education: tsinghua university
michael bloomberg	education	hofstra university	education: hofstra university
michael bloomberg	education	harvard business school	education: harvard business school
helmut schmidt	education	university of hamburg	education: university of hamburg
narendra modi	education	b.a. in political science	education: b.a. in political science
vladimir putin	education	leningrad state university	education: leningrad state university
vladimir putin	education	leningrad state pedagogical institute	education: leningrad state pedagogical institute
oleksandr turchynov	education	national academy of sciences of ukraine	education: national academy of sciences of ukraine
michelle bachelet	education	medical degree	education: medical degree
michelle bachelet	education	public health training	education: public health training
horst köhler	education	university of göttingen	education: university of göttingen
tarja halonen	education	law degree	education: law degree
narendra modi	education	institute of rural management	education: institute of rural management
richard von weizsäcker	education	studied economics	education: studied economics
william hamilton	education	university of edinburgh	education: university of edinburgh
donald tusk	education	sorbonne university	education: sorbonne university
kofi annan	education	ma in economics	education: ma in economics
sonia sotomayor	education	princeton university	education: princeton university
michelle bachelet	education	medical doctor	education: medical doctor
sonia sotomayor	education	yale law school	education: yale law school
michelle bachelet	education	public health specialist	education: public health specialist
josé manuel durão barroso	education	new university of lisbon	education: new university of lisbon
josé manuel durão barroso	education	university of lisbon	education: university of lisbon
narendra modi	education	bachelor of arts in commerce	education: bachelor of arts in commerce
nicolas sarkozy	education	pantheon-assas university	education: pantheon-assas university
helmut schmidt	education	graduated from university of hamburg	education: graduated from university of hamburg
helmut schmidt	education	studied economics	education: studied economics
boutros boutros-ghali	education	sorbonne	education: sorbonne
frans timmermans	education	university of amsterdam	education: university of amsterdam
frans timmermans	education	university of groningen	education: university of groningen
oleksandr turchynov	education	national university of kyiv mohyla academy	education: national university of kyiv mohyla academy
justin welby	education	eton college	education: eton college
nicolas sarkozy	education	university of paris	education: university of paris
roman herzog	education	university of heidelberg	education: university of heidelberg
kofi annan	education	phd in international relations	education: phd in international relations
dwight d. eisenhower	education	army war college	education: army war college
frans timmermans	education	university of leuven	education: university of leuven
henri, grand duke of luxembourg	education	royal military academy sandhurst	education: royal military academy sandhurst
henri, grand duke of luxembourg	education	university of leiden	education: university of leiden
stephen harper	education	university of calgary	education: university of calgary
stephen harper	education	economics	education: economics
vladimir putin	education	law degree	education: law degree
hosni mubarak	education	king fuad i university	education: king fuad i university
angela merkel	education	quantum chemistry	education: quantum chemistry
roman herzog	education	university of berlin	education: university of berlin
michael bloomberg	education	ba in electrical engineering	education: ba in electrical engineering
michael bloomberg	education	harvard university	education: harvard university
hu jintao	education	tianjin nankai middle school	education: tianjin nankai middle school
hu jintao	education	harvard university	education: harvard university
hu jintao	education	harbin engineering university	education: harbin engineering university
hu jintao	education	tongji university	education: tongji university
sauli niinistö	education	master's degree in economics	education: master's degree in economics
hosni mubarak	education	cairo military academy	education: cairo military academy
richard von weizsäcker	education	studied law	education: studied law
frans timmermans	education	katholieke universiteit leuven	education: katholieke universiteit leuven
boutros boutros-ghali	education	studied law	education: studied law
donald tusk	education	jagiellonian university	education: jagiellonian university
michel rocard	education	école normale supérieure	education: école normale supérieure
romano prodi	education	phd in economics	education: phd in economics
donald tusk	education	university of gdańsk	education: university of gdańsk
angela merkel	education	chemistry	education: chemistry
dwight d. eisenhower	education	naval academy	education: naval academy
dwight d. eisenhower	education	west point graduate	education: west point graduate
narendra modi	education	m.a. in public administration	education: m.a. in public administration
narendra modi	education	university of delhi	education: university of delhi
hosni mubarak	education	graduated from egyptian military academy	education: graduated from egyptian military academy
hosni mubarak	education	served in egyptian military	education: served in egyptian military
boutros boutros-ghali	education	graduated from university of cairo	education: graduated from university of cairo
michel rocard	education	university of paris	education: university of paris
paavo lipponen	education	economic degree	education: economic degree
paavo lipponen	education	university of helsinki	education: university of helsinki
nicolas sarkozy	education	école nationale de la magistrature	education: école nationale de la magistrature
nicolas sarkozy	education	paris x nanterre university	education: paris x nanterre university
donald tusk	education	university of gdansk	education: university of gdansk
donald tusk	education	university of warsaw	education: university of warsaw
mahmoud ahmadinejad	education	engineering	education: engineering
mahmoud ahmadinejad	education	master's degree	education: master's degree
ernest rutherford	education	university of new zealand	education: university of new zealand
horst köhler	education	university of frankfurt	education: university of frankfurt
angela merkel	education	east germany	education: east germany
harold alexander, 1st earl alexander of tunis	education	royal military college, sandhurst	education: royal military college, sandhurst
jagatjit singh i of kapurthala	education	educated in england	education: educated in england
tarja halonen	education	master's degree in law	education: master's degree in law
benazir bhutto	education	harvard university	education: harvard university
albert ii, prince of monaco	education	university of paris	education: university of paris
albert ii, prince of monaco	education	lycée albert premier	education: lycée albert premier
josé manuel durão barroso	education	law school	education: law school
harold alexander, 1st earl alexander of tunis	education	eton college	education: eton college
richard von weizsäcker	education	university of munich	education: university of munich
justin welby	education	university of cambridge	education: university of cambridge
mahmoud ahmadinejad	education	iranian petroleum university	education: iranian petroleum university
benazir bhutto	education	oxford university	education: oxford university
albert ii, prince of monaco	education	grenoble institute of political science	education: grenoble institute of political science
ernest rutherford	education	university of cambridge	education: university of cambridge
ernest rutherford	education	university of canterbury	education: university of canterbury
mahmoud ahmadinejad	education	phd in engineering	education: phd in engineering
mahmoud ahmadinejad	education	phd in civil engineering	education: phd in civil engineering
benazir bhutto	education	master's degree	education: master's degree
nicolas sarkozy	education	university of paris x	education: university of paris x
richard von weizsäcker	education	university of berlin	education: university of berlin
nicolas sarkozy	education	paris x nanterre	education: paris x nanterre
françois mitterrand	era	20th century	era: 20th century
michael shaw	era	american revolutionary war	era: american revolutionary war
mahmoud ahmadinejad	era	21st century	era: 21st century
dwight d. eisenhower	era	cold war	era: cold war
dwight d. eisenhower	era	post-wwii	era: post-wwii
françois mitterrand	era	european integration	era: european integration
ludwig erhard	era	adenauer's government	era: adenauer's government
françois mitterrand	era	cold war	era: cold war
louis-philippe i	era	french revolution	era: french revolution
louis-philippe i	era	july monarchy	era: july monarchy
rafael heliodoro valle	era	early 20th century	era: early 20th century
hu jintao	era	21st century	era: 21st century
josip broz	era	yugoslav wars	era: yugoslav wars
park chung-hee	era	south korea's development era	era: south korea's development era
johann wolfgang von goethe	era	18th century	era: 18th century
johann wolfgang von goethe	era	weimar classicism	era: weimar classicism
dwight d. eisenhower	era	20th century	era: 20th century
dwight d. eisenhower	era	post-war	era: post-war
otto von bismarck	era	german unification	era: german unification
otto von bismarck	era	prussian empire	era: prussian empire
hu jintao	era	20th century	era: 20th century
trygve lie	era	post-world war ii	era: post-world war ii
margaret thatcher	era	iron lady	era: iron lady
françois mitterrand	era	cold war era	era: cold war era
rafael heliodoro valle	era	20th century	era: 20th century
charles de gaulle	era	20th century	era: 20th century
edward vii	era	industrial revolution	era: industrial revolution
lamine diack	era	1980s	era: 1980s
chiang kai-shek	era	early 20th century	era: early 20th century
margaret thatcher	era	1980s	era: 1980s
edward vii	era	late victorian era	era: late victorian era
józef piłsudski	era	interwar period	era: interwar period
ernest rutherford	era	early 20th century	era: early 20th century
ernest rutherford	era	atomic age	era: atomic age
lamine diack	era	1970s	era: 1970s
jean-auguste-dominique ingres	era	french empire	era: french empire
jean-auguste-dominique ingres	era	19th century	era: 19th century
helmut schmidt	era	cold war era	era: cold war era
helmut schmidt	era	post-war germany	era: post-war germany
ludwig erhard	era	post-war germany	era: post-war germany
margaret thatcher	era	cold war	era: cold war
giuseppe verdi	era	opera composer	era: opera composer
catherine ii of russia	era	18th century russian history	era: 18th century russian history
ludwig erhard	era	cold war	era: cold war
mahmoud ahmadinejad	era	islamic republic of iran	era: islamic republic of iran
catherine ii of russia	era	enlightenment era	era: enlightenment era
józef piłsudski	era	world war ii	era: world war ii
manuel cisneros sánchez	era	middle ages	era: middle ages
philippe pétain	era	interwar period	era: interwar period
napoleon iii	era	haussmann's renovation	era: haussmann's renovation
jules renkin	era	late 19th century	era: late 19th century
josip broz	era	20th century	era: 20th century
léon delacroix	era	romantic era	era: romantic era
chiang kai-shek	era	republican era	era: republican era
chiang kai-shek	era	taiwan's early years	era: taiwan's early years
giuseppe verdi	era	italian opera	era: italian opera
michael shaw	era	american civil war	era: american civil war
charles de gaulle	era	wwii	era: wwii
charles de gaulle	era	cold war	era: cold war
ivan nosenko	era	cold war era	era: cold war era
louis-philippe i	era	modernization of france	era: modernization of france
ludwig erhard	era	cold war era	era: cold war era
francisco de paula martínez de la rosa y berdejo	era	18th century	era: 18th century
józef piłsudski	era	polish independence	era: polish independence
william hamilton	era	18th century	era: 18th century
gaston eyskens	era	post-war	era: post-war
paul doumer	era	french third republic	era: french third republic
johann wolfgang von goethe	era	romantic	era: romantic
johann wolfgang von goethe	era	classical	era: classical
trygve lie	era	cold war	era: cold war
jules renkin	era	early 20th century	era: early 20th century
józef piłsudski	era	world war i	era: world war i
josip broz	era	world war ii	era: world war ii
alexander von humboldt	era	19th century	era: 19th century
robert schuman	era	post-wwii	era: post-wwii
john locke	era	enlightenment	era: enlightenment
ludwig erhard	era	post-war	era: post-war
louis-philippe i	era	industrial revolution	era: industrial revolution
louis-philippe i	era	french restoration	era: french restoration
robert schuman	era	european integration	era: european integration
gaston eyskens	era	post-wwii	era: post-wwii
gaston eyskens	era	cold war	era: cold war
giuseppe verdi	era	romantic era	era: romantic era
jorge alessandri	era	chilean history	era: chilean history
winston churchill	era	world war ii	era: world war ii
winston churchill	era	20th century	era: 20th century
giuseppe verdi	era	19th century	era: 19th century
napoleon iii	era	second french empire	era: second french empire
franz schubert	era	romantic music	era: romantic music
franz schubert	era	classical music	era: classical music
jagatjit singh i of kapurthala	era	british raj	era: british raj
frederick william iii of prussia	era	napoleonic wars	era: napoleonic wars
konrad adenauer	era	post-war	era: post-war
konrad adenauer	era	cold war	era: cold war
alexander von humboldt	era	18th century	era: 18th century
josip broz	era	cold war	era: cold war
frederick william iii of prussia	era	18th century	era: 18th century
jorge alessandri	era	cold war	era: cold war
louis bonaparte	era	19th century	era: 19th century
francisco de paula martínez de la rosa y berdejo	era	baroque period	era: baroque period
francisco de paula martínez de la rosa y berdejo	era	spanish empire	era: spanish empire
benito mussolini	era	early 20th century	era: early 20th century
ludwig erhard	era	adenauer era	era: adenauer era
louis-philippe i	era	bourbon restoration	era: bourbon restoration
louis bonaparte	era	french revolution	era: french revolution
adolphe thiers	era	second french empire	era: second french empire
adolphe thiers	era	second french republic	era: second french republic
adolphe thiers	era	19th century	era: 19th century
louis bonaparte	era	napoleonic wars	era: napoleonic wars
chiang kai-shek	era	20th century	era: 20th century
john locke	era	17th century	era: 17th century
gladwyn jebb	era	20th century	era: 20th century
gaston eyskens	era	belgian economic miracle	era: belgian economic miracle
louis bonaparte	era	napoleonic era	era: napoleonic era
charles de gaulle	era	world war ii	era: world war ii
chiang kai-shek	era	taiwan	era: taiwan
léon delacroix	era	early 20th century	era: early 20th century
léon delacroix	era	19th century	era: 19th century
philippe pétain	era	world war i	era: world war i
philippe pétain	era	world war ii	era: world war ii
trygve lie	era	post-wwii	era: post-wwii
willy brandt	era	post-war	era: post-war
willy brandt	era	cold war	era: cold war
giuseppe verdi	era	verismo	era: verismo
chiang kai-shek	era	chinese civil war	era: chinese civil war
gaston eyskens	era	post-war reconstruction	era: post-war reconstruction
joseph gallieni	era	early 20th century	era: early 20th century
giuseppe verdi	era	romantic	era: romantic
konrad adenauer	era	post-wwii	era: post-wwii
benito mussolini	era	world war ii	era: world war ii
joseph gallieni	era	world war i	era: world war i
gladwyn jebb	era	post-wwii	era: post-wwii
willem drees	era	cold war	era: cold war
willem drees	era	post-war era	era: post-war era
gladwyn jebb	era	cold war	era: cold war
joseph gallieni	era	late 19th century	era: late 19th century
willem drees	era	post-war	era: post-war
kurt waldheim	event	presidency of austria	event: presidency of austria
józef piłsudski	event	participated in polish-bolshevik war	event: participated in polish-bolshevik war
fidel castro	event	cold war	event: cold war
sigfrid edström	event	world war ii	event: world war ii
joseph bonaparte	event	french revolution	event: french revolution
pedro i of brazil	event	abdication of the throne	event: abdication of the throne
pedro i of brazil	event	battle of obervais	event: battle of obervais
francesco cossiga	event	cold war	event: cold war
francesco cossiga	event	italian politics	event: italian politics
francesco cossiga	event	terrorism	event: terrorism
fidel castro	event	bay of pigs	event: bay of pigs
ivan nosenko	event	soviet union	event: soviet union
oleksandr turchynov	event	2014 ukrainian revolution	event: 2014 ukrainian revolution
ivan nosenko	event	1959	event: 1959
joseph bonaparte	event	abdication	event: abdication
sigfrid edström	event	world war i	event: world war i
joseph bonaparte	event	napoleonic wars	event: napoleonic wars
fidel castro	event	cuban revolution	event: cuban revolution
michael shaw	event	korean war	event: korean war
kurt waldheim	event	un secretary-general	event: un secretary-general
louis xviii of france	event	abdication of napoleon	event: abdication of napoleon
louis xviii of france	event	french revolution	event: french revolution
lech wałęsa	event	part of anti-communist movement	event: part of anti-communist movement
josip broz	event	cold war	event: cold war
josip broz	event	yugoslav wars	event: yugoslav wars
josip broz	event	world war ii	event: world war ii
paul hyman	event	the civil rights movement	event: the civil rights movement
lech wałęsa	event	part of polish round table talks	event: part of polish round table talks
corazon aquino	event	people power revolution	event: people power revolution
louis xviii of france	event	napoleonic wars	event: napoleonic wars
francisco franco	event	francoist regime	event: francoist regime
ivan nosenko	event	united states	event: united states
lamine diack	event	heptathlon	event: heptathlon
boris yeltsin	event	fall of communism	event: fall of communism
lamine diack	event	decathlon	event: decathlon
hosni mubarak	event	arab spring	event: arab spring
hosni mubarak	event	revolution	event: revolution
michael shaw	event	world war ii	event: world war ii
philippe pétain	event	vichy france	event: vichy france
józef piłsudski	event	led polish forces in world war i	event: led polish forces in world war i
muammar gaddafi	event	ousting from power	event: ousting from power
muammar gaddafi	event	arab spring	event: arab spring
ivan nosenko	event	defection	event: defection
ivan nosenko	event	cold war	event: cold war
adolphe thiers	event	french revolution	event: french revolution
adolphe thiers	event	july monarchy	event: july monarchy
adolphe thiers	event	french second republic	event: french second republic
john major	event	eu referendum	event: eu referendum
boris yeltsin	event	russian revolution	event: russian revolution
joseph bonaparte	event	exiled	event: exiled
boris yeltsin	event	fall of soviet union	event: fall of soviet union
hosni mubarak	event	trial and imprisonment	event: trial and imprisonment
hosni mubarak	event	egyptian revolution of 2011	event: egyptian revolution of 2011
louis xviii of france	event	hundred days	event: hundred days
ludwig erhard	event	cold war politics	event: cold war politics
louis xviii of france	event	congress of vienna	event: congress of vienna
ludwig erhard	event	german economic miracle	event: german economic miracle
louis xviii of france	event	battle of waterloo	event: battle of waterloo
hosni mubarak	event	egyptian revolution	event: egyptian revolution
joseph bonaparte	event	forced abdication	event: forced abdication
hosni mubarak	event	tahrir square	event: tahrir square
john major	event	ira bombing	event: ira bombing
trygve lie	event	post-wwii reconstruction	event: post-wwii reconstruction
benito mussolini	event	world war ii	event: world war ii
benito mussolini	event	march on rome	event: march on rome
hosni mubarak	event	tahrir square protests	event: tahrir square protests
louis bonaparte	event	napoleonic wars	event: napoleonic wars
louis bonaparte	event	french revolution	event: french revolution
manuel cisneros sánchez	event	battle of las navas de tolosa	event: battle of las navas de tolosa
willy brandt	event	fall of the berlin wall	event: fall of the berlin wall
helmut kohl	event	fall of the berlin wall	event: fall of the berlin wall
mikhail gorbachev	event	fall of communism	event: fall of communism
frederick william iii of prussia	event	battle of leipzig	event: battle of leipzig
frederick william iii of prussia	event	war of the fourth coalition	event: war of the fourth coalition
boris yeltsin	event	chechen war	event: chechen war
mikhail gorbachev	event	glasnost	event: glasnost
corazon aquino	event	edsa revolution	event: edsa revolution
helmut kohl	event	maastricht treaty	event: maastricht treaty
mikhail gorbachev	event	perestroika	event: perestroika
phillippe pétain	event	liberation of france	event: liberation of france
fidel castro	event	bay of pigs invasion	event: bay of pigs invasion
fidel castro	event	cuban missile crisis	event: cuban missile crisis
trygve lie	event	cold war	event: cold war
phillippe pétain	event	occupation of france	event: occupation of france
phillippe pétain	event	armistice of 1940	event: armistice of 1940
corazon aquino	event	1986	event: 1986
helmut kohl	event	german reunification	event: german reunification
boris yeltsin	event	fall of the soviet union	event: fall of the soviet union
muammar gaddafi	event	nato intervention	event: nato intervention
louis xviii of france	event	waterloo	event: waterloo
oleksandr turchynov	event	russian annexation of crimea	event: russian annexation of crimea
charles x of france	event	abdication	event: abdication
charles de gaulle	event	liberation	event: liberation
charles de gaulle	event	d-day	event: d-day
oleksandr turchynov	event	ukrainian revolution	event: ukrainian revolution
charles x of france	event	flight to varennes	event: flight to varennes
józef piłsudski	event	interwar period	event: interwar period
charles de gaulle	event	wwii	event: wwii
philippe pétain	event	world war ii	event: world war ii
philippe pétain	event	german occupation	event: german occupation
charles x of france	event	forced into exile	event: forced into exile
józef piłsudski	event	independence of poland	event: independence of poland
philippe pétain	event	french resistance	event: french resistance
chiang kai-shek	event	chinese reunification	event: chinese reunification
francisco franco	event	cold war	event: cold war
francisco franco	event	world war ii	event: world war ii
trygve lie	event	founding of the united nations	event: founding of the united nations
trygve lie	event	cold war era	event: cold war era
joseph bonaparte	event	battle of trafalgar	event: battle of trafalgar
ivan nosenko	event	cia's operation ajax	event: cia's operation ajax
francisco franco	event	spanish civil war	event: spanish civil war
chiang kai-shek	event	taiwanese independence	event: taiwanese independence
joseph bonaparte	event	peninsular war	event: peninsular war
józef piłsudski	event	polish-soviet war	event: polish-soviet war
manuel cisneros sánchez	event	participation in the reconquista	event: participation in the reconquista
muammar gaddafi	event	libyan civil war	event: libyan civil war
benito mussolini	event involvement	mussolini's march on rome	event involvement: mussolini's march on rome
benito mussolini	event involvement	italian invasion of ethiopia	event involvement: italian invasion of ethiopia
benito mussolini	event involvement	world war ii	event involvement: world war ii
françois mitterrand	eventful life	served in world war ii	eventful life: served in world war ii
françois mitterrand	eventful life	survived assassination attempt	eventful life: survived assassination attempt
benito mussolini	events	italian invasion of ethiopia	events: italian invasion of ethiopia
louis-philippe i	events	abdication of charles x	events: abdication of charles x
louis-philippe i	events	july revolution	events: july revolution
paul doumer	events	french colonialism	events: french colonialism
paul doumer	events	world war i	events: world war i
paul doumer	events	indochina war	events: indochina war
willem drees	events	world war ii	events: world war ii
helmut kohl	events	maastricht treaty	events: maastricht treaty
helmut kohl	events	reunification of germany	events: reunification of germany
edward vii	events	death of mother	events: death of mother
winston churchill	events	battle of britain	events: battle of britain
muammar gaddafi	events	libyan civil war	events: libyan civil war
muammar gaddafi	events	arab spring	events: arab spring
willem drees	events	cold war	events: cold war
muammar gaddafi	events	libyan revolution	events: libyan revolution
charles x of france	events	abdication	events: abdication
charles x of france	events	flight to varennes	events: flight to varennes
charles x of france	events	french revolution	events: french revolution
