concept	facet	property	facet_property
right by my side	context	special occasions	context: special occasions
the one that got away	context	relationship	context: relationship
manatsu no sounds good!	context	everyday life	context: everyday life
headlong	context	in a dare	context: in a dare
pink triangle	context	history	context: history
breakthrough	context	business	context: business
save me	context	help	context: help
don't	context	written communication	context: written communication
don't	context	in poetry	context: in poetry
she doesn't mind	context	everyday life	context: everyday life
play hard	context	sport	context: sport
manatsu no sounds good!	context	social interactions	context: social interactions
manatsu no sounds good!	context	business settings	context: business settings
play hard	context	recreation	context: recreation
right by my side	context	everyday life	context: everyday life
pink triangle	controversy	anti-gay	controversy: anti-gay
smack my bitch up	controversy	criticism	controversy: criticism
smack my bitch up	controversy	public backlash	controversy: public backlash
pink triangle	controversy	symbolism of oppression	controversy: symbolism of oppression
smack my bitch up	controversy	racism	controversy: racism
smack my bitch up	controversy	misogyny	controversy: misogyny
pink triangle	controversy	homophobic	controversy: homophobic
pink triangle	controversy	offensive to some	controversy: offensive to some
pink triangle	controversy	symbolism of liberation	controversy: symbolism of liberation
pink triangle	controversy	offensive	controversy: offensive
smack my bitch up	controversy	censorship	controversy: censorship
smack my bitch up	controversy	public debate	controversy: public debate
smack my bitch up	controversy	censored	controversy: censored
pink triangle	controversy	homophobic connotations	controversy: homophobic connotations
smack my bitch up	controversy	racist lyrics	controversy: racist lyrics
smack my bitch up	controversy	banned	controversy: banned
smack my bitch up	controversy	criticized for lyrics	controversy: criticized for lyrics
who wants to live forever	created by	freddie mercury	created by: freddie mercury
who wants to live forever	created by	brian may	created by: brian may
who wants to live forever	created by	queen	created by: queen
aka...	creator	visionary	creator: visionary
aka...	creator	skilled	creator: skilled
aka...	creator	influential	creator: influential
the way we were	critic reviews	critically acclaimed	critic reviews: critically acclaimed
the way we were	critic reviews	commended direction	critic reviews: commended direction
the way we were	critic reviews	praised performances	critic reviews: praised performances
the way we were	critic reviews	generally positive	critic reviews: generally positive
like a prayer	critical reception	award-winning	critical reception: award-winning
like a prayer	critical reception	positive	critical reception: positive
like a prayer	critical reception	acclaimed	critical reception: acclaimed
aka...	criticisms	production	criticisms: production
smack my bitch up	criticisms	racist	criticisms: racist
smack my bitch up	criticisms	offensive	criticisms: offensive
aka...	criticisms	lyrics	criticisms: lyrics
schrei nach liebe	cultural context	german culture	cultural context: german culture
schrei nach liebe	cultural context	literary works	cultural context: literary works
new wave	cultural impact	influenced art	cultural impact: influenced art
new wave	cultural impact	influence on film	cultural impact: influence on film
new wave	cultural impact	influence on fashion	cultural impact: influence on fashion
new wave	cultural impact	influenced mainstream music	cultural impact: influenced mainstream music
new wave	cultural impact	influence on punk	cultural impact: influence on punk
new wave	cultural impact	influenced film	cultural impact: influenced film
new wave	cultural impact	influence on pop music	cultural impact: influence on pop music
new wave	cultural impact	influenced pop music	cultural impact: influenced pop music
new wave	cultural impact	created alternative music scene	cultural impact: created alternative music scene
new wave	cultural impact	inspired fashion trends	cultural impact: inspired fashion trends
new wave	cultural impact	influence on pop	cultural impact: influence on pop
new wave	cultural impact	influenced fashion	cultural impact: influenced fashion
new wave	cultural impact	fashion influence	cultural impact: fashion influence
new wave	cultural impact	influenced punk	cultural impact: influenced punk
love	cultural significance	unconditional	cultural significance: unconditional
schrei nach liebe	cultural significance	representing vulnerability	cultural significance: representing vulnerability
schrei nach liebe	cultural significance	emotional expression	cultural significance: emotional expression
schrei nach liebe	cultural significance	literary significance	cultural significance: literary significance
schrei nach liebe	cultural significance	german culture	cultural significance: german culture
aka...	cultural significance	politeness	cultural significance: politeness
schrei nach liebe	cultural significance	expressing deep emotional pain	cultural significance: expressing deep emotional pain
schrei nach liebe	cultural significance	symbol of romantic love	cultural significance: symbol of romantic love
schrei nach liebe	cultural significance	expression of deep emotional pain	cultural significance: expression of deep emotional pain
love	cultural significance	universal	cultural significance: universal
love	cultural significance	symbolic	cultural significance: symbolic
schrei nach liebe	cultural significance	symbolic of intense longing	cultural significance: symbolic of intense longing
aka...	cultural significance	etiquette	cultural significance: etiquette
aka...	cultural significance	respect	cultural significance: respect
new wave	cultural significance	reaction against mainstream rock	cultural significance: reaction against mainstream rock
wind chimes	cultural significance	symbol of good luck	cultural significance: symbol of good luck
like a prayer	cultural significance	critically acclaimed	cultural significance: critically acclaimed
like a prayer	cultural significance	iconic music video	cultural significance: iconic music video
wind chimes	cultural significance	representing harmony	cultural significance: representing harmony
new wave	cultural significance	emergence of alternative music	cultural significance: emergence of alternative music
wind chimes	cultural significance	represents peace	cultural significance: represents peace
new wave	cultural significance	influence on 1980s pop	cultural significance: influence on 1980s pop
39	culture	lucky	culture: lucky
39	culture	age	culture: age
39	culture	generation	culture: generation
pink triangle	culture	gay rights movement	culture: gay rights movement
pink triangle	culture	lgbtq+ culture	culture: lgbtq+ culture
39	culture	unlucky	culture: unlucky
pink triangle	culture	pride parade	culture: pride parade
schrei nach liebe	culture	romanticism	culture: romanticism
pink triangle	culture	lgbtq+	culture: lgbtq+
schrei nach liebe	culture	german culture	culture: german culture
pink triangle	current use	symbol of pride	current use: symbol of pride
pink triangle	current use	human rights	current use: human rights
39	date	anniversary	date: anniversary
39	date	birthday	date: birthday
39	date	specific date	date: specific date
39	decade	1990s	decade: 1990s
39	decade	1930s	decade: 1930s
headlong	definition	impulsively	definition: impulsively
schrei nach liebe	definition	meaning'scream for love'	definition: meaning'scream for love'
schrei nach liebe	definition	german phrase	definition: german phrase
aka	definition	also known as	definition: also known as
aka	definition	synonym	definition: synonym
aka	definition	equivalent	definition: equivalent
headlong	definition	without hesitation	definition: without hesitation
breakthrough	definition	major achievement	definition: major achievement
breakthrough	definition	major advance	definition: major advance
headlong	definition	without thinking	definition: without thinking
flash	definition	brief moment of light	definition: brief moment of light
flash	definition	short-lived illumination	definition: short-lived illumination
breakthrough	definition	new understanding	definition: new understanding
breakthrough	definition	unexpected outcome	definition: unexpected outcome
breakthrough	definition	new development	definition: new development
breakthrough	definition	significant discovery	definition: significant discovery
breakthrough	definition	major finding	definition: major finding
breakthrough	definition	sudden and significant discovery	definition: sudden and significant discovery
breakthrough	definition	new finding	definition: new finding
pink triangle	design	pink color	design: pink color
pink triangle	design	triangle	design: triangle
flash	device	electronic	device: electronic
flash	device	light source	device: light source
flash	device	portable	device: portable
aka	different from	not the same as	different from: not the same as
aka	different from	distinct from	different from: distinct from
aka	different from	different from	different from: different from
the way we were	directed by	arthur penn	directed by: arthur penn
headlong	direction	forward	direction: forward
headlong	direction	downward	direction: downward
the way we were	director	sidney pollack	director: sidney pollack
the way we were	director	sydney pollack	director: sydney pollack
next episode	director	new	director: new
next episode	director	rumored	director: rumored
next episode	director	announced	director: announced
schrei nach liebe	director	sylvere clavel	director: sylvere clavel
'39	director	william wyler	director: william wyler
i am your leader	domain	business	domain: business
i am your leader	domain	politics	domain: politics
i am your leader	domain	community	domain: community
the one that got away	duration	short-lived	duration: short-lived
the one that got away	duration	brief	duration: brief
the one that got away	duration	lasting impact	duration: lasting impact
flash	duration	short	duration: short
hammer to fall	duration	persistent	duration: persistent
hammer to fall	duration	long	duration: long
flash	duration	instantaneous	duration: instantaneous
who wants to live forever	duration	4 minutes	duration: 4 minutes
who wants to live forever	duration	45 seconds	duration: 45 seconds
hammer to fall	duration	short	duration: short
flash	duration	brief	duration: brief
the one that got away	duration	long	duration: long
the one that got away	duration	short	duration: short
play hard	duration	long	duration: long
the show must go on	duration	4 minutes	duration: 4 minutes
the show must go on	duration	7 minutes	duration: 7 minutes
flash	duration	short-lived	duration: short-lived
storytime	duration	short	duration: short
love	duration	instantaneous	duration: instantaneous
right by my side	duration	permanent	duration: permanent
storytime	duration	long	duration: long
right by my side	duration	long-term	duration: long-term
right by my side	duration	temporary	duration: temporary
right by my side	duration	short-term	duration: short-term
scandal	duration	permanent	duration: permanent
scandal	duration	long-term	duration: long-term
scandal	duration	short-term	duration: short-term
play hard	duration	prolonged	duration: prolonged
aka...	duration	hour-long	duration: hour-long
aka...	duration	multi-season	duration: multi-season
storytime	duration	variable	duration: variable
play hard	duration	all day	duration: all day
love	duration	short-term	duration: short-term
play hard	duration	extended	duration: extended
love	duration	long-term	duration: long-term
love	duration	eternal	duration: eternal
flash	duration	short-term	duration: short-term
scandal	effect	damage to reputation	effect: damage to reputation
scandal	effect	public outcry	effect: public outcry
scandal	effect	loss of trust	effect: loss of trust
scandal	effect	loss of reputation	effect: loss of reputation
hammer to fall	effect	chaos	effect: chaos
scandal	effect	financial loss	effect: financial loss
hammer to fall	effect	casualty	effect: casualty
scandal	effect	social unrest	effect: social unrest
hammer to fall	effect	damage	effect: damage
hammer to fall	effect	destruction	effect: destruction
hammer to fall	effect	loss	effect: loss
hammer to fall	effect	delay	effect: delay
new wave	emergence	late 1970s	emergence: late 1970s
new wave	emergence	early 1980s	emergence: early 1980s
love	emotion	warmth	emotion: warmth
love	emotion	deep	emotion: deep
the one that got away	emotion	sadness	emotion: sadness
the one that got away	emotion	disappointment	emotion: disappointment
the one that got away	emotion	regret	emotion: regret
the one that got away	emotion	frustration	emotion: frustration
headlong	emotion	courage	emotion: courage
headlong	emotion	recklessness	emotion: recklessness
love	emotion	intense	emotion: intense
love	emotion	positive	emotion: positive
the one that got away	emotion	longing	emotion: longing
love	emotion	tenderness	emotion: tenderness
love	emotion	strong	emotion: strong
headlong	emotion	boldness	emotion: boldness
love	emotion	warm	emotion: warm
love	emotion	strong feeling	emotion: strong feeling
love	emotion	tender	emotion: tender
right by my side	emotional connection	support	emotional connection: support
right by my side	emotional connection	trust	emotional connection: trust
right by my side	emotional connection	affectionate	emotional connection: affectionate
right by my side	emotional connection	close	emotional connection: close
right by my side	emotional connection	love	emotional connection: love
right by my side	emotional connection	loyalty	emotional connection: loyalty
right by my side	emotional connection	reliable	emotional connection: reliable
right by my side	emotional connection	intimate	emotional connection: intimate
right by my side	emotional connection	trustworthy	emotional connection: trustworthy
the one that got away	emotional connotation	longing	emotional connotation: longing
right by my side	emotional connotation	comforting	emotional connotation: comforting
right by my side	emotional connotation	reassuring	emotional connotation: reassuring
schrei nach liebe	emotional connotation	love	emotional connotation: love
right by my side	emotional connotation	reliable	emotional connotation: reliable
right by my side	emotional connotation	trustworthy	emotional connotation: trustworthy
schrei nach liebe	emotional connotation	desire	emotional connotation: desire
the show must go on	emotional connotation	resilience	emotional connotation: resilience
schrei nach liebe	emotional connotation	intimate	emotional connotation: intimate
schrei nach liebe	emotional connotation	intense passion	emotional connotation: intense passion
schrei nach liebe	emotional connotation	intense	emotional connotation: intense
the one that got away	emotional connotation	regret	emotional connotation: regret
schrei nach liebe	emotional connotation	passion	emotional connotation: passion
schrei nach liebe	emotional connotation	desperation	emotional connotation: desperation
schrei nach liebe	emotional connotation	passionate	emotional connotation: passionate
the show must go on	emotional connotation	determination	emotional connotation: determination
the show must go on	emotional connotation	courage	emotional connotation: courage
schrei nach liebe	emotional connotation	romantic	emotional connotation: romantic
the one that got away	emotional connotation	disappointment	emotional connotation: disappointment
the one that got away	emotional impact	regret	emotional impact: regret
the one that got away	emotional impact	frustration	emotional impact: frustration
the one that got away	emotional impact	disappointment	emotional impact: disappointment
the one that got away	emotional response	disappointment	emotional response: disappointment
the one that got away	emotional response	regret	emotional response: regret
save me	emotional state	distressed	emotional state: distressed
love	emotional state	warm	emotional state: warm
she doesn't mind	emotional state	serene	emotional state: serene
she doesn't mind	emotional state	unfazed	emotional state: unfazed
love	emotional state	positive	emotional state: positive
she doesn't mind	emotional state	calm	emotional state: calm
she doesn't mind	emotional state	relaxed	emotional state: relaxed
she doesn't mind	emotional state	unconcerned	emotional state: unconcerned
love	emotional state	strong	emotional state: strong
save me	emotional state	distress	emotional state: distress
save me	emotional state	desperation	emotional state: desperation
save me	emotional state	helpless	emotional state: helpless
save me	emotional state	desperate	emotional state: desperate
the one that got away	emotional tone	regret	emotional tone: regret
let me live	emotional tone	inspiring	emotional tone: inspiring
let me live	emotional tone	motivational	emotional tone: motivational
right by my side	emotional tone	reassuring	emotional tone: reassuring
right by my side	emotional tone	supportive	emotional tone: supportive
right by my side	emotional tone	comforting	emotional tone: comforting
the one that got away	emotional tone	longing	emotional tone: longing
the one that got away	emotional tone	bitterness	emotional tone: bitterness
save me	emotional tone	urgent	emotional tone: urgent
save me	emotional tone	desperate	emotional tone: desperate
right by my side	emotional tone	warm	emotional tone: warm
save me	emotions	desperation	emotions: desperation
save me	emotions	anxiety	emotions: anxiety
save me	emotions	fear	emotions: fear
play hard	environment	arena	environment: arena
play hard	environment	stadium	environment: stadium
play hard	environment	outdoors	environment: outdoors
storytime	environment	school	environment: school
play hard	environment	field	environment: field
play hard	environment	court	environment: court
storytime	environment	library	environment: library
play hard	environment	indoor	environment: indoor
play hard	environment	beaches	environment: beaches
storytime	environment	home	environment: home
play hard	environment	outdoor spaces	environment: outdoor spaces
play hard	environment	outdoor	environment: outdoor
play hard	environment	parks	environment: parks
storytime	equipment	book	equipment: book
storytime	equipment	audio equipment	equipment: audio equipment
storytime	equipment	imagery	equipment: imagery
new wave	era	1970s	era: 1970s
new wave	era	late 1970s	era: late 1970s
new wave	era	1980s	era: 1980s
new wave	era	early 1980s	era: early 1980s
hammer to fall	event	unfortunate event	event: unfortunate event
hammer to fall	event	unexpected event	event: unexpected event
storytime	event	narrative experience	event: narrative experience
the one that got away	event	fishing	event: fishing
the one that got away	event	catch and release	event: catch and release
storytime	event	reading session	event: reading session
hammer to fall	event	unintentional	event: unintentional
hammer to fall	event	accident	event: accident
storytime	event	reading	event: reading
hammer to fall	event	sudden	event: sudden
hammer to fall	event	calamity	event: calamity
hammer to fall	event	unexpected	event: unexpected
hammer to fall	event	natural disaster	event: natural disaster
hammer to fall	event	uncontrollable	event: uncontrollable
hammer to fall	event	accidental	event: accidental
storytime	event	narration	event: narration
39	event	century	event: century
hammer to fall	event	weather	event: weather
39	event	decade	event: decade
39	event	year	event: year
hammer to fall	event	precipitation	event: precipitation
hammer to fall	event	natural phenomenon	event: natural phenomenon
scandal	example	pandora papers	example: pandora papers
hammer to fall	example	project being delayed	example: project being delayed
scandal	example	harvey weinstein scandal	example: harvey weinstein scandal
the show must go on	example	band continuing to play despite a broken leg	example: band continuing to play despite a broken leg
hammer to fall	example	company going bankrupt	example: company going bankrupt
scandal	example	watergate	example: watergate
scandal	example	enron scandal	example: enron scandal
headlong	example	running into a situation	example: running into a situation
aka	example	the company is also known as xyz inc.	example: the company is also known as xyz inc.
hammer to fall	example	politician being impeached	example: politician being impeached
breakthrough	example	penicillin discovery	example: penicillin discovery
headlong	example	headlong into the pool	example: headlong into the pool
breakthrough	example	gps development	example: gps development
headlong	example	acting on instinct	example: acting on instinct
headlong	example	making a decision	example: making a decision
aka	example	john is also known as jack.	example: john is also known as jack.
breakthrough	example	internet invention	example: internet invention
the show must go on	example	overcoming technical issues during a show	example: overcoming technical issues during a show
headlong	example	headlong into the fray	example: headlong into the fray
headlong	example	headlong down the stairs	example: headlong down the stairs
breakthrough	example	discovery of gravity	example: discovery of gravity
breakthrough	example	invention of internet	example: invention of internet
breakthrough	example	development of vaccine	example: development of vaccine
headlong	example of	running away	example of: running away
breakthrough	example of	moon landing	example of: moon landing
breakthrough	example of	penicillin discovery	example of: penicillin discovery
headlong	example of	leaping into action	example of: leaping into action
breakthrough	example of	cure for disease	example of: cure for disease
headlong	example sentences	he leapt headlong into the pool	example sentences: he leapt headlong into the pool
headlong	example sentences	she ran headlong into the fire	example sentences: she ran headlong into the fire
aka	example sentences	i know him as john.	example sentences: i know him as john.
aka	example sentences	she's also known as jane.	example sentences: she's also known as jane.
scandal	examples	enron scandal	examples: enron scandal
scandal	examples	harvey weinstein scandal	examples: harvey weinstein scandal
aka...	examples	e.g. 'aka' in a technical paper	examples: e.g. 'aka' in a technical paper
aka...	examples	e.g. john, also known as jack	examples: e.g. john, also known as jack
breakthrough	examples	landing on the moon	examples: landing on the moon
breakthrough	examples	discovery of penicillin	examples: discovery of penicillin
breakthrough	examples	discovery of electricity	examples: discovery of electricity
breakthrough	examples	development of vaccine	examples: development of vaccine
breakthrough	examples	cure for cancer	examples: cure for cancer
breakthrough	examples	invention of internet	examples: invention of internet
breakthrough	examples	discovery of gravity	examples: discovery of gravity
scandal	examples	watergate	examples: watergate
breakthrough	examples	discovery of antibiotics	examples: discovery of antibiotics
don't	examples	i don't like it	examples: i don't like it
don't	examples	don't do that	examples: don't do that
don't	examples	don't forget	examples: don't forget
don't	examples	he didn't do it	examples: he didn't do it
don't	examples	don't know	examples: don't know
don't	examples	she doesn't want to go	examples: she doesn't want to go
next episode	expectations	excitement	expectations: excitement
i am your leader	expectations	respect	expectations: respect
i am your leader	expectations	obedience	expectations: obedience
i am your leader	expectations	followership	expectations: followership
next episode	expectations	curiosity	expectations: curiosity
next episode	expectations	anticipation	expectations: anticipation
i am your leader	expectations	trust	expectations: trust
schrei nach liebe	expression	non-verbal	expression: non-verbal
love	expression	words	expression: words
love	expression	through words	expression: through words
save me	expression	phrase	expression: phrase
love	expression	physical	expression: physical
love	expression	verbally	expression: verbally
love	expression	gestures	expression: gestures
schrei nach liebe	expression	verbal	expression: verbal
love	expression	through actions	expression: through actions
love	expression	nonverbal	expression: nonverbal
love	expression	non-verbal	expression: non-verbal
save me	expression	expression of desperation	expression: expression of desperation
love	expression	gifts	expression: gifts
love	expression	verbal	expression: verbal
love	expression	through touch	expression: through touch
love	expression	non-verbally	expression: non-verbally
love	expression	actions	expression: actions
love	expressions	verbal	expressions: verbal
love	expressions	nonverbal	expressions: nonverbal
love	expressions	physical	expressions: physical
manatsu no sounds good!	fans	japanese	fans: japanese
manatsu no sounds good!	fans	music lovers	fans: music lovers
manatsu no sounds good!	fans	idol fans	fans: idol fans
next episode	fans' anticipation	low	fans' anticipation: low
next episode	fans' anticipation	mixed	fans' anticipation: mixed
next episode	fans' anticipation	high	fans' anticipation: high
aka...	features	t-boz	features: t-boz
aka...	features	lady of rage	features: lady of rage
aka...	features	snoop dogg	features: snoop dogg
the one that got away	feeling	sadness	feeling: sadness
the one that got away	feeling	regret	feeling: regret
the one that got away	feeling	disappointment	feeling: disappointment
right by my side	feelings	happiness	feelings: happiness
love	feelings	acceptance	feelings: acceptance
love	feelings	tenderness	feelings: tenderness
love	feelings	happiness	feelings: happiness
right by my side	feelings	security	feelings: security
love	feelings	devotion	feelings: devotion
love	feelings	commitment	feelings: commitment
love	feelings	joy	feelings: joy
love	feelings	security	feelings: security
right by my side	feelings	comfort	feelings: comfort
love	feelings	warmth	feelings: warmth
love	feelings	safety	feelings: safety
breakthrough	field	industry	field: industry
breakthrough	field	computer science	field: computer science
breakthrough	field	physics	field: physics
breakthrough	field	engineering	field: engineering
breakthrough	field	biology	field: biology
breakthrough	field	business	field: business
breakthrough	field	technology	field: technology
breakthrough	field	medicine	field: medicine
breakthrough	field	science	field: science
breakthrough	field of study	technology	field of study: technology
breakthrough	field of study	science	field of study: science
breakthrough	field of study	medicine	field of study: medicine
breakthrough	field of study	mathematics	field of study: mathematics
barbra streisand	film career	directed and starred in films	film career: directed and starred in films
barbra streisand	film career	successful actress	film career: successful actress
barbra streisand	film roles	what's up, doc?	film roles: what's up, doc?
barbra streisand	film roles	the way we were	film roles: the way we were
barbra streisand	film roles	a star is born	film roles: a star is born
barbra streisand	filmography	the way we were	filmography: the way we were
barbra streisand	filmography	a star is born	filmography: a star is born
barbra streisand	filmography	what's up, doc?	filmography: what's up, doc?
barbra streisand	filmography	yentl	filmography: yentl
barbra streisand	films	what's up, doc?	films: what's up, doc?
barbra streisand	films	the prince of tides	films: the prince of tides
barbra streisand	films	the way we were	films: the way we were
barbra streisand	films	a star is born	films: a star is born
flash	form	natural	form: natural
flash	form	built-in camera	form: built-in camera
flash	form	electric arc	form: electric arc
flash	form	small device	form: small device
flash	form	portable	form: portable
aka...	formalities	bowing	formalities: bowing
aka...	formalities	gift giving	formalities: gift giving
aka...	format	abbreviation	format: abbreviation
next episode	format	installment	format: installment
aka...	format	ellipsis	format: ellipsis
aka...	format	phrase	format: phrase
aka...	format	three dots	format: three dots
aka...	format	expression	format: expression
storytime	format	written	format: written
next episode	format	new installment	format: new installment
storytime	format	oral	format: oral
storytime	format	book	format: book
storytime	format	digital	format: digital
next episode	format	new season	format: new season
storytime	format	verbal	format: verbal
next episode	format	season	format: season
next episode	format	chapter	format: chapter
storytime	format	visual	format: visual
next episode	format	new chapter	format: new chapter
39	found in	calendar	found in: calendar
39	found in	thermometer	found in: thermometer
39	found in	dates	found in: dates
39	found in	scores	found in: scores
39	found in	thermometers	found in: thermometers
39	found in	phone book	found in: phone book
39	found in	clock	found in: clock
hammer to fall	frequency	uncommon	frequency: uncommon
hammer to fall	frequency	rare	frequency: rare
hammer to fall	frequency	seasonal	frequency: seasonal
hammer to fall	frequency	unpredictable	frequency: unpredictable
hammer to fall	frequency	occasional	frequency: occasional
hammer to fall	frequency	common	frequency: common
aka...	function	to provide context	function: to provide context
wind chimes	function	to bring harmony	function: to bring harmony
flash	function	adding drama	function: adding drama
wind chimes	function	to scare away birds	function: to scare away birds
don't	function	to convey refusal	function: to convey refusal
flash	function	providing light	function: providing light
flash	function	produces light	function: produces light
wind chimes	function	decorate space	function: decorate space
flash	function	photography	function: photography
aka	function	clarifying identity	function: clarifying identity
flash	function	illuminates subject	function: illuminates subject
don't	function	used in sentences	function: used in sentences
aka...	function	to avoid ambiguity	function: to avoid ambiguity
flash	function	provides light	function: provides light
flash	function	illuminating	function: illuminating
flash	function	captures moment	function: captures moment
don't	function	to indicate opposite	function: to indicate opposite
wind chimes	function	relax	function: relax
don't	function	to indicate refusal	function: to indicate refusal
don't	function	used to reject	function: used to reject
wind chimes	function	add ambiance	function: add ambiance
flash	function	freezes moment	function: freezes moment
wind chimes	function	to attract good luck	function: to attract good luck
flash	function	freezes motion	function: freezes motion
aka...	function	to clarify	function: to clarify
flash	function	illuminating a scene	function: illuminating a scene
flash	function	recharges battery	function: recharges battery
aka...	function	to hint at more	function: to hint at more
aka...	function	to show uncertainty	function: to show uncertainty
don't	function	to indicate absence	function: to indicate absence
aka...	function	to indicate pause	function: to indicate pause
don't	function	to express surprise	function: to express surprise
aka	function	avoiding confusion	function: avoiding confusion
wind chimes	function	decorate	function: decorate
wind chimes	function	make sound	function: make sound
wind chimes	function	noise-reducing	function: noise-reducing
aka	function	providing additional information	function: providing additional information
don't	function	to deny	function: to deny
don't	function	to refuse	function: to refuse
don't	function	to ask for something	function: to ask for something
wind chimes	function	decorative	function: decorative
wind chimes	function	musical	function: musical
don't	function	to contradict	function: to contradict
wind chimes	function	symbolic	function: symbolic
don't	function	to express opposition	function: to express opposition
wind chimes	functionality	attract birds	functionality: attract birds
wind chimes	functionality	make noise	functionality: make noise
wind chimes	functionality	keep away insects	functionality: keep away insects
i am your leader	functions	influences	functions: influences
i am your leader	functions	motivates	functions: motivates
i am your leader	functions	directs	functions: directs
let me live	genre	hip-hop	genre: hip-hop
let me live	genre	rap	genre: rap
manatsu no sounds good!	genre	j-pop	genre: j-pop
smack my bitch up	genre	dance music	genre: dance music
new wave	genre	music	genre: music
schrei nach liebe	genre	pop music	genre: pop music
new wave	genre	rock	genre: rock
aka... what a life!	genre	drama	genre: drama
aka... what a life!	genre	comedy	genre: comedy
aka... what a life!	genre	tv series	genre: tv series
new wave	genre	pop	genre: pop
smack my bitch up	genre	dance	genre: dance
who wants to live forever	genre	operatic	genre: operatic
the way we were	genre	musical	genre: musical
like a prayer	genre	soul	genre: soul
let me live	genre	gangsta rap	genre: gangsta rap
like a prayer	genre	pop rock	genre: pop rock
the way we were	genre	romantic comedy	genre: romantic comedy
the way we were	genre	biographical drama	genre: biographical drama
i want it all	genre	queen's style	genre: queen's style
manatsu no sounds good!	genre	idol	genre: idol
manatsu no sounds good!	genre	pop	genre: pop
next episode	genre	sci-fi	genre: sci-fi
manatsu no sounds good!	genre	idol music	genre: idol music
the way we were	genre	historical	genre: historical
manatsu no sounds good!	genre	music	genre: music
next episode	genre	adventure	genre: adventure
smack my bitch up	genre	rock	genre: rock
like a prayer	genre	dance	genre: dance
schrei nach liebe	genre	love song	genre: love song
barbra streisand	genre	pop	genre: pop
barbra streisand	genre	folk	genre: folk
smack my bitch up	genre	big beat	genre: big beat
barbra streisand	genre	musical theater	genre: musical theater
barbra streisand	genre	rock	genre: rock
let me live	genre	post-grunge	genre: post-grunge
next episode	genre	drama	genre: drama
aka...	genre	action	genre: action
like a prayer	genre	pop	genre: pop
the show must go on	genre	rock	genre: rock
the way we were	genre	melodrama	genre: melodrama
smack my bitch up	genre	electronic	genre: electronic
i want it all	genre	pop	genre: pop
i want it all	genre	rock	genre: rock
the way we were	genre	romantic drama	genre: romantic drama
the show must go on	genre	music	genre: music
like a prayer	genre	rock	genre: rock
like a prayer	genre	r&b	genre: r&b
the way we were	genre	historical drama	genre: historical drama
who wants to live forever	genre	classic	genre: classic
who wants to live forever	genre	symphonic rock	genre: symphonic rock
who wants to live forever	genre	classic rock	genre: classic rock
smack my bitch up	genre	electronic rock	genre: electronic rock
barbra streisand	genre	musical theatre	genre: musical theatre
next episode	genre	thriller	genre: thriller
manatsu no sounds good!	genre	idol pop	genre: idol pop
let me live	genre	alternative	genre: alternative
let me live	genre	hard rock	genre: hard rock
smack my bitch up	genre	electronica	genre: electronica
new wave	genre	new romantic	genre: new romantic
smack my bitch up	genre	dance-rock	genre: dance-rock
aka...	genre	song	genre: song
the way we were	genre	musical drama	genre: musical drama
aka...	genre	romance	genre: romance
aka...	genre	music	genre: music
new wave	genre	post-punk	genre: post-punk
new wave	genre	punk rock	genre: punk rock
next episode	genre	comedy	genre: comedy
the way we were	genre	drama	genre: drama
the way we were	genre	romance	genre: romance
'39	genre	drama	genre: drama
barbra streisand	genre	classical	genre: classical
barbra streisand	genre	jazz	genre: jazz
'39	genre	romance	genre: romance
'39	genre	history	genre: history
schrei nach liebe	genre	romantic comedy	genre: romantic comedy
schrei nach liebe	genre	drama	genre: drama
aka...	genre	album	genre: album
manatsu no sounds good!	genre	idol song	genre: idol song
the show must go on	genre	rock music	genre: rock music
i want it all	genre	classic rock	genre: classic rock
aka...	genre	thriller	genre: thriller
manatsu no sounds good!	genre	pop music	genre: pop music
new wave	genre	rock music	genre: rock music
let me live	genre	pop	genre: pop
let me live	genre	r&b	genre: r&b
the show must go on	genre	classic rock	genre: classic rock
next episode	genre	action	genre: action
who wants to live forever	genre	classical	genre: classical
the show must go on	genre	heavy metal	genre: heavy metal
manatsu no sounds good!	genre	summer music	genre: summer music
schrei nach liebe	genre	rock music	genre: rock music
who wants to live forever	genre	rock	genre: rock
smack my bitch up	genre	techno	genre: techno
barbra streisand	genres	jazz	genres: jazz
barbra streisand	genres	pop	genres: pop
barbra streisand	genres	musical theater	genres: musical theater
play hard	goal	winning	goal: winning
play hard	goal	surviving	goal: surviving
play hard	goal	thrilling	goal: thrilling
storytime	goal	entertainment	goal: entertainment
storytime	goal	bonding	goal: bonding
storytime	goal	education	goal: education
don't	grammar	sentence	grammar: sentence
don't	grammar	verb	grammar: verb
don't	grammar	as a word	grammar: as a word
don't	grammar	as a sentence	grammar: as a sentence
aka	grammar	phrase	grammar: phrase
don't	grammar	as a phrase	grammar: as a phrase
don't	grammar	used in phrases	grammar: used in phrases
aka	grammar	idiomatic expression	grammar: idiomatic expression
don't	grammar	auxiliary verb	grammar: auxiliary verb
don't	grammar	infix	grammar: infix
don't	grammar	suffix	grammar: suffix
don't	grammar	used with verbs	grammar: used with verbs
don't	grammar	prefix	grammar: prefix
aka	grammar	preposition	grammar: preposition
don't	grammar	negation	grammar: negation
don't	grammar	verb negation	grammar: verb negation
don't	grammar	sentence negation	grammar: sentence negation
don't	grammatical function	as a phrase	grammatical function: as a phrase
don't	grammatical function	as a sentence	grammatical function: as a sentence
