concept	property	cluster_label
transportation device	reliable	857
transportation system	reliable	857
traffic control process	increased safety	857
unpaved runway	variable	857
unpaved runway	dependent on weather	857
rocket engine	safety	857
ship hull	safety	857
transportation system	crash test rating	857
unpaved runway	unpredictable	857
ship hull	watertight integrity	857
railroad track	monitored by sensors	857
jet airplane	transatlantic	858
ocean liner	transatlantic travel	858
ocean liner	crossing oceans	858
ocean liner	transatlantic crossings	858
ocean liner	port to port	858
ocean liner	transoceanic	858
ocean liner	transatlantic	858
ocean liner	used for transatlantic travel	858
passenger ship	transatlantic	858
port city	major revenue source	859
river port	local economy booster	859
port city	supports local economy	859
port city	major source of income	859
fish factory ship	supporting industry	859
deepwater port	local development	859
river port	local development	859
port city	supports local businesses	859
river port	local revenue source	859
canal system	local commerce	859
river port	local economy	859
port city	supports industry	859
port city	employs workforce	859
dry bulk cargo	food supply	859
port city	important for local economy	859
port city	source of revenue	859
port city	singapore	860
port city	hong kong	860
tugboat	rescuing vessels	861
tugboat	rescuing boats	861
pusher tug	assisting vessels	861
navigation buoy	assist mariners	861
pusher tug	assisting larger vessels	861
tugboat	assisting larger vessels	861
tugboat	assisting larger boats	861
pusher tug	assisting other vessels	861
pusher tug	assisting ships	861
tugboat	assisting ships	861
pusher tug	rescuing vessels	861
tugboat	assisting larger ships	861
deck crane	marine engineer	861
bulkhead	marine engineering	861
commercial shipping	freight forwarding	862
bulk cargo	transshipment	862
river port	transshipment	862
container terminal	transshipping	862
port facility	transshipping	862
commercial carrier	shipping routes	862
merchant marine	shipping routes	862
fish factory ship	shipping	862
port facility	shipping	862
transportation company	shipping	862
port facility	transshipment	862
deepwater port	transshipping	862
container terminal	transshipment	862
partial container ship	transshipment	862
ship berth	transshipment	862
deepwater port	transshipment	862
port city	transshipment	862
dual gauge railway	shared track	863
multiple track railway	shared tracks	863
dual gauge railway	swapping rails	863
spine car	cars connected	863
multiple track railway	separate tracks	863
commercial agent	managing risk	864
commercial agent	processing transactions	864
ship agent	issuing bills	864
commercial agent	handling transactions	864
ship agent	processing paperwork	864
ship agent	handling paperwork	864
commercial agent	overseeing transactions	864
commercial agent	transaction management	864
commercial agent	facilitating transactions	864
commercial agent	mediating transactions	864
contract carrier	handling claims	864
ship agent	processing documents	864
commercial agent	manages transactions	864
commercial agent	handle transactions	864
commercial agent	managing transactions	864
cargo manifest	claims processing	864
freight car	track	865
tank car	track	865
railway junction	tracks	865
head end car	tracks	865
train assembly	tracks	865
cab car	tracks	865
cargo container	tracks	865
fixed bridge	tracks	865
flatcar	tracks	865
material handling equipment	tracks	865
railcar carrier ship	tracks	865
railroad bridge	tracks	865
railroad company	tracks	865
railway vehicle	tracks	865
rolling stock	tracks	865
spine car	tracks	865
standard gauge railway	tracks	865
train station	tracks	865
transit stop	tracks	865
transit terminal	tracks	865
transitway	tracks	865
train assembly	track	865
container terminal	tracks	865
multiple track railway	tracks	865
railroad track	tracks	865
electrified railway	tracks	865
railway junction	track	865
transit terminal	track	865
coach railcar	tracks	865
passenger railway car	tracks	865
hangar bay	tracks	865
railway vehicle	track	865
rolling stock	track	865
spine car	track	865
radar	track	865
mode of transit	tracks	865
electrified railway	electric	866
electrified railway	electricity powered	866
motor scooter	environmentally friendly	866
jet airplane	fast	866
petroleum product pipeline	energy transportation	866
petroleum tanker ship	energy transportation	866
jet airplane	fastest	866
motor scooter	eco-friendly	866
jet airplane	thousands of miles	867
turboprop airplane	thousands of miles	867
mode of transit	national	867
radar facility	national	867
mass measure	large	867
track gauge	narrow	867
mass measure	extensive	867
track gauge	broad	867
turboprop airplane	variable	867
electronic signalling	global	867
jet airplane	global	867
radar facility	global	867
radio navigation beacon	global	867
signalling	global	867
transportation device	global	867
jet airplane	far	867
mass measure	very large	867
crew list	large	867
managing	large	867
flight schedule	offline	868
transportation schedule	online	868
flight schedule	online	868
ship register	publicly available	868
vehicle registration	online	868
commercial carrier	subscription-based	868
common carrier	publicly available	868
navigation	online	868
parking garage	free	868
electronic device	online	868
parking garage	monthly subscription	868
ship register	available online	868
railroad bridge	allow train crossing	869
fixed bridge	crossing	869
railroad bridge	crossing	869
fixed bridge	allow crossing	869
portable bridge	allow crossing	869
fixed bridge	serving as a crossing	869
fixed bridge	allows crossing	869
multiple track railway	crossings	869
railroad track	crossings	869
railroad bridge	serves as a crossing	869
multiple track railway	bridge	869
railroad track	bridge	869
ship cabin	bridge	869
ship compartment	bridge	869
ship hatch	bridge	869
portable bridge	allows crossing	869
railroad bridge	allowing crossing	869
portable bridge	crossing a gap	869
railway junction	crossing	869
railroad bridge	allowing people to cross	869
portable bridge	crossing	869
fixed bridge	allowing crossing	869
railroad bridge	allowing river crossing	869
portable bridge	aiding crossing	869
railroad bridge	providing crossing	869
commercial airport	boarding bridge	869
railroad track	crossing	869
portable bridge	facilitating crossing	869
ship hatch	on bridge	869
paved runway	hard	870
organic object	rock	870
canal	stone	870
canal structure	stone	870
canal system	stone	870
fixed bridge	stone	870
dry bulk cargo	quarries	870
railroad bridge	cable-stayed	871
fixed bridge	cable-stayed	871
hoisting device	using cables	871
rolling stock	has couplers	871
fixed bridge	suspended	871
turbojet engine	military	872
military watercraft	marine corps	872
turbojet engine	first used in world war ii	872
military watercraft	special forces	872
hoisting device	military	872
jet engine	military use	872
shipping lane	for military	872
rocket engine	military applications	872
turbojet engine	military applications	872
animal powered vehicle	military	872
deepwater port	military	872
fishing boat	military	872
flatcar	military	872
hangar bay	military	872
jet airplane	military	872
offshore support ship	military	872
portable bridge	military	872
propeller airplane	military	872
radar facility	military	872
ship berth	military	872
ship hatch	military	872
shipping lane	military	872
tank car	military	872
turboprop airplane	military	872
navigation	military	872
radar or sonar	military	872
rocket engine	military	872
fishing vessel	military	872
radar	military use	872
rocket engine	military use	872
turbojet engine	military use	872
jet engine	military	872
radar	military	872
rolling stock	military	872
signalling	military	872
train assembly	military	872
air route	military missions	872
jet airplane	military missions	872
sea lane	military	872
ship deck	military	872
airport classification	military	872
hangar bay	military operations	872
taking off	military operations	872
military watercraft	army	872
jet engine	military equipment	872
diesel engine	military	872
jet engine	military applications	872
turbojet engine	military organizations	872
jet airplane	military purposes	872
jet airplane	military use	872
rolling stock	military use	872
turboprop airplane	military use	872
deepwater port	complex operations	873
rocket engine	complex design	873
turbojet engine	complex design	873
rocket engine	complexity	873
rocket engine	complex	873
animal powered vehicle	complex	873
bulkhead	complex	873
drilling ship	complex	873
jet engine	complex	873
portable bridge	complex	873
railroad bridge	complex	873
railway junction	complex	873
road junction	complex	873
ship hatch	complex	873
transit shelter	complex	873
intentional process	simple	873
organizational process	coordinated	873
intermodal transportation	complexity	873
multiple track railway	complexity	873
spine car	powerful	873
airport classification	complexity	873
jet engine	complex design	873
whaling ship	whale hunter	874
whaling ship	whaling	874
whaling ship	whale hunting	874
whaling ship	whale catching	874
whaling ship	hunting whales	874
whaling ship	harvesting whales	874
whaling ship	harpooning	874
whaling ship	hunt whales	874
managing	business	875
guiding	business	875
ship agent	trading	875
commercial agent	business services	875
commercial agent	business development	875
coach railcar	business	875
ship agent	business	875
commercial agent	business	875
managing	business management	875
guiding	overcoming a challenge	876
guiding	successful navigation	876
intentional process	overcoming obstacles	876
intentional process	overcoming procrastination	876
guiding	finding the way	876
navigation	getting lost	876
guiding	overcoming obstacles	876
portable bridge	overcoming obstacle	876
navigation	finding way in unfamiliar terrain	876
taking off	reaching new distance	876
guiding	successful journey	876
portable bridge	overcoming obstacles	876
railroad bridge	overcoming obstacles	876
guiding	teacher	877
guiding	person	877
guiding	mentor	877
guiding	mentors	877
guiding	teachers	877
guiding	guru	877
guiding	coaching	878
guiding	coach	878
train assembly	coach	878
vehicle crew	maps	879
vehicle crew	map	879
guiding	maps	879
navigation	maps	879
guiding	map	879
navigation	map	879
navigation	map system	879
aid to navigation	map	879
transportation schedule	maps	879
navigation	paper map	879
navigation	road atlas	879
navigation	physical map	879
navigation	map app	879
land area	geographic information systems	879
navigation	map data	879
land area	navigation	879
land area	cartography	879
transit route	visual representation	879
aid to navigation	navigating	879
navigation light	navigating	879
radar or sonar	navigating	879
vehicle crew	road maps	879
container ship	loading	880
container terminal	loading	880
deepwater port	loading	880
fish factory ship	loading	880
intermodal transportation	loading	880
partial container ship	loading	880
port facility	loading	880
railcar carrier ship	loading	880
river port	loading	880
ship berthing	loading	880
vehicle carrier ship	loading	880
deck crane	loading	880
crane ship	loading	880
material handling equipment	loading	880
petroleum tanker ship	loading	880
pier	loading	880
port crane	loading	880
ship berth	loading	880
ship deck	loading	880
ship hold	loading	880
deck cargo	loading	880
cargo handling	loading	880
contract carrier	loading	880
deck cargo	carelessly	880
chemical tanker ship	loading	880
vehicle crew	loading	880
hoisting device	loading	880
ship hatch	loading	880
deck cargo	carefully unloaded to prevent damage	881
bulk cargo	unloaded	881
hoisting device	unloading	881
port crane	unloading	881
ship berth	unloading	881
ship berthing	unloading	881
ship deck	unloading	881
ship hatch	unloading	881
deck cargo	manually	881
port facility	unloading	881
partial container ship	partial unloading	881
deck crane	unloading	881
deepwater port	unloading	881
material handling equipment	unloading	881
deck crane	unloading cargo	881
ship berthing	unloading cargo	881
cargo handling	unloading	881
bulk cargo	unloading	881
cargo container	unloading	881
deck cargo	unloading	881
dry bulk cargo	unloading	881
ship hold	unloading	881
contract carrier	unloading	881
deck cargo	easily	881
container ship	unloading	881
container terminal	unloading	881
fish factory ship	unloading	881
intermodal transportation	unloading	881
partial container ship	unloading	881
railcar carrier ship	unloading	881
river port	unloading	881
vehicle carrier ship	unloading	881
dry bulk cargo	discharging	881
deck cargo	slowly	881
arriving	unloading	881
chemical tanker ship	unloading	881
deck cargo	carefully	881
container ship	unload	881
cargo ship	unload	881
petroleum tanker ship	unloading	881
pier	unloading	881
minivan	shuttling	881
electronic signalling	data transfer	882
cable ship	data transfer	882
cable ship	transferring data	882
cable ship	data transmission	882
electronic signalling	data transmission	882
containerization	data transfer	882
relational attribute	enables data linking	882
canal lock gate	piston	883
diesel engine	piston	883
propeller airplane	piston	883
diesel engine	cylinder	883
diesel engine	boxer	883
canal lock gate	piston-like	883
navigation buoy	illuminated	884
paved runway	illuminated	884
railway vehicle	light	884
road vehicle	light	884
signalling	light	884
cargo container	light	884
cargo ship	light	884
freighter	light	884
general cargo ship	light	884
material handling equipment	light	884
rolling stock	light	884
transportation system	light	884
head end car	bright lights	884
mass measure	light	884
aid to navigation	light	884
navigation buoy	light	884
fire engine	bright	884
navigation light	bright	884
aid to navigation	illuminated	884
navigation light	steady light	884
traffic light	racing light	884
traffic light	lights	884
traffic signal	lights	884
electronic signalling	light	884
electric device	light	884
traffic light	three-color light	884
vehicle crew	mechanic	885
flight deck	aircraft mechanic	885
truck tractor	mechanic	885
vehicle crew	performing repairs	885
vehicle crew	electrician	885
vehicle crew	navigator	886
guiding	helping navigate	886
guiding	navigator	886
flight deck	navigation	886
air traffic control tower	air traffic guidance	887
air traffic control procedure	air traffic control software	887
air traffic control center	air traffic control	887
air traffic control tower	air traffic control	887
flight deck	air traffic control	887
paved runway	air traffic control	887
radar	air traffic control	887
terminal building	air traffic control	887
radar facility	air traffic control	887
radar or sonar	air traffic control	887
air traffic control procedure	air traffic controller	887
air traffic control tower	air traffic control software	887
international airport	air traffic management	887
air route	air traffic control	887
air traffic control procedure	ground control	887
air traffic control center	approach control	887
signalling	air traffic control	887
radio navigation beacon	air traffic control	887
airport classification	air traffic control	887
commercial airport	air traffic control	887
international airport	air traffic control	887
air traffic control procedure	approach control	887
air traffic control center	aircraft communication	887
air traffic control center	en route control	887
commercial airport	air traffic control systems	887
taking off	air traffic control	887
jet airplane	air traffic control	887
vehicle wheel	wheel bearing	888
electric motor	bearings	888
electric motor	bearing	888
navigation	bearing	888
vehicle wheel	bearing	888
lighter	lights cigarette	889
lighter	candles	889
lighter	lights candles	889
lighter	extinguishing candles	889
lighter	lighting candles	889
lighter	lights cigarettes	889
lighter	re-lighting	889
keeping	in a folder	890
lighter	manual	890
crew list	manual	890
guiding	manual	890
deck crane	manual	890
ship hatch	manual	890
traffic signal	manual	890
guiding	written	890
organizational process	to-do list	890
material handling equipment	manual	890
traffic light	manual	890
terminal building	high ceilings	891
sport utility vehicle	roomy interior	891
registry ton	comparable to a large office building	891
gallery car	large interior space	891
private railcar	large interior space	891
gallery car	airy interior	891
sport utility vehicle	spacious	891
cab car	air-conditioned	891
coach railcar	air-conditioned	891
passenger railway car	air-conditioned	891
ship compartment	air-conditioned	891
sport utility vehicle	spacious interior	891
full size van	large windows	891
gallery car	large windows	891
passenger railway car	large windows	891
gallery car	accommodates many people	891
gallery car	large space	891
private railcar	large space	891
ship hold	large space	891
gallery car	large interior	891
head end car	large windows	891
private railcar	large windows	891
turboprop airplane	large windows	891
gallery car	high ceilings	891
parking garage	large space	891
ship hold	spacious	891
hangar bay	large enclosed space	891
terminal building	spacious	891
minivan	high ceiling	891
ship cabin	multiple rooms	891
terminal building	large windows	891
hangar bay	large space	891
coach railcar	spacious	891
light fixture	ceiling-mounted	892
light fixture	ceiling mounted	892
light fixture	ceiling mount	892
light fixture	chandelier	892
light fixture	sconce	892
light fixture	ceiling fixture	892
railway junction	in a countryside	893
light truck	outdoor event	893
body motion	outdoors	893
electric device	outdoors	893
navigation	outdoors	893
organic object	outdoors	893
radio navigation beacon	outdoors	893
railroad track	outdoors	893
railway junction	outdoors	893
ship deck	outdoors	893
hoisting device	outdoor	893
guiding	outdoors	893
flight deck	outside	893
railroad track	outside	893
ship deck	outside	893
terminal building	outside	893
unpaved runway	backyard	893
organic object	indoors	893
vehicle crew	outdoor	893
light fixture	outdoor	893
commercial airport	in countryside	893
railroad bridge	in countryside	893
railroad track	in countryside	893
train assembly	outdoors	893
vehicle crew	outdoors	893
refrigerated compartment	outdoor	893
hoisting device	outdoors	893
parking garage	outdoor	893
body motion	outdoor	893
canal system	outdoor	893
electric device	outdoor	893
navigation	outdoor	893
portable bridge	outdoor	893
railroad track	outdoor	893
transit stop	outdoor	893
water area	influences climate	894
land area	climate change	894
water area	affects weather	894
water area	influences weather	894
liner service	climate change	894
petroleum pipeline	climate change	894
petroleum product	climate change	894
water transportation system	climate change	894
container ship	contributes to climate change	894
diesel fuel	contributes to climate change	894
petroleum product	contributes to climate change	894
surfaced roadway	influences climate change	894
water area	water cycle	894
atmospheric region	plays role in climate change	894
petroleum pipeline	contribution to climate change	894
petroleum tanker ship	contribution to climate change	894
water area	regulates climate	894
waterway junction	influence on local ecosystem	894
shipping channel	effect on environment	894
water area	affects climate	894
container ship	contribute to climate change	894
hopper dredger	maintaining water depth	895
canal lock	maintains water level	895
canal lock gate	maintains water level	895
canal lock	water level control	895
canal lock	raising or lowering water level	895
canal lock gate	regulating water level	895
waterway junction	water diversion	895
canal lock gate	regulate water level	895
canal lock gate	raises and lowers water level	895
canal lock	water level indicators	895
canal lock	to raise or lower water level	895
navigation buoy	indicates safe water	895
canal lock gate	prevents water level changes	895
canal system	water level control	895
canal lock gate	regulates water level	895
canal lock	raising and lowering water levels	895
canal system	increasing water level	895
canal lock	regulates water levels	895
canal lock gate	regulates water levels	895
canal system	reducing water level	895
hopper dredger	maintain water level	895
bulkhead	divert water	895
canal lock	raising water level	895
canal lock	lowering water level	895
canal lock	raising/lowering water levels	895
canal lock	raises and lowers water levels	895
canal lock	regulate water levels	895
water transportation system	maintaining water level	895
ship hatch	control water level	895
tank car	moving water	895
canal lock gate	regulating water levels	895
canal lock	regulate water level	895
hopper dredger	maintain water depth	895
canal lock	raising/lowering water level	895
canal lock	raises/lowers water level	895
hopper dredger	maintain water levels	895
canal lock gate	regulate water levels	895
canal lock	raises and lowers water level	895
waterway junction	where rivers meet	896
river port	inland waterway	896
land area	water area	896
canal lock	waterways	896
canal lock gate	waterways	896
chemical tanker ship	waterways	896
fire boat	waterways	896
fixed bridge	waterways	896
general cargo ship	waterways	896
hopper dredger	waterways	896
navigation buoy	waterways	896
navigation light	waterways	896
petroleum product pipeline	waterways	896
radio navigation beacon	waterways	896
railcar carrier ship	waterways	896
waterway junction	different water bodies	896
fish factory ship	fishing grounds	896
fishing trawler	fishing grounds	896
fishing vessel	fishing grounds	896
ship berth	inland	896
fire boat	on rivers	896
shipping channel	busy waterway	896
sea lane	fishing ground	896
deepwater port	access to sea	896
hopper dredger	river mouth	896
shipping channel	river mouth	896
canal lock gate	along waterways	896
shipping channel	narrow strip of water	896
waterway junction	where sea meets river	896
aid to navigation	waterway	896
canal	waterway	896
canal lock	waterway	896
canal lock gate	waterway	896
cargo ship	waterway	896
chemical tanker ship	waterway	896
container ship	waterway	896
fixed bridge	waterway	896
freighter	waterway	896
general cargo ship	waterway	896
hopper dredger	waterway	896
navigation buoy	waterway	896
navigation light	waterway	896
offshore supply ship	waterway	896
partial container ship	waterway	896
passenger ship	waterway	896
petroleum tanker ship	waterway	896
port city	waterway	896
port facility	waterway	896
pusher tug	waterway	896
railcar carrier ship	waterway	896
railroad bridge	waterway	896
shipping channel	waterway	896
transportation device	waterway	896
tugboat	waterway	896
water transportation system	waterway	896
arriving	waiting	897
transit stop	waiting	897
traffic light	wait	897
train station	waiting	897
arriving	after a wait	897
transit stop	wait for	897
road transportation system	driving habits	898
moving violation	driving defensively	898
road transportation system	attention level	898
moving violation	speeding	898
single traffic lane	drivers follow rules	898
moving violation	driver's behavior	898
traffic control process	driver behavior	898
single traffic lane	vehicles move in one direction	898
moving violation	tailgating	898
road transportation system	traffic rules	898
vehicle crew	driving skills	898
moving violation	accident	899
moving violation	injury	899
road transportation system	injury	899
dangerous goods	human injury	899
moving violation	serious injury	899
dangerous goods	injury	899
deck cargo	damage	899
cargo handling	damages	899
port embargo	harm	899
regulatory process	regulations	900
air traffic control center	federal regulations	900
contract carrier	federal regulations	900
tractor trailer	federal regulations	900
sea lane	rules	900
ship berthing	rules	900
ship berthing	regulations	900
cabotage	laws	900
dangerous goods	laws	900
deck cargo	laws	900
air route	custom	900
offshore anchorage	established by authorities	900
sea lane	established by authorities	900
cabotage	government regulations	900
sea lane	guidelines	900
dangerous goods	regulations	900
offshore anchorage	regulations	900
contract carrier	regulations	900
commercial shipping	regulations	900
air traffic control procedure	regulations	900
shipping channel	rule	900
tank car	operating procedures	900
cabotage	rules	900
offshore anchorage	rules	900
shipping lane	rules	900
offshore anchorage	guidelines	900
shipping lane	guidelines	900
intermodal transportation	regulations	900
cabotage	requires permit	901
petroleum product pipeline	environmental permits	901
chemical tanker ship	special permits	901
cabotage	permits	901
cargo handling	permits	901
dangerous goods	permits	901
offshore anchorage	permits	901
ship berthing	permits	901
cabotage	requires permits	901
river port	permits	901
vehicle registration	permit	901
dangerous goods	special permits	901
moving violation	driver's manual	901
moving violation	driver's license laws	901
ship berthing	special permits	901
dangerous goods	permits required	901
common carrier	required to have licenses	901
deck cargo	requiring documentation	901
cabotage	licensing and permits	901
chemical tanker ship	special permits required	901
dangerous goods	special permits required	901
deepwater port	permits	901
road transportation system	permits	901
transportation authority	permits	901
cabotage	government permits	901
organic compound	sucrose	902
dangerous goods	acid	902
dangerous goods	acids	902
organic compound	acid	902
organic compound	vanillin	902
organic compound	reacts with acid	902
major air carrier	aircraft leasing	903
commercial airport	car rentals	903
international airport	car rental	903
transit terminal	car rental	903
transit stop	ride-sharing	903
transit terminal	ride-sharing	903
transit stop	ride-hailing	903
transit terminal	ride-hailing	903
commercial airport	rental cars	903
cab car	ride sharing	903
transit stop	rideshare	903
full size van	rental agency	903
commercial airport	car rental	903
transit terminal	information desk	904
transit stop	information booth	904
transit terminal	information booth	904
train station	information booth	904
transit stop	schedule display	904
terminal building	information desks	904
train station	information desks	904
transit terminal	information desks	904
transit terminal	information kiosk	904
gallery car	gift shop	904
international airport	information desk	904
train station	information desk	904
transit shelter	information board	904
transit stop	information board	904
transit stop	newsstand	904
transit stop	information booths	904
commercial airport	information desk	904
terminal building	information desk	904
transit stop	information kiosk	904
transit shelter	information boards	904
transit stop	information boards	904
transit terminal	information kiosks	904
volume measure	swimming pool	905
water area	pool	905
personal watercraft	water jet	905
passenger ship	pool	905
ocean liner	swimming pool	905
passenger ship	swimming pool	905
ocean liner	pool	905
ocean liner	swimming pools	905
passenger ship	swimming pools	905
body motion	pool	905
ocean liner	spa	905
passenger ship	spa	905
turboprop airplane	lower	906
electric motor	can be quiet	906
jet airplane	noisy	906
personal watercraft	noisy	906
port city	noisy	906
propeller airplane	noisy	906
transit terminal	noisy	906
electric motor	depending on design and use	906
jet engine	noisy	906
electric motor	can be noisy	906
fire engine	loud	906
propeller airplane	loud	906
cab car	quiet	906
electric motor	quiet	906
jet engine	quiet	906
mode of transit	quiet	906
train station	noisy	906
diesel engine	loud	906
turboprop airplane	quieter than jet	906
jet engine	very loud	906
propeller airplane	moderate	906
emergency vehicle	loudly sounding	906
electric motor	loud	906
jet engine	loud	906
transportation device	loud	906
cab car	loud	906
mode of transit	loud	906
diesel engine	noisy	906
transportation device	noise level	906
diesel engine	rumbling	906
diesel engine	low	906
electric motor	low	906
propeller airplane	low	906
turboprop airplane	low	906
turboprop airplane	quieter	906
turboprop airplane	noisier	906
turboprop airplane	variable	906
diesel engine	louder than gasoline engine	906
electric motor	high	906
turboprop airplane	high	906
electric motor	silent	906
propeller airplane	medium	906
turboprop airplane	medium	906
jet engine	high-pitched	906
canal lock	shipping	907
cargo container	shipping	907
cubic foot	shipping	907
hoisting device	shipping	907
long ton	shipping	907
port crane	shipping	907
registry ton	shipping	907
bill of lading	domestic shipping	907
cargo container	domestic shipping	907
long ton	shipping and logistics	907
transitway	for shipping	907
flatcar	shipping vehicles	907
vehicle carrier ship	shipping vehicles	907
flatcar	shipping cargo	907
flatcar	shipping goods	907
bill of lading	during shipping	907
ship agent	shipping hubs	907
flatcar	shipping	907
bill of lading	shippers	907
cargo manifest	shippers	907
freighter	shipping merchandise	907
cargo ship	shipping cargo	907
container ship	shipping cargo	907
freight car	shipping cargo	907
freighter	shipping cargo	907
general cargo ship	shipping cargo	907
railcar carrier ship	shipping cargo	907
shipping lane	shipping cargo	907
vehicle carrier ship	shipping cargo	907
tank car	shipping food products	907
bill of lading	shipping goods	907
cargo container	shipping goods	907
cargo ship	shipping goods	907
container ship	shipping goods	907
containerization	shipping goods	907
deepwater port	shipping goods	907
freight car	shipping goods	907
freighter	shipping goods	907
general cargo ship	shipping goods	907
intermodal transportation	shipping goods	907
mode of transit	shipping goods	907
ocean liner	shipping goods	907
ore carrier ship	shipping goods	907
partial container ship	shipping goods	907
rail transportation system	shipping goods	907
railcar carrier ship	shipping goods	907
registry ton	shipping goods	907
ship hold	shipping goods	907
shipping lane	shipping goods	907
tractor trailer	shipping goods	907
truck tractor	shipping goods	907
truck trailer	shipping goods	907
vehicle carrier ship	shipping goods	907
container ship	shipping products	907
freight car	shipping products	907
freighter	shipping products	907
general cargo ship	shipping products	907
railcar carrier ship	shipping products	907
material handling equipment	distribution centers	907
tank car	shipping chemicals	907
crane ship	shipping equipment	907
cargo manifest	shipping logistics	907
flatcar	shipping raw materials	907
bill of lading	used for domestic shipping	907
ship hold	dry goods	907
aid to navigation	shipping	907
air route	shipping	907
bill of lading	shipping	907
cab car	shipping	907
canal system	shipping	907
cargo manifest	shipping	907
deck crane	shipping	907
freight car	shipping	907
freighter	shipping	907
liner service	shipping	907
mode of transit	shipping	907
offshore anchorage	shipping	907
partial container ship	shipping	907
pier	shipping	907
pusher tug	shipping	907
sea lane	shipping	907
ship berth	shipping	907
shipping channel	shipping	907
shipping lane	shipping	907
spine car	shipping	907
tank car	shipping	907
tractor trailer	shipping	907
transportation device	shipping	907
truck trailer	shipping	907
tugboat	shipping	907
water area	shipping	907
waterway junction	shipping	907
chemical tanker ship	shipping liquids	907
hopper dredger	support shipping	907
vehicle carrier ship	shipping cars	907
coach railcar	many people	908
fishing boat	many people	908
mode of transit	many people	908
passenger ship	many people	908
transportation device	many people	908
mode of transit	single person	908
transportation device	single person	908
mode of transit	group	908
transportation system	group	908
transportation device	multiple people	908
mode of transit	one person	908
transportation device	one person	908
fishing boat	few people	908
mode of transit	few people	908
passenger ship	few people	908
transportation device	few people	908
coach railcar	dozens	908
transportation device	large group	908
offshore support ship	number of personnel	908
arriving	airplane	909
taking off	airplane	909
commercial shipping	aircraft	909
air route	airplane	909
commercial shipping	planes	909
transportation system	plane	909
vehicle crew	plane	909
freighter	land-based	909
arriving	plane	909
private railcar	plane	909
taking off	plane	909
commercial carrier	plane	909
mode of transit	plane	909
commercial carrier	airplanes	909
department of transportation	airplanes	909
commercial carrier	airplane	909
mode of transit	airplane	909
transportation system	airplane	909
intermodal transportation	plane	909
transportation device	plane	909
vehicle crew	airplane	909
contract carrier	plane	909
land vehicle	plane	909
propeller airplane	plane	909
transportation schedule	plane	909
department of transportation	aircraft	909
intermodal transportation	airplane	909
navigation	plane	909
contract carrier	airplane	909
transportation company	planes	909
transportation system	planes	909
commercial shipping	airplane	909
road transportation system	speed limits	910
moving violation	speed limits	910
traffic control process	speed limits	910
road transportation system	speed limit	910
single traffic lane	speed limit	910
moving violation	speed limit	910
transportation authority	setting speed limits	910
single traffic lane	speed limits	910
transitway	speed limits	910
single traffic lane	lane discipline	910
road junction	speed limits	910
transportation authority	speed limits	910
surfaced roadway	speed limit	910
moving violation	speed zone	910
traffic control process	maintain speed limits	910
port embargo	sanctions	911
trade embargo	sanctions	911
trade embargo	punishments	911
port embargo	sanction	911
trade embargo	punishment for non-compliance	911
ship deck	passengers	912
ship hatch	passengers	912
liner service	passengers	912
spine car	passengers	912
ship compartment	passengers	912
railway junction	passengers	912
river port	passengers	912
train station	passengers	912
dining car	passengers	912
transportation authority	passengers	912
railroad company	passengers	912
transportation schedule	passengers	912
commercial shipping	passengers	912
transit route	people	912
ocean liner	thousands	912
fire engine	passengers	912
ocean liner	hundreds	912
canal structure	major	913
transit terminal	major	913
railway junction	minor	913
river port	minor	913
train station	minor	913
international airport	major	913
shipping lane	major	913
train station	major	913
international airport	minor	913
shipping lane	minor	913
railway junction	major	913
river port	major	913
electrical signalling	transmitting information	914
signalling	transmit	914
etiologic agent	contact	914
electrical signalling	information transmission	914
electrical signalling	process of transmission of information	914
signalling	transmitting	914
signalling	transmitting information	914
signalling	transmission	914
signalling	information transfer	914
air traffic control tower	data communication	914
electrical signalling	transmit information	914
cable ship	data transmission	914
electrical signalling	information transfer	914
electronic signalling	information transfer	914
electronic signalling	transmission of information	914
electronic signalling	data transmission	914
signalling	message sending	914
material handling equipment	conveying	914
train assembly	conveying	914
terminal building	glass roof	915
train station	glass roof	915
transit terminal	glass roof	915
railroad bridge	structurally sound	915
terminal building	traditional	915
terminal building	futuristic	915
terminal building	modern architecture	915
train station	temporary	915
terminal building	unique	915
terminal building	glass and steel structure	915
terminal building	modern	915
train station	modern	915
transit terminal	modern	915
pier	historic	915
railroad bridge	historic	915
terminal building	glass and steel	915
train station	glass and steel	915
train station	modern building	915
terminal building	open	915
coach railcar	open plan	915
train station	glass-roofed	915
terminal building	historic	915
train station	historic	915
transit terminal	historic	915
air traffic control tower	modern architecture	915
terminal building	sleek	915
terminal building	modern design	915
transit terminal	modern design	915
vehicle carrier ship	modern design	915
keeping	bank	916
commercial airport	atm	916
terminal building	atms	916
international airport	bank	916
commercial airport	atms	916
transit terminal	atms	916
transit stop	payment system	916
parking garage	pay stations	916
international airport	atm	916
terminal building	atm	916
parking garage	payment machines	916
water area	bank	916
parking garage	payment machine	916
transportation company	cargo transport	917
contract carrier	ground shipping	917
commercial carrier	cargo handling	917
port facility	cargo handling	917
railroad company	cargo handling	917
ship agent	cargo handling	917
liner service	providing cargo	917
merchant marine	cargo transport	917
commercial carrier	cargo transportation	917
transportation company	cargo handling	917
common carrier	transportation of goods	917
commercial carrier	cargo shipping	917
commercial carrier	land cargo	917
airport classification	cargo	917
