concept	property	cluster_label
commercial carrier	land	565
cargo handling	land	565
railroad bridge	cement	565
intermodal transportation	land	565
bulk cargo	coal	565
dry bulk cargo	cement	565
freighter	land	565
volume measure	gas	565
navigation light	land	565
turbojet engine	powerplant	565
transportation company	land	565
lighter	charcoal	565
cabotage	land	565
transit terminal	land	565
bulk cargo	gas	565
scale test car	optimizing aerodynamics	566
ship hull	aerodynamic	566
minivan	aerodynamic	566
motor scooter	aerodynamic	566
personal watercraft	aerodynamic	566
cab car	aerodynamic	566
coach railcar	aerodynamic	566
bulkhead	aerodynamic	566
ship hull	aerodynamics	566
scale test car	streamlined body	566
vehicle wheel	aerodynamic	566
glider airplane	aerodynamic	566
bulkhead	aerodynamic	566
scale test car	aerodynamic shape	566
glider airplane	aerodynamic	566
head end car	aerodynamic	566
canal structure	recreation	567
electric device	recreational	567
electronic device	recreational	567
fishing boat	recreational	567
glider airplane	recreational	567
land area	recreational	567
propeller airplane	recreation	567
railway vehicle	recreation	567
shipping channel	recreation	567
motor scooter	recreation	567
land vehicle	recreation	567
land area	recreation	567
canal system	recreation	567
road vehicle	recreational	567
propeller airplane	recreational	567
pier	recreational	567
land area	recreation	567
land vehicle	recreation	567
ship berth	recreation	567
water area	recreation	567
waterway junction	recreation	567
glider airplane	recreational flying	567
propeller airplane	recreational flying	567
rail transportation system	recreational trip	567
radio navigation beacon	land-based	567
full size van	recreational	567
canal	recreational	567
navigation buoy	recreational boating	567
sea lane	recreational boating	567
waterway junction	recreational	567
animal powered vehicle	recreation	567
canal	recreation	567
ship deck	recreational	567
transportation device	recreational	567
water transportation system	recreational	567
unpaved runway	recreational use	567
animal powered vehicle	recreational	567
fishing boat	recreational	567
motor scooter	recreational	567
personal watercraft	recreational	567
pier	recreational	567
watercraft	recreational	567
waterway junction	recreational	567
hopper dredger	reclamation	567
animal powered vehicle	recreational	567
personal watercraft	recreational use	567
fixed bridge	recreational	567
glider airplane	recreational	567
land area	recreational	567
land vehicle	recreational	567
light truck	recreational	567
ship deck	recreation	567
water area	recreation	567
head end car	recreational trip	567
spine car	recreational trip	567
lighter	rechargeable	567
canal	recreational	567
canal lock	recreational	567
canal system	recreational	567
fishing boat	recreational	567
fishing vessel	recreational	567
land vehicle	recreational	567
passenger ship	recreational	567
pier	recreational	567
land vehicle	recreational	567
lighter	recreational	567
mode of transit	recreational	567
fixed bridge	vehicular	567
animal powered vehicle	recreational	567
animal powered vehicle	recreational	567
ship berth	recreational	567
canal	recreation	567
propeller airplane	recreational	567
road vehicle	recreational	567
sea lane	recreational	567
transportation device	recreational	567
unpaved runway	recreational	567
fishing boat	recreational	567
canal lock	recreational boating	567
canal lock gate	recreational boating	567
motor scooter	recreational	567
personal watercraft	recreational	567
personal watercraft	recreation	567
fishing boat	recreational	568
offshore anchorage	recreational use	568
road vehicle	recreational use	568
water transportation system	recreational	568
outfit car	recreational driving	568
outfit car	leisure activity	568
waterway junction	recreation	568
canal system	recreational	568
canal	recreational canal	568
canal system	recreational canal	568
water area	recreation area	568
ship hull	recreation	568
surfaced roadway	recreation	568
transit route	recreation	568
transportation device	recreation	568
transportation system	recreation	568
water area	recreation	568
water transportation system	recreation	568
watercraft	recreation	568
pier	recreation	568
personal watercraft	recreational	568
passenger ship	recreation	568
ship deck	for recreation	568
light truck	recreational use	568
navigation buoy	recreational use	568
canal system	recreation	568
fishing vessel	recreation	568
fixed bridge	recreation	568
water transportation system	recreational use	568
canal structure	recreational use	568
private railcar	recreation	568
propeller airplane	recreational	568
gallery car	recreational	568
animal powered vehicle	recreation	568
animal powered vehicle	recreation	568
body motion	recreation	568
light truck	outdoor recreation	568
pier	for recreation	568
water transportation system	recreational	568
waterway junction	recreational	568
transit route	recreational	568
land area	recreational	568
motor scooter	recreational	568
river port	recreational	568
water transportation system	recreational	568
road vehicle	recreational	568
ship berth	recreational	568
ship cabin	recreational	568
ship hull	recreational	568
surfaced roadway	recreational	568
whaling ship	recreational	568
glider airplane	recreational	568
jet airplane	recreational	568
fishing boat	recreational	568
transportation device	recreational	568
light fixture	decorative	568
air route	recreational	568
airport classification	recreational	568
motor scooter	recreational	568
transportation device	recreational	568
propeller airplane	recreational	568
propeller airplane	recreation	568
rail transportation system	recreation	568
railroad track	recreation	568
road transportation system	recreation	568
road vehicle	recreation	568
ship deck	recreation	568
light truck	recreational	568
local transit system	recreational	568
pier	recreational	568
ship berthing	recreational	568
railroad track	recreational	568
canal system	recreational	568
deck cargo	recreational	568
fishing boat	recreational	568
fishing trawler	recreational	568
fishing vessel	recreational	568
unpaved runway	recreational	568
water transportation system	recreational	568
watercraft	recreational	568
air route	leisure	568
passenger ship	leisure	568
passenger car	leisure	568
outfit car	leisure	568
canal structure	recreation	568
canal lock gate	recreation	568
canal lock	recreation	568
canal	recreation	568
cab car	recreation	568
mode of transit	recreation	568
local transit system	recreation	568
light truck	recreation	568
land vehicle	recreation	568
jet airplane	recreation	568
mode of transit	leisure	568
canal structure	leisure	568
ocean liner	recreation	568
fishing boat	sporting	568
transportation system	leisure	568
transportation schedule	leisure	568
canal system	recreational	568
road transportation system	recreational	568
propeller airplane	recreational	568
pier	recreational spot	568
water transportation system	recreational	568
fishing vessel	recreational fishing	568
fishing trawler	recreational fishing	568
fish factory ship	recreational fishing	568
canal structure	recreational	568
canal	recreational	568
animal powered vehicle	recreational	568
transportation system	recreational	568
road vehicle	leisure	568
passenger railway car	recreation	568
waterway junction	recreational use	568
glider airplane	recreational use	568
canal system	recreational use	568
personal watercraft	recreational	568
passenger ship	recreational	568
mode of transit	recreational	568
personal watercraft	leisure	568
ship deck	recreational use	568
fishing vessel	recreational	568
glider airplane	recreational	568
port city	cruises	569
port city	beach activities	569
passenger ship	recreational activities	569
port city	water sports	569
passenger ship	leisure	569
passenger ship	recreational	569
passenger ship	recreational	569
passenger ship	entertainment	569
air route	monthly	570
air route	weekly	570
air route	daily	570
personal watercraft	fishing	571
coach railcar	business travel	571
full size van	travelling	571
outfit car	parking	571
lighter	cooking	571
hangar bay	space exploration	571
rail transportation system	business travel	571
private railcar	business travel	571
water area	fishing	571
organic object	food	571
shipping channel	fishing	571
dry bulk cargo	food	571
rolling stock	entertainment	571
surfaced roadway	parking	571
navigation buoy	fishing	571
canal	fishing	571
land area	housing	571
hoisting device	entertainment	571
navigation	travel	571
lighter	camping	571
full size van	camping	571
transitway	traveling	571
sea lane	fishing	571
electronic device	entertainment	571
road junction	driving	571
private railcar	personal travel	571
motor scooter	touring	571
coach railcar	touring	571
cargo manifest	tracking	571
vehicle wheel	driving	571
aid to navigation	space travel	571
animal powered vehicle	travel	571
full size van	travel	571
waterway junction	fishing	571
outfit car	driving	571
petroleum product	driving	571
hangar bay	research	571
single traffic lane	driving	571
surfaced roadway	driving	571
traffic light	driving	571
transitway	driving	571
electric device	entertainment	571
scale test car	research	571
offshore support ship	research	571
motor scooter	touring	571
animal powered vehicle	entertainment	571
vehicle wheel	parking	571
single traffic lane	parking	571
flight deck	air travel	572
deck cargo	travel	572
flight deck	travel	572
flight schedule	travel	572
ocean liner	travel	572
passenger railway car	travel	572
passenger ship	travel	572
aid to navigation	traveling	572
coach railcar	traveling	572
arriving	vacation	572
transportation system	traveling	572
arriving	holiday	572
road transportation system	travel	572
taking off	travel	572
mode of transit	travel	572
navigation	travel	572
private railcar	travel	572
terminal building	air travel	572
railway vehicle	excursion	572
ocean liner	vacation	572
passenger ship	vacation	572
private railcar	vacation	572
transportation schedule	vacation	572
gallery car	vacation	572
mode of transit	vacation	572
gallery car	travel	572
international airport	travel	572
jet airplane	travel	572
ocean liner	cruise	572
transportation system	touring	572
transportation system	travelling	572
mode of transit	travelling	572
transportation schedule	traveling	572
transportation device	traveling	572
transit terminal	traveling	572
transit route	traveling	572
taking off	traveling	572
road transportation system	traveling	572
private railcar	traveling	572
passenger railway car	traveling	572
coach railcar	travel	572
flight schedule	travelling	572
arriving	vacationing	572
passenger ship	cruise	572
body motion	travel	572
arriving	travel	572
air route	travel	572
transportation schedule	trip	572
pier	boating	572
train station	travel	572
commercial airport	travel	572
navigation	traveling	572
mode of transit	traveling	572
gallery car	traveling	572
flight schedule	traveling	572
arriving	traveling	572
transportation schedule	travel	572
transportation device	travel	572
navigation	azimuth	573
navigation	latitude and longitude	573
navigation	declination	573
navigation	latitude	573
navigation	longitude	573
managing	decision-making	574
intentional process	problem-solving	574
managing	problem-solving	574
ship agent	problem-solving	574
managing	decision-making	574
commercial agent	problem-solving	574
intentional process	problem-solving	574
guiding	problem-solving	574
ship agent	problem-solving	574
managing	problem-solving	574
vehicle crew	problem-solving skills	574
intentional process	problem-solving	574
managing	problem solving	574
air traffic control procedure	problem-solving	574
managing	problem-solving	574
managing	problem-solving	574
vehicle crew	problem-solving	574
ship agent	problem-solving	574
organizational process	problem-solving	574
commercial agent	problem-solving	574
managing	problem solving	574
ship agent	problem solving	574
guiding	problem-solving	574
managing	problem-solving	574
managing	problem solving	574
air traffic control procedure	problem-solving	574
legal charge	government	575
legal charge	law enforcement	575
legal charge	court	575
maritime blockade	coalition	575
legal charge	judge	575
trade embargo	international organization	575
trade embargo	government	575
maritime blockade	country	575
maritime blockade	organization	575
moving violation	police officer	576
organizational process	employee	576
arriving	traveler	576
managing	manager	576
managing	team leader	576
transportation system	individual	576
organizational process	employee	576
organizational process	manager	576
crew list	supervisor	576
managing	supervisor	576
managing	leader	576
arriving	tourist	576
managing	supervisor	576
crew list	supervisor	576
organizational process	employee	577
managing	team leader	577
vehicle crew	engineer	577
organizational process	worker	577
merchant marine	steward	577
organizational process	supervisor	577
managing	supervisor	577
organizational process	manager	577
merchant marine	strategic	577
commercial agent	customer service	577
merchant marine	engineer	577
organizational process	team member	577
organizational process	team leader	577
managing	business owner	577
organizational process	stakeholder	577
department of transportation	research	577
commercial agent	communication	577
organizational process	leader	577
managing	project manager	577
crew list	support staff	578
passenger railway car	executive	578
military watercraft	patrol	578
transportation authority	maintainer	578
contract carrier	supplier	578
managing	manager	578
offshore support ship	maintenance	578
guiding	teacher	578
managing	leader	578
vehicle crew	driver	578
managing	project manager	578
commercial agent	supplier	578
guiding	coach	578
crew list	team member	578
commercial agent	marketing	578
managing	team leader	578
commercial agent	marketing	578
military watercraft	defense	578
guiding	leader	578
head end car	leader	578
managing	supervisor	578
commercial agent	buyer	578
crew list	leader	578
vehicle crew	maintenance personnel	578
managing	boss	578
managing	director	579
arriving	student	579
managing	team leader	579
crew list	manager	579
guiding	teacher	579
managing	client	579
managing	boss	579
managing	manager	579
managing	team member	579
keeping	organization	579
transportation device	jet engine	580
jet airplane	jet-powered	580
jet airplane	turbine engine	580
military watercraft	jet	580
propeller airplane	single engine	580
jet airplane	turbofan	580
jet airplane	jet engine	580
jet airplane	jet engine	580
turboprop airplane	jet turbine	580
transportation device	jet	580
turboprop airplane	jet turbine	580
personal watercraft	jet	580
jet airplane	turbojet	580
turboprop airplane	jet engine	580
radar facility	medium	581
propeller airplane	medium	581
radio navigation beacon	medium range	581
propeller airplane	short to medium	581
radar facility	medium range	581
radar or sonar	medium range	581
jet airplane	medium range	581
offshore supply ship	medium	581
offshore support ship	medium	581
radar	medium	581
turboprop airplane	medium	581
electronic signalling	light	581
radar or sonar	medium	581
research ship	medium	581
turboprop airplane	medium	581
military watercraft	medium	581
jet airplane	medium	581
signalling	light	581
electric motor	medium	581
propeller airplane	medium range	581
turboprop airplane	short to medium	581
turboprop airplane	intermediate	581
turboprop airplane	medium to long	581
unpaved runway	small airports	582
turboprop airplane	small airports	582
unpaved runway	small airport	582
unpaved runway	small airports	582
unpaved runway	small airfield	582
paved runway	runway	583
flight deck	airbase	583
paved runway	airbase	583
flight deck	hangar	583
jet engine	aircraft	583
flight deck	aircraft	583
radar facility	weather station	583
railway vehicle	maintenance depot	583
jet engine	airplane	583
radio navigation beacon	on airfield	583
signalling	airport	583
jet airplane	hangar	583
unpaved runway	military base	583
radar facility	military base	583
paved runway	military base	583
flight deck	military base	583
paved runway	airfield	583
vehicle wheel	airplane	583
jet airplane	runway	583
organic compound	cosmetics	584
organic compound	cosmetic	584
organic compound	cosmetics	584
organic compound	cosmetics	584
organic compound	biological processes	585
organic compound	biological synthesis	585
organic compound	biological	585
organic compound	chemical reactions	585
etiologic agent	mutagenesis	585
organic compound	chemical synthesis	585
etiologic agent	replication	585
organic compound	enzymatic reactions	585
organic compound	synthetic	585
organic compound	chemical	585
organic compound	chemical reaction	585
signalling	chemical reaction	585
organic compound	chemical synthesis	585
cargo manifest	software	585
atmospheric region	ionosphere	586
atmospheric region	thermosphere	586
atmospheric region	exosphere	586
atmospheric region	mesosphere	586
atmospheric region	mesosphere	586
atmospheric region	stratosphere	586
atmospheric region	thermosphere	586
atmospheric region	troposphere	586
atmospheric region	exosphere	586
atmospheric region	exobase	587
atmospheric region	stratosphere	587
atmospheric region	troposphere	587
atmospheric region	stratosphere	587
atmospheric region	magnetosphere	587
atmospheric region	thermosphere	587
atmospheric region	tropopause	587
atmospheric region	stratosphere	587
atmospheric region	exosphere	587
atmospheric region	ionosphere	587
atmospheric region	magnetosphere	587
atmospheric region	troposphere	587
atmospheric region	mesopause	587
atmospheric region	mesosphere	587
atmospheric region	stratopause	587
atmospheric region	exosphere	587
atmospheric region	troposphere	587
atmospheric region	mesosphere	587
atmospheric region	stratosphere	587
atmospheric region	ionosphere	587
atmospheric region	very high	588
port crane	very tall	588
railroad bridge	can be very tall	588
fixed bridge	very tall	588
traffic light	typically tall	588
fixed bridge	very high	588
traffic light	tall	588
aid to navigation	tall	588
traffic light	interchange	589
single traffic lane	interchange	589
traffic control process	intersections	589
transit stop	interchange	589
traffic signal	interchange	589
traffic signal	intersection	589
traffic signal	intersections	589
traffic light	intersections	589
traffic signal	at intersections	589
traffic light	street corners	589
traffic signal	street corners	589
multiple track railway	busy intersections	589
traffic control process	junctions	589
traffic light	intersections	589
traffic signal	intersections	589
traffic control process	intersections	589
railway junction	intersection	590
railway junction	crossing	590
traffic control process	intersection	590
traffic signal	intersection	590
road junction	intersection	590
portable bridge	event space	590
railway junction	intersection	590
road junction	regulated	591
sea lane	regulated	591
shipping channel	regulated	591
shipping lane	regulated	591
transportation system	shared	591
commercial shipping	regulated	591
canal system	government regulated	591
container terminal	regulated	591
port facility	regulated	591
railway junction	regulated	591
rail transportation system	regulated	591
road junction	controlled	591
chemical tanker ship	regulated	591
petroleum product pipeline	regulated	591
shipping channel	managed	591
transitway	regulated	591
transportation system	regulated	591
cargo handling	regulated	591
shipping channel	protected	591
railway junction	controlled	591
air route	regulated	591
department of transportation	managed	591
international airport	regulated	591
road junction	unregulated	592
road junction	unregulated	592
air route	unregulated	592
railway junction	uncontrolled	592
road junction	partially regulated	592
maritime blockade	ethically questionable	592
ship berth	maintained by workers	592
railway junction	unregulated	592
transportation system	unregulated	592
organizational process	decentralized	592
deepwater port	highly regulated	592
road junction	uncontrolled	592
transportation system	unregulated	592
railway junction	uncontrolled	592
road junction	uncontrolled	592
passenger car	road trip	593
outfit car	road trip	593
passenger car	long road trip	593
minivan	road trips	593
full size van	family road trip	593
full size van	road trip	593
minivan	road trip	593
motor scooter	weekend ride	593
vehicle crew	road trip	593
keeping	security	594
keeping	for safety	594
keeping	safety	594
moving violation	inattention	594
keeping	for organization	594
keeping	for protection	594
keeping	conservation	594
navigation light	for safety	594
keeping	protection	594
keeping	organization	594
international airport	ensuring safety	595
regulatory process	safety	595
ship hatch	communication	595
petroleum product pipeline	environmental protection	595
commercial airport	safety	595
railroad company	safety	595
material handling equipment	environmental safety	595
port facility	safety	595
regulatory process	safety	595
vehicle crew	safety	595
transportation system	safety	595
rail transportation system	maintenance	595
transportation system	maintenance	595
vehicle crew	safety	595
flight deck	risk assessment	595
regulatory process	safety	595
traffic control process	safe travel	596
government organization	social justice	596
regulatory process	public safety	596
government organization	social welfare	596
department of transportation	safety	596
railroad company	safety	596
transportation authority	economic growth	596
regulatory process	safety	596
government organization	economic growth	596
transportation authority	public safety	596
department of transportation	safety	596
regulatory process	economic growth	596
government organization	public safety	596
cargo handling	safety	596
government organization	national security	596
moving violation	public safety	596
government organization	international cooperation	596
government organization	environmental protection	596
regulatory process	environmental protection	596
regulatory process	consumer protection	596
government organization	national defense	596
transportation authority	safety	596
traffic control process	safety	596
government organization	national security	596
government organization	economic development	596
transportation company	safety	596
fuel tank	critical for safety	597
crew list	critical for safety	597
traffic signal	safety	597
shipping channel	safety considerations	597
shipping channel	safety	597
petroleum product pipeline	important for safety	597
petroleum product pipeline	important for environment	597
traffic signal	safety	597
traffic light	safety	597
unpaved runway	challenging	597
sea lane	safety	597
bulkhead	safety	597
taking off	crucial	597
railway junction	important	597
track gauge	maintaining safety standards	597
ship hull	safety	597
ship hold	designed for stability	597
sea lane	safe navigation	597
track gauge	safety	597
moving violation	safety	597
road transportation system	safety	597
bulkhead	important in emergency situations	597
traffic light	public safety	597
intentional process	efficiency	598
sea lane	efficiency	598
common carrier	convenience	598
ship hull	stability	598
traffic light	efficiency	598
track gauge	efficiency	598
shipping channel	efficiency	598
ship hull	efficiency	598
refrigerated compartment	convenience	598
track gauge	compatibility	598
intentional process	effectiveness	598
traffic signal	efficiency	598
traffic signal	efficiency	598
cargo handling	efficient	598
bulk cargo	efficient	598
traffic signal	convenience	598
liner service	efficient	598
multiple track railway	efficient	599
liner service	efficient	599
passenger railway car	convenience	599
electric device	productivity	599
ship hull	stability	599
shipping channel	efficiency	599
electronic device	productivity	599
turbojet engine	efficiency	600
jet engine	efficiency	600
jet engine	efficient	600
rocket engine	efficiency	600
rocket engine	efficiency	600
ship hull	speed	600
turbojet engine	efficiency	600
ship hull	efficiency	600
jet engine	efficiency	600
ship hull	cost	600
regulatory process	efficiency	601
transportation company	profitability	601
railroad company	efficiency	601
regulatory process	efficiency	601
traffic control process	efficiency	601
transportation authority	efficiency	601
organizational process	effectiveness	601
transportation company	efficiency	601
traffic control process	convenience	601
transportation authority	convenience	601
managing	effectiveness	601
organizational process	effectiveness	601
air traffic control procedure	efficiency	601
managing	quality	601
organizational process	efficiency	601
organizational process	achieving efficiency	601
cargo handling	efficient	601
department of transportation	efficiency	601
cargo handling	efficient	601
organizational process	quality	601
regulatory process	quality	601
common carrier	efficiency	601
cargo handling	efficiency	601
department of transportation	convenience	601
transportation company	efficient use of resources	601
railroad company	profit	601
air traffic control procedure	efficiency	601
containerization	efficiency	601
organizational process	efficiency	601
organizational process	achieve efficiency	601
cargo handling	efficiency	601
traffic control process	efficiency	601
organizational process	efficiency	601
managing	efficiency	601
air traffic control center	communication systems	602
air traffic control procedure	communication systems	602
air traffic control tower	communication systems	602
fishing vessel	communication device	602
ship cabin	communication device	602
fire boat	communications equipment	602
air traffic control tower	communication equipment	602
flight deck	communication equipment	602
air traffic control center	communication systems	602
air traffic control procedure	communication devices	602
air traffic control tower	communication devices	602
emergency road vehicle	communication devices	602
emergency vehicle	communication devices	602
flight deck	communication devices	602
vehicle crew	communication devices	602
flight deck	communication systems	602
air traffic control procedure	communication systems	602
air traffic control procedure	communication systems	602
air traffic control tower	communication equipment	602
cable ship	communication equipment	602
emergency vehicle	communication equipment	602
fire boat	communication systems	602
air traffic control procedure	communication devices	602
air traffic control center	communication devices	602
vehicle crew	communication devices	602
air traffic control procedure	communication equipment	602
flight deck	radio communication equipment	602
vehicle crew	communications device	602
air traffic control procedure	communication equipment	602
ship compartment	communication equipment	602
fire boat	communication equipment	602
flight deck	communication equipment	602
air traffic control center	communication equipment	602
signalling	cell communication	603
cable ship	communications	603
signalling	electronics	603
signalling	mobile phones	603
signalling	communications	603
electronic signalling	telecommunications	603
signalling	communication systems	603
signalling	telecommunications	603
electronic signalling	telecommunications	603
signalling	telecommunication	603
electronic signalling	telecommunications	603
cable ship	telecommunications	603
cable ship	telegraphy	603
electronic signalling	telecommunication	603
cable ship	telecommunications	603
cable ship	telecommunications	603
signalling	telecommunications	603
electrical signalling	communications systems	603
electrical signalling	communication systems	603
electronic signalling	smartphone	603
keeping	preservation	604
ship berth	protection	604
trade embargo	protection	604
keeping	preservation of relationships	604
keeping	preservation	604
keeping	to preserve value	604
keeping	conservation	604
private railcar	celebrations	604
legal charge	rehabilitation	604
keeping	to preserve	604
body motion	self-defense	604
ship register	record keeping	604
keeping	preservation for future	604
body motion	self-expression	604
government organization	protection	604
keeping	preservation of resources	604
keeping	for safekeeping	604
keeping	to preserve	604
ocean liner	preserved	604
keeping	preservation	604
spine car	heritage preservation	604
fish factory ship	preserving	604
keeping	preservation	604
keeping	preservation of value	604
keeping	preservation of knowledge	604
keeping	for preservation	604
gallery car	public display	604
ore carrier ship	resource extraction	604
gallery car	cultural experience	604
internal attribute	self-awareness	604
gallery car	preserving art	604
keeping	longevity	604
drilling ship	resource extraction	604
keeping	preserving something	604
private railcar	celebration	604
fire boat	protection	604
body motion	balance	604
hangar bay	protection	604
keeping	protection	604
offshore anchorage	protection	604
dining car	refreshment	604
containerization	preservation	604
keeping	preservation	604
refrigerated compartment	preservation	604
volume measure	estimated	605
keeping	hiding	605
keeping	organization	605
keeping	protecting	605
keeping	labeling	605
etiologic agent	invasion	605
keeping	caring	605
keeping	shelter	605
keeping	shielding	605
keeping	protection	605
body motion	style	605
port embargo	prohibition	605
keeping	dryness	605
body motion	styleless	605
keeping	management	605
keeping	conservation	605
port embargo	restriction	605
keeping	care	605
managing	reporting	605
keeping	custody	605
maritime blockade	patrols	605
keeping	curation	605
attaching	weak	605
volume measure	conversion	605
keeping	database	605
shipping lane	connecting ports	606
railcar carrier ship	connecting ports	606
liner service	connect ports	606
shipping lane	connect ports	606
sea lane	connecting ports	606
shipping lane	to connect ports	606
vehicle carrier ship	supplying ports	606
railway junction	connecting tracks	606
sea lane	connecting ports	606
liner service	connecting ports	606
shipping lane	connecting ports	606
liner service	connecting ports	606
water transportation system	connecting ports	606
shipping channel	connecting ports	606
transit terminal	connect routes	606
general cargo ship	supplying ports	606
fuel tank	to engine	606
liner service	connecting ports	606
transit stop	shelter	607
transitway	interchange	607
transitway	lanes	607
transit stop	lanes	607
road transportation system	intersection	607
transitway	interchanges	607
transitway	interchange	607
surfaced roadway	interchange	607
international airport	ramp	607
road transportation system	interchanges	607
traffic control process	intersections	607
road transportation system	intersections	607
transitway	junction	607
petroleum tanker ship	piracy	608
shipping lane	piracy	608
merchant marine	piracy	608
water transportation system	piracy	608
commercial shipping	piracy	608
sea lane	piracy	608
shipping lane	piracy	608
shipping lane	piracy	608
commercial shipping	piracy	608
ship berthing	piracy	608
shipping lane	piracy	608
maritime blockade	pirates	608
shipping lane	piracy	608
international airport	parking	609
commercial airport	parking	609
parking garage	valet parking	609
road transportation system	parking	609
parking garage	free parking	609
transportation authority	parking enforcement	609
parking garage	limited parking spots	609
road transportation system	parking	609
train station	parking	609
transitway	parking	609
train station	parking	609
parking garage	paid parking	609
surfaced roadway	parking	609
international airport	car rental	610
transit stop	bike parking	610
transit stop	bike storage	610
transit terminal	taxi stand	610
train station	lockers	610
transit stop	bike rack	610
parking garage	valet parking	610
airport classification	parking	610
transit terminal	parking	610
transit terminal	car rental	610
international airport	currency exchange	610
parking garage	free parking	610
transit terminal	car parking	610
train station	taxi stand	610
international airport	car parking	610
international airport	charging station	610
transit terminal	lockers	610
transit stop	taxi stand	610
commercial airport	car rentals	610
train station	parking	610
water transportation system	paddle-powered	611
parking garage	coin-operated	611
glider airplane	pilot-operated	611
transportation system	driver assisted	611
offshore support ship	tug-assisted	611
road junction	signal-controlled	611
hopper dredger	cable-controlled	611
propeller airplane	pilot controlled	611
hopper dredger	cable-operated	611
glider airplane	pilot-controlled	611
fishing trawler	crew-operated	611
cab car	driver-operated	611
transportation system	human powered	611
material handling equipment	semi-automatic	611
sport utility vehicle	daily driving	612
minivan	daily driving	612
spine car	daily driving	612
minivan	daily driving	612
passenger car	city driving	612
sport utility vehicle	daily driving	612
minivan	daily driving	612
light truck	daily driving	612
sport utility vehicle	daily driving	612
outfit car	daily driving	612
sport utility vehicle	daily driving	612
sport utility vehicle	daily driving	612
light truck	daily driving	612
turboprop airplane	pilatus	613
turboprop airplane	pilatus	613
turboprop airplane	de havilland canada dhc-6	613
turboprop airplane	beechcraft	613
relational attribute	primary key	614
relational attribute	foreign key	614
relational attribute	composite key	614
relational attribute	primary key	614
relational attribute	unique key	614
relational attribute	candidate key	614
relational attribute	unique	614
relational attribute	primary key	615
relational attribute	foreign key	615
relational attribute	composite key	615
relational attribute	unique key	615
relational attribute	primary key	616
relational attribute	foreign key	616
relational attribute	foreign key	616
relational attribute	foreign key	616
relational attribute	identifying	617
internal attribute	to predict	617
internal attribute	to identify	617
navigation light	to guide	617
internal attribute	to analyze	617
relational attribute	to identify unique entity	617
relational attribute	to filter	617
relational attribute	to categorize	617
relational attribute	to identify data	617
relational attribute	to identify	617
relational attribute	to define	617
relational attribute	to distinguish	617
internal attribute	to define	617
relational attribute	to identify entities	617
relational attribute	to describe	617
internal attribute	to describe	617
relational attribute	identifying records	617
navigation light	to indicate	617
internal attribute	to define identity	617
single traffic lane	distinct	618
relational attribute	independent	618
head end car	unique appearance	618
dining car	unique	618
gallery car	unique	618
organic object	unique	618
animal powered vehicle	unique	618
arriving	unexpected	618
single traffic lane	exclusive	618
port city	diverse	618
head end car	distinctive	618
private railcar	exclusive	618
relational attribute	unique	618
waterway junction	unique	618
internal attribute	unique	618
head end car	unique	618
crane ship	rarely seen	618
set or class	non-unique	619
relational attribute	non-nullable	619
relational attribute	non-null	619
relational attribute	non-unique	619
relational attribute	non-unique	619
relational attribute	non-repeating	619
mass measure	non-linear	619
relational attribute	non-unique	619
relational attribute	can have multiple values	619
partial container ship	partially empty	619
commercial airport	shopping	620
terminal building	shopping	620
international airport	shopping	620
international airport	retail	620
material handling equipment	retail store	620
commercial airport	retail shopping	620
commercial airport	retail	620
commercial airport	retail shops	620
terminal building	retail shops	620
terminal building	travel agencies	620
private railcar	custom-built	621
internal attribute	inherited	621
etiologic agent	animal contact	621
organic object	synthetic	621
organic object	farmed	621
organic object	collected from wild	621
organic object	natural	621
organic compound	natural	621
organic object	plant	621
organic compound	synthetic	621
etiologic agent	synthetic	621
organic object	from earth	621
bulk cargo	mineral	621
organic object	earth	621
organic object	natural environment	621
etiologic agent	environmental	621
organic object	animal	621
organic object	biological	621
signalling	biological	621
etiologic agent	animal	621
etiologic agent	environment	621
organic object	plant-based	621
petroleum product	natural resource	621
organic object	from plant	621
dry bulk cargo	natural	621
etiologic agent	natural	621
organic object	nature	621
petroleum product	natural gas	621
petroleum product	natural source	621
etiologic agent	plant	621
organic object	made	622
attribute	definition	622
etiologic agent	unknown	622
radar	research	622
organic object	grown	622
organic object	found	622
internal attribute	developed	622
internal attribute	learned	622
organic object	created	622
organic object	produced	622
organic object	developed	622
organic object	living	622
organic object	wild	622
petroleum product	well	622
organic object	alive	622
bulk cargo	well	622
attribute	perception	622
deck crane	fixed or mobile	623
set or class	fixed or dynamic	623
navigation light	fixed or rotating	623
deck crane	manual or automated	623
deck crane	fixed or rotating	623
set or class	fixed or dynamic	623
set or class	exclusive or inclusive	623
ship berth	temporary	624
train station	temporary	624
aid to navigation	stationary	624
gallery car	stationary	624
ship deck	fixed	624
arriving	early	624
radio navigation beacon	fixed	624
air route	fixed	624
fixed bridge	fixed	624
air route	temporary	624
dining car	temporary	624
navigation light	fixed	624
sea lane	fixed	624
set	fixed	624
set or class	fixed	624
ship berth	fixed	624
light fixture	fixed	624
mode of transit	fixed	624
vehicle registration	fixed	624
traffic control process	fixed	624
navigation light	fixed position	624
ship berth	fixed structure	624
set or class	static	624
railroad bridge	fixed	624
ship berthing	fixed	624
shipping lane	fixed	624
port crane	fixed	624
organizational process	unstructured	624
intentional process	directed	624
standard gauge railway	used globally	625
organizational process	documented	625
relational attribute	optional	625
