****** Processing facet_no: 0, facet: industry, facet_count: 39 ******
property 	 cluster_label
mechanized 	 -1
computerized 	 -1
no engine 	 -1
pilot-powered 	 -1
dependent on wind 	 -1
electronic 	 -1
mechanical 	 -1
oceanic 	 -1
coastal 	 -1
combustion 	 -1
electrical 	 -1
lifted 	 -1
lowered 	 -1
pumped 	 -1
hydraulic 	 -1
automatic 	 -1
driving 	 -1
parking 	 -1
traffic management 	 -1
speed limit 	 -1
traffic enforcement 	 -1
electricity powered 	 -1
manual control 	 -1
automated 	 -1
electricity 	 -1
diesel 	 -1
hybrid 	 -1
port-based 	 -1
international trade 	 -1
scheduling 	 -1
route planning 	 -1
operated by crew 	 -1
requires maintenance 	 -1
subject to regulations 	 -1
publicly owned 	 -1
privately operated 	 -1
24/7 service 	 -1
limited hours 	 -1
opening and closing 	 -1
locking and unlocking 	 -1
24/7 	 -1
seasonal 	 -1
weather dependent 	 -1
****** Finished processing facet: operation ******


****** Processing facet_no: 19, facet: safety features, facet_count: 10 ******
property 	 cluster_label
containment systems 	 -1
emergency response plans 	 -1
warning lights 	 -1
caution signs 	 -1
emergency response 	 -1
seatbelt 	 -1
airbag 	 -1
crash test 	 -1
safety rating 	 -1
speed limit enforcement 	 -1
****** Finished processing facet: safety features ******


****** Processing facet_no: 20, facet: environmental impact, facet_count: 23 ******
property 	 cluster_label
pollution risk 	 -1
hazardous cargo 	 -1
pollution 	 -1
habitat destruction 	 -1
contributes to climate change 	 -1
pollutes air and water 	 -1
contributes to air pollution 	 -1
ecological damage 	 -1
conservation 	 -1
minimized noise 	 -1
minimized pollution 	 -1
air pollution 	 -1
noise pollution 	 -1
greenhouse gas emissions 	 -1
traffic congestion 	 -1
parking space 	 -1
low carbon footprint 	 -1
reduced air pollution 	 -1
high 	 -1
low 	 -1
neutral 	 -1
****** Finished processing facet: environmental impact ******


****** Processing facet_no: 21, facet: amenities, facet_count: 11 ******
property 	 cluster_label
tables 	 -1
chairs 	 -1
kitchen 	 -1
bar 	 -1
air conditioning 	 -1
tv 	 -1
mini-bar 	 -1
coffee maker 	 -1
food and drinks 	 -1
entertainment 	 -1
comfortable seating 	 -1
****** Finished processing facet: amenities ******


****** Processing facet_no: 22, facet: importance, facet_count: 27 ******
property 	 cluster_label
strategic 	 -1
commercial 	 -1
logistical 	 -1
economic 	 -1
environmental 	 -1
critical for global trade 	 -1
increasingly important for energy transport 	 -1
recreational 	 -1
environmentally sensitive 	 -1
serious 	 -1
minor 	 -1
ensuring maritime safety 	 -1
facilitating navigation 	 -1
protecting marine life 	 -1
high 	 -1
crucial 	 -1
vital 	 -1
****** Finished processing facet: importance ******


****** Processing facet_no: 23, facet: maintenance, facet_count: 42 ******
property 	 cluster_label
regular 	 -1
infrequent 	 -1
dependent on usage 	 -1
regularly cleaned 	 -1
inspected 	 -1
maintained 	 -1
regular inspections 	 -1
repair work 	 -1
replacement 	 -1
occasional repairs 	 -1
regular inspection 	 -1
repair 	 -1
minimal 	 -1
none 	 -1
regular maintenance 	 -1
electric maintenance 	 -1
periodically resurfaced 	 -1
critical 	 -1
software updates 	 -1
complex repair 	 -1
regularly maintained 	 -1
well-maintained 	 -1
infrastructure 	 -1
updated regularly 	 -1
maintained by authorities 	 -1
accurate records 	 -1
regularly checked 	 -1
emptied and cleaned 	 -1
neglected 	 -1
regular oil changes 	 -1
filter replacements 	 -1
****** Finished processing facet: maintenance ******


****** Processing facet_no: 24, facet: equipment, facet_count: 37 ******
property 	 cluster_label
aircraft instruments 	 -1
navigation systems 	 -1
communication devices 	 -1
radar 	 -1
communication systems 	 -1
cranes 	 -1
tractors 	 -1
forklifts 	 -1
containers 	 -1
trailers 	 -1
medical supplies 	 -1
fire hoses 	 -1
lights and sirens 	 -1
tugs 	 -1
fueling systems 	 -1
sonar 	 -1
submarine 	 -1
laboratory 	 -1
sensors 	 -1
vehicle 	 -1
tools 	 -1
communication device 	 -1
nets 	 -1
traps 	 -1
processors 	 -1
hoists 	 -1
pipes 	 -1
drilling rig 	 -1
cable 	 -1
generator 	 -1
computer systems 	 -1
****** Finished processing facet: equipment ******


****** Processing facet_no: 25, facet: crew roles, facet_count: 3 ******
property 	 cluster_label
pilot 	 -1
co-pilot 	 -1
air traffic controller 	 -1
****** Finished processing facet: crew roles ******


****** Processing facet_no: 26, facet: regulations, facet_count: 17 ******
property 	 cluster_label
aviation laws 	 -1
safety protocols 	 -1
standard operating procedures 	 -1
government oversight 	 -1
licensing 	 -1
safety standards 	 -1
traffic rules 	 -1
licensing regulations 	 -1
international law 	 -1
environmental regulations 	 -1
safety 	 -1
environmental 	 -1
customs 	 -1
regulated by maritime authorities 	 -1
subject to international regulations 	 -1
****** Finished processing facet: regulations ******


****** Processing facet_no: 27, facet: category, facet_count: 11 ******
property 	 cluster_label
mode of transportation 	 -1
train 	 -1
railway vehicle 	 -1
icao 	 -1
iata 	 -1
civil aviation 	 -1
hazardous materials 	 -1
flammable 	 -1
toxic 	 -1
vehicle 	 -1
transportation 	 -1
****** Finished processing facet: category ******


****** Processing facet_no: 28, facet: used for, facet_count: 135 ******
property 	 cluster_label
daily commute 	 -1
long-distance travel 	 -1
goods transportation 	 -1
storing goods 	 -1
loading cargo 	 -1
unloading cargo 	 -1
passenger transport 	 -1
freight transport 	 -1
commuting 	 -1
cloud computing 	 -1
devops 	 -1
microservices 	 -1
mining industry 	 -1
economic trade 	 -1
moving goods 	 -1
supply chain 	 -1
international trade 	 -1
measuring liquids 	 -1
measuring solids 	 -1
calculating capacity 	 -1
carrying people 	 -1
tourist ride 	 -1
recreation 	 -1
fishing 	 -1
transportation 	 -1
sailing 	 -1
medical emergencies 	 -1
firefighting 	 -1
law enforcement 	 -1
family transportation 	 -1
road trips 	 -1
daily errands 	 -1
supporting offshore oil rigs 	 -1
providing supplies 	 -1
accommodating personnel 	 -1
driving 	 -1
steering 	 -1
braking 	 -1
reducing congestion 	 -1
increasing efficiency 	 -1
shipping 	 -1
cruise 	 -1
military 	 -1
aircraft navigation 	 -1
marine navigation 	 -1
land vehicle navigation 	 -1
flying 	 -1
navigating 	 -1
flood control 	 -1
fighting fires 	 -1
rescue operations 	 -1
emergency medical services 	 -1
maintenance 	 -1
construction 	 -1
reclamation 	 -1
carrying goods 	 -1
plowing fields 	 -1
trains 	 -1
railway infrastructure 	 -1
standardization 	 -1
measuring weight of ships 	 -1
calculating cargo capacity 	 -1
estimating ship size 	 -1
racing 	 -1
carrying cargo 	 -1
logistics 	 -1
assisting larger boats 	 -1
rescue 	 -1
salvage 	 -1
marine operations 	 -1
harbor maintenance 	 -1
construction projects 	 -1
communication 	 -1
control 	 -1
data transfer 	 -1
loading 	 -1
unloading 	 -1
warfare 	 -1
peacekeeping 	 -1
search and rescue 	 -1
tourist attraction 	 -1
drinking 	 -1
swimming 	 -1
boating 	 -1
long-distance hauling 	 -1
construction work 	 -1
logging 	 -1
shipping goods 	 -1
carrying supplies 	 -1
research and development 	 -1
testing new technologies 	 -1
evaluating environmental impact 	 -1
global trade 	 -1
international shipping 	 -1
tourism 	 -1
business travel 	 -1
moving 	 -1
camping 	 -1
worksite 	 -1
family road trip 	 -1
weekend rides 	 -1
long distance travel 	 -1
safety of mariners 	 -1
preventing collisions 	 -1
regional flights 	 -1
cargo transport 	 -1
military operations 	 -1
road trip 	 -1
business meetings 	 -1
marine firefighting 	 -1
emergency response 	 -1
****** Finished processing facet: used for ******


****** Processing facet_no: 29, facet: located at, facet_count: 21 ******
property 	 cluster_label
railway station 	 -1
railway yard 	 -1
tracks 	 -1
offshore oil and gas fields 	 -1
port 	 -1
sea 	 -1
vehicle 	 -1
road 	 -1
garage 	 -1
repair shop 	 -1
parking lot 	 -1
highway 	 -1
city street 	 -1
ocean 	 -1
coast 	 -1
around earth 	 -1
above earth 	 -1
near earth 	 -1
****** Finished processing facet: located at ******


****** Processing facet_no: 30, facet: component, facet_count: 25 ******
property 	 cluster_label
tractor unit 	 -1
trailer 	 -1
cargo 	 -1
engine 	 -1
locomotive 	 -1
carriage 	 -1
wagon 	 -1
rim 	 -1
tire 	 -1
hubcap 	 -1
spoke 	 -1
combustion chamber 	 -1
nozzle 	 -1
fuel pump 	 -1
rail 	 -1
tie 	 -1
ballast 	 -1
turbine 	 -1
compressor 	 -1
cable 	 -1
pulley wheel 	 -1
motor 	 -1
control system 	 -1
****** Finished processing facet: component ******


****** Processing facet_no: 31, facet: operational context, facet_count: 4 ******
property 	 cluster_label
highway 	 -1
freight transport 	 -1
commerce 	 -1
logistics 	 -1
****** Finished processing facet: operational context ******


****** Processing facet_no: 32, facet: responsibility, facet_count: 20 ******
property 	 cluster_label
operating aircraft 	 -1
maintaining equipment 	 -1
serving passengers 	 -1
ensuring safety 	 -1
regulating traffic 	 -1
maintaining roads 	 -1
issuing licenses 	 -1
shipper 	 -1
carrier 	 -1
receiver 	 -1
logistics provider 	 -1
safety 	 -1
maintenance 	 -1
route planning 	 -1
task 	 -1
project 	 -1
team 	 -1
individual 	 -1
group 	 -1
organization 	 -1
****** Finished processing facet: responsibility ******


****** Processing facet_no: 33, facet: role, facet_count: 14 ******
property 	 cluster_label
leader 	 -1
team member 	 -1
supervisor 	 -1
moves goods 	 -1
ships products 	 -1
intermediary 	 -1
middleman 	 -1
broker 	 -1
driver 	 -1
mechanic 	 -1
passenger 	 -1
communication 	 -1
control 	 -1
information transfer 	 -1
****** Finished processing facet: role ******


****** Processing facet_no: 34, facet: credentials, facet_count: 4 ******
property 	 cluster_label
licensing 	 -1
certification 	 -1
training 	 -1
experience 	 -1
****** Finished processing facet: credentials ******


****** Processing facet_no: 35, facet: part of, facet_count: 2 ******
property 	 cluster_label
ship 	 -1
boat 	 -1
****** Finished processing facet: part of ******


****** Processing facet_no: 36, facet: shape, facet_count: 17 ******
property 	 cluster_label
rectangular 	 -1
compartmentalized 	 -1
compact 	 -1
portable 	 -1
boxy 	 -1
round 	 -1
circular 	 -1
cylindrical 	 -1
spherical 	 -1
curved 	 -1
flat 	 -1
long 	 -1
straight 	 -1
sedan 	 -1
suv 	 -1
hatchback 	 -1
****** Finished processing facet: shape ******


****** Processing facet_no: 37, facet: capacity, facet_count: 17 ******
property 	 cluster_label
large 	 -1
voluminous 	 -1
hundreds of railcars 	 -1
seating 	 -1
standing 	 -1
holding a lot 	 -1
big load 	 -1
many 	 -1
few 	 -1
single 	 -1
multiple 	 -1
massive 	 -1
number of seats 	 -1
luggage space 	 -1
measured in gallons 	 -1
measured in liters 	 -1
****** Finished processing facet: capacity ******


****** Processing facet_no: 38, facet: access, facet_count: 14 ******
property 	 cluster_label
via hatch 	 -1
through cargo door 	 -1
elevator 	 -1
catwalk 	 -1
ramp 	 -1
stairs 	 -1
ladder 	 -1
entrance 	 -1
exit 	 -1
parking spots 	 -1
difficult 	 -1
hard to access 	 -1
only accessible to owner 	 -1
****** Finished processing facet: access ******


****** Processing facet_no: 39, facet: found in, facet_count: 9 ******
property 	 cluster_label
merchant ship 	 -1
tanker 	 -1
container ship 	 -1
shipyards 	 -1
ports 	 -1
offshore oil platforms 	 -1
train station 	 -1
railway yard 	 -1
on a train 	 -1
****** Finished processing facet: found in ******


****** Processing facet_no: 40, facet: technology, facet_count: 12 ******
property 	 cluster_label
electromagnetic 	 -1
acoustic 	 -1
electric power 	 -1
overhead wires 	 -1
electrified tracks 	 -1
radio waves 	 -1
antennae 	 -1
computerized systems 	 -1
manual 	 -1
mechanical 	 -1
electronic 	 -1
hybrid 	 -1
****** Finished processing facet: technology ******


****** Processing facet_no: 41, facet: application, facet_count: 23 ******
property 	 cluster_label
aviation 	 -1
naval 	 -1
weather forecasting 	 -1
military 	 -1
construction 	 -1
furniture 	 -1
shipping 	 -1
temporary road crossing 	 -1
event access 	 -1
disaster response 	 -1
space exploration 	 -1
scientific research 	 -1
science 	 -1
everyday life 	 -1
business 	 -1
electric vehicles 	 -1
industrial machinery 	 -1
home appliances 	 -1
wind turbines 	 -1
transportation 	 -1
industry 	 -1
****** Finished processing facet: application ******


****** Processing facet_no: 42, facet: principle, facet_count: 2 ******
property 	 cluster_label
reflection 	 -1
echo 	 -1
****** Finished processing facet: principle ******


****** Processing facet_no: 43, facet: components, facet_count: 42 ******
property 	 cluster_label
antenna 	 -1
transmitter 	 -1
receiver 	 -1
processor 	 -1
railway tracks 	 -1
cranes 	 -1
winches 	 -1
hopper 	 -1
pumps 	 -1
propulsion system 	 -1
engine 	 -1
brakes 	 -1
controls panel 	 -1
locomotive 	 -1
carriage 	 -1
electric motor 	 -1
compressor 	 -1
combustion chamber 	 -1
turbine 	 -1
nozzle 	 -1
boom 	 -1
winch 	 -1
cable 	 -1
processing unit 	 -1
coil 	 -1
magnet 	 -1
brush 	 -1
commutator 	 -1
wings 	 -1
engines 	 -1
cockpit 	 -1
tail 	 -1
memory 	 -1
screen 	 -1
speaker 	 -1
cylinders 	 -1
pistons 	 -1
fuel injectors 	 -1
****** Finished processing facet: components ******


****** Processing facet_no: 44, facet: range, facet_count: 15 ******
property 	 cluster_label
short 	 -1
long 	 -1
thousands of miles 	 -1
short-range 	 -1
long-range 	 -1
medium 	 -1
transcontinental 	 -1
****** Finished processing facet: range ******


****** Processing facet_no: 45, facet: resolution, facet_count: 2 ******
property 	 cluster_label
low 	 -1
high 	 -1
****** Finished processing facet: resolution ******


****** Processing facet_no: 46, facet: usage, facet_count: 60 ******
property 	 cluster_label
weather monitoring 	 -1
air traffic control 	 -1
naval surveillance 	 -1
carrying goods 	 -1
moving heavy loads 	 -1
daily 	 -1
occasional 	 -1
specialized 	 -1
shipping 	 -1
logistics 	 -1
supply chain 	 -1
recreational 	 -1
agricultural 	 -1
military 	 -1
general aviation 	 -1
transporting oil 	 -1
transporting chemicals 	 -1
transporting food 	 -1
construction 	 -1
disaster relief 	 -1
event 	 -1
storing perishable items 	 -1
preserving food for longer 	 -1
fuels vehicles 	 -1
generates electricity 	 -1
heats homes 	 -1
ocean 	 -1
land 	 -1
air 	 -1
measuring 	 -1
weighing 	 -1
calculating 	 -1
outdoor 	 -1
indoor 	 -1
industrial 	 -1
commercial 	 -1
warehouse 	 -1
factory 	 -1
construction site 	 -1
shipyard 	 -1
driving 	 -1
parking 	 -1
emergency vehicle 	 -1
for crew and passengers 	 -1
for cargo and supplies 	 -1
used in database design 	 -1
used in data modeling 	 -1
commerce 	 -1
industry 	 -1
personal 	 -1
professional 	 -1
entertainment 	 -1
education 	 -1
****** Finished processing facet: usage ******


****** Processing facet_no: 47, facet: height, facet_count: 1 ******
facet_count: 1, less than 2; ignoring facet
****** Processing facet_no: 48, facet: staff, facet_count: 8 ******
property 	 cluster_label
controllers 	 -1
air traffic controllers 	 -1
fishermen 	 -1
processors 	 -1
captain 	 -1
meteorologists 	 -1
****** Finished processing facet: staff ******


****** Processing facet_no: 49, facet: responsibilities, facet_count: 24 ******
property 	 cluster_label
aircraft safety 	 -1
traffic flow management 	 -1
ensures delivery 	 -1
tracks packages 	 -1
handles claims 	 -1
safety 	 -1
security 	 -1
fairness 	 -1
liability 	 -1
law enforcement 	 -1
tax collection 	 -1
public infrastructure 	 -1
booking 	 -1
chartering 	 -1
cargoes 	 -1
negotiating 	 -1
communicating 	 -1
representing 	 -1
building and maintaining roads 	 -1
regulating traffic 	 -1
ensuring public safety 	 -1
aircraft separation 	 -1
flight planning 	 -1
weather forecasting 	 -1
****** Finished processing facet: responsibilities ******


****** Processing facet_no: 50, facet: material, facet_count: 69 ******
property 	 cluster_label
wood 	 -1
metal 	 -1
fiberglass 	 -1
plastic 	 -1
glass 	 -1
steel 	 -1
iron 	 -1
rubber 	 -1
aluminum 	 -1
buoyant material 	 -1
grains 	 -1
minerals 	 -1
ores 	 -1
asphalt 	 -1
concrete 	 -1
gravel 	 -1
****** Finished processing facet: material ******


****** Processing facet_no: 51, facet: crew, facet_count: 16 ******
property 	 cluster_label
few 	 -1
many 	 -1
single 	 -1
paramedics 	 -1
firefighters 	 -1
police officers 	 -1
rescue team 	 -1
scientists 	 -1
engineers 	 -1
researchers 	 -1
skilled 	 -1
experienced 	 -1
multinational 	 -1
trained 	 -1
****** Finished processing facet: crew ******


****** Processing facet_no: 52, facet: mode, facet_count: 36 ******
property 	 cluster_label
air 	 -1
land 	 -1
sea 	 -1
ship 	 -1
boat 	 -1
barge 	 -1
canal 	 -1
lock 	 -1
rail 	 -1
bus 	 -1
train 	 -1
subway 	 -1
ferry 	 -1
airplane 	 -1
by sea 	 -1
by land 	 -1
by air 	 -1
road 	 -1
water 	 -1
public 	 -1
private 	 -1
car 	 -1
bicycle 	 -1
motorcycle 	 -1
****** Finished processing facet: mode ******


****** Processing facet_no: 53, facet: services, facet_count: 34 ******
property 	 cluster_label
logistics 	 -1
warehousing 	 -1
distribution 	 -1
transportation 	 -1
storage 	 -1
flights 	 -1
booking 	 -1
check-in 	 -1
arranging cargo 	 -1
providing insurance 	 -1
handling logistics 	 -1
security screening 	 -1
boarding 	 -1
public transportation 	 -1
taxi stand 	 -1
parking lot 	 -1
bus schedules 	 -1
train schedules 	 -1
flight information 	 -1
parking 	 -1
food and drink 	 -1
restrooms 	 -1
waiting area 	 -1
information desk 	 -1
air freight 	 -1
sea freight 	 -1
land transportation 	 -1
****** Finished processing facet: services ******


****** Processing facet_no: 54, facet: traffic, facet_count: 8 ******
property 	 cluster_label
low 	 -1
medium 	 -1
high 	 -1
major 	 -1
busiest 	 -1
heavy 	 -1
busy 	 -1
congested 	 -1
****** Finished processing facet: traffic ******


****** Processing facet_no: 55, facet: facilities, facet_count: 27 ******
property 	 cluster_label
runway 	 -1
terminal 	 -1
hangar 	 -1
control tower 	 -1
airport 	 -1
food and beverage 	 -1
retail shops 	 -1
lounges 	 -1
docks 	 -1
warehouses 	 -1
cranes 	 -1
ticket counter 	 -1
waiting area 	 -1
food court 	 -1
restrooms 	 -1
security check 	 -1
baggage claim 	 -1
shops 	 -1
elevators 	 -1
stairs 	 -1
pay machines 	 -1
restaurants 	 -1
****** Finished processing facet: facilities ******


****** Processing facet_no: 56, facet: management, facet_count: 10 ******
property 	 cluster_label
public 	 -1
private 	 -1
government 	 -1
authority 	 -1
private company 	 -1
public-private partnership 	 -1
airport authorities 	 -1
airlines 	 -1
security personnel 	 -1
****** Finished processing facet: management ******


****** Processing facet_no: 57, facet: use, facet_count: 19 ******
property 	 cluster_label
oil and gas industry 	 -1
construction industry 	 -1
maritime industry 	 -1
recreational flying 	 -1
training 	 -1
research 	 -1
residential 	 -1
commercial 	 -1
industrial 	 -1
recreational 	 -1
emergency landing 	 -1
small aircraft 	 -1
private use 	 -1
passenger travel 	 -1
cargo transport 	 -1
military 	 -1
for navigation 	 -1
for customs 	 -1
for insurance 	 -1
****** Finished processing facet: use ******


****** Processing facet_no: 58, facet: action, facet_count: 3 ******
property 	 cluster_label
come 	 -1
reach 	 -1
get to 	 -1
****** Finished processing facet: action ******


****** Processing facet_no: 59, facet: place, facet_count: 3 ******
property 	 cluster_label
destination 	 -1
location 	 -1
spot 	 -1
****** Finished processing facet: place ******


****** Processing facet_no: 60, facet: time, facet_count: 3 ******
property 	 cluster_label
soon 	 -1
later 	 -1
now 	 -1
****** Finished processing facet: time ******


****** Processing facet_no: 61, facet: transportation, facet_count: 6 ******
property 	 cluster_label
by car 	 -1
by plane 	 -1
by train 	 -1
railway 	 -1
freight 	 -1
cargo 	 -1
****** Finished processing facet: transportation ******


****** Processing facet_no: 62, facet: status, facet_count: 3 ******
property 	 cluster_label
expected 	 -1
delayed 	 -1
early 	 -1
****** Finished processing facet: status ******


****** Processing facet_no: 63, facet: number of tracks, facet_count: 1 ******
facet_count: 1, less than 2; ignoring facet
****** Processing facet_no: 64, facet: characteristics, facet_count: 84 ******
property 	 cluster_label
flexible 	 -1
adaptable 	 -1
heavy 	 -1
powerful 	 -1
long 	 -1
unordered 	 -1
ordered 	 -1
silent 	 -1
slow 	 -1
stable 	 -1
deliberate 	 -1
conscious 	 -1
purposive 	 -1
strong 	 -1
durable 	 -1
highly directional 	 -1
long-range 	 -1
visible 	 -1
radioactive 	 -1
electronic 	 -1
noisy 	 -1
wide adoption 	 -1
compatible with most trains 	 -1
slow speed 	 -1
heavy load capacity 	 -1
industrial 	 -1
commercial 	 -1
touristy 	 -1
trustworthy 	 -1
experienced 	 -1
knowledgeable 	 -1
large 	 -1
reliable 	 -1
unreliable 	 -1
larger track width 	 -1
more stable 	 -1
better for heavy loads 	 -1
blue 	 -1
wavy 	 -1
deep 	 -1
shallow 	 -1
big wheels 	 -1
strong engine 	 -1
large cab 	 -1
wide 	 -1
tall 	 -1
visible from distance 	 -1
aiding night navigation 	 -1
high efficiency 	 -1
low noise 	 -1
high reliability 	 -1
highly reactive 	 -1
non-reactive 	 -1
colorless 	 -1
colored 	 -1
thick 	 -1
thin 	 -1
hot 	 -1
cold 	 -1
narrow 	 -1
busy 	 -1
popular 	 -1
powerful engine 	 -1
good suspension 	 -1
spacious interior 	 -1
variable 	 -1
measurable 	 -1
growing 	 -1
changing 	 -1
interactive 	 -1
prohibits 	 -1
limits 	 -1
regulates 	 -1
sheltered 	 -1
deep water 	 -1
****** Finished processing facet: characteristics ******


****** Processing facet_no: 65, facet: advantages, facet_count: 15 ******
property 	 cluster_label
increased capacity 	 -1
reduced congestion 	 -1
improved safety 	 -1
portability 	 -1
efficiency 	 -1
security 	 -1
cost-effective 	 -1
environmentally friendly 	 -1
flexible 	 -1
high power-to-weight ratio 	 -1
efficient 	 -1
fast 	 -1
increased efficiency 	 -1
reduced costs 	 -1
reduced environmental impact 	 -1
****** Finished processing facet: advantages ******


****** Processing facet_no: 66, facet: disadvantages, facet_count: 10 ******
property 	 cluster_label
higher cost 	 -1
complex engineering 	 -1
complexity 	 -1
overhead 	 -1
limited capacity 	 -1
weather dependent 	 -1
vulnerable to piracy 	 -1
noisy 	 -1
polluting 	 -1
complex 	 -1
****** Finished processing facet: disadvantages ******


****** Processing facet_no: 67, facet: infrastructure, facet_count: 32 ******
property 	 cluster_label
harbor 	 -1
port 	 -1
dock 	 -1
canal network 	 -1
large dock 	 -1
deep water 	 -1
loading facility 	 -1
docks 	 -1
warehouses 	 -1
freight yards 	 -1
track 	 -1
road 	 -1
waterway 	 -1
tunnel 	 -1
bridge 	 -1
cranes 	 -1
highway 	 -1
freeway 	 -1
traffic light 	 -1
stop sign 	 -1
tracks 	 -1
stations 	 -1
tunnels 	 -1
bridges 	 -1
road network 	 -1
airport 	 -1
seaport 	 -1
railway 	 -1
bus station 	 -1
****** Finished processing facet: infrastructure ******


****** Processing facet_no: 68, facet: efficiency, facet_count: 9 ******
property 	 cluster_label
energy consumption 	 -1
speed 	 -1
capacity 	 -1
high 	 -1
low 	 -1
highly efficient 	 -1
energy conversion 	 -1
high torque 	 -1
low emissions 	 -1
****** Finished processing facet: efficiency ******


****** Processing facet_no: 69, facet: types of vessels, facet_count: 5 ******
property 	 cluster_label
freighter 	 -1
passenger liner 	 -1
ferry 	 -1
yacht 	 -1
sailboat 	 -1
****** Finished processing facet: types of vessels ******


****** Processing facet_no: 70, facet: definition, facet_count: 34 ******
property 	 cluster_label
transportation service 	 -1
public utility 	 -1
provider of public transportation 	 -1
packing code into container 	 -1
isolating process 	 -1
portability 	 -1
collection of unique items 	 -1
group of objects 	 -1
3-dimensional space 	 -1
12 inches by 12 inches by 12 inches 	 -1
collection of ships 	 -1
used for international trade 	 -1
permission to operate 	 -1
domestic shipping 	 -1
freight 	 -1
distance between rails 	 -1
railway track 	 -1
two different gauges 	 -1
compatible trains 	 -1
navigable waterway 	 -1
route for ships 	 -1
moving goods or people using multiple modes 	 -1
combining different transportation methods 	 -1
restriction on ships entering or leaving a port 	 -1
narrow waterway 	 -1
connecting sea and sea 	 -1
allowing ships to pass 	 -1
oversight 	 -1
control 	 -1
direction 	 -1
carbon-based molecule 	 -1
non-metallic 	 -1
not containing hydrogen 	 -1
property that depends on another property 	 -1
****** Finished processing facet: definition ******


****** Processing facet_no: 71, facet: mode of transportation, facet_count: 10 ******
property 	 cluster_label
air 	 -1
land 	 -1
sea 	 -1
rail 	 -1
airplane 	 -1
rocket 	 -1
spaceship 	 -1
fast 	 -1
long distance 	 -1
****** Finished processing facet: mode of transportation ******


****** Processing facet_no: 72, facet: examples, facet_count: 16 ******
property 	 cluster_label
airlines 	 -1
shipping companies 	 -1
bus companies 	 -1
railroads 	 -1
chariot 	 -1
cart 	 -1
plow 	 -1
telephone signal 	 -1
internet signal 	 -1
radio signal 	 -1
sugar 	 -1
fat 	 -1
protein 	 -1
tree 	 -1
bacteria 	 -1
worm 	 -1
****** Finished processing facet: examples ******


****** Processing facet_no: 73, facet: types, facet_count: 33 ******
property 	 cluster_label
docker 	 -1
rkt 	 -1
lxc 	 -1
finite set 	 -1
infinite set 	 -1
empty set 	 -1
universal set 	 -1
legislative 	 -1
executive 	 -1
judicial 	 -1
standard gauge 	 -1
broad gauge 	 -1
narrow gauge 	 -1
narrower gauge 	 -1
dual gauge railway 	 -1
dual gauge track 	 -1
dual gauge line 	 -1
fairway 	 -1
channel 	 -1
strait 	 -1
single lock 	 -1
double lock 	 -1
flight of locks 	 -1
truck and rail 	 -1
truck and sea 	 -1
truck and air 	 -1
rail and sea 	 -1
air and rail 	 -1
dependent 	 -1
independent 	 -1
buoy 	 -1
beacon 	 -1
anchorage zone 	 -1
****** Finished processing facet: types ******


****** Processing facet_no: 74, facet: typical load, facet_count: 3 ******
property 	 cluster_label
containers 	 -1
cars 	 -1
heavy machinery 	 -1
****** Finished processing facet: typical load ******


****** Processing facet_no: 75, facet: railway usage, facet_count: 3 ******
property 	 cluster_label
main line 	 -1
branch line 	 -1
industrial rail 	 -1
****** Finished processing facet: railway usage ******


****** Processing facet_no: 76, facet: power source, facet_count: 12 ******
property 	 cluster_label
battery 	 -1
electricity 	 -1
rechargeable 	 -1
electric 	 -1
solar 	 -1
chemical energy 	 -1
combustion 	 -1
****** Finished processing facet: power source ******


****** Processing facet_no: 77, facet: uses, facet_count: 16 ******
property 	 cluster_label
fuels cars 	 -1
powers airplanes 	 -1
makes plastic 	 -1
heats homes 	 -1
mathematics 	 -1
computer science 	 -1
data analysis 	 -1
energy production 	 -1
transportation 	 -1
industry 	 -1
building ships 	 -1
repairing ships 	 -1
loading cargo 	 -1
off-road driving 	 -1
towing 	 -1
daily driving 	 -1
****** Finished processing facet: uses ******


****** Processing facet_no: 78, facet: properties, facet_count: 11 ******
property 	 cluster_label
flammable 	 -1
toxic 	 -1
corrosive 	 -1
finite 	 -1
infinite 	 -1
high viscosity 	 -1
low volatility 	 -1
soluble 	 -1
insoluble 	 -1
volatile 	 -1
non-volatile 	 -1
****** Finished processing facet: properties ******


****** Processing facet_no: 79, facet: origin, facet_count: 12 ******
property 	 cluster_label
extracted from oil 	 -1
formed from crude oil 	 -1
environmental 	 -1
animal 	 -1
human 	 -1
registry of shipping 	 -1
maritime industry 	 -1
united kingdom 	 -1
imperial system 	 -1
nature 	 -1
earth 	 -1
soil 	 -1
****** Finished processing facet: origin ******


****** Processing facet_no: 80, facet: forms, facet_count: 3 ******
property 	 cluster_label
liquid 	 -1
gas 	 -1
solid 	 -1
****** Finished processing facet: forms ******


****** Processing facet_no: 81, facet: operating conditions, facet_count: 2 ******
property 	 cluster_label
open waters 	 -1
harsh weather 	 -1
****** Finished processing facet: operating conditions ******


****** Processing facet_no: 82, facet: relations, facet_count: 3 ******
property 	 cluster_label
subset 	 -1
superset 	 -1
equal 	 -1
****** Finished processing facet: relations ******


