concept	property	cluster_label
navigation	uses maps	45
navigation	uses GPS	45
ship berthing	requires navigation	45
ship deck	located on top of ships	46
deck crane	attached to ships	46
rocket engine	located in spacecraft	46
flight deck	located on airplanes	46
navigation light	located on masts	46
ship compartment	located on ships	46
hangar bay	located on aircraft carriers	46
canal lock	raises or lowers boats	46
ship cabin	located on ships	46
aid to navigation	located on ships	46
aid to navigation	located on boats	46
ship hatch	located on ships	46
deepwater port	large ships dock	46
jet engine	located in aircraft	46
tugboat	located in shipyards	46
passenger railway car	located on trains	46
cargo handling	using ships	46
deck crane	located on ships	46
ship hold	located in ships	46
vehicle crew	located in ships	46
contract carrier	provide logistics	47
vehicle crew	perform tasks	47
drilling ship	large size	47
water transportation system	require infrastructure	47
full size van	large size	47
transit shelter	provide seating	47
sport utility vehicle	large size	47
crane ship	large size	47
flight schedule	updated daily	47
container ship	large size	47
offshore support ship	provide accommodation	47
water transportation system	require maintenance	47
government organization	provide public services	47
transportation company	provide services	47
cargo ship	large size	47
railcar carrier ship	large size	47
offshore support ship	provide supplies	47
transportation authority	sets speed limits	48
traffic control process	enforces speed limits	48
transportation authority	enforces laws	48
traffic control process	prioritizes pedestrians	49
traffic control process	prioritizes emergency vehicles	49
major air carrier	has seat selection	50
major air carrier	has customer service	50
major air carrier	has online booking	50
electric device	has charging ports	50
major air carrier	has checked baggage	50
major air carrier	has ticket counter	50
minivan	has seats for children	50
minivan	has entertainment systems	50
major air carrier	has frequent flyer program	51
bill of lading	signed by carriers	51
track gauge	determined by railway companies	51
flight schedule	published by airlines	51
railway junction	managed by railways	51
air route	established by airlines	51
parking garage	have security cameras	52
port facility	have customs offices	52
commercial airport	have security checks	52
deepwater port	have security measures	52
gallery car	has security	52
international airport	have security checks	52
air traffic control tower	have communication equipment	52
deepwater port	have cranes	53
hangar bay	has cranes	53
port facility	have cranes	53
partial container ship	have cranes	53
crane ship	has cranes installed	53
freighter	have cranes	53
cargo ship	have cranes	53
river port	have cranes	53
offshore support ship	have cranes	53
gallery car	has curators	53
lighter	has flint	53
vehicle carrier ship	have cranes	53
container terminal	have cranes	53
offshore supply ship	have cranes	53
general cargo ship	have cranes	53
railcar carrier ship	has cranes	53
cable ship	has cranes	53
ore carrier ship	have cranes	53
container ship	have cranes	53
light fixture	used for illumination	54
mass measure	used for measuring	54
long ton	used in measurements	54
cubic foot	used for measurement	54
air traffic control procedure	used for separation	54
radar or sonar	used for detection	54
mass measure	precise measurements	54
registry ton	used in calculating weights	54
radar facility	used for detection	54
signalling	used in technology	55
electronic signalling	used in computing	55
mass measure	used for science	55
relational attribute	used in data analysis	55
volume measure	used in chemistry	55
cubic foot	used in science	55
cubic foot	used in architecture	55
signalling	used in science	55
cubic foot	used in mathematics	55
volume measure	used in physics	55
research ship	used for scientific research	55
scale test car	used in labs	55
cubic foot	used in engineering	55
animal powered vehicle	powered by animals	56
turboprop airplane	more efficient than jets	56
glider airplane	uses no engine	56
jet airplane	powered by engines	56
rolling stock	powered by engines	56
motor scooter	powered by engines	56
electric motor	powered by electricity	56
electric device	powered by batteries	56
hoisting device	electrically powered	56
electrified railway	powered by electricity	56
electrified railway	faster than diesel	56
diesel engine	fueled by diesel	56
ship berth	used for refueling	57
offshore anchorage	used for refueling	57
ship berth	used for anchoring	57
ship berth	used for mooring	57
pusher tug	used for undocking	57
ship berthing	requires mooring	57
hopper dredger	used for dredging	57
animal powered vehicle	used for plowing	57
ship berthing	requires anchoring	57
fuel tank	holds liquid	58
tank car	holds liquids	58
keeping	holding something	58
etiologic agent	transmitted through vectors	59
radar or sonar	uses radio waves	59
electronic signalling	transfers information	59
radio navigation beacon	transmits signals	59
electric motor	converts electricity	59
petroleum product pipeline	transports oil	59
radio navigation beacon	emits signals	59
port city	have economic importance	60
whaling ship	used for commercial purposes	60
fish factory ship	used for local consumption	60
fishing trawler	used for commercial purposes	60
dry bulk cargo	used for economic growth	60
cabotage	used for economic purposes	60
propeller airplane	used for recreational purposes	60
propeller airplane	used for private use	60
glider airplane	used for recreational purposes	60
fishing boat	used for commercial purposes	60
full size van	used for business purposes	60
trade embargo	used for political pressure	60
portable bridge	easy to disassemble	61
portable bridge	easy to assemble	61
military watercraft	used for reconnaissance	62
maritime blockade	used in wartime	62
maritime blockade	used as military tactic	62
portable bridge	used in military operations	62
portable bridge	used in disaster relief	62
radar facility	used for military purposes	62
jet airplane	used for military	62
military watercraft	used for amphibious assault	62
radar or sonar	used in military	62
turbojet engine	used in military	62
military watercraft	used for naval warfare	62
military watercraft	used for special operations	62
cable ship	used for laying telegraph cables	63
cable ship	used for repairing cables	63
cable ship	used for maintaining cables	63
cable ship	used for laying telephone cables	63
cable ship	used for laying cables	63
cable ship	used for laying internet cables	63
commercial airport	have gates	64
port city	have docks	64
light fixture	have bulbs	64
road vehicle	have seats	64
fishing trawler	have nets	64
transportation company	have fares	64
cargo container	have locks	64
fishing boat	have rods	64
vehicle wheel	have rims	64
transit shelter	have roofs	64
cargo container	have doors	64
transit shelter	have floors	64
full size van	have seats	64
fishing vessel	have nets	64
transit stop	have gates	64
contract carrier	have offices	64
waterway junction	have locks	64
outfit car	have seats	64
jet airplane	have seats	64
private railcar	have beds	64
dining car	has chairs	64
fishing boat	have nets	64
transportation device	have seats	64
fishing boat	have reels	64
whaling ship	had nets	64
outfit car	have doors	64
parking garage	have gates	64
refrigerated compartment	cools objects	64
terminal building	have gates	64
port facility	have docks	64
ship compartment	have ceilings	64
ship compartment	have floors	64
ship compartment	have walls	64
ship compartment	have doors	64
freight car	have doors	64
vehicle wheel	have bearings	64
ship hatch	have doors	64
river port	have docks	64
canal structure	have locks	64
railway vehicle	have seats	64
ship compartment	have locks	64
transit shelter	have walls	64
air traffic control tower	used for guiding planes	65
hangar bay	used for storing planes	65
paved runway	used for landing	65
hangar bay	used for launching planes	65
air traffic control center	used for guiding planes	65
air traffic control procedure	used for landing	65
unpaved runway	used for landing	65
radio navigation beacon	used for landing	65
flight deck	used for landing	65
hangar bay	used for landing planes	65
terminal building	used for departures	65
international airport	used for departures	65
railroad bridge	has rail tracks	66
fishing trawler	have fishing gear	66
fire engine	has water tanks	66
hangar bay	has catwalks	66
ship cabin	has air conditioning	66
passenger railway car	has air conditioning	66
gallery car	has air conditioning	66
fire boat	have fire hoses	66
railcar carrier ship	has cargo holds	66
coach railcar	has air conditioning	66
cable ship	has diving equipment	66
minivan	has sliding doors	66
merchant marine	has ships of various sizes	66
dual gauge railway	has separate tracks	66
fire boat	have water cannons	66
hopper dredger	has a hopper	66
fishing boat	have storage for fish	66
hopper dredger	has a dredge	66
railcar carrier ship	has rail tracks	66
fuel tank	filled with gas	67
electrical signalling	uses electricity	67
electrical signalling	uses voltage	67
jet engine	uses fuel	67
rocket engine	uses fuel	67
road transportation system	uses fuel	67
rocket engine	uses oxidizer	67
electronic signalling	uses electricity	67
electronic device	uses electricity	67
petroleum tanker ship	carry oil	67
glider airplane	uses wind	67
fish factory ship	processes fish	67
turbojet engine	use jet fuel	67
rocket engine	uses combustion	67
electric device	uses electricity	67
vehicle wheel	used for traction	68
turbojet engine	generate thrust	68
ship hull	used for buoyancy	68
rocket engine	used for propulsion	68
air traffic control procedure	used for takeoff	68
rocket engine	used for thrust	68
ship hull	used for propulsion	68
rocket engine	used for lift-off	68
maritime blockade	used to exert pressure	68
paved runway	used for takeoff	68
flight deck	used for takeoff	68
unpaved runway	used for takeoff	68
jet engine	used for propulsion	68
flight deck	used for flight control	68
radio navigation beacon	used for takeoff	68
refrigerated compartment	located in trucks	69
fuel tank	located in cars	69
rail transportation system	located in stations	69
train assembly	located in stations	69
lighter	located in pockets	69
head end car	last car in train	69
military watercraft	armed with guns	69
fuel tank	located in garages	69
land vehicle	located in parking lots	69
train assembly	consists of cars	69
vehicle carrier ship	carry vehicles	69
electric device	powered by outlets	69
bill of lading	signed by receivers	69
dining car	located in trains	69
vehicle crew	located in cars	69
vehicle crew	located in trucks	69
vehicle crew	located in trains	69
truck trailer	attached to trucks	69
vehicle crew	located in buses	69
fire engine	located in fire stations	69
light fixture	located in rooms	69
rolling stock	located in train yards	69
emergency road vehicle	located in fire stations	69
dry bulk cargo	non-liquid goods	70
commercial shipping	used for high-value goods	70
refrigerated compartment	used for perishable goods	70
commercial shipping	used for refrigerated goods	70
attaching	using fasteners	71
attaching	using adhesives	71
ship register	official record	72
fixed bridge	permanent structure	72
attaching	permanent connection	72
lighter	small device	72
single traffic lane	one way	72
electric motor	silent operation	72
attaching	temporary connection	72
light fixture	provide light	73
taking off	requires speed	73
taking off	requires control	73
taking off	requires lift	73
attaching	requires force	73
research ship	used for discovering new species	74
air traffic control procedure	used for weather	74
radar or sonar	used in weather forecasting	74
air traffic control center	used for weather reports	74
radar facility	used for weather forecasting	74
glider airplane	used for aerodynamics	74
research ship	used for studying marine life	74
aid to navigation	used for finding coastlines	74
research ship	used for studying climate	74
research ship	used for studying weather	74
vehicle registration	required for driving	75
vehicle registration	required for insurance	75
vehicle registration	linked to vehicle ownership	75
etiologic agent	bacteria	76
etiologic agent	virus	76
etiologic agent	microorganism	76
etiologic agent	fungus	76
etiologic agent	parasite	76
track gauge	measures width	77
relational attribute	describes data	77
volume measure	measures space	77
cubic foot	equals 28.32 liters	78
standard gauge railway	tracks are 1435 mm wide	78
long ton	equals to 2,000 pounds	78
registry ton	equal to 2,000 pounds	78
petroleum pipeline	long distance	79
petroleum product pipeline	long distances	79
legal charge	amount of money	80
merchant marine	owned by private companies	80
private railcar	owned by individuals	80
container terminal	managed by companies	80
legal charge	paid by individuals	80
legal charge	paid by companies	80
commercial agent	works on behalf of company	80
petroleum product pipeline	managed by companies	80
petroleum pipeline	owned by companies	80
spine car	no information available	81
vehicle registration	linked to vehicle details	81
bill of lading	contains cargo details	81
bill of lading	contains payment details	81
bill of lading	contains delivery details	81
contract carrier	receive payment	81
legal charge	amount is fixed	81
guiding	helping navigation	82
sea lane	navigated by GPS	82
ship agent	helps with docking	82
ship agent	helps with customs	82
ship agent	helps with navigation	82
commercial agent	negotiates contracts	83
petroleum product pipeline	monitored for leaks	83
petroleum product pipeline	inspected regularly	83
transportation authority	collects tolls	83
commercial agent	facilitates transactions	83
ship agent	assists with cargo	83
petroleum pipeline	at risk of leaks	83
ship agent	assists with repairs	83
ship agent	assists with fuel	83
ship agent	assists with crew	83
ship agent	assists with maintenance	83
deck cargo	carried on ships	84
cargo ship	sail on seas	84
radio navigation beacon	receivable by aircraft	84
deck cargo	carried for international trade	84
deck cargo	carried in containers	84
sea lane	navigated by ships	84
chemical tanker ship	carries chemicals	84
deck cargo	carried in bulk	84
dry bulk cargo	transported by ships	84
coach railcar	carries passengers	84
cabotage	by a foreign ship	84
bulk cargo	carried by ships	84
deck cargo	carried on top of ships	84
deck cargo	carried in open air	84
bulk cargo	includes coal	85
bulk cargo	includes oil	85
bulk cargo	includes ores	85
bulk cargo	includes minerals	85
dry bulk cargo	includes wheat	85
dry bulk cargo	includes iron ore	85
bulk cargo	includes grains	85
dry bulk cargo	includes coal	85
dry bulk cargo	includes minerals	85
dry bulk cargo	includes grains	85
dry bulk cargo	includes corn	85
navigation light	has different shapes	86
flatcar	has a flat surface	86
unpaved runway	has uneven surface	86
arriving	used for train	87
transit terminal	used for ferries	87
transit terminal	used for taxis	87
transit terminal	used for trains	87
transit terminal	used for buses	87
diesel engine	used in buses	87
transit route	used for trains	87
transit route	used for buses	87
arriving	used for bus	87
emergency road vehicle	used for ambulance	87
international airport	used for arrivals	87
terminal building	used for arrivals	87
single traffic lane	used for parking	87
railroad track	used for trains	87
flatcar	used for railways	87
cab car	used for taxi service	87
transportation system	buses and bus stations	87
fixed bridge	used for pedestrians	87
track gauge	used for trains	87
emergency vehicle	used for police	87
transitway	highway for buses	87
emergency vehicle	used for ambulance	87
transitway	has lanes for buses	87
flatcar	used for trains	87
transitway	used for express buses	87
railroad bridge	used for trains	87
parking garage	used for parking	87
transit stop	used for public transportation	87
animal powered vehicle	common in developing countries	88
port embargo	applied to countries	88
dual gauge railway	used in some regions	88
long ton	used in UK	88
trade embargo	targeting specific countries	88
dual gauge railway	used in multiple countries	88
cabotage	allowed in some countries	88
dual gauge railway	has different track widths	89
dual gauge railway	carries different gauge trains	89
multiple track railway	has multiple rails	89
dual gauge railway	has different rail sizes	89
fixed bridge	sturdy	90
private railcar	luxurious	90
intentional process	deliberate	90
liner service	luxurious accommodations	90
intentional process	purposive	90
intentional process	voluntary	90
dangerous goods	toxic	90
light fixture	electrical	90
passenger ship	have restaurants	91
passenger railway car	has bathrooms	91
private railcar	have private rooms	91
private railcar	have bathrooms	91
terminal building	have restaurants	91
government organization	have employees	91
ship cabin	has bathrooms	91
private railcar	have kitchens	91
ocean liner	have restaurants	91
coach railcar	has compartments	91
commercial airport	have restaurants	91
train station	have waiting rooms	91
head end car	car with seats	92
head end car	car with driver	92
head end car	car with lights	92
head end car	car with doors	92
head end car	car with windows	92
head end car	car with mirrors	92
head end car	car with wheels	92
head end car	car with brakes	92
head end car	car with engine	92
electrified railway	common in europe	93
electrified railway	common in japan	93
animal powered vehicle	common in ancient times	93
cubic foot	unit of volume	94
long ton	not equal to metric ton	94
long ton	larger than short ton	94
long ton	unit of weight	94
mass measure	units of tons	94
mass measure	units of grams	94
mass measure	units of kilograms	94
registry ton	unit of measurement	94
canal system	built by humans	95
petroleum product pipeline	built for safety	95
track gauge	important for safety	95
dangerous goods	transported with caution	95
petroleum product pipeline	built for durability	95
guiding	providing directions	96
guiding	providing information	96
guiding	providing orientation	96
guiding	providing safety	96
crane ship	used for wind turbines	97
pusher tug	used in shipyards	97
bulkhead	used in shipbuilding	97
bulkhead	used in naval architecture	97
bulkhead	used in marine engineering	97
crane ship	used for shipbuilding	97
bulkhead	used in ship repair	97
deck crane	mechanical device	98
material handling equipment	mechanical devices	98
traffic signal	electronic device	98
port crane	mechanized equipment	98
hoisting device	mechanical	98
scale test car	miniature	99
containerization	reusable	99
dangerous goods	hazardous	99
dangerous goods	flammable	99
canal lock gate	moveable	99
merchant marine	civilian	99
containerization	intermodal	99
intentional process	directed	99
canal lock	used for water management	100
canal lock gate	used for water flow management	100
canal lock gate	used for water level control	100
canal lock	used for water level control	100
canal lock	used for water conservation	100
electrified railway	used for commuter	101
transit shelter	used for waiting	101
multiple track railway	used for multiple directions	101
navigation	used for finding directions	101
rocket engine	used for orbit	101
cab car	used for rush hours	101
navigation buoy	used for guidance	101
terminal building	used for check-ins	101
transit terminal	used for subways	101
aid to navigation	used for finding ports	101
signalling	used for warnings	101
ship hatch	used for exiting	101
signalling	used for directions	101
land area	used for parks	101
aid to navigation	used for finding landmarks	101
land area	used for zoning	101
air traffic control center	used for coordination	101
traffic light	used for order	101
air traffic control procedure	used for coordination	101
navigation light	used for fog	101
transportation schedule	used for planning	101
aid to navigation	used for finding directions	101
river port	have forklifts	102
cargo handling	using forklifts	102
cargo manifest	document	103
bill of lading	document	103
vehicle crew	drivers	103
vehicle crew	people	103
crew list	document	103
intentional process	managed	103
intermodal transportation	efficient	103
merchant marine	commercial	103
moving violation	done in bicycles	104
moving violation	done in motorcycles	104
moving violation	done in buses	104
moving violation	done in trucks	104
moving violation	done in cars	104
moving violation	done in highways	104
navigation	used for cars	105
taking off	used in airplanes	105
taking off	used in rockets	105
jet engine	used in airplanes	105
electric motor	used in fans	105
turbojet engine	used in space	105
electric motor	used in pumps	105
diesel fuel	used in trucks	105
bulkhead	used in aircraft	105
radio navigation beacon	used for aircraft	105
diesel engine	used in cars	105
bulkhead	used in submarines	105
taking off	used in space	105
arriving	used for car	105
transit route	used for cars	105
electric motor	used in vehicles	105
electric motor	used in appliances	105
vehicle wheel	attached to vehicles	105
paved runway	used for aircraft	105
diesel engine	used in trucks	105
electrical signalling	used in phones	105
diesel fuel	used in cars	105
diesel fuel	used in engines	105
diesel fuel	used in transportation	105
radar or sonar	used in aviation	105
electrical signalling	used in computers	105
hoisting device	used in factories	105
turbojet engine	used in airplanes	105
cargo manifest	used in transportation	105
radar or sonar	used in aircraft	105
standard gauge railway	found in europe and asia	106
broad gauge railway	found in russia	106
canal system	longest in China	106
standard gauge railway	found in north and south america	106
standard gauge railway	found in africa	106
broad gauge railway	found in china	106
broad gauge railway	found in united states	106
broad gauge railway	found in india	106
organic compound	found in living things	107
water area	found in rivers	107
organic compound	found in soil	107
etiologic agent	found in air	107
water area	found in lakes	107
etiologic agent	found in soil	107
water area	found in oceans	107
water area	found in reservoirs	107
water area	found in ponds	107
water area	found in seas	107
cargo ship	have containers	108
commercial airport	have terminals	108
international airport	have immigration	108
railroad company	have routes	108
petroleum tanker ship	have anchors	108
railway junction	have tracks	108
railway junction	have signals	108
parking garage	have lighting	108
transit shelter	have advertisements	108
air route	have distances	108
flight deck	have instruments	108
ship hatch	have windows	108
air route	have frequencies	108
air route	have routes	108
international airport	have terminals	108
cargo container	have measurements	108
ocean liner	have pools	108
contract carrier	have routes	108
terminal building	have shops	108
shipping channel	have markers	108
general cargo ship	have containers	108
air route	have schedules	108
partial container ship	have containers	108
railroad company	have tracks	108
transit stop	have schedules	108
transit stop	have maps	108
freighter	have containers	108
transportation company	have schedules	108
transportation company	have routes	108
rail transportation system	have tracks	108
ship compartment	have windows	108
transit terminal	have maps	108
mode of transit	have routes	108
mode of transit	have schedules	108
railroad company	have schedules	108
waterway junction	have bridges	108
railroad track	have switches	108
transit terminal	have schedules	108
freight car	have containers	108
outfit car	have paint	108
light fixture	have switches	108
railroad track	have signals	108
passenger ship	have anchors	108
ship deck	have anchors	108
container ship	have containers	108
ship deck	have ropes	108
road transportation system	used for daily commutes	109
road transportation system	used for long trips	109
tractor trailer	used for long distances	109
electrified railway	used for long distances	109
passenger car	used for daily commute	109
propeller airplane	used for small trips	109
train assembly	used for long distances	109
flight schedule	used for planning trips	109
minivan	used for daily commutes	109
turboprop airplane	used for short distances	109
minivan	used for road trips	109
ocean liner	used for long distance travel	109
propeller airplane	used for short distances	109
jet airplane	used for long distance travel	109
truck tractor	used for long distances	109
full size van	used for road trips	109
transit route	used for daily commutes	109
rail transportation system	used for long distances	109
fishing trawler	used for long trips	109
railway vehicle	used for long distances	109
full size van	used for family trips	109
standard gauge railway	used for long distance travel	109
transit route	used for long distance travel	109
liner service	long distance travel	109
motor scooter	used for short trips	109
motor scooter	used for city driving	109
local transit system	used for daily commutes	109
local transit system	used for short distances	109
railway junction	location where tracks meet	110
waterway junction	where rivers meet	110
waterway junction	where canals meet	110
waterway junction	have buoys	111
sea lane	marked by buoys	111
shipping channel	have buoys	111
military watercraft	have torpedoes	111
managing	involves communication	112
managing	involves problem solving	112
regulatory process	involves rules	112
regulatory process	involves penalties	112
managing	involves budgeting	112
managing	involves delegating	112
managing	involves responsibility	112
regulatory process	involves permits	112
regulatory process	involves compliance	112
managing	involves organizing	112
managing	involves controlling	112
managing	involves planning	112
regulatory process	involves inspections	112
regulatory process	involves government	112
managing	involves decision making	112
managing	involves leadership	112
regulatory process	involves laws	112
regulatory process	involves transparency	112
regulatory process	involves monitoring	112
organizational process	involves steps	112
regulatory process	involves enforcement	112
organizational process	involves tasks	112
organizational process	involves people	112
organizational process	involves planning	112
organizational process	involves execution	112
organizational process	involves control	112
air traffic control procedure	involve communication	112
organizational process	involves coordination	112
organizational process	involves resources	112
organizational process	involves goals	112
organizational process	involves communication	112
radar or sonar	used in traffic monitoring	113
signalling	used in traffic	113
railway junction	used for train merging	113
road junction	used for traffic	113
railway junction	used for train splitting	113
air traffic control center	used for traffic management	113
traffic light	used for traffic control	113
radar facility	used for air traffic control	113
fixed bridge	used for traffic	113
rail transportation system	electrified in some cases	114
deck cargo	not refrigerated	114
multiple track railway	has electrification	114
air traffic control tower	have controllers	115
rolling stock	move on rails	115
railroad track	have rails	115
deck cargo	uncovered	116
bulk cargo	uncontainerized	116
petroleum product pipeline	underground	116
intentional process	planned	116
petroleum pipeline	underground	116
diesel fuel	produces less emissions	117
jet engine	produces thrust	117
electric motor	produces torque	117
rail transportation system	used for high speeds	118
diesel engine	has high torque	118
jet engine	has high speed	118
multiple track railway	used for high speed	118
jet engine	has high power	118
sport utility vehicle	have high ground clearance	118
diesel engine	has low speed	118
jet airplane	flying at high speeds	118
turbojet engine	generate high speed	118
broad gauge railway	used for high speeds	118
light truck	have high ground clearance	118
electrified railway	used for high speeds	118
air traffic control procedure	involve radar	118
cab car	smaller than regular cars	119
scale test car	smaller than real cars	119
scale test car	replica of real cars	119
scale test car	used for testing	120
scale test car	used for ergonomics testing	120
radar facility	used for monitoring	120
scale test car	used for crash testing	120
scale test car	used for durability testing	120
scale test car	used for aerodynamics testing	120
scale test car	used for safety testing	120
terminal building	used for security checks	120
offshore anchorage	requires safety equipment	120
traffic signal	located at intersections	121
railway vehicle	located on railways	121
traffic light	located in roads	121
motor scooter	located in roads	121
road junction	intersection of roads	121
container terminal	located near ports	121
road vehicle	driven on roads	121
transit shelter	located near bus stops	121
moving violation	done in public roads	121
land vehicle	moves on roads	121
transportation device	located in roads	121
transportation authority	has jurisdiction over roads	121
passenger car	located on roads	121
transportation authority	builds roads	121
railroad bridge	located over roads	121
transit stop	located along roads	121
train station	located near tracks	121
single traffic lane	located on roads	121
outfit car	located in roads	121
transit route	made of roads	121
railway junction	located on land	121
coach railcar	located on rails	121
surfaced roadway	located in highways	121
single traffic lane	has no opposite traffic	122
single traffic lane	has no opposite lane	122
sport utility vehicle	used for off road	123
light truck	used for off-road	123
sport utility vehicle	four wheel drive	123
etiologic agent	causes disease	124
merchant marine	supports national economies	124
trade embargo	hurts economy	124
trade embargo	hurts businesses	124
trade embargo	hurts citizens	124
port embargo	hurts economies	124
commercial agent	builds relationships	125
port embargo	affects industries	125
port embargo	restricts imports	125
port embargo	affects trade	125
commercial agent	acts on behalf	125
trade embargo	international conflict resolution tool	126
commercial agent	acts as intermediary	126
long ton	has historical context	126
port embargo	used as diplomatic tool	126
maritime blockade	can be lifted by diplomacy	126
transportation system	public and private modes	127
electronic signalling	used in networks	127
electrical signalling	used in networks	127
electrical signalling	used in information exchange	127
electrical signalling	used in data transfer	127
electronic signalling	used in data transmission	127
liner service	stops in multiple ports	127
ore carrier ship	used for transporting	128
hoisting device	used for moving heavy loads	128
port facility	used for exporting goods	128
cargo ship	used for carrying goods	128
commercial shipping	used for transporting goods	128
flatcar	used for transporting	128
railcar carrier ship	used for transporting	128
freight car	used for transporting	128
shipping lane	used for bulk goods	128
ore carrier ship	carry bulk goods	128
cargo handling	efficiently moving goods	128
cargo ship	used for transporting goods	128
animal powered vehicle	used for carrying	128
standard gauge railway	used for transporting goods	128
standard gauge railway	used for transporting people	128
portable bridge	used for crossing rivers	128
general cargo ship	used for transporting goods	128
container ship	used for transporting goods	128
offshore supply ship	used for transporting goods	128
partial container ship	used for transporting goods	128
merchant marine	used for transporting goods	128
chemical tanker ship	used for transporting	128
port facility	used for receiving goods	128
navigation	uses stars	129
road transportation system	uses signs	129
traffic control process	uses lights	129
road transportation system	uses roads	129
electronic signalling	uses wires	129
road transportation system	uses vehicles	129
cargo handling	using trains	129
traffic control process	uses signs	129
intermodal transportation	uses planes	129
intermodal transportation	uses trains	129
electrical signalling	uses wires	129
intermodal transportation	uses trucks	129
common carrier	charge fees	129
fish factory ship	catches fish	129
organic object	breathes	130
intermodal transportation	reduces costs	130
organic object	decomposes	130
containerization	increased efficiency	130
bulkhead	separates compartments	130
containerization	reduced costs	130
transitway	reduces congestion	130
commercial agent	receives commissions	130
intermodal transportation	reduces congestion	130
commercial airport	have baggage claim	131
commercial airport	have check-in counters	131
terminal building	have baggage claim areas	131
department of transportation	responsible for roads	132
department of transportation	responsible for public transportation	132
department of transportation	responsible for bike lanes	132
moving violation	traffic offense	132
department of transportation	responsible for parking	132
department of transportation	responsible for traffic signs	132
department of transportation	responsible for traffic lights	132
department of transportation	responsible for public safety	132
department of transportation	responsible for infrastructure	132
department of transportation	responsible for traffic	132
transitway	separate from regular traffic	132
canal structure	waterways	133
canal system	network of waterways	133
transportation system	airports and airlines	133
hopper dredger	used for waterways	133
maritime blockade	limits access to ports	133
transportation system	bicycles and bike lanes	133
maritime blockade	blockage of sea routes	133
liner service	oceanic travel	133
transportation system	roads and highways	133
transportation system	waterways and ports	133
transportation system	subways and metro	133
river port	have waterways	133
transportation system	trains and railways	133
road junction	have traffic lights	134
road junction	have stop signs	134
petroleum product	has refining process	134
cab car	has fixed routes	134
cab car	has fixed fares	134
transitway	has traffic signals	134
vehicle registration	has expiration dates	134
road junction	have pedestrian crossings	134
commercial airport	have duty-free shops	134
atmospheric region	has atmospheric phenomena	134
road junction	have traffic signals	134
atmospheric region	has weather patterns	134
parking garage	have parking spots	134
shipping lane	have navigation aids	134
surfaced roadway	has traffic signs	134
transportation authority	sets traffic rules	134
navigation light	has red, green, and white lights	134
emergency vehicle	has emergency lights	134
emergency vehicle	has flashing lights	134
electrified railway	have overhead wires	134
surfaced roadway	has road markings	134
shipping lane	have traffic rules	134
local transit system	operates in cities	135
organic object	grows in nature	135
major air carrier	operates in airports	135
major air carrier	provides international flights	135
offshore support ship	operate in open seas	135
railroad bridge	connects two areas	135
railcar carrier ship	operates on seas	135
ship agent	specializes in maritime services	135
transportation authority	maintains infrastructure	135
merchant marine	operates in international waters	135
merchant marine	employs thousands	135
radio navigation beacon	located in seaports	135
fixed bridge	connects two areas	135
petroleum product	derived from oil	136
petroleum product	used for lubrication	136
offshore supply ship	used for oil rigs	136
offshore support ship	used for oil rigs	136
petroleum pipeline	used for refineries	136
crane ship	used for oil rigs	136
drilling ship	used for oil extraction	136
drilling ship	used for deep sea drilling	136
drilling ship	used for gas extraction	136
organic object	can be harmed by pollution	137
port embargo	can cause shortages	137
port embargo	can cause inflation	137
maritime blockade	can cause humanitarian crisis	137
maritime blockade	can cause economic harm	137
set or class	defined by rules	138
transit stop	have signs	138
vehicle crew	have roles	138
government organization	have budgets	138
shipping channel	have restrictions	138
navigation buoy	have markings	138
sport utility vehicle	have suspension	138
contract carrier	make deals	138
shipping channel	have rules	138
air traffic control tower	have signs	138
navigation buoy	have colors	138
fishing vessel	have lines	138
railroad company	make profits	138
government organization	have policies	138
international airport	have customs	138
railroad track	have ties	138
government organization	make decisions	138
light truck	have suspension	138
common carrier	subject to laws	138
liner service	regular schedule	138
watercraft	means of transport	139
water transportation system	means of transport	139
taking off	action of leaving ground	139
transportation device	means of movement	139
partial container ship	means of transport	139
attaching	process of joining	139
mode of transit	means of moving	139
train station	have arrivals	140
railroad company	have stations	140
container terminal	have warehouses	140
train station	have departures	140
standard gauge railway	have stations	140
government organization	have departments	140
port crane	have cables	140
port facility	have warehouses	140
international airport	have flights	140
general cargo ship	require large crews	140
river port	have warehouses	140
government organization	have ministers	140
passenger ship	have decks	140
passenger ship	have entertainment	140
contract carrier	have drivers	140
tractor trailer	have drivers	140
set or class	unique members	140
transportation company	have drivers	140
port city	have warehouses	140
port city	have sailors	140
research ship	have scientists	140
passenger ship	have cabins	140
ocean liner	have entertainment	140
transit stop	have stops	140
research ship	have laboratories	140
whaling ship	had crews	140
research ship	have equipment	140
transit stop	have platforms	140
ocean liner	have cabins	140
whaling ship	had captains	140
research ship	have crew	140
deepwater port	have warehouses	140
contract carrier	have warehouses	140
jet airplane	require pilots	140
flight deck	have pilots	140
freighter	have crew	140
train station	have platforms	140
fishing trawler	have crews	140
ocean liner	have decks	140
vehicle carrier ship	require large crews	140
shipping lane	have maritime laws	141
maritime blockade	requires international law	141
navigation light	regulated by maritime laws	141
cabotage	regulated by international law	141
maritime blockade	enforced by naval vessels	141
transportation schedule	showing vehicles	142
transportation schedule	showing prices	142
transportation schedule	showing frequencies	142
transportation schedule	showing stops	142
flight schedule	showing flight routes	142
transportation schedule	showing routes	142
flight schedule	showing layovers	142
